SA1_CODE_2021,M15_19_C_Own_chld_childr,M15_19_C_Oth_ch_chiln,M15_19_Ca_Ow_ch_ch_oth_ch_ch,M15_19_yr_C_for_Tot,M15_19_D_not_prov_ch_care,M15_19_U_ch_care_ns,M15_19_OS_vis,M15_19_yr_Tot,M20_24_C_Own_chld_childr,M20_24_C_Oth_ch_chiln,M20_24_Ca_Ow_ch_ch_oth_ch_ch,M20_24_yr_C_for_Tot,M20_24_D_not_prov_ch_care,M20_24_U_ch_care_ns,M20_24_OS_vis,M20_24_yr_Tot,M25_34_C_Own_chld_childr,M25_34_C_Oth_ch_chiln,M25_34_Ca_Ow_ch_ch_oth_ch_ch,M25_34_yr_C_for_Tot,M25_34_D_not_prov_ch_care,M25_34_U_ch_care_ns,M25_34_OS_vis,M25_34_yr_Tot,M35_44_C_Own_chld_childr,M35_44_C_Oth_ch_chiln,M35_44_Ca_Ow_ch_ch_oth_ch_ch,M35_44_yr_C_for_Tot,M35_44_D_not_prov_ch_care,M35_44_U_ch_care_ns,M35_44_OS_vis,M35_44_yr_Tot,M45_54_C_Own_chld_childr,M45_54_C_Oth_ch_chiln,M45_54_Ca_Ow_ch_ch_oth_ch_ch,M45_54_yr_C_for_Tot,M45_54_D_not_prov_ch_care,M45_54_U_ch_care_ns,M45_54_OS_vis,M45_54_yr_Tot,M55_64_C_Own_chld_childr,M55_64_C_Oth_ch_chiln,M55_64_Ca_Ow_ch_ch_oth_ch_ch,M55_64_yr_C_for_Tot,M55_64_D_not_prov_ch_care,M55_64_U_ch_care_ns,M55_64_OS_vis,M55_64_yr_Tot,M65_74_C_Own_chld_childr,M65_74_C_Oth_ch_chiln,M65_74_Ca_Ow_ch_ch_oth_ch_ch,M65_74_yr_C_for_Tot,M65_74_D_not_prov_ch_care,M65_74_U_ch_care_ns,M65_74_OS_vis,M65_74_yr_Tot,M75_84_C_Own_chld_childr,M75_84_C_Oth_ch_chiln,M75_84_Ca_Ow_ch_ch_oth_ch_ch,M75_84_yr_C_for_Tot,M75_84_D_not_prov_ch_care,M75_84_U_ch_care_ns,M75_84_OS_vis,M75_84_yr_Tot,M85ovr_C_Own_chld_childr,M85ovr_C_Oth_ch_chiln,M85ov_Ca_Ow_ch_ch_oth_ch_ch,M85ovr_C_for_Tot,M85ovr_D_not_prov_ch_care,M85ovr_U_ch_care_ns,M85ovr_OS_vis,M85ovr_Tot,MTot_C_Own_chld_childrn,MTot_C_Oth_ch_chiln,MTot_Ca_Ow_ch_ch_oth_ch_ch,MTot_C_for_Tot,MTot_D_not_prov_ch_care,MTot_U_ch_care_ns,MTot_OS_vis,MTot_Tot,F15_19_C_Own_chld_childr,F15_19_C_Oth_ch_chiln,F15_19_Ca_Ow_ch_ch_oth_ch_ch,F15_19_yr_C_for_Tot,F15_19_D_not_prov_ch_care,F15_19_U_ch_care_ns,F15_19_OS_vis,F15_19_yr_Tot,F20_24_C_Own_chld_childr,F20_24_C_Oth_ch_chiln,F20_24_Ca_Ow_ch_ch_oth_ch_ch,F20_24_yr_C_for_Tot,F20_24_D_not_prov_ch_care,F20_24_U_ch_care_ns,F20_24_OS_vis,F20_24_yr_Tot,F25_34_C_Own_chld_childr,F25_34_C_Oth_ch_chiln,F25_34_Ca_Ow_ch_ch_oth_ch_ch,F25_34_yr_C_for_Tot,F25_34_D_not_prov_ch_care,F25_34_U_ch_care_ns,F25_34_OS_vis,F25_34_yr_Tot,F35_44_C_Own_chld_childr,F35_44_C_Oth_ch_chiln,F35_44_Ca_Ow_ch_ch_oth_ch_ch,F35_44_yr_C_for_Tot,F35_44_D_not_prov_ch_care,F35_44_U_ch_care_ns,F35_44_OS_vis,F35_44_yr_Tot,F45_54_C_Own_chld_childr,F45_54_C_Oth_ch_chiln,F45_54_Ca_Ow_ch_ch_oth_ch_ch,F45_54_yr_C_for_Tot,F45_54_D_not_prov_ch_care,F45_54_U_ch_care_ns,F45_54_OS_vis,F45_54_yr_Tot,F55_64_C_Own_chld_childr,F55_64_C_Oth_ch_chiln,F55_64_Ca_Ow_ch_ch_oth_ch_ch,F55_64_yr_C_for_Tot,F55_64_D_not_prov_ch_care,F55_64_U_ch_care_ns,F55_64_OS_vis,F55_64_yr_Tot,F65_74_C_Own_chld_childr,F65_74_C_Oth_ch_chiln,F65_74_Ca_Ow_ch_ch_oth_ch_ch,F65_74_yr_C_for_Tot,F65_74_D_not_prov_ch_care,F65_74_U_ch_care_ns,F65_74_OS_vis,F65_74_yr_Tot,F75_84_C_Own_chld_childr,F75_84_C_Oth_ch_chiln,F75_84_Ca_Ow_ch_ch_oth_ch_ch,F75_84_yr_C_for_Tot,F75_84_D_not_prov_ch_care,F75_84_U_ch_care_ns,F75_84_OS_vis,F75_84_yr_Tot,F85ovr_C_Own_chld_childr,F85ovr_C_Oth_ch_chiln,F85ov_Ca_Ow_ch_ch_oth_ch_ch,F85ovr_C_for_Tot,F85ovr_D_not_prov_ch_care,F85ovr_U_ch_care_ns,F85ovr_OS_vis,F85ovr_Tot,FTot_C_Own_chld_childrn,FTot_C_Oth_ch_chiln,FTot_Ca_Ow_ch_ch_oth_ch_ch,FTot_C_for_Tot,FTot_D_not_prov_ch_care,FTot_U_ch_care_ns,FTot_OS_vis,FTot_Tot,P15_19_C_Own_chld_childr,P15_19_C_Oth_ch_chiln,P15_19_Ca_Ow_ch_ch_oth_ch_ch,P15_19_yr_C_for_Tot,P15_19_D_not_prov_ch_care,P15_19_U_ch_care_ns,P15_19_OS_vis,P15_19_yr_Tot,P20_24_C_Own_chld_childr,P20_24_C_Oth_ch_chiln,P20_24_Ca_Ow_ch_ch_oth_ch_ch,P20_24_yr_C_for_Tot,P20_24_D_not_prov_ch_care,P20_24_U_ch_care_ns,P20_24_OS_vis,P20_24_yr_Tot,P25_34_C_Own_chld_childr,P25_34_C_Oth_ch_chiln,P25_34_Ca_Ow_ch_ch_oth_ch_ch,P25_34_yr_C_for_Tot,P25_34_D_not_prov_ch_care,P25_34_U_ch_care_ns,P25_34_OS_vis,P25_34_yr_Tot,P35_44_C_Own_chld_childr,P35_44_C_Oth_ch_chiln,P35_44_Ca_Ow_ch_ch_oth_ch_ch,P35_44_yr_C_for_Tot,P35_44_D_not_prov_ch_care,P35_44_U_ch_care_ns,P35_44_OS_vis,P35_44_yr_Tot,P45_54_C_Own_chld_childr,P45_54_C_Oth_ch_chiln,P45_54_Ca_Ow_ch_ch_oth_ch_ch,P45_54_yr_C_for_Tot,P45_54_D_not_prov_ch_care,P45_54_U_ch_care_ns,P45_54_OS_vis,P45_54_yr_Tot
50301103506,0,0,0,0,3,0,0,3,0,0,0,0,44,0,0,40,0,0,0,0,47,3,0,51,28,0,0,28,12,0,0,43,3,0,0,3,4,0,0,12,0,0,0,0,4,0,0,10,0,0,0,0,3,0,0,11,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,34,0,0,39,129,8,0,176,0,0,0,0,5,0,0,10,0,5,0,5,37,0,0,39,7,3,0,4,38,0,0,49,23,0,0,24,11,4,0,41,4,0,0,4,0,0,0,8,0,0,0,0,6,0,0,4,0,0,0,0,9,0,0,9,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,33,8,5,39,113,10,0,161,0,0,0,0,10,0,0,11,0,5,0,5,79,0,0,79,5,5,0,9,85,6,0,102,51,0,0,49,25,3,0,81,9,0,0,11,8,0,0,18
50301103507,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,9,0,0,12,57,0,0,70,10,0,0,10,11,0,0,20,4,0,0,4,11,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,109,6,0,136,0,0,0,0,3,0,0,3,0,0,0,0,24,0,0,24,8,0,0,9,45,0,0,48,13,0,0,13,18,0,0,36,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,3,0,30,104,3,0,131,0,0,0,0,10,0,0,9,0,0,0,0,44,0,0,46,17,0,0,20,96,0,0,118,25,0,0,25,31,0,0,53,4,0,0,4,15,0,0,16
50301103508,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,18,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,26,5,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
50301103509,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,23,3,0,0,3,3,0,0,11,9,0,0,9,3,0,0,12,0,0,0,0,10,0,0,10,0,4,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,21,48,0,0,71,0,0,0,0,4,0,0,4,0,0,0,0,9,0,0,9,4,0,0,4,6,0,0,11,12,0,0,12,4,0,0,15,3,0,0,3,4,0,0,6,0,0,0,0,7,0,0,9,0,4,0,4,3,0,0,6,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,20,7,0,26,46,0,0,77,0,0,0,0,4,0,0,12,0,0,0,0,11,0,0,11,3,0,0,7,31,0,0,35,17,0,0,17,3,0,0,23,14,0,0,14,11,0,0,24
50301103510,0,0,0,3,21,0,0,21,0,0,0,0,18,0,0,18,6,3,0,9,16,0,0,23,14,0,0,14,9,0,0,25,16,0,0,17,20,0,0,41,4,5,0,3,32,0,0,33,0,7,0,10,29,4,0,36,0,0,0,0,18,0,0,20,0,0,0,0,5,0,0,5,40,16,0,52,164,7,0,223,0,0,0,0,18,3,0,21,0,0,0,0,15,0,0,18,4,3,0,3,13,5,0,25,22,6,0,25,3,0,0,30,10,4,0,20,28,0,0,46,0,0,0,6,28,0,0,29,0,8,0,8,27,5,0,37,0,8,0,8,15,0,0,19,0,0,0,0,6,0,0,6,38,25,0,68,146,12,0,233,0,0,0,3,35,3,0,45,0,0,0,0,35,0,0,31,4,4,0,14,32,5,0,48,38,6,0,39,15,0,0,58,29,0,0,33,48,3,0,83
50301103511,0,0,0,0,23,0,0,23,0,0,0,0,12,0,0,15,3,0,0,3,16,0,0,17,19,0,0,19,6,0,0,28,15,0,0,15,10,0,0,30,0,0,0,0,23,0,0,21,0,6,0,10,21,0,0,20,0,0,0,0,14,0,0,13,0,0,0,0,9,0,0,9,38,11,0,51,124,5,0,178,0,0,0,0,15,0,0,15,0,0,0,0,16,3,0,21,5,0,0,5,10,0,0,13,22,0,0,26,0,0,0,28,18,0,0,15,15,0,0,33,0,3,0,3,24,4,0,34,0,7,0,8,13,0,0,20,0,0,0,0,18,0,0,18,0,0,0,0,4,0,0,4,48,14,0,62,122,5,0,189,0,0,0,0,36,0,0,36,0,0,0,0,35,6,0,38,10,0,0,10,22,0,0,28,42,0,0,46,11,0,0,57,36,0,0,35,26,0,0,64
50301103512,0,4,0,4,34,7,0,42,0,0,0,0,25,8,0,36,19,0,0,23,28,23,0,73,33,3,5,39,25,20,0,82,28,0,0,28,29,22,0,79,11,3,0,16,69,46,0,137,0,13,0,16,71,35,0,117,0,9,0,9,70,56,0,124,0,0,0,0,25,27,0,56,92,31,5,128,372,239,0,745,0,0,0,0,46,14,0,62,4,0,0,7,22,10,0,32,47,0,0,47,43,55,0,147,81,0,0,89,16,53,0,156,37,3,0,44,41,23,0,108,5,18,0,23,69,30,0,120,0,33,0,34,69,55,0,163,0,3,0,3,58,51,0,112,0,0,0,0,39,29,0,65,177,70,5,244,407,309,0,963,0,3,0,3,79,20,0,106,4,0,0,7,49,12,0,69,66,0,0,65,71,82,0,216,117,6,5,122,42,73,0,239,71,8,0,76,68,44,0,189
50301103513,0,0,0,0,25,0,0,25,0,0,0,0,25,0,0,25,4,0,0,4,21,0,0,19,9,0,0,9,7,0,0,19,31,0,0,32,17,0,0,48,8,5,0,10,34,0,0,46,0,5,0,6,24,0,0,30,0,4,0,4,13,0,0,22,0,0,0,0,7,0,0,8,54,14,0,70,168,4,0,237,0,4,0,4,26,0,0,31,0,0,0,0,15,0,0,15,8,0,0,8,15,0,0,13,23,3,0,29,5,0,0,30,31,0,0,35,21,3,0,55,5,6,0,11,29,0,0,46,0,15,0,15,15,0,0,35,0,3,0,3,12,0,0,15,0,0,0,0,13,0,0,7,60,30,4,95,150,3,0,253,0,4,0,4,55,0,0,59,0,0,0,0,42,0,0,42,4,0,0,4,32,0,0,35,39,3,0,35,4,0,0,45,62,0,4,63,36,0,0,107
50301103514,0,0,0,0,16,0,0,16,0,0,0,0,27,0,0,25,0,0,0,0,25,0,0,26,24,0,0,30,12,0,0,40,15,0,0,20,10,0,0,27,3,3,0,11,15,0,0,25,0,8,0,5,15,0,0,20,0,0,0,0,11,0,0,14,0,0,0,0,5,0,0,5,53,17,0,67,132,4,0,201,0,3,0,3,20,0,0,21,0,0,0,0,15,0,0,18,6,0,0,4,17,0,0,20,37,0,0,40,4,0,0,46,15,3,0,18,8,0,0,20,5,5,0,12,19,0,0,31,0,17,0,17,14,0,0,28,0,0,0,0,6,0,0,6,0,0,0,0,8,0,0,8,60,29,0,90,111,0,0,202,0,3,0,3,33,0,0,38,0,0,0,0,40,0,0,45,9,0,0,9,44,0,0,52,63,0,0,64,15,0,0,83,33,0,0,35,15,0,0,47
50301103515,0,0,0,0,14,0,0,15,0,0,0,0,14,0,0,11,4,0,0,4,7,0,0,5,9,0,0,12,0,0,0,9,17,0,0,17,5,0,0,18,4,0,0,5,11,0,0,14,0,4,0,8,8,0,0,16,0,4,0,4,16,0,0,17,0,0,0,0,4,0,0,7,27,13,0,47,80,0,0,124,0,0,0,0,8,0,0,6,0,0,0,0,10,0,0,10,0,0,0,5,3,0,0,10,17,0,0,19,0,0,0,19,15,0,0,16,14,0,0,28,0,7,0,6,11,0,0,17,0,12,0,8,11,0,0,22,0,10,0,10,13,0,0,15,0,0,0,0,3,0,0,3,35,27,0,64,70,0,0,129,0,4,0,4,22,0,0,24,0,3,0,3,22,0,0,21,4,0,0,4,9,0,0,20,25,3,0,26,4,0,0,29,28,0,0,31,20,0,0,51
50301103516,0,0,0,0,18,0,0,24,0,0,0,0,14,0,0,14,0,0,0,0,18,0,0,20,14,0,0,14,4,0,0,15,15,0,0,15,13,3,0,33,9,0,0,9,22,0,0,32,3,7,0,10,14,4,0,29,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,38,7,3,46,107,10,0,167,0,5,0,5,11,4,0,21,0,0,0,0,19,0,0,20,10,0,0,9,13,0,0,19,11,3,0,15,4,0,0,17,24,0,0,24,10,0,0,32,0,5,0,3,20,0,0,32,0,12,0,12,15,0,0,21,0,0,0,0,11,0,0,17,0,0,0,0,5,0,0,5,44,22,0,65,114,8,0,184,0,5,0,5,38,0,0,38,0,0,0,0,26,0,0,28,10,0,0,6,26,0,0,39,20,3,0,27,9,5,0,33,39,0,0,39,26,5,0,65
50301103517,0,0,0,0,8,0,0,8,0,0,0,0,12,0,0,12,0,0,0,0,13,0,0,18,11,0,0,11,6,0,0,20,24,0,0,24,10,0,0,35,7,0,0,7,16,0,0,24,0,9,0,9,15,0,0,26,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,43,13,0,56,102,0,0,158,0,0,0,0,13,0,0,13,0,0,0,0,11,0,0,11,0,0,0,0,12,0,0,15,32,3,0,29,0,0,0,36,16,0,0,21,16,0,0,29,5,7,0,9,24,0,0,35,0,8,0,8,3,0,0,15,0,3,0,3,11,0,0,10,0,0,0,0,8,0,0,8,49,20,0,69,108,0,0,185,0,0,0,0,25,0,0,25,0,0,0,0,24,0,0,24,0,0,0,0,27,3,0,37,43,4,0,43,10,0,0,55,42,0,0,44,25,0,0,68
50301103518,0,0,0,0,24,0,0,25,0,0,0,0,8,0,0,11,0,0,0,0,11,0,0,10,10,0,0,10,0,0,0,18,9,0,0,9,15,0,0,21,0,0,0,5,22,0,0,28,4,11,0,12,16,0,0,21,0,4,0,4,11,0,0,15,0,0,0,0,0,0,0,0,26,19,0,43,108,0,0,151,0,0,0,0,14,0,0,14,0,0,0,0,18,0,0,18,0,0,0,0,12,0,0,9,20,0,0,17,0,0,0,17,12,0,0,12,15,0,0,31,0,0,0,0,17,0,3,20,0,16,0,16,5,0,0,21,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,29,16,5,53,91,0,3,146,0,0,0,0,41,0,0,41,0,0,0,0,25,0,0,27,0,0,0,3,22,0,0,25,31,0,0,38,0,0,0,34,19,0,0,25,27,0,0,52
50301103519,0,0,0,0,16,0,0,16,0,0,0,0,14,0,0,14,0,0,0,0,7,0,0,9,6,0,0,6,9,0,0,13,7,0,0,7,7,0,0,19,6,0,0,6,13,0,0,23,4,6,0,10,8,3,0,22,0,0,0,5,8,0,0,14,0,0,0,0,5,0,0,5,29,6,0,37,80,6,0,120,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,13,0,0,11,5,0,0,19,20,0,0,22,5,0,0,27,7,0,0,7,16,0,0,22,0,10,0,10,9,0,0,17,0,0,0,4,12,0,0,11,0,0,0,0,5,0,0,5,40,17,4,49,57,0,4,110,0,0,0,0,20,0,0,22,0,0,0,0,16,0,0,13,0,0,0,5,15,0,0,17,20,0,0,21,11,0,0,33,30,0,0,33,8,0,0,46
50301103520,0,3,0,3,20,0,0,16,0,0,0,0,16,0,0,16,3,0,0,3,7,0,0,8,12,0,0,12,0,0,0,18,10,0,0,8,14,0,0,26,7,4,0,9,18,0,0,24,0,8,0,8,20,0,0,30,0,0,0,0,8,0,0,14,0,0,0,0,3,0,0,3,32,12,0,48,101,6,0,152,0,0,0,0,17,3,0,23,0,0,0,0,8,0,0,8,3,0,0,3,0,0,0,5,17,0,0,18,5,0,0,21,18,0,0,16,7,0,0,31,0,11,0,11,19,0,0,31,0,7,0,7,14,0,0,28,0,0,0,0,9,0,0,10,0,0,0,0,4,0,0,4,38,21,4,60,93,3,0,152,0,6,0,6,33,3,0,41,0,0,0,0,21,0,0,23,7,0,0,7,12,0,0,18,31,0,0,29,7,0,0,38,25,0,3,29,16,3,0,52
50301103521,0,0,0,0,17,0,0,17,0,0,0,0,40,6,0,48,4,0,0,4,60,3,0,61,19,0,0,19,23,3,0,44,18,0,0,18,25,5,0,42,0,0,0,0,20,4,0,29,0,0,0,5,23,0,0,30,0,0,0,0,23,0,0,21,0,0,0,0,6,0,0,6,39,9,0,49,234,19,0,300,0,0,0,0,3,4,0,8,0,6,0,6,61,0,0,67,6,0,0,8,55,5,0,73,30,4,0,31,23,3,0,66,17,0,0,21,24,3,0,46,0,0,0,0,29,0,0,31,0,4,0,4,31,0,0,39,0,5,0,4,18,0,0,26,0,0,0,0,8,0,0,8,57,21,3,81,260,17,5,366,0,0,0,0,26,4,0,27,0,6,0,6,101,8,0,116,10,0,0,13,111,7,0,133,47,0,0,50,45,9,0,114,33,0,0,32,48,5,0,86
50301103522,0,4,0,4,178,9,4,195,0,0,0,0,259,10,11,280,0,0,0,0,59,0,0,63,0,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,512,26,13,555,0,11,0,17,208,10,5,238,0,3,0,3,248,14,0,271,0,0,0,0,56,0,0,54,0,0,0,5,4,0,0,6,0,0,0,0,6,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,23,518,31,8,573,0,16,0,22,384,23,5,429,0,5,0,5,509,22,10,556,0,0,0,0,114,0,4,116,4,0,0,3,18,0,0,22,0,4,0,6,3,0,0,6
50301103523,0,0,0,0,5,0,0,4,0,0,0,0,19,0,0,19,0,0,0,5,13,0,0,12,5,0,0,5,5,0,0,6,5,0,0,8,11,0,0,20,0,0,0,0,32,0,0,30,0,11,0,11,39,5,0,59,0,9,0,9,44,0,0,59,0,0,0,0,19,0,0,21,9,25,0,36,186,11,0,231,0,0,0,0,8,0,0,12,0,0,0,0,9,0,0,12,7,0,0,7,17,0,0,20,5,0,0,9,17,3,0,21,4,0,0,9,12,0,0,23,0,3,0,3,32,0,0,35,0,30,0,31,53,7,0,83,0,7,0,7,52,7,0,63,0,0,0,0,16,0,0,16,21,42,0,60,214,16,0,289,0,0,0,0,16,5,0,17,0,0,0,0,27,3,0,30,8,3,0,8,33,5,0,36,10,0,0,11,21,3,0,30,16,4,0,16,21,0,0,42
50301103524,0,9,0,9,125,10,0,142,0,0,0,0,113,9,0,114,0,0,0,0,36,5,3,37,5,0,0,4,11,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,12,286,16,5,324,0,7,0,7,158,11,4,180,0,0,0,0,108,3,4,118,0,4,0,3,25,0,0,26,8,0,0,8,13,0,0,18,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,21,315,15,11,361,0,18,0,18,281,18,4,322,0,0,0,0,217,9,0,230,0,4,0,6,54,0,3,72,9,0,0,12,18,0,6,30,0,0,0,0,7,0,0,10
50301103525,0,3,0,3,12,0,0,15,0,4,0,4,33,4,0,37,6,0,0,3,14,0,0,26,18,0,0,18,5,4,0,23,20,0,0,24,8,0,0,31,6,0,0,6,18,0,0,19,0,5,0,3,25,0,0,27,0,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,46,14,0,59,123,7,0,192,0,0,0,0,14,0,0,14,0,0,0,0,15,0,0,18,4,0,0,8,25,0,0,31,26,0,0,29,11,0,0,35,21,0,0,18,5,0,0,31,0,6,0,6,31,0,0,29,0,8,0,15,19,3,0,35,0,0,0,0,14,0,0,19,0,0,0,0,3,0,0,11,52,24,0,74,134,4,4,214,0,3,0,3,23,0,0,22,0,3,0,3,49,4,0,53,10,3,0,12,42,0,0,57,42,0,0,45,11,4,0,61,42,4,0,42,13,0,0,56
50301103526,0,0,0,0,13,0,0,17,0,6,0,6,13,0,0,17,0,0,0,0,15,0,0,14,11,0,0,13,7,0,0,21,9,0,0,9,5,0,0,21,0,0,0,0,11,0,0,15,0,5,0,6,7,0,0,13,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,28,9,0,37,76,0,0,111,0,0,0,0,14,0,0,14,0,0,0,0,22,0,0,19,4,0,0,3,11,0,0,14,15,0,0,18,4,0,0,22,12,0,0,12,13,0,0,24,0,3,0,3,7,0,0,10,0,3,0,0,17,0,0,18,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,32,8,3,47,95,0,0,140,0,0,0,0,20,0,0,23,0,3,0,3,34,0,0,35,0,0,0,5,24,0,0,31,32,0,0,36,6,0,0,44,22,0,0,22,20,0,0,39
50301103527,0,0,0,0,8,0,0,8,0,0,0,0,16,0,0,22,4,0,0,6,18,0,0,27,17,0,0,18,9,0,0,28,13,0,0,13,17,0,0,19,8,0,0,8,16,0,0,15,0,6,0,6,14,0,0,21,0,0,0,0,3,0,0,7,0,0,0,0,7,0,0,7,34,9,0,50,114,0,0,160,0,0,0,0,11,0,0,11,0,0,0,0,15,0,0,11,6,0,0,4,19,0,0,29,24,3,0,27,3,0,0,30,9,0,0,9,3,0,0,15,3,0,0,6,18,0,0,19,0,12,0,12,17,0,0,24,0,0,0,0,10,0,0,12,0,0,0,0,11,0,0,11,44,15,5,61,97,0,0,159,0,0,0,0,21,0,0,21,0,3,0,3,29,0,0,33,9,3,0,14,38,0,0,54,40,6,0,48,15,0,0,61,23,0,0,23,22,0,0,38
50301103528,0,0,0,0,14,0,0,19,0,0,0,0,22,0,0,22,0,0,0,0,18,0,0,20,15,0,0,15,4,0,0,23,20,0,0,20,12,0,0,34,4,0,0,5,23,0,0,33,0,6,0,10,24,0,0,35,0,3,0,3,11,0,0,14,0,0,0,0,5,0,0,5,42,10,0,61,143,7,0,209,0,4,0,4,19,0,0,20,0,0,0,0,8,0,0,7,0,0,0,4,9,0,0,13,29,0,0,30,3,0,0,29,23,0,0,25,16,0,0,44,3,4,0,8,28,0,0,40,0,14,0,14,10,0,0,28,0,4,0,4,16,0,0,26,0,0,0,0,3,0,0,7,53,19,5,80,123,8,0,204,0,0,0,0,32,0,0,36,0,0,0,0,30,0,0,31,0,4,0,4,24,0,0,26,41,0,0,45,9,0,0,57,47,0,3,49,27,0,0,76
50301103529,0,0,0,0,4,0,0,4,0,0,0,0,15,0,0,14,0,0,0,0,9,0,0,10,3,0,0,4,9,0,0,13,9,0,0,9,5,0,0,17,3,0,0,5,19,0,0,27,0,3,0,3,13,0,0,23,0,3,0,3,10,0,0,12,0,0,0,0,8,0,0,8,27,6,5,34,98,0,0,132,0,0,0,0,10,0,0,11,0,0,0,0,4,0,0,5,4,0,0,4,5,0,0,6,13,0,4,15,4,0,0,22,15,0,0,13,10,0,0,26,0,0,0,0,18,0,0,25,0,10,0,10,11,0,0,26,0,8,0,9,8,0,0,16,0,0,0,0,9,0,0,9,30,19,4,52,79,3,0,138,0,0,0,0,12,0,0,18,0,0,0,0,22,0,0,22,7,0,0,7,8,3,0,17,18,0,6,23,10,0,0,36,26,0,4,24,19,0,0,41
50301103530,0,0,0,0,16,0,0,11,0,0,0,0,12,0,0,12,0,0,0,0,7,0,0,7,19,0,0,19,5,0,0,21,16,0,0,15,5,0,0,25,0,0,0,0,21,0,0,19,0,0,0,0,13,0,0,18,0,4,0,4,10,0,0,13,0,0,0,0,0,0,0,5,32,6,0,41,91,3,3,136,0,5,0,3,12,0,0,12,0,0,0,0,13,0,0,12,4,0,0,4,4,0,0,11,19,0,0,23,6,0,0,19,16,0,0,16,8,0,0,29,3,0,0,3,13,0,0,18,0,3,0,8,19,0,0,30,0,0,0,0,5,0,0,10,0,0,0,0,3,0,0,3,45,17,0,61,84,0,0,152,0,3,0,6,26,0,0,28,0,0,0,0,29,0,0,29,4,3,0,5,12,0,0,14,37,0,0,38,6,0,0,46,32,3,5,37,17,0,0,56
50301103531,0,0,0,0,20,0,0,20,0,0,0,0,9,0,0,9,0,0,0,0,3,0,0,10,13,0,0,13,4,0,0,16,14,0,0,18,7,0,0,28,0,0,0,0,22,0,0,23,3,6,0,9,18,0,0,22,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,40,11,0,45,88,3,0,134,0,0,0,0,16,0,0,19,0,0,0,0,15,0,0,12,6,0,0,6,4,0,5,13,17,0,0,17,11,0,0,26,16,0,0,19,14,0,0,30,0,4,0,4,26,0,0,30,0,13,0,12,13,0,0,24,0,0,0,0,8,0,0,9,0,0,0,0,3,0,0,3,43,21,0,55,112,0,5,174,0,0,0,0,34,0,0,36,0,0,0,0,20,0,0,22,4,0,0,4,12,4,5,17,35,0,0,35,10,0,0,50,34,4,0,34,24,0,0,54
