SA1_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50101100111,4,0,9,21,30,52,0,0,0,3,5,12,0,0,0,18,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,0,0,0,0,0,0,0,4,5,6,15,22,0,0,0,61,68,136,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,170,360,0,0,0,0,0,5,188,173,363,25,27,51,3,0,7,291,277,567
50101100112,0,7,3,16,19,38,0,0,0,0,4,4,0,0,0,27,30,57,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,7,8,12,0,0,0,66,77,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,101,238,0,0,0,0,0,3,140,101,243,29,28,61,0,0,0,234,212,448
50101100113,0,4,0,15,16,31,0,0,0,0,0,0,0,0,0,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,9,13,3,6,5,0,0,0,32,40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,65,133,0,0,0,0,0,0,69,65,133,12,17,27,0,0,0,117,124,240
50101100114,6,6,7,18,32,46,0,0,0,6,4,6,0,0,0,39,38,77,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,3,3,8,0,0,0,0,0,0,6,5,15,6,4,11,0,0,0,77,90,169,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,183,356,3,0,3,0,0,0,168,183,359,38,45,84,0,0,0,292,329,625
50101100115,5,0,5,25,36,57,0,0,0,6,0,7,0,0,0,14,14,30,0,0,0,4,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,4,9,9,7,10,0,0,0,56,73,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,95,116,216,0,0,0,0,0,0,95,117,214,13,23,38,3,0,3,180,217,392
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,17,32,50,0,0,0,0,3,5,0,0,0,10,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,7,0,3,0,0,6,0,0,0,39,61,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,112,0,0,0,0,0,0,53,58,111,11,15,23,0,0,0,106,133,233
50101100302,0,0,0,23,32,51,0,0,0,0,3,3,0,0,0,20,26,45,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,5,3,8,0,0,0,50,78,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,84,173,0,0,0,0,0,0,91,91,175,8,8,13,0,0,0,147,176,322
50101100303,0,0,6,26,35,56,0,0,0,0,0,0,0,0,0,25,23,53,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,5,5,13,0,0,0,0,0,0,0,0,3,7,4,7,0,0,0,66,74,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,74,150,0,0,0,0,0,0,76,74,149,13,16,28,0,0,0,163,162,322
50101100304,0,3,3,10,17,26,0,0,0,4,0,3,0,0,0,9,12,20,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,9,3,3,3,3,7,8,0,0,0,34,51,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,55,142,0,0,0,0,0,4,85,56,143,19,21,34,0,0,0,133,132,261
50101100305,0,0,0,15,21,29,0,0,0,0,0,4,0,0,0,14,19,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,3,0,6,0,0,7,0,0,0,37,51,82,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,76,163,0,0,0,0,0,0,88,76,163,28,21,48,0,0,0,150,147,302
50101100306,0,0,0,27,36,68,0,0,0,4,5,8,0,0,0,25,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,16,0,0,0,3,0,9,4,5,10,4,11,21,0,0,0,83,106,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,113,228,0,0,5,0,3,3,119,116,236,13,21,34,0,0,0,219,239,460
50101100307,0,0,0,29,23,52,0,0,0,0,0,0,0,0,0,18,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,5,0,5,0,0,0,0,0,0,0,4,4,0,6,6,0,4,4,60,71,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,69,151,0,0,0,0,0,0,86,69,151,9,13,29,3,0,3,154,155,311
50101100308,0,0,0,25,23,50,0,0,0,3,8,10,0,0,0,23,41,64,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,10,4,4,12,0,0,0,70,80,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,106,213,0,0,0,0,0,0,108,106,213,10,12,22,0,0,0,195,203,392
50101100310,0,5,3,42,46,93,0,0,0,0,6,4,0,0,0,33,53,86,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,4,0,0,0,0,0,0,4,13,18,0,0,3,0,0,0,96,122,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,100,214,0,0,0,0,0,0,121,100,214,10,8,25,0,0,0,229,231,463
50101100311,0,6,7,15,32,45,0,0,0,0,6,0,0,0,0,38,32,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,4,3,7,13,0,0,0,65,67,135,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,77,142,0,0,0,0,3,6,68,79,144,9,11,11,0,0,0,141,162,302
50101100312,0,0,3,23,31,54,0,0,0,0,0,0,0,0,0,22,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,0,0,0,0,0,0,5,5,9,7,0,6,0,0,0,60,72,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,89,177,0,0,0,0,0,0,97,89,178,11,36,51,0,0,0,172,201,370
50101100313,0,5,3,13,16,32,0,0,0,0,0,0,0,0,0,30,31,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,0,0,0,48,52,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,88,175,0,0,3,0,0,0,87,88,177,21,6,27,0,0,0,157,151,311
50101100314,5,4,7,13,11,30,0,0,0,0,0,0,0,0,0,17,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,5,9,0,0,0,42,41,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,74,151,0,0,0,0,0,0,79,74,151,9,7,20,0,0,0,137,127,266
50101100315,0,3,5,30,36,66,0,0,0,5,3,4,0,0,0,40,43,80,0,0,0,4,0,3,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,3,6,6,7,6,15,0,0,0,0,0,0,10,5,13,5,3,9,0,0,0,108,110,213,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,115,233,0,0,0,0,0,0,120,115,233,46,43,87,0,0,0,274,270,539
50101100316,0,3,3,20,18,41,0,0,0,0,0,5,0,0,0,26,26,44,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,6,0,3,4,0,0,0,57,56,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,93,199,0,4,4,0,0,0,105,91,201,12,10,27,0,0,0,181,164,339
50101100317,0,5,7,49,41,89,0,0,0,0,0,0,0,0,0,42,54,93,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,6,5,8,0,0,0,104,114,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,147,123,271,0,0,0,0,0,0,147,123,271,17,16,35,0,0,0,265,270,536
50101100319,0,0,0,33,43,74,0,0,0,0,0,0,0,0,0,20,18,38,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,0,5,0,0,0,68,76,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,71,142,0,0,0,0,0,0,66,74,136,14,15,31,0,0,0,152,169,321
50101100320,6,3,7,31,53,83,0,0,0,0,0,0,0,0,0,46,57,102,0,0,6,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,6,10,24,8,7,5,0,0,0,105,138,243,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,178,345,3,0,3,0,0,0,169,176,344,20,19,42,0,0,0,302,346,649
50101100321,3,0,0,25,33,59,0,0,0,0,3,3,0,0,0,56,65,118,0,0,0,5,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,4,8,10,0,0,0,95,121,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,124,247,0,0,0,0,0,0,129,120,253,21,13,35,0,0,0,243,256,500
50101100322,4,0,8,24,21,49,0,0,0,0,0,0,0,0,0,23,32,58,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,3,9,14,0,0,0,62,70,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,62,123,0,0,0,0,0,0,58,66,125,28,30,62,5,0,7,157,176,334
50101100323,4,0,3,17,14,22,0,0,0,0,0,0,0,0,0,16,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,5,0,5,0,0,0,31,35,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,138,0,0,0,0,0,0,69,69,138,23,22,48,0,0,0,131,129,258
50101100324,0,0,4,37,44,80,0,0,0,0,0,3,0,0,0,25,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,11,0,4,4,0,7,8,0,0,0,0,0,0,3,3,9,3,3,12,0,0,0,84,84,167,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,127,106,225,0,0,0,0,5,5,127,103,229,7,7,13,4,5,3,224,199,423
50101100325,0,5,0,25,35,59,0,0,0,0,3,3,0,0,0,50,54,97,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,6,0,0,0,3,3,5,0,0,0,0,0,0,0,10,13,0,6,7,0,0,0,82,113,198,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,216,178,391,0,0,0,0,0,3,219,177,394,29,30,56,0,0,0,338,329,663
50101100326,10,7,18,29,20,46,0,0,0,0,0,0,0,0,0,21,36,61,0,0,0,5,0,4,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,11,8,8,13,0,0,0,69,82,147,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,125,237,0,0,0,0,0,0,114,123,233,21,22,44,0,0,0,210,235,443
50101100328,0,0,5,39,60,101,0,0,0,4,3,10,0,0,0,71,76,143,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,3,5,6,3,4,5,0,0,0,0,0,0,4,14,18,6,5,7,0,0,0,133,169,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,3,248,247,492,0,0,0,0,3,4,248,249,496,20,23,45,0,0,0,406,452,857
50101100329,0,0,3,28,42,70,0,0,0,4,7,9,0,0,0,25,42,68,0,3,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,0,0,3,0,0,0,0,8,8,0,9,8,0,0,0,76,116,191,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,149,285,0,0,0,0,0,0,137,155,285,23,36,58,0,0,0,241,312,546
50101100330,4,5,7,20,26,42,0,0,0,0,0,0,0,0,0,20,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,5,6,11,0,0,0,53,59,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,74,140,0,0,3,0,0,0,75,72,148,52,57,111,9,0,9,188,193,380
50101100331,10,12,21,20,37,58,0,0,0,4,4,8,0,0,0,45,46,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,4,14,0,0,3,82,105,186,3,3,14,0,0,0,0,0,0,0,0,0,8,0,5,3,0,4,8,4,10,186,179,371,0,0,0,0,0,0,186,185,368,9,14,23,0,3,5,302,328,629
50101100332,3,0,4,23,25,43,0,0,0,0,0,0,0,0,0,14,14,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,42,44,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,53,115,0,0,0,0,0,0,63,54,116,13,14,25,0,0,0,120,115,230
50101100401,0,0,5,16,17,35,0,0,0,7,0,6,0,0,0,21,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,6,9,8,0,0,0,51,64,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,177,316,0,0,0,0,0,0,140,177,318,4,3,12,0,0,0,202,248,446
50101100405,0,6,4,17,35,49,0,0,0,4,0,4,0,0,0,31,31,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,5,3,5,5,0,0,0,60,75,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,148,296,3,0,4,0,0,0,149,152,301,30,40,71,0,0,0,246,270,517
50101100406,5,3,9,21,24,40,0,0,0,0,0,0,0,0,0,25,28,50,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,3,3,3,3,9,10,0,0,0,53,71,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,129,277,0,0,3,0,0,0,150,130,277,28,21,50,0,0,6,233,226,466
50101100407,0,0,0,26,37,58,0,0,0,0,0,4,0,0,0,26,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,7,10,0,0,0,0,0,0,0,5,5,3,4,9,0,0,0,56,100,156,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,3,9,96,95,196,0,0,0,0,0,0,96,98,197,43,39,76,3,0,6,210,240,453
50101100408,4,9,11,24,30,58,0,0,0,3,0,4,0,0,0,20,15,30,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,0,0,0,0,5,5,0,4,7,0,0,0,0,0,0,6,4,6,0,0,9,0,0,0,54,68,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,102,220,0,0,4,0,0,0,118,107,221,44,28,69,3,3,6,215,208,427
