SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Oth_lt_health_cond_0_14,F_Oth_lt_health_cond_15_24,F_Oth_lt_health_cond_25_34,F_Oth_lt_health_cond_35_44,F_Oth_lt_health_cond_45_54,F_Oth_lt_health_cond_55_64,F_Oth_lt_health_cond_65_74,F_Oth_lt_health_cond_75_84,F_Oth_lt_health_cond_85_over,F_Oth_lt_health_cond_Tot,F_No_lt_health_cond_0_14,F_No_lt_health_cond_15_24,F_No_lt_health_cond_25_34,F_No_lt_health_cond_35_44,F_No_lt_health_cond_45_54,F_No_lt_health_cond_55_64,F_No_lt_health_cond_65_74,F_No_lt_health_cond_75_84,F_No_lt_health_cond_85_over,F_No_lt_health_cond_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Oth_lt_health_cond_0_14,P_Oth_lt_health_cond_15_24,P_Oth_lt_health_cond_25_34,P_Oth_lt_health_cond_35_44,P_Oth_lt_health_cond_45_54,P_Oth_lt_health_cond_55_64,P_Oth_lt_health_cond_65_74,P_Oth_lt_health_cond_75_84,P_Oth_lt_health_cond_85_over,P_Oth_lt_health_cond_Tot,P_No_lt_health_cond_0_14,P_No_lt_health_cond_15_24,P_No_lt_health_cond_25_34,P_No_lt_health_cond_35_44,P_No_lt_health_cond_45_54,P_No_lt_health_cond_55_64,P_No_lt_health_cond_65_74,P_No_lt_health_cond_75_84,P_No_lt_health_cond_85_over,P_No_lt_health_cond_Tot
50101100111,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,4,9,4,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,21,44,11,25,34,16,28,11,3,0,169,0,0,3,5,0,11,3,0,0,27,54,15,36,56,23,54,27,8,4,273,0,0,0,3,3,17,12,6,0,43,10,0,8,7,7,3,0,0,0,40,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,8,0,0,0,0,0,4,4,0,0,15,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,3,0,0,8,5,3,4,9,8,3,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,13,5,0,0,31,95,25,42,73,35,44,23,12,0,364
50101100112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,4,3,9,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,13,15,10,15,16,12,25,14,3,0,114,8,5,0,9,4,0,0,0,0,25,25,11,27,31,25,46,33,8,0,212,0,0,0,4,4,4,12,4,0,28,0,4,7,0,4,3,4,3,0,27,0,0,0,0,0,8,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,5,3,8,6,0,0,43,0,0,0,0,0,0,3,0,0,4,5,0,3,4,6,5,3,5,0,29,63,14,24,39,31,49,18,12,3,263
50101100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,16,3,5,7,12,17,13,5,0,72,3,0,0,3,0,0,0,0,0,12,17,3,6,12,21,31,27,13,6,124,0,0,0,0,9,15,10,6,0,43,0,0,0,0,4,3,3,0,0,6,0,0,0,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,10,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,7,0,5,0,20,0,0,0,0,0,0,3,0,0,6,0,0,6,0,3,6,4,0,0,13,31,12,8,9,16,23,24,10,0,133
50101100114,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,10,11,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,15,58,11,20,37,35,27,8,4,0,198,14,6,5,5,11,0,4,0,0,43,77,18,33,58,49,47,23,5,7,330,0,0,0,0,0,11,12,8,3,42,10,0,5,7,7,3,0,6,0,45,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,14,0,0,0,0,0,7,0,5,4,18,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,7,0,4,0,6,13,14,8,5,0,0,0,54,0,0,0,0,0,0,0,0,0,7,4,0,4,8,5,3,7,0,0,33,115,23,29,69,75,44,14,5,4,381
50101100115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,19,0,0,0,0,5,0,0,0,0,5,3,0,0,6,0,4,4,0,0,17,29,7,6,22,17,22,15,3,0,121,6,4,3,3,6,0,0,5,0,27,40,17,20,34,25,34,28,12,5,212,0,0,3,0,0,9,15,0,0,30,0,3,4,5,5,5,6,0,0,23,0,0,0,0,0,3,7,0,0,16,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,10,4,0,13,0,0,0,0,0,4,5,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,11,12,4,3,7,0,0,33,0,0,0,0,5,0,3,0,0,8,3,0,0,8,0,5,5,0,0,25,58,17,16,33,32,41,33,4,0,232
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,14,13,3,7,9,10,14,6,6,0,68,0,3,0,0,3,0,0,0,0,12,12,8,13,15,14,27,18,22,7,133,0,0,0,0,0,5,8,9,0,26,0,0,3,0,0,0,3,0,5,21,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,4,3,4,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,5,8,3,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,6,8,6,0,25,19,12,12,14,8,29,15,11,3,125
50101100302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,3,0,13,37,10,13,26,17,13,3,3,0,119,0,0,0,0,0,0,5,0,0,3,44,18,12,33,24,16,15,13,0,171,0,0,0,3,6,4,3,6,0,23,8,0,0,3,5,4,6,6,0,24,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,6,0,5,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,6,3,0,15,76,22,12,36,39,20,12,9,0,224
50101100303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,8,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,14,19,9,8,12,21,18,10,5,0,89,5,0,3,0,0,4,0,0,0,12,24,13,7,21,25,31,32,10,0,162,0,0,0,0,5,8,22,6,0,50,0,3,0,0,9,4,7,0,0,19,0,0,0,0,0,6,5,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,12,3,0,24,0,0,0,0,0,3,11,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,6,0,9,0,10,5,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,8,7,0,27,37,17,10,24,36,26,15,8,0,176
50101100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,17,9,9,14,15,7,4,7,0,79,3,0,0,0,0,0,3,0,0,19,25,13,17,19,19,7,12,8,0,132,0,0,0,0,0,0,10,7,0,13,5,0,4,0,0,0,0,0,0,17,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,0,16,40,31,17,21,23,12,7,6,0,157
50101100305,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,9,19,8,12,9,8,10,8,3,0,80,9,3,0,3,4,0,4,0,0,21,32,7,18,15,19,25,24,7,0,147,0,0,0,0,0,12,6,8,0,26,0,4,0,3,0,8,0,5,0,21,0,0,0,0,0,4,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,4,4,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,4,3,3,0,9,5,3,0,27,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,9,9,3,3,30,35,15,20,13,22,25,10,7,0,145
