SA1_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
50101100328,15,84,98,107,12,117,54,5,58,61,0,63,10,0,13,0,0,0,257,103,356
50101100329,7,64,73,72,21,89,29,7,37,29,3,38,6,0,6,0,0,0,146,94,243
50101100330,3,18,22,20,39,49,10,3,15,6,4,5,4,0,4,0,0,0,35,68,101
50101100331,11,41,52,65,13,78,39,4,42,39,3,41,12,0,20,7,0,7,174,63,239
50101100332,7,20,24,20,9,26,10,8,14,7,0,7,4,0,4,0,0,0,53,31,84
50101100401,5,26,36,51,6,62,33,0,33,30,0,30,18,0,18,0,0,0,138,31,170
50101100405,14,34,47,37,17,52,27,3,31,36,5,42,11,0,12,0,0,0,126,64,191
50101100406,3,53,52,54,17,73,35,0,32,18,5,26,5,0,5,3,0,5,118,78,197
50101100407,3,73,80,28,13,42,12,4,18,7,3,10,5,0,5,0,0,0,63,90,149
50101100408,6,35,41,53,22,69,16,4,21,11,4,13,0,0,6,3,0,3,83,70,145
50101100410,12,77,86,96,18,114,60,9,73,59,7,69,28,0,31,6,0,6,257,117,373
50101100411,4,60,66,20,36,57,14,10,19,7,14,23,3,0,3,0,0,0,49,124,169
50101100412,3,28,32,53,16,68,14,0,19,19,0,20,4,3,10,0,0,0,101,51,148
50101100413,5,39,50,70,19,85,42,0,45,44,4,45,14,0,14,5,0,5,170,66,234
50101100414,10,23,33,59,14,76,30,9,34,36,3,41,13,0,18,4,0,4,152,56,203
50101100416,4,40,43,51,21,76,33,0,34,27,0,32,14,0,14,4,0,9,135,63,205
50101100417,7,46,53,76,13,83,29,5,33,21,0,26,8,3,6,5,0,10,154,72,223
50101100418,0,35,35,25,13,39,8,5,14,3,0,3,5,0,6,0,0,0,44,52,98
50101100419,0,46,47,32,5,39,17,0,23,12,0,13,10,0,10,0,0,5,83,50,133
50101100420,4,42,46,35,14,44,28,0,28,24,0,28,0,0,0,4,0,4,102,54,156
50101100421,6,26,31,39,3,44,23,0,29,23,0,25,4,0,8,5,0,5,98,34,133
50101100422,5,40,41,65,3,65,44,9,57,43,6,49,21,5,22,9,0,9,184,61,247
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,5,20,27,25,5,36,26,3,33,19,3,19,8,0,8,5,0,5,90,31,121
50101100425,5,28,31,39,7,50,13,3,19,21,0,21,9,0,3,5,0,3,84,40,124
50101100426,7,38,43,28,14,38,27,3,30,16,0,16,6,0,3,0,0,0,83,53,140
50101100427,3,35,42,43,13,51,26,0,33,34,5,35,15,0,11,5,0,5,126,52,175
50101100428,0,21,21,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,21,27
50101100429,3,25,25,37,11,43,17,4,21,16,0,16,7,0,7,0,0,0,77,30,114
50101129301,0,17,16,29,3,29,28,0,27,23,0,23,7,0,7,4,0,4,89,21,111
50101129302,0,37,37,37,15,52,15,0,12,6,0,6,4,3,3,0,0,0,58,55,110
50101129303,5,83,84,56,6,62,16,0,19,6,0,9,6,0,3,0,0,3,83,93,183
50101129304,4,26,35,34,13,48,19,0,24,14,0,13,5,0,10,3,0,3,84,39,122
50101129305,4,11,18,36,0,37,11,0,11,7,0,7,3,0,3,0,0,0,64,15,77
50101129306,5,19,24,58,3,65,13,0,15,22,0,22,11,0,11,6,0,6,117,22,141
50101129307,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,4,0,4,4,3,8
50101129308,5,74,76,55,11,69,4,0,4,3,0,6,0,0,0,0,0,0,64,90,149
50101129309,0,3,7,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,3,17
50101129310,3,37,40,57,0,57,32,0,32,29,7,40,13,0,14,3,0,3,136,44,183
50101129311,0,6,6,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15
50101129312,3,22,30,53,6,60,16,3,18,9,0,9,3,0,3,0,0,0,73,39,110
50101129313,0,15,14,29,0,27,8,0,8,8,0,8,0,0,0,0,0,0,49,16,64
50101129314,6,32,40,36,9,41,33,0,32,18,0,18,8,0,8,0,0,0,107,37,147
50101129315,12,25,35,57,4,65,39,6,40,32,0,32,8,0,8,5,0,5,159,38,195
50101129316,8,40,43,69,11,81,15,3,14,9,0,9,11,0,8,0,0,0,111,49,164
50101129317,0,24,28,22,11,28,5,0,9,17,0,15,5,0,5,7,0,7,49,37,84
50101129318,5,9,15,38,0,38,21,0,24,19,0,17,12,0,12,7,0,7,101,9,107
50101129319,6,17,20,56,3,60,18,0,22,11,0,11,11,0,11,0,0,0,95,22,113
50101129320,5,9,18,56,4,54,25,0,28,29,0,33,11,0,11,4,0,4,132,19,148
50101129321,0,68,69,50,6,53,6,0,10,11,0,11,0,0,0,3,0,3,77,72,151
50101129322,7,58,69,69,9,79,16,0,16,20,0,20,9,0,13,3,0,3,126,76,195
50101129323,0,10,10,32,0,29,16,0,21,0,0,4,0,0,0,3,0,3,54,13,73
50101129324,4,41,46,64,3,67,31,0,31,29,0,29,3,0,3,5,0,5,135,45,185
50101129325,5,12,16,46,0,51,15,0,15,21,0,21,11,0,11,5,0,5,98,9,108
50101129326,9,64,65,63,9,75,14,4,20,9,0,9,6,0,5,0,0,0,102,82,184
50101129327,7,41,47,64,12,76,22,0,23,14,0,15,11,4,13,0,0,0,112,61,179
50101129328,8,61,63,74,9,90,36,3,35,16,4,20,17,0,17,0,0,3,148,80,230
50101129329,7,123,135,67,23,90,21,9,34,20,0,19,7,0,7,0,0,0,130,157,289
50101129401,0,12,12,10,3,13,10,0,10,0,0,3,6,0,11,3,0,3,35,18,51
50101129402,9,5,12,21,0,21,18,6,18,22,0,22,12,0,12,4,0,4,85,5,89
50101129403,0,0,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,8,0,6
50101129404,6,16,25,42,5,48,18,3,21,26,0,28,3,0,3,5,0,5,103,27,131
50101129405,8,19,26,50,3,49,37,0,42,32,0,30,13,0,13,4,0,4,141,27,168
50101129406,6,41,43,59,9,71,23,0,25,19,0,22,9,0,7,0,0,0,119,50,169
50101129407,0,22,22,24,4,28,8,0,8,11,0,10,0,0,0,0,0,0,45,22,69
50101129408,6,131,139,74,15,85,31,3,30,16,0,16,6,0,7,4,0,4,128,148,282
50101129409,3,26,23,44,11,54,12,0,12,20,0,20,4,0,4,4,0,4,88,34,127
50101129410,0,49,52,46,7,60,14,0,14,16,0,16,3,3,8,0,0,0,83,57,142
50101129411,5,41,42,46,11,58,15,3,20,25,0,24,6,0,6,4,0,4,100,60,164
50101129412,8,63,63,69,8,77,18,5,25,20,0,21,6,0,6,0,0,3,122,72,195
50101129413,5,15,20,27,4,37,28,0,30,17,0,17,10,0,10,3,0,3,95,26,113
50101129414,5,71,69,39,7,48,10,0,13,15,0,11,0,0,0,0,0,0,69,81,143
50101129415,4,24,28,38,3,39,16,0,13,22,0,22,10,0,10,0,0,0,93,28,120
50101129416,7,52,57,61,27,90,21,5,20,15,3,17,5,0,12,0,0,0,113,85,198
50101129417,8,25,30,48,0,47,11,0,11,22,0,22,7,0,7,3,0,3,86,27,113
50101129418,0,19,19,38,3,39,10,6,9,15,0,19,5,0,5,0,0,0,70,21,98
50101129419,4,49,55,84,7,94,57,0,58,62,0,64,26,0,26,0,0,0,243,61,300
50101129420,0,27,27,34,9,41,12,0,12,12,0,12,0,0,0,0,0,0,60,36,102
50101129421,3,35,39,50,8,58,20,0,21,10,0,12,3,0,3,3,0,3,88,41,131
50101129422,0,24,24,38,5,36,16,0,22,14,0,14,5,0,7,11,0,15,95,26,118
50101129423,3,27,24,33,0,29,8,0,8,16,0,16,3,0,3,0,0,0,64,20,85
50101129424,0,7,7,15,0,14,4,0,4,3,0,3,0,0,3,0,0,0,29,3,27
50101129425,0,93,98,69,13,85,17,0,17,14,0,14,10,0,10,0,0,0,112,105,219
50101129426,7,44,48,49,4,53,31,0,28,30,0,31,11,0,11,4,0,4,133,46,184
50101129427,0,0,3,8,0,16,0,0,0,11,0,13,5,0,5,0,0,0,34,3,37
50101129428,3,20,25,60,16,72,18,3,18,19,3,20,10,5,10,0,0,0,106,45,148
50101129429,4,21,25,56,5,57,24,3,27,35,0,37,21,0,19,4,0,4,148,32,175
50101129430,3,39,45,40,8,45,23,0,23,18,0,18,6,0,6,5,0,5,98,44,146
50101129431,0,9,13,27,8,34,18,0,23,15,0,15,6,0,6,0,0,0,74,19,92
50101129432,0,43,44,36,5,51,9,0,9,8,6,11,3,5,6,0,0,0,63,56,120
50101129433,4,20,17,36,0,37,26,0,26,21,0,18,9,0,9,3,0,3,94,17,112
50101129434,4,38,46,36,7,46,10,0,11,11,0,11,3,0,3,3,0,3,67,47,115
50101129435,3,29,32,74,13,84,24,3,33,28,0,33,8,0,11,5,0,5,149,49,192
50101129436,7,73,77,50,12,62,12,4,15,5,4,9,3,0,3,6,0,9,81,86,171
50101129437,5,16,18,36,5,38,18,0,18,16,0,16,14,0,14,3,0,3,84,19,102
50101129438,0,35,35,21,13,37,6,5,6,3,3,8,0,0,0,4,0,4,32,55,86
50101129439,10,86,95,91,7,102,13,0,13,3,0,3,0,0,0,0,0,0,124,97,217
50101129440,12,41,52,49,8,58,38,0,37,41,0,43,11,0,11,8,0,8,163,53,208
50101129441,4,32,36,63,6,68,24,0,24,20,0,23,12,0,12,10,0,10,132,36,168
50101129442,3,41,46,56,13,64,25,0,25,28,0,28,3,0,3,9,0,9,126,55,181
50101129443,4,113,119,80,15,101,24,0,22,15,0,15,0,0,4,4,0,4,134,135,263
50101129444,8,31,40,73,13,85,29,0,31,53,0,53,16,0,16,0,3,3,172,46,219
50101129445,3,15,14,74,7,76,30,0,30,28,0,28,13,0,14,0,0,0,148,20,168
50101129446,0,124,122,54,6,61,19,0,21,7,0,7,8,0,8,3,0,3,95,128,226
50101129447,4,34,40,51,22,69,20,0,20,23,0,27,12,0,13,0,0,0,112,59,175
50101129448,0,23,22,54,8,56,24,0,26,29,0,31,14,0,14,5,0,5,125,31,156
50101129449,5,53,59,48,9,62,16,0,17,11,0,11,3,0,3,0,0,0,85,71,152
50101129450,4,34,40,47,5,51,6,0,9,13,0,11,3,0,3,0,0,0,75,41,115
50101129451,5,67,74,50,5,55,15,0,22,19,4,16,11,0,11,0,0,0,100,74,175
50101129452,3,113,113,77,4,81,0,0,0,0,0,0,0,0,0,0,0,0,84,113,200
50102100502,7,24,33,68,8,79,70,5,75,72,0,72,36,0,40,25,0,25,284,40,324
50102100504,4,25,32,39,0,39,11,0,11,12,0,12,8,0,8,5,0,5,72,29,97
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,3,132,139,9,12,24,0,0,0,0,0,0,0,0,3,0,0,0,18,148,164
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,5,46,55,55,10,62,17,4,24,13,0,13,6,0,6,0,0,0,94,53,153
50102100509,6,54,60,99,9,102,35,0,35,54,0,56,17,0,17,14,4,12,220,66,289
50102100510,13,52,64,129,12,140,74,0,74,113,4,121,39,0,46,17,0,17,389,67,457
50102100511,8,37,43,58,3,61,24,0,24,16,0,17,9,0,9,0,0,0,110,47,155
50102100512,8,24,32,36,0,41,9,0,9,11,0,11,4,0,4,0,0,0,64,30,100
50102100513,5,36,40,49,6,47,25,0,25,18,0,22,7,0,7,0,0,0,101,42,145
50102100514,15,13,25,44,10,58,36,0,40,35,4,38,21,6,20,14,0,14,163,29,192
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,0,13,16,52,6,55,11,0,11,22,0,22,5,0,5,0,0,0,89,21,115
50102100517,7,74,77,52,9,57,9,0,9,10,0,10,0,0,0,3,0,3,77,82,158
50102100518,5,76,85,108,10,117,37,3,34,38,6,42,15,0,19,11,0,14,211,90,304
50102100519,8,42,47,80,6,86,34,4,31,26,0,33,5,0,5,4,0,4,151,51,206
50102100520,3,34,39,52,6,55,21,0,21,18,0,18,6,0,4,3,0,4,96,38,135
50102100521,3,57,60,74,0,72,20,0,24,11,0,11,4,0,4,5,0,5,124,60,181
50102100522,4,36,35,50,5,51,17,0,18,19,0,18,6,0,6,0,0,0,85,41,130
50102100524,4,26,35,42,6,50,20,0,21,24,0,24,9,0,9,5,0,5,102,38,140
50102100525,5,33,35,44,0,49,18,0,18,15,3,19,10,0,10,3,0,3,88,37,126
50102100526,4,30,30,40,5,38,18,3,19,14,0,14,6,0,6,3,0,4,87,38,124
50102100527,3,43,42,61,4,59,19,3,23,22,0,20,5,0,7,6,0,6,113,51,162
50102100528,0,23,24,39,0,38,17,4,20,9,0,9,3,0,3,0,0,0,63,30,94
50102100529,3,24,27,47,0,47,20,0,20,16,0,17,3,0,3,3,0,3,97,30,131
50102100530,5,30,31,72,0,71,49,0,49,33,0,33,27,0,27,13,0,13,187,30,218
50102100531,5,7,10,56,3,60,21,0,24,26,0,26,15,0,12,3,0,3,131,10,140
50102100532,6,57,62,59,0,61,21,0,21,23,0,23,3,0,3,8,0,8,113,58,170
50102100533,15,61,70,124,19,141,100,5,111,93,0,96,29,0,37,15,0,19,384,88,474
50102100534,3,32,32,76,8,83,30,0,30,48,0,53,17,0,20,6,0,6,182,37,214
50102100536,5,12,17,29,3,35,24,0,26,19,0,19,14,0,14,3,0,3,90,20,108
50102100537,10,16,22,40,5,46,16,0,16,12,0,12,11,0,11,4,0,4,96,20,111
50102100538,8,13,21,58,0,63,28,0,28,22,0,19,11,0,11,6,0,9,129,18,148
50102100539,3,13,10,32,4,36,14,0,14,19,0,18,10,0,10,5,0,5,81,10,93
50102100540,7,17,21,53,4,58,22,0,22,27,0,27,14,0,14,6,0,6,131,22,150
50102100541,0,5,9,28,0,28,12,0,12,15,0,15,3,0,3,3,0,3,61,5,65
50102100542,0,11,13,15,5,20,10,0,10,10,0,10,0,0,0,0,0,0,46,13,59
50102100543,7,9,18,27,0,30,21,0,24,23,0,23,8,0,7,9,0,9,89,18,103
50102100544,3,9,16,32,0,32,9,0,12,19,0,19,7,0,7,4,0,4,81,8,91
50102100545,3,12,16,41,0,39,24,0,24,23,0,26,7,0,7,3,0,3,108,16,123
50102100546,3,23,24,41,5,44,20,0,18,32,0,32,10,0,7,0,0,0,104,24,128
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,5,18,16,40,0,43,25,0,23,34,4,39,6,0,6,6,0,6,116,18,133
50102100549,0,39,43,32,3,38,13,0,13,13,0,13,0,0,0,3,0,3,66,49,111
50102100550,5,3,14,30,4,37,13,3,17,45,4,45,12,0,14,0,0,0,108,14,124
50102100551,0,18,14,27,5,36,14,0,18,29,0,29,11,0,10,8,0,8,97,20,122
50102100701,4,37,44,48,7,48,14,0,14,16,0,16,5,0,5,0,0,0,86,42,134
50102100702,6,20,23,45,9,55,12,0,14,16,0,16,10,3,12,6,0,6,97,31,129
50102100704,4,77,78,65,7,73,29,4,29,18,0,18,13,0,8,10,0,10,137,87,220
50102100705,4,20,18,38,4,41,15,0,17,11,0,11,3,0,3,0,0,0,67,24,97
50102100706,7,18,22,40,3,44,13,0,16,11,0,12,4,0,4,4,0,4,74,32,103
50102100708,8,37,50,80,9,92,28,0,30,27,0,27,19,0,18,5,0,5,170,53,222
50102100709,4,13,22,52,0,49,23,0,22,16,0,16,11,0,11,0,0,0,99,20,122
50102100710,3,32,30,64,9,71,32,6,33,26,3,29,14,0,15,0,0,0,142,52,188
50102100711,10,28,30,43,5,49,20,0,21,12,0,12,8,0,6,3,0,4,96,36,131
50102100713,4,38,49,54,17,75,32,6,36,23,4,26,12,0,12,11,0,11,136,66,207
50102100714,7,46,54,58,10,72,25,0,25,20,0,18,16,0,16,0,0,6,129,62,189
50102100715,3,17,24,32,4,37,8,0,8,6,0,12,5,0,5,0,0,0,59,28,89
50102100716,4,13,15,38,0,40,19,0,18,13,0,13,4,0,4,3,0,3,83,14,101
50102100717,4,26,31,51,8,57,10,0,9,15,0,15,6,0,3,4,0,4,86,34,124
50102100718,5,12,20,29,5,37,19,0,22,3,0,3,5,0,4,0,0,0,60,26,82
50102100801,0,36,42,62,9,73,30,3,28,20,0,25,0,0,0,3,0,3,123,52,174
50102100802,9,85,87,93,13,104,22,5,23,25,0,25,13,0,16,0,0,0,164,98,261
50102100803,4,15,21,31,6,35,13,0,13,20,0,20,0,0,0,5,0,5,67,24,96
50102100804,3,26,29,60,3,63,33,7,37,12,4,17,11,5,15,8,0,8,126,39,170
50102100805,8,33,46,51,6,55,20,5,24,21,0,25,9,0,9,3,0,10,114,48,164
50102100806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100807,7,75,79,45,12,56,27,6,31,20,0,19,5,0,12,4,0,9,104,88,197
50102100809,0,135,141,92,29,114,28,8,34,23,3,27,12,5,16,10,6,7,160,186,345
50102100810,8,105,112,62,41,97,34,11,43,13,0,21,4,0,4,6,0,6,123,160,281
50102100811,4,62,63,39,4,40,5,0,10,3,0,3,6,0,3,0,0,0,62,66,127
50102100812,5,126,134,49,5,55,14,6,19,10,0,10,0,4,3,3,0,6,81,134,221
50102100813,9,72,75,55,19,74,12,6,17,20,0,26,10,0,10,6,0,6,110,98,207
50102100814,0,74,76,49,7,58,17,4,21,12,3,17,0,0,8,3,0,5,85,89,176
50102100815,12,111,117,53,24,73,34,3,39,21,3,21,7,0,10,4,0,4,126,139,260
50102100816,4,51,56,49,10,54,13,0,13,15,0,12,0,0,0,0,0,0,81,63,149
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,5,3,12,0,12,7,0,7,12,0,10,6,0,6,0,0,0,37,4,44
50102100901,0,42,48,41,3,45,10,0,10,15,0,15,4,0,4,0,0,0,74,46,116
50102100902,5,79,82,61,15,78,15,0,11,16,0,16,3,0,9,6,0,6,108,98,200
50102100903,4,43,54,52,3,53,20,0,20,21,0,18,12,0,12,0,0,0,111,55,162
50102100904,9,39,41,32,14,41,21,0,21,14,0,12,0,0,0,7,0,7,75,51,122
50102100905,7,116,123,51,15,63,34,0,38,33,6,39,13,0,13,3,0,3,142,139,282
50102100906,5,45,58,34,6,40,12,5,9,12,0,14,10,0,10,3,0,4,74,64,135
50102100907,5,23,28,29,3,39,12,0,9,16,0,16,4,0,3,0,0,0,63,30,96
50102100908,4,48,55,54,9,61,10,0,10,10,4,12,10,0,8,3,0,3,90,61,149
50102100909,5,62,67,44,9,51,14,6,18,8,0,8,0,0,0,0,0,0,74,69,144
50102100910,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
50102100911,7,29,34,32,5,36,14,0,13,12,4,14,5,0,5,4,0,4,70,34,108
50102100912,7,52,54,57,5,59,22,0,22,14,0,14,6,0,6,5,0,5,103,50,159
50102100913,0,42,49,27,5,28,11,0,11,12,3,13,4,0,4,0,0,0,54,52,102
50102100914,3,31,33,39,6,43,22,4,22,10,0,11,11,0,11,0,0,0,84,35,119
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100916,4,52,59,52,7,63,32,0,34,21,4,22,8,0,6,8,0,9,121,70,192
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50102100918,0,51,46,23,9,34,8,0,13,5,0,5,3,0,3,5,0,5,48,60,107
50102100920,3,35,41,65,4,66,20,3,22,30,0,33,11,4,12,4,0,4,141,41,181
50102100921,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
50102100922,0,30,34,34,4,33,12,0,12,6,0,6,5,0,4,0,0,0,52,30,84
50102100923,0,18,19,47,5,50,18,0,23,15,0,13,12,0,12,0,0,0,94,30,122
50102100924,0,23,23,15,5,21,12,0,12,12,0,12,3,0,3,4,0,4,45,25,73
50102100925,0,25,22,34,4,36,21,0,21,21,0,20,12,0,11,7,0,8,83,29,118
50102100926,4,28,34,28,0,31,21,0,16,17,3,18,5,0,5,0,0,0,79,38,118
50102100927,3,71,77,48,10,49,16,12,28,21,0,19,5,0,4,0,0,0,83,91,184
50102100928,3,58,57,73,3,76,19,3,27,24,0,23,6,0,14,4,0,6,136,65,203
50102100929,6,47,59,36,7,47,12,0,12,21,0,21,4,0,8,4,0,4,82,64,146
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,6,44,45,70,4,79,27,0,28,20,0,24,17,0,13,0,0,0,146,57,206
50102101001,3,24,24,47,3,45,20,0,20,14,4,19,3,0,3,0,0,0,84,31,112
50102101002,11,34,41,107,13,117,38,3,36,24,5,28,16,0,16,3,0,3,193,49,245
50102101003,8,20,20,50,10,62,24,0,27,18,0,20,12,0,12,5,0,5,112,33,141
50102101005,12,33,44,57,4,61,29,0,29,55,0,51,16,0,16,5,0,5,177,36,213
50102101006,5,95,98,61,15,80,19,8,21,14,0,14,13,0,13,6,0,6,114,116,233
50102101008,5,49,54,73,8,81,28,0,34,33,0,33,6,0,6,5,0,5,155,61,214
50102101009,5,25,25,48,8,55,10,0,10,22,0,22,11,0,11,0,0,0,97,30,127
50102101101,0,3,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
50102101201,6,53,60,50,3,55,39,0,37,28,5,29,10,0,10,6,0,6,132,66,199
50102101202,0,67,71,57,11,66,16,4,15,22,0,22,8,0,8,4,0,6,114,82,195
50102101203,3,41,44,53,3,56,25,0,25,6,0,8,8,0,8,3,0,3,104,44,147
50102101204,3,29,31,48,5,53,21,5,23,14,0,14,7,0,7,4,0,4,100,39,137
50102101205,4,11,17,30,9,40,12,3,15,15,0,15,3,0,3,3,0,3,69,25,98
50102101206,3,27,31,28,0,31,19,0,19,19,0,23,10,0,10,4,0,3,88,36,121
50102101207,6,40,49,45,0,46,20,0,20,15,0,15,7,0,7,5,0,5,104,41,146
50102101208,5,11,17,40,0,40,17,0,17,8,0,8,4,0,8,0,0,0,76,15,92
