SA1_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
50101100111,0,11,4,0,13,0,4,0,0,5,0,23,0,0,21,3,52,4,0,58,0,32,0,0,37,3,36,5,0,44,0,23,0,0,27,3,10,0,0,10,0,0,0,0,0,16,190,16,4,222,0,9,0,0,9,0,7,0,0,7,0,30,6,0,36,7,42,6,0,58,0,20,0,0,23,8,40,8,0,53,0,27,0,0,27,0,7,0,0,8,0,4,0,0,4,19,183,24,4,224,0,23,4,0,25,0,14,0,0,8,3,56,9,0,62,11,88,10,0,110,0,58,0,0,60,13,74,12,0,97,0,55,0,0,57,4,17,0,0,21,0,4,0,0,4,34,374,35,3,442
50101100112,0,7,0,0,6,0,0,0,0,0,0,20,4,0,17,0,26,4,0,32,3,19,3,0,24,5,29,0,0,36,0,27,5,0,24,8,9,3,0,19,0,5,0,0,5,12,138,23,0,172,0,8,4,0,12,0,3,0,0,3,0,23,0,0,27,3,28,3,0,31,3,19,4,0,25,12,29,0,0,46,12,17,0,0,33,4,6,0,0,8,0,0,0,0,0,32,134,17,0,183,0,15,4,0,19,0,9,0,0,9,0,39,7,0,48,3,48,14,0,66,8,37,7,0,53,18,60,0,0,80,10,40,3,0,52,8,11,9,0,33,0,3,0,0,3,47,272,39,0,360
50101100113,0,7,0,0,7,0,4,0,0,4,0,10,0,0,10,0,4,0,0,8,0,14,0,0,14,0,12,0,0,15,9,26,0,0,29,5,10,0,0,13,0,0,0,0,6,12,85,0,0,100,0,3,0,0,3,0,0,0,0,0,0,5,0,0,6,4,6,0,0,12,5,18,0,0,21,10,21,0,0,31,4,16,3,0,27,0,8,4,0,13,0,0,0,0,6,26,76,6,0,107,0,6,0,0,6,0,4,0,0,4,0,8,0,0,12,5,12,6,0,21,5,32,0,0,34,10,32,5,0,46,14,40,3,0,57,3,18,4,0,25,0,0,5,0,6,38,161,14,0,209
50101100114,0,8,5,0,11,0,8,0,0,8,0,18,5,0,19,0,40,3,0,43,0,48,6,0,59,4,34,3,0,40,0,13,0,0,20,0,12,3,0,12,0,6,0,0,7,9,175,21,0,214,0,8,3,0,12,0,9,0,0,9,0,28,5,0,33,6,53,8,0,59,6,39,11,0,49,3,43,0,0,47,0,16,9,0,23,5,5,0,0,5,0,6,0,0,7,21,207,33,0,250,0,22,4,0,26,0,13,0,0,13,0,46,3,0,49,0,89,10,0,104,11,87,17,0,113,6,74,3,0,86,0,27,4,0,39,5,17,3,0,18,3,4,0,0,12,28,382,53,0,464
50101100115,0,4,3,0,3,0,5,0,0,5,0,8,4,0,12,3,11,0,0,19,0,22,0,0,29,0,27,3,0,29,0,33,3,0,40,0,11,0,0,13,0,0,0,0,0,11,124,12,3,148,0,10,0,0,12,0,0,0,0,3,3,14,3,0,21,0,27,0,0,34,4,23,6,0,25,11,26,0,0,34,8,16,3,0,28,0,12,0,0,12,0,5,0,0,5,27,124,19,0,171,0,12,3,0,20,0,5,0,0,10,7,22,4,3,31,3,48,7,0,57,4,42,8,0,51,10,51,3,0,63,12,46,3,0,66,0,21,0,0,20,0,5,0,0,5,42,252,31,3,325
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,4,0,0,4,0,0,0,0,0,0,9,0,0,13,0,8,0,0,8,0,6,0,0,6,3,18,3,0,28,0,15,0,0,15,0,11,0,0,16,0,3,0,0,4,9,79,6,0,93,0,6,0,0,10,0,0,3,0,5,0,13,0,0,13,0,9,0,0,15,0,10,3,0,14,4,18,0,0,27,3,15,0,0,18,5,13,0,0,22,0,7,0,0,7,14,89,13,0,120,0,10,3,0,14,0,3,3,0,7,0,25,0,0,22,0,17,0,0,21,0,15,3,0,17,8,35,6,0,47,3,32,0,0,37,10,21,3,0,32,0,12,0,0,12,24,167,23,0,216
50101100302,0,8,0,0,14,0,3,0,0,3,0,6,0,0,6,0,18,0,0,19,0,18,0,0,26,4,13,0,0,19,3,14,0,0,18,4,0,0,0,9,0,0,0,0,0,9,93,3,0,103,0,7,0,0,7,0,6,0,0,6,0,11,0,0,12,0,28,0,0,33,3,22,0,0,24,4,14,0,0,16,0,10,5,0,17,0,12,0,0,13,0,0,0,0,0,15,108,3,0,131,0,20,0,0,24,0,8,0,0,8,0,19,0,0,20,0,50,3,0,56,7,44,0,0,48,9,24,0,0,31,0,25,5,0,31,4,17,0,0,17,0,0,0,0,0,27,198,9,0,234
50101100303,0,12,0,0,12,0,9,0,0,9,0,7,0,0,11,0,17,0,0,19,4,22,0,0,19,4,22,0,0,29,0,30,0,0,34,0,18,0,0,20,0,5,0,0,5,10,133,8,0,148,0,4,0,0,4,0,3,0,0,3,0,8,3,0,7,0,21,0,0,21,3,21,4,0,25,4,26,0,0,31,0,28,4,0,32,0,7,0,0,10,0,0,0,0,0,16,114,9,0,137,0,13,0,0,13,0,7,0,0,7,0,14,5,0,13,0,31,0,0,37,6,38,5,0,45,9,46,0,0,65,9,56,6,0,68,0,25,0,0,32,0,4,0,0,4,22,247,16,0,288
50101100304,0,10,0,0,10,0,7,0,0,7,0,14,5,0,17,4,14,0,0,13,0,19,0,0,19,0,18,4,0,20,0,11,6,0,16,0,6,0,0,6,0,0,0,0,0,3,89,12,0,104,0,12,4,0,13,0,0,0,0,0,0,15,0,0,17,0,11,5,0,19,4,16,0,0,19,6,5,0,0,7,7,5,3,0,12,0,3,0,0,8,0,0,0,0,0,15,68,19,0,104,0,20,4,0,25,0,9,0,0,9,0,20,3,0,34,0,27,4,0,33,4,33,0,0,40,8,19,4,0,28,7,15,5,0,29,0,15,0,0,10,0,0,0,0,0,21,161,29,0,210
50101100305,0,8,0,0,14,0,3,0,0,6,0,15,0,0,14,0,15,0,0,17,3,14,9,0,25,7,20,0,0,29,0,11,3,0,20,0,10,3,0,16,0,4,0,0,6,17,100,26,0,133,0,3,0,0,3,0,3,0,0,4,0,10,0,0,18,0,14,3,0,15,3,8,0,0,19,5,18,0,0,25,6,12,4,0,24,0,10,0,0,7,0,0,0,0,0,17,83,14,0,115,0,18,0,0,21,0,4,3,0,10,0,23,3,0,28,5,24,7,0,33,9,26,10,0,43,10,36,0,0,50,6,29,5,0,40,0,16,3,0,19,0,4,0,0,6,35,176,36,0,247
50101100306,0,14,0,0,14,0,3,0,0,4,3,21,0,0,26,0,27,0,0,29,6,19,0,0,25,10,32,0,0,43,3,27,0,0,30,0,10,0,0,11,0,3,0,0,3,20,148,6,0,177,0,12,0,0,16,0,5,0,0,8,3,24,0,0,26,7,27,3,0,34,8,24,0,0,35,13,27,0,0,43,3,19,0,0,22,0,7,0,0,8,0,0,0,0,0,31,151,6,0,188,0,25,0,0,31,0,10,0,0,11,6,46,3,0,48,5,53,6,0,66,15,46,3,0,54,20,56,0,0,86,6,43,0,0,48,0,15,4,0,23,0,0,0,0,0,52,298,18,0,373
50101100307,0,5,0,0,9,0,4,0,0,4,0,8,0,0,8,4,15,5,0,21,0,26,0,0,26,6,18,0,0,24,3,20,0,0,25,0,15,0,0,10,0,0,0,0,0,10,103,8,3,122,0,10,0,0,12,0,0,0,0,0,5,10,0,0,13,0,25,0,0,27,0,21,0,0,23,3,15,0,0,23,0,17,4,0,23,0,8,0,0,7,0,0,0,0,0,12,105,4,0,128,0,15,5,0,17,0,4,0,0,4,5,18,0,0,21,3,36,5,0,44,0,41,0,0,43,9,37,4,0,51,5,34,8,0,41,0,17,0,0,21,0,0,0,0,0,22,208,16,3,247
50101100308,0,8,0,0,8,0,4,0,0,4,0,6,0,0,9,6,13,0,0,17,0,23,0,0,27,16,27,0,0,38,3,31,0,0,33,0,10,0,0,9,0,0,0,0,0,23,121,8,0,148,4,13,0,0,14,0,3,0,0,3,0,6,3,0,13,0,25,0,0,23,8,19,0,0,32,4,37,0,0,39,8,18,0,0,25,0,11,0,0,15,0,0,0,0,0,27,133,5,0,163,4,18,0,0,20,0,5,0,0,5,0,17,3,0,23,3,35,0,0,47,15,41,0,0,57,19,66,4,0,82,10,48,0,0,62,0,18,0,0,21,0,0,0,0,0,54,247,15,0,314
50101100310,0,18,0,0,18,0,8,0,0,7,0,19,0,0,22,0,20,0,0,22,5,24,0,0,30,11,21,0,0,35,0,41,0,0,44,6,13,0,0,17,0,0,0,0,0,16,170,11,0,195,0,12,3,0,14,0,6,0,0,3,5,13,0,0,16,0,31,0,0,31,5,35,0,0,31,12,23,3,0,42,9,33,0,0,43,6,11,4,0,18,0,0,0,0,0,29,156,7,0,192,0,30,3,0,29,0,9,4,0,15,5,31,0,0,38,0,52,0,0,51,3,54,0,0,60,17,47,9,0,76,14,69,0,0,86,7,26,3,0,31,0,4,0,0,4,52,321,18,0,388
50101100311,0,4,0,0,4,0,0,0,0,0,0,10,0,0,10,0,22,0,0,25,0,19,0,0,19,0,17,0,0,20,7,10,0,0,18,0,11,3,0,12,0,0,0,0,0,8,92,4,0,100,0,4,0,0,4,0,0,0,0,3,0,10,0,0,12,0,33,0,0,35,4,16,0,0,21,6,18,0,0,23,5,9,0,0,12,0,7,0,0,6,0,0,0,0,0,24,95,0,0,121,0,13,0,0,13,0,0,0,0,4,0,23,0,0,22,3,54,0,0,56,4,32,0,0,36,8,32,0,0,39,3,17,0,0,25,0,17,7,0,18,0,0,0,0,0,28,190,5,0,220
50101100312,0,7,0,0,9,0,3,0,0,3,0,14,6,0,10,0,20,0,0,24,4,21,0,0,25,8,14,0,0,23,0,31,0,0,31,0,17,0,0,17,0,3,0,0,3,14,130,6,0,146,0,0,0,0,5,0,0,0,0,0,0,10,7,0,15,4,20,11,0,35,3,16,5,0,20,0,19,0,0,23,9,28,4,0,43,5,14,5,0,21,0,9,0,0,9,17,120,33,0,174,0,11,5,0,14,0,6,0,0,6,0,23,6,0,31,4,46,7,0,56,13,32,3,0,44,3,31,3,0,45,9,56,4,0,72,5,31,7,0,44,0,10,0,0,13,31,249,42,0,317
50101100313,0,0,0,0,0,0,7,0,0,3,0,20,13,0,33,0,24,0,0,29,0,16,0,0,13,4,9,0,0,11,3,17,0,0,20,0,7,0,0,7,0,4,0,0,4,9,102,18,0,127,0,3,0,0,3,0,8,0,0,9,0,24,4,0,34,0,27,0,0,27,0,8,0,0,6,3,13,0,0,19,0,19,0,0,16,0,5,0,0,6,0,7,0,0,6,11,106,7,0,125,0,5,0,0,5,0,11,0,0,11,4,43,19,0,67,0,50,0,0,52,0,19,0,0,23,3,17,0,0,29,3,36,0,0,39,0,16,0,0,21,0,12,0,0,12,15,211,28,0,254
50101100314,0,10,0,0,9,0,3,0,0,3,0,17,0,0,17,0,11,0,0,10,3,17,0,0,20,3,24,0,0,27,0,13,0,0,19,0,0,0,0,0,4,0,0,0,3,12,93,6,0,108,0,4,0,0,4,0,3,0,0,3,3,14,4,0,20,0,18,0,0,21,0,12,0,0,12,7,21,0,0,28,4,10,0,0,15,0,3,0,0,4,0,0,0,0,0,18,88,5,0,104,0,11,0,0,9,0,7,0,0,7,3,30,4,0,40,0,30,3,0,36,6,23,0,0,28,11,42,3,0,54,4,25,0,0,29,0,4,0,0,7,4,3,0,0,6,24,179,12,0,213
