SA1_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
50101100114,3,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,70,15,20,0,0,0,5,3,0,0,114
50101100115,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,51,4,8,0,0,0,0,0,0,0,74
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,6,5,0,0,0,3,0,0,0,57
50101100302,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,15,5,0,3,0,0,0,0,4,59
50101100303,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,3,8,0,0,0,8,0,0,6,77
50101100304,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,38
50101100305,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,7,0,3,0,0,0,0,0,45
50101100306,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,9,11,5,0,0,0,0,0,0,53
50101100307,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,78,0,6,0,0,0,5,0,0,0,91
50101100308,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,80,8,6,0,0,0,0,0,0,4,99
50101100310,0,0,0,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,65,12,5,0,0,0,9,5,0,0,103
50101100311,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,4,9,4,0,0,0,0,0,5,51
50101100312,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,43,8,3,0,0,0,0,0,0,8,69
50101100313,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,30,5,3,0,3,4,9,0,0,6,71
50101100314,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,0,6,0,4,0,4,53
50101100315,3,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,3,3,70,11,5,0,0,4,7,3,0,7,112
50101100316,3,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,7,3,0,0,0,5,0,0,7,74
50101100317,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,70,10,27,0,0,0,0,0,0,5,114
50101100319,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,43,6,3,4,0,3,0,0,0,3,65
50101100320,12,3,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,112,19,16,8,0,4,3,0,5,0,163
50101100321,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,54,6,9,0,0,0,0,0,0,3,87
50101100322,4,0,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,8,9,0,3,0,8,0,0,6,91
50101100323,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,4,6,0,0,0,0,0,0,0,42
50101100324,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,62,3,8,0,0,0,0,0,0,4,81
50101100325,3,5,5,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,58,20,7,7,7,0,0,3,0,7,113
50101100326,18,6,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,43,10,31,8,4,5,5,0,0,5,110
50101100328,6,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,94,34,16,4,3,9,0,3,0,4,169
50101100329,9,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,79,14,13,4,0,0,0,4,0,3,125
50101100330,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,5,5,5,0,0,0,4,0,0,58
50101100331,26,9,0,4,7,3,3,0,83,0,0,0,0,0,0,0,0,0,0,0,63,39,55,11,8,8,11,6,3,0,210
50101100332,7,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,4,8,3,0,0,0,0,0,5,36
50101100401,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,82,15,11,0,0,3,8,0,0,0,123
50101100405,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,54,15,5,0,0,0,5,0,0,0,91
50101100406,10,0,5,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,56,15,19,0,5,0,7,3,0,0,105
50101100407,19,0,0,5,6,0,0,0,54,0,0,0,0,0,0,0,0,0,3,3,68,13,30,4,0,8,15,0,0,11,145
50101100408,0,0,0,0,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,79,22,3,0,0,4,9,8,0,0,117
50101100410,40,4,10,9,13,3,0,5,126,0,0,0,0,0,0,0,0,0,0,0,89,57,69,10,11,6,20,10,4,6,278
50101100411,9,3,0,0,0,0,0,49,67,0,0,0,0,0,0,0,0,0,5,5,41,16,4,3,0,0,0,0,0,50,125
50101100412,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,60,14,8,0,0,0,0,0,0,3,86
50101100413,8,4,5,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,98,12,12,5,5,0,9,0,0,0,148
50101100414,3,3,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,82,15,8,6,3,0,0,0,0,5,119
50101100416,5,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,71,26,10,0,0,0,5,0,0,0,118
50101100417,4,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,93,8,17,0,0,0,3,0,0,9,142
50101100418,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,4,8,5,0,0,0,0,0,0,41
50101100419,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,12,6,0,0,0,7,0,0,0,68
50101100420,8,3,3,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,45,13,23,4,6,0,8,3,4,0,103
50101100421,12,0,3,4,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,43,18,18,0,3,8,6,0,0,0,98
50101100422,19,0,4,0,0,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,65,37,48,4,4,0,4,5,0,0,166
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,11,0,0,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,30,5,14,0,0,0,8,0,0,0,73
50101100425,4,0,0,3,3,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,25,10,4,0,0,5,3,6,0,0,59
50101100426,8,5,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,31,13,15,5,0,0,5,0,0,0,76
50101100427,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,38,28,22,0,3,0,3,3,0,0,100
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13
50101100429,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,46,5,8,4,0,0,5,0,0,0,67
50101129301,11,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,28,5,6,0,0,3,0,3,0,0,60
50101129302,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,39
50101129303,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,49,0,11,0,0,0,0,0,5,0,78
50101129304,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,43,11,6,0,0,0,0,0,0,0,63
50101129305,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,4,4,3,0,0,0,0,0,0,45
50101129306,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,63,7,3,0,0,0,7,0,0,0,86
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101129308,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,8,4,0,0,0,0,0,0,0,77
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,0,13
50101129310,9,3,0,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,48,19,17,5,7,5,3,0,0,0,104
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4
50101129312,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,4,0,0,0,0,0,43
50101129313,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,0,0,26
50101129314,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,24,11,0,0,0,3,4,0,0,79
50101129315,12,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,42,25,23,0,3,0,8,0,0,7,98
50101129316,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,0,70
50101129317,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,4,15,0,0,0,0,0,0,0,39
50101129318,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,42,8,3,0,0,0,0,3,0,0,60
50101129319,5,0,5,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,34,14,28,0,5,4,6,0,0,0,88
50101129320,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,40,15,11,0,0,0,0,0,0,0,64
50101129321,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,33,18,16,0,0,0,5,0,0,3,73
50101129322,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,12,0,0,0,0,0,0,0,0,65
50101129323,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,4,4,0,0,0,0,0,0,0,40
50101129324,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,65,26,16,0,0,0,0,0,0,3,111
50101129325,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,48
50101129326,12,0,0,5,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,48,10,30,0,0,7,0,4,0,0,99
50101129327,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,62,9,4,0,0,0,3,0,0,4,85
50101129328,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,68,15,5,0,0,0,3,3,0,3,99
50101129329,3,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,3,74,13,7,5,0,0,3,0,0,3,100
50101129401,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,20
50101129402,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,34
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
50101129404,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,32,17,10,0,0,0,0,0,0,0,63
50101129405,4,3,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,42,15,20,3,0,3,0,0,0,0,75
50101129406,5,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,56,17,3,3,4,0,0,0,0,0,83
50101129407,6,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,41,5,10,0,0,0,5,0,0,0,63
50101129408,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,63,8,15,0,0,0,0,0,0,7,95
50101129409,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,40
50101129410,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,7,3,0,0,0,5,0,0,0,46
50101129411,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,6,4,0,0,0,0,0,0,5,49
50101129412,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,4,8,0,0,0,0,0,0,0,52
50101129413,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,21,13,22,0,0,0,4,0,0,0,69
50101129414,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,84,6,9,0,0,0,0,0,0,4,98
50101129415,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,7,12,0,0,0,3,0,0,0,51
50101129416,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,86,18,11,0,0,4,3,0,0,0,129
50101129417,8,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,44,10,10,0,0,5,0,0,0,0,72
50101129418,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,37
50101129419,12,0,5,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,103,17,30,8,3,0,3,0,0,0,160
50101129420,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,24,7,8,6,0,0,5,0,0,0,39
50101129421,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,44,8,7,0,0,0,0,0,0,0,67
50101129422,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,7,0,0,0,38
50101129423,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,8,8,0,0,0,0,0,0,0,33
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5
50101129425,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,53,8,6,0,0,0,3,0,0,5,73
50101129426,9,6,0,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,34,13,17,5,0,0,0,7,0,0,81
50101129427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,0,0,0,0,0,0,0,19
50101129428,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,47,3,12,0,0,0,0,0,0,0,71
50101129429,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,55,19,14,0,3,0,3,0,0,5,98
50101129430,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,27,11,5,0,0,0,0,6,0,0,59
50101129431,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,12,7,0,4,9,0,0,0,0,41
50101129432,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,4,7,0,0,0,0,0,0,4,49
50101129433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,44
50101129434,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,28
50101129435,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,59,18,10,0,0,0,0,0,0,0,86
50101129436,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,56,13,10,0,0,0,0,0,0,3,82
50101129437,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,0,0,0,0,30
50101129438,8,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,13,3,8,0,0,0,0,0,3,3,39
50101129439,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,83,9,9,0,3,0,0,0,0,23,136
50101129440,17,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,62,18,25,0,0,0,0,3,0,0,104
50101129441,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,41,11,7,0,4,0,0,0,0,0,68
50101129442,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,35,16,13,0,4,3,0,0,0,0,73
50101129443,14,5,0,0,5,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,58,9,17,7,4,4,5,7,0,5,106
50101129444,3,4,0,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,67,21,8,5,0,9,0,0,9,0,114
50101129445,5,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,53,21,12,0,6,0,0,0,0,0,104
50101129446,6,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,4,61,14,14,0,0,0,6,0,0,5,101
50101129447,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,50,3,6,0,0,0,0,0,0,0,69
50101129448,8,0,0,0,0,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,46,7,14,3,0,0,3,0,8,0,93
50101129449,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,0,56
50101129450,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,32
50101129451,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,83,15,3,0,0,0,0,0,0,9,118
50101129452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,3,0,0,0,0,0,0,9,100
50102100502,23,0,0,7,6,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,52,57,67,3,5,8,6,0,0,3,201
50102100504,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,43
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,39,16,10,5,0,4,0,0,0,3,68
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,44,11,3,0,9,0,0,0,0,4,70
50102100509,13,0,0,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,84,25,19,0,0,7,0,5,0,3,142
50102100510,26,6,9,10,8,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,63,61,71,5,9,12,7,0,0,0,234
50102100511,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,54,5,12,0,0,0,0,0,0,0,66
50102100512,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,5,3,0,0,0,0,0,0,0,40
50102100513,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38,15,12,0,0,0,0,0,0,0,64
50102100514,8,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,40,54,20,0,0,0,0,0,5,5,126
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,7,9,0,5,7,0,0,0,0,58
50102100517,6,4,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,39,12,5,4,0,4,0,0,0,0,72
50102100518,12,0,0,0,0,0,5,0,35,0,0,0,0,0,0,0,0,0,0,0,96,19,23,5,4,0,0,0,5,0,161
50102100519,9,0,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,70,18,10,0,0,4,0,0,0,4,110
50102100520,4,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,39,10,10,0,0,5,0,0,0,3,68
50102100521,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,65,11,7,0,0,0,0,0,0,0,84
50102100522,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,38,6,4,0,0,0,0,0,0,0,51
50102100524,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,36,9,9,0,0,0,0,0,0,7,53
50102100525,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,5,32,5,3,0,0,0,0,0,0,0,42
50102100526,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,23,9,11,0,0,0,5,0,0,0,55
50102100527,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,41,11,14,0,0,0,0,0,0,0,71
50102100528,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,4,0,0,0,0,0,31
50102100529,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,10,6,0,0,0,0,0,0,0,65
50102100530,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,66,18,8,0,0,0,3,0,0,0,93
50102100531,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,58,10,7,0,0,0,0,0,0,0,72
50102100532,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,49,7,9,0,0,8,0,0,0,4,74
50102100533,47,5,9,8,11,6,7,3,161,0,0,0,0,0,0,0,0,0,0,0,92,101,90,3,9,8,13,3,12,3,331
50102100534,6,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,53,19,26,0,8,8,0,0,0,0,110
50102100536,8,0,4,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,34,23,15,0,4,0,0,0,0,0,69
50102100537,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,44,15,7,0,0,0,0,0,0,4,66
50102100538,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,45,8,6,0,0,0,3,0,0,0,69
50102100539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,9,0,0,0,0,0,0,0,41
50102100540,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,53,11,4,0,0,0,6,0,0,0,69
50102100541,5,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,9,7,0,0,0,0,5,0,0,28
50102100542,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,15,11,0,0,0,0,0,0,0,39
50102100543,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,43,12,15,0,0,0,0,0,0,0,74
50102100544,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,30
50102100545,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,37,36,9,0,0,4,0,0,0,0,77
50102100546,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,29,19,9,0,0,0,0,0,0,0,53
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,43,19,3,0,0,0,0,0,0,4,69
