SA1_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
50101100113,42,0,0,21,0,64,27,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,5,0,7,0,0,0,0,0,0,12,0,0,5,0,15,3,0,0,0,0,3,4,0,0,4,0,7,86,0,0,31,0,117
50101100114,62,4,0,0,0,68,99,0,0,0,0,101,20,0,0,0,0,20,0,3,0,0,0,3,0,6,0,0,0,6,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,0,41,0,0,0,0,0,0,25,0,0,0,0,30,217,16,0,0,0,240
50101100115,71,0,0,7,0,79,37,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,3,0,0,7,0,12,0,0,0,0,0,0,26,0,0,7,0,34,8,0,0,0,0,8,10,0,0,0,0,10,157,0,0,11,0,172
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,22,0,4,0,0,23,15,3,0,0,0,15,10,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,27,0,3,9,0,0,10,0,0,0,0,0,3,62,14,14,0,0,88
50101100302,43,0,0,0,0,44,48,0,0,0,0,46,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,7,0,0,0,0,7,118,0,0,0,0,123
50101100303,45,0,0,31,0,77,28,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,14,0,18,0,0,0,0,0,0,13,0,0,14,0,31,11,0,0,3,0,14,0,0,0,8,0,13,98,0,0,55,0,157
50101100304,35,0,0,0,0,38,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,14,88,0,0,3,0,95
50101100305,34,0,0,0,0,35,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,27,12,0,0,0,0,12,17,0,0,0,0,18,120,0,0,0,0,119
50101100306,68,0,0,0,0,64,50,0,0,0,0,49,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,15,7,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0,0,33,13,0,0,0,0,13,4,0,0,0,0,4,163,4,0,0,0,171
50101100307,50,0,0,0,0,50,44,0,0,0,0,44,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,114,0,0,0,0,114
50101100308,68,0,0,0,0,73,51,0,0,0,0,54,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,14,0,0,0,0,0,4,5,0,0,0,0,8,142,3,0,6,0,149
50101100310,63,20,0,0,0,79,42,8,0,0,0,51,14,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23,4,0,0,0,0,3,0,0,0,0,0,0,32,13,0,0,0,46,0,0,0,0,0,0,6,0,0,0,0,15,148,37,0,3,3,191
50101100311,19,0,0,0,0,23,48,7,0,0,0,50,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,96,12,0,0,0,111
50101100312,57,11,0,0,0,70,24,4,0,0,0,28,14,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,32,3,3,0,0,0,6,7,4,0,0,0,7,119,28,0,0,0,147
50101100313,36,0,0,0,0,35,26,3,0,0,0,27,20,3,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,10,4,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,38,4,0,0,0,46,0,0,0,0,0,4,11,0,0,0,0,11,103,14,5,0,3,123
50101100314,41,0,0,0,0,41,25,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,16,8,0,0,4,0,10,5,0,0,0,0,5,99,0,0,6,0,101
50101100315,73,0,0,3,0,78,30,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,18,9,4,0,5,0,16,0,0,0,0,0,0,26,8,0,4,0,36,17,0,0,0,0,19,26,0,0,7,0,27,170,16,0,17,0,203
50101100316,60,0,0,0,0,57,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,6,3,0,0,0,0,3,128,0,0,0,0,128
50101100317,65,0,0,0,0,64,69,0,0,3,0,72,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,33,0,0,0,0,34,3,0,0,0,0,5,4,0,0,0,0,10,179,0,0,6,0,190
50101100319,70,4,0,0,0,74,30,0,0,0,0,32,8,4,0,0,0,9,0,10,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,32,3,0,0,0,0,4,4,0,0,0,0,9,130,18,0,0,0,152
50101100320,96,9,0,0,0,104,87,3,0,0,0,87,28,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0,0,61,3,0,0,0,0,3,6,0,0,0,0,8,241,22,0,0,0,267
50101100321,58,0,0,0,0,58,86,0,0,0,0,86,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,12,169,0,0,0,0,168
50101100322,47,0,0,0,0,47,14,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,17,7,0,0,0,0,7,10,0,0,0,0,9,87,0,0,0,3,92
50101100323,26,3,0,0,0,30,34,3,0,0,0,36,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,10,0,0,0,0,15,74,11,5,0,0,90
50101100324,66,0,0,0,0,66,71,0,0,0,0,71,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,3,0,0,0,0,5,0,0,0,0,0,0,154,0,0,0,0,158
50101100325,46,23,0,0,0,69,63,57,0,0,0,125,9,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,23,15,0,0,0,41,0,0,0,0,0,0,8,7,0,0,0,15,145,106,0,0,0,249
50101100326,49,0,0,0,0,49,77,0,0,0,0,77,30,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,45,0,0,0,0,0,0,10,0,0,0,0,10,180,0,0,0,0,179
50101100328,108,0,0,0,0,109,161,0,0,0,0,159,39,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65,4,0,0,0,0,4,15,0,0,0,0,15,352,5,0,0,0,356
50101100329,76,0,0,0,0,76,87,0,0,0,0,87,38,5,0,0,0,39,9,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,57,7,0,0,0,60,0,0,0,0,0,0,22,0,0,0,0,22,237,7,0,0,5,243
50101100330,39,7,0,3,0,48,12,3,0,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,15,3,0,0,0,0,5,0,0,0,0,0,0,14,3,0,0,0,21,0,0,0,0,0,0,15,0,0,0,0,14,84,9,0,3,3,101
50101100331,43,0,0,0,0,43,139,0,0,0,0,142,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,11,0,0,0,0,11,240,0,0,0,0,239
50101100332,26,0,0,0,0,29,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,22,0,0,3,0,28,3,0,0,0,0,5,7,0,0,4,0,12,71,0,5,11,0,84
50101100401,64,0,0,0,0,64,77,0,0,0,0,77,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,6,0,0,0,0,6,4,0,0,0,0,4,170,0,0,0,0,170
50101100405,47,0,3,0,0,54,66,0,4,0,0,72,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,38,4,0,0,0,0,4,18,0,3,0,0,22,168,0,18,0,0,191
50101100406,64,0,0,0,0,65,67,0,0,0,0,67,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,32,4,0,0,5,0,3,0,0,0,0,0,0,44,0,0,5,0,52,0,0,0,0,0,4,3,0,0,8,0,13,182,0,0,16,0,197
50101100407,12,13,0,0,0,28,16,0,0,0,0,16,19,12,0,0,0,32,0,6,0,0,0,9,0,3,0,0,0,0,17,5,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,37,25,0,0,6,67,0,12,0,0,0,13,8,3,0,12,5,28,74,56,0,14,5,149
50101100408,53,0,0,0,0,51,26,0,0,0,0,30,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,33,0,0,0,0,0,4,0,0,0,0,0,0,40,6,0,0,0,50,0,0,0,0,6,3,0,0,0,3,0,8,118,7,0,3,10,145
50101100410,40,0,0,0,0,41,175,0,0,0,0,174,73,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,42,7,0,0,0,0,7,0,0,0,0,0,0,118,3,0,0,0,120,0,0,0,0,0,0,31,0,0,0,0,31,369,5,0,0,0,373
50101100411,8,6,0,10,0,26,13,11,0,0,0,22,3,15,0,0,0,21,5,11,0,0,0,14,4,0,0,0,0,3,3,13,0,0,0,11,4,0,0,31,0,29,0,0,0,0,0,0,23,38,0,31,0,88,4,0,0,0,0,5,0,7,0,14,0,28,48,66,0,56,0,169
50101100412,72,3,0,0,0,73,45,0,0,0,0,47,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,22,0,0,0,0,0,0,9,0,0,0,4,12,138,0,0,0,8,148
50101100413,89,0,0,0,0,89,88,0,0,0,0,88,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,3,42,0,0,0,0,0,0,10,0,0,0,0,10,233,0,0,0,3,234
50101100414,81,0,0,0,3,87,75,0,0,0,0,76,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,3,0,0,0,0,3,14,0,0,0,0,14,199,0,0,0,3,203
50101100416,71,0,0,8,0,74,64,0,0,0,0,63,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,5,0,0,3,0,6,0,0,0,0,0,0,27,0,0,5,0,32,7,0,0,0,0,7,15,0,0,9,0,22,185,0,0,20,0,205
50101100417,95,0,0,0,0,95,70,0,0,0,0,69,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,39,4,0,0,0,0,4,9,0,0,0,0,10,215,0,0,0,3,223
50101100418,29,0,0,3,0,35,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,5,0,7,0,0,0,0,0,0,21,0,0,5,0,28,6,0,0,0,0,6,7,0,0,9,0,14,77,0,0,16,0,98
50101100419,28,3,0,0,0,28,56,0,0,0,0,56,9,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,37,0,0,0,0,0,0,4,0,0,0,0,4,135,0,0,0,0,133
50101100420,22,6,0,0,0,24,68,16,0,0,0,80,21,0,0,0,0,25,7,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,51,0,0,0,0,0,0,10,0,0,0,0,10,138,22,0,0,0,156
50101100421,40,0,0,0,0,40,62,5,0,0,0,69,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,4,131,4,0,0,0,133
50101100422,52,0,0,0,0,52,118,0,0,0,0,118,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,17,0,0,0,0,17,247,0,0,0,0,247
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,28,0,0,0,0,28,55,0,0,0,0,55,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,9,0,0,0,0,9,121,0,0,0,0,121
50101100425,30,0,0,0,0,30,39,0,0,0,0,40,11,0,0,0,0,10,11,9,0,0,0,19,0,0,0,0,0,0,7,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,14,0,0,0,45,0,0,0,0,0,0,6,4,0,0,0,11,102,17,0,0,0,124
50101100426,19,3,0,0,0,22,55,6,0,0,0,56,14,3,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,16,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,44,5,0,0,0,0,5,7,0,0,0,0,10,119,16,0,0,0,140
50101100427,22,4,0,0,0,26,101,9,0,0,0,107,12,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,11,156,21,0,0,0,175
50101100428,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
50101100429,38,0,0,0,0,38,36,0,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,6,0,0,0,0,6,11,0,0,0,0,13,109,0,0,0,0,114
50101129301,16,0,0,0,0,16,68,0,0,0,0,68,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,111,0,0,0,0,111
50101129302,35,0,0,0,0,41,19,0,0,0,0,19,11,0,0,0,0,12,11,4,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,40,4,0,0,0,0,4,6,3,0,0,0,11,100,6,0,0,0,110
50101129303,52,3,0,0,0,56,19,0,0,0,0,18,27,7,0,0,0,37,0,22,0,0,0,23,0,7,0,0,0,5,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,42,40,0,0,0,81,3,3,0,0,0,4,3,5,0,11,0,20,120,51,3,11,0,183
50101129304,38,0,0,0,0,44,42,0,0,0,0,43,9,0,0,0,0,9,0,9,0,0,0,9,0,0,0,0,0,0,11,0,5,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,24,9,5,0,0,35,0,0,0,0,0,5,5,4,0,0,0,7,102,11,5,0,0,122
50101129305,37,0,0,0,0,37,28,0,0,0,0,28,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,77
50101129306,66,0,0,0,0,67,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,141
50101129307,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
