SA1_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50101100111,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,4,5,0,5,6,0,0,13,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,52,15,31,51,22,43,17,8,4,242,..,0,6,54,33,46,31,14,0,183,..,0,29,35,10,19,4,0,0,100,..,0,0,3,8,3,0,0,0,7,107,..,..,..,..,..,..,..,..,107,..,12,..,..,..,..,..,..,..,12,..,14,5,4,0,0,0,0,0,19,..,0,0,0,0,4,0,0,0,5,..,0,0,0,3,0,0,0,0,3,..,0,4,0,0,0,0,0,0,4,..,0,7,3,3,8,9,3,0,33,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,108,31,51,95,55,89,44,17,4,497
50101100112,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,8,3,0,0,16,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,11,18,27,18,37,24,4,0,166,..,0,15,34,22,35,30,14,4,147,..,5,7,10,4,10,5,0,0,37,..,0,0,4,4,0,0,0,0,11,69,..,..,..,..,..,..,..,..,69,..,12,..,..,..,..,..,..,..,12,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,0,0,3,..,0,0,0,4,3,3,0,0,16,..,0,3,3,4,13,5,0,0,41,0,0,6,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,69,21,30,54,41,65,50,21,3,362
50101100113,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,4,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,6,19,31,24,9,6,114,..,0,9,5,15,23,29,19,5,104,..,4,5,0,7,3,6,4,0,21,..,0,0,0,0,4,0,0,0,12,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,12,12,3,0,32,0,7,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,31,13,12,14,35,47,50,22,6,225
50101100114,..,0,0,0,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,9,8,0,6,21,0,0,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,70,20,33,56,42,47,21,5,7,290,..,0,18,51,52,37,25,11,7,198,..,8,13,23,28,8,0,0,0,72,..,0,5,11,7,0,0,0,0,26,138,..,..,..,..,..,..,..,..,138,..,14,..,..,..,..,..,..,..,14,..,13,4,0,0,0,0,0,0,18,..,0,0,0,0,7,0,0,0,6,..,0,0,3,4,0,0,0,0,8,..,0,3,0,0,6,0,0,0,11,..,0,0,0,11,10,4,4,0,42,3,0,3,3,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,144,37,47,95,93,76,34,17,12,557
50101100115,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,7,4,5,3,0,4,4,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,16,10,29,16,33,22,8,5,172,..,0,7,26,26,32,36,10,0,135,..,0,4,4,3,10,3,0,0,28,..,0,0,3,0,0,0,0,0,6,60,..,..,..,..,..,..,..,..,60,..,10,..,..,..,..,..,..,..,10,..,6,4,5,4,0,0,0,0,13,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,10,..,3,7,4,6,13,8,8,4,44,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,59,21,25,48,45,50,55,20,5,322
50101100116,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,11,13,10,10,8,11,3,87,..,0,0,5,5,19,16,14,6,73,..,0,12,5,0,0,5,0,0,17,..,0,0,0,3,4,0,0,0,6,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,3,5,0,0,0,0,0,0,7,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,3,..,0,4,0,0,7,5,5,4,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,20,15,19,28,24,20,9,165
50101100302,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,5,4,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,12,32,24,16,12,13,0,164,..,0,4,35,36,20,14,8,0,120,..,0,3,14,3,0,4,0,0,18,..,0,0,3,8,0,0,0,0,13,84,..,..,..,..,..,..,..,..,84,..,14,..,..,..,..,..,..,..,14,..,11,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,6,0,0,0,0,0,0,7,..,0,0,0,0,5,7,6,0,20,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,84,26,20,48,49,29,30,17,0,310
50101100303,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,6,..,0,0,0,4,8,12,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,3,16,20,29,32,10,0,147,..,0,6,18,29,22,32,17,0,124,..,4,0,7,6,9,5,0,0,40,..,0,0,0,3,0,0,0,0,6,35,..,..,..,..,..,..,..,..,35,..,8,..,..,..,..,..,..,..,8,..,10,5,0,0,0,0,0,0,11,..,5,0,0,0,0,5,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,3,10,15,16,7,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,26,10,33,44,59,58,32,4,299
50101100304,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,13,11,20,18,7,7,4,0,109,..,0,4,21,30,18,13,9,0,96,..,0,7,7,0,0,0,0,0,18,..,0,0,3,3,0,0,0,0,5,43,..,..,..,..,..,..,..,..,43,..,18,..,..,..,..,..,..,..,18,..,7,3,0,0,0,0,0,0,17,..,0,0,0,0,0,5,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,..,0,3,0,0,8,0,5,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,32,22,31,35,26,21,15,0,223
