SA1_CODE_2021,P55_64_C_Own_chld_childr,P55_64_C_Oth_ch_chiln,P55_64_Ca_Ow_ch_ch_oth_ch_ch,P55_64_yr_C_for_Tot,P55_64_D_not_prov_ch_care,P55_64_U_ch_care_ns,P55_64_OS_vis,P55_64_yr_Tot,P65_74_C_Own_chld_childr,P65_74_C_Oth_ch_chiln,P65_74_Ca_Ow_ch_ch_oth_ch_ch,P65_74_yr_C_for_Tot,P65_74_D_not_prov_ch_care,P65_74_U_ch_care_ns,P65_74_OS_vis,P65_74_yr_Tot,P75_84_C_Own_chld_childr,P75_84_C_Oth_ch_chiln,P75_84_Ca_Ow_ch_ch_oth_ch_ch,P75_84_yr_C_for_Tot,P75_84_D_not_prov_ch_care,P75_84_U_ch_care_ns,P75_84_OS_vis,P75_84_yr_Tot,P85ovr_C_Own_chld_childr,P85ovr_C_Oth_ch_chiln,P85ov_Ca_Ow_ch_ch_oth_ch_ch,P85ovr_C_for_Tot,P85ovr_D_not_prov_ch_care,P85ovr_U_ch_care_ns,P85ovr_OS_vis,P85ovr_Tot,PTot_C_Own_chld_childrn,PTot_C_Oth_ch_chiln,PTot_Ca_Ow_ch_ch_oth_ch_ch,PTot_C_for_Tot,PTot_D_not_prov_ch_care,PTot_U_ch_care_ns,PTot_OS_vis,PTot_Tot
50101100111,3,10,0,14,72,13,0,97,0,4,0,4,53,0,0,57,0,0,0,0,22,0,0,21,0,0,0,0,0,0,0,4,117,22,4,140,268,36,3,442
50101100112,0,16,0,19,57,0,0,80,0,12,0,11,38,4,0,52,3,3,0,3,19,9,0,33,0,0,0,0,3,0,0,3,66,38,8,114,208,38,0,360
50101100113,0,15,0,13,36,0,0,46,0,6,0,9,40,4,0,57,0,0,0,0,21,5,0,25,0,0,0,0,0,5,0,6,24,26,4,46,147,11,0,209
50101100114,5,7,0,10,70,3,0,86,0,4,0,4,34,0,0,39,0,0,0,0,19,3,0,18,0,0,0,0,12,0,0,12,123,21,4,149,262,51,0,464
50101100115,5,11,0,13,53,4,0,63,4,8,0,11,50,3,0,66,0,0,0,0,20,0,0,20,0,0,0,0,5,0,0,5,64,26,4,91,205,26,3,325
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,7,0,7,31,6,0,47,0,12,0,12,24,0,0,37,0,4,0,4,28,3,0,32,0,0,0,0,12,0,0,12,21,18,0,43,149,24,0,216
50101100302,4,3,0,4,30,0,0,31,0,4,0,4,23,5,0,31,0,0,0,0,11,0,0,17,0,0,0,0,0,0,0,0,66,17,3,90,133,9,0,234
50101100303,0,4,0,8,50,0,0,65,0,10,0,10,58,6,0,68,0,4,0,4,26,0,0,32,0,0,0,0,4,0,0,4,34,19,7,54,215,12,0,288
50101100304,0,9,0,7,17,4,0,28,0,8,0,8,17,5,0,29,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,34,22,0,53,127,30,0,210
50101100305,4,9,0,13,36,6,0,50,0,3,0,3,24,5,0,40,0,0,0,0,16,3,0,19,0,0,0,0,4,0,0,6,52,22,0,74,139,37,0,247
50101100306,5,18,0,26,56,0,0,86,3,11,0,14,34,0,0,48,0,7,0,7,17,4,0,23,0,0,0,0,0,0,0,0,81,45,5,126,225,18,0,373
50101100307,0,9,0,13,34,4,0,51,0,13,0,13,32,8,0,41,0,3,0,3,16,0,0,21,0,0,0,0,0,0,0,0,51,22,0,75,158,16,3,247
50101100308,8,7,0,15,64,4,0,82,0,25,0,27,39,0,0,62,0,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,64,42,0,106,194,16,0,314
50101100310,6,9,0,11,55,7,0,76,4,20,0,20,59,0,0,86,0,0,0,0,31,3,0,31,0,0,0,0,4,0,0,4,72,33,3,115,257,16,0,388
50101100311,6,8,0,11,26,0,0,39,0,5,0,5,21,0,0,25,0,3,0,3,14,7,0,18,0,0,0,0,0,0,0,0,63,18,4,87,128,4,0,220
50101100312,0,0,0,4,33,3,0,45,0,11,0,11,54,5,0,72,0,0,0,0,30,7,0,44,0,0,0,0,9,0,0,13,52,16,0,66,207,43,0,317
50101100313,0,3,0,8,23,0,0,29,0,17,0,13,23,0,0,39,0,0,0,0,14,0,0,21,0,0,0,0,7,0,0,12,57,27,0,82,147,28,0,254
50101100314,0,7,0,8,45,3,0,54,0,4,0,4,20,0,0,29,0,0,0,0,7,0,0,7,0,0,0,0,4,0,0,6,44,18,0,61,141,16,0,213
50101100315,6,7,0,19,52,10,0,79,0,12,0,14,48,18,0,78,0,0,0,0,23,3,0,26,0,0,0,0,3,0,0,3,92,32,6,131,234,62,0,434
50101100316,0,15,0,14,47,0,0,57,0,7,0,7,42,0,0,53,0,0,0,0,16,0,0,16,0,0,0,0,3,0,0,3,63,25,0,89,174,10,0,274
50101100317,0,13,0,18,65,4,0,90,0,6,0,9,53,4,0,66,0,0,0,0,22,0,0,19,0,0,0,0,6,0,0,7,106,34,6,141,264,23,0,431
50101100319,6,3,0,8,36,0,0,47,0,18,0,18,42,0,0,64,0,0,0,0,42,4,0,47,0,0,0,0,8,0,0,8,40,27,0,72,190,15,0,277
50101100320,4,7,0,8,65,5,0,76,0,16,0,17,73,0,0,96,0,0,0,0,37,0,0,42,0,0,0,0,8,0,0,9,131,42,9,178,292,20,0,493
50101100321,3,17,0,18,30,0,0,50,0,12,0,12,35,4,0,48,0,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,107,34,8,151,183,27,0,356
50101100322,0,10,0,16,47,15,0,76,0,18,0,18,36,9,0,69,0,0,0,0,11,4,0,12,0,0,0,0,3,0,0,3,41,36,0,79,161,50,0,289
50101100323,0,5,0,3,19,3,0,32,0,12,0,12,16,0,0,28,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,53,21,5,69,85,16,0,176
50101100324,7,12,0,15,60,0,0,69,0,20,0,20,43,0,0,69,0,7,0,5,17,0,0,23,0,0,0,0,0,0,0,3,80,43,6,124,207,6,7,342
50101100325,3,12,0,12,37,0,0,49,0,14,0,14,38,0,0,54,0,3,0,3,19,3,0,25,0,0,0,0,5,0,0,6,135,38,11,187,270,34,0,488
50101100326,3,10,0,16,17,0,0,34,0,13,0,13,31,0,0,44,0,0,0,0,17,6,0,21,0,0,0,0,3,0,0,0,97,35,0,134,194,19,0,345
50101100328,0,16,0,16,73,9,0,96,0,14,0,14,75,3,0,98,0,5,0,5,32,3,0,44,0,0,0,0,7,0,0,11,179,42,6,229,385,29,0,644
50101100329,0,5,0,8,44,7,0,56,0,12,0,12,61,3,0,79,0,8,0,8,38,7,0,50,0,0,0,0,9,0,0,9,94,29,3,130,268,43,0,441
50101100330,0,3,0,7,44,21,0,77,0,18,0,17,53,29,0,99,0,7,0,7,17,11,0,29,0,0,0,0,3,0,0,3,33,30,6,65,184,100,3,353
50101100331,0,10,0,10,29,0,0,38,0,6,0,6,37,0,0,48,0,3,0,3,11,0,5,10,0,0,0,0,3,0,0,3,148,29,3,179,276,14,5,466
50101100332,3,7,0,14,22,9,0,49,0,0,0,0,29,4,0,29,0,0,0,0,5,0,0,8,0,0,0,0,5,0,0,5,46,16,0,70,102,16,0,186
50101100401,3,4,0,7,42,0,0,47,0,5,0,5,39,0,0,46,0,3,0,3,20,0,0,26,0,0,0,0,4,0,0,4,104,21,6,132,196,6,0,337
50101100405,0,10,0,11,61,13,0,85,0,13,0,10,16,5,0,37,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,3,91,32,5,125,226,53,0,410
50101100406,7,8,0,14,41,4,0,60,0,5,0,6,46,5,0,50,0,0,0,0,10,0,0,10,0,0,0,0,7,0,0,7,83,25,4,111,242,25,6,388
50101100407,0,7,0,5,24,9,0,43,0,10,0,10,37,4,0,50,0,0,0,0,46,4,0,57,0,0,0,0,44,9,0,51,40,22,3,64,278,65,6,403
50101100408,0,14,0,18,61,20,0,96,0,13,0,13,39,11,0,61,0,0,0,0,11,3,0,18,0,0,0,0,6,0,0,6,47,36,0,91,241,57,7,397
50101100410,9,10,0,15,48,5,0,66,0,13,0,14,40,7,0,57,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,0,232,44,11,286,379,52,0,720
50101100411,0,0,0,4,27,10,0,43,0,0,0,0,20,10,0,30,0,0,0,0,13,0,0,13,0,0,0,0,3,0,0,3,25,7,0,39,205,36,37,318
50101100412,0,5,0,12,66,13,0,87,0,10,0,10,56,10,0,72,0,0,0,4,30,3,0,32,0,0,0,0,5,0,0,7,48,22,0,73,242,51,3,372
50101100413,4,12,0,20,71,0,0,89,0,19,0,22,40,4,0,61,0,3,0,0,9,0,0,12,0,0,0,0,12,0,0,13,124,38,3,171,268,26,0,464
50101100414,4,8,0,13,71,5,0,88,0,15,0,13,70,0,0,85,0,7,0,7,19,0,0,25,0,0,0,0,0,0,0,0,101,36,13,154,274,39,0,465
50101100416,0,9,0,5,53,3,0,66,0,11,0,12,42,9,0,63,0,7,0,7,21,0,0,25,0,0,0,0,6,0,0,6,101,30,4,139,259,45,0,446
50101100417,5,16,0,18,101,5,0,126,0,13,0,9,52,0,0,72,0,0,0,0,13,0,0,13,0,0,0,0,3,0,0,3,87,31,3,122,289,27,3,446
50101100418,0,9,0,13,24,3,0,42,0,11,0,10,28,3,0,41,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,26,0,51,98,16,0,167
50101100419,3,5,0,3,25,0,0,26,0,3,0,5,15,0,0,24,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,62,12,7,79,143,9,0,236
50101100420,0,0,0,0,25,3,0,30,0,0,0,4,14,0,0,17,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,85,11,9,106,187,13,0,305
50101100421,0,3,0,3,30,0,0,38,0,3,0,3,13,0,0,18,0,0,0,3,10,0,0,10,0,0,0,0,5,0,0,5,83,13,0,99,158,10,0,269
50101100422,0,3,0,0,41,0,0,46,0,8,0,8,29,0,0,36,0,5,0,5,10,0,0,17,0,0,0,0,0,0,0,0,167,25,6,205,234,30,0,474
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
50101100424,0,0,0,0,22,4,0,25,0,3,0,5,17,0,0,26,0,0,0,0,3,0,0,9,0,0,0,0,5,0,0,5,77,12,6,91,139,14,0,248
50101100425,0,5,0,5,19,0,0,29,3,3,0,5,23,0,0,32,0,0,0,0,8,0,0,8,0,0,0,0,4,0,0,4,51,13,8,73,140,8,0,224
50101100426,0,0,0,4,23,0,0,32,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,4,82,140,18,0,240
50101100427,3,0,0,4,28,0,0,31,0,6,0,6,17,0,0,25,0,5,0,4,8,0,0,8,0,0,0,0,0,0,0,0,109,13,6,129,184,15,0,335
50101100428,0,0,0,0,3,0,0,3,0,0,0,0,13,0,0,14,0,0,0,0,10,0,0,15,0,0,0,0,5,0,0,5,0,4,0,4,34,5,0,40
50101100429,10,10,0,12,33,3,0,53,0,4,0,4,20,4,0,28,0,0,0,0,16,0,0,19,0,0,0,0,0,0,0,0,65,20,0,78,118,16,0,222
50101129301,0,8,0,8,16,0,0,23,0,3,0,3,13,0,0,15,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,63,26,10,95,121,5,0,223
50101129302,0,10,0,10,36,0,0,51,0,3,0,3,32,0,0,32,0,0,0,0,19,3,0,21,0,0,0,0,9,0,0,14,23,15,3,38,140,18,0,195
50101129303,0,7,0,5,52,7,0,63,0,8,0,8,62,8,0,69,0,0,0,0,39,3,0,41,0,0,0,0,5,0,0,9,33,18,0,48,241,36,0,327
50101129304,0,3,0,3,29,3,0,41,0,0,0,3,30,0,0,38,0,0,0,0,14,4,0,25,0,0,0,0,4,0,0,7,43,9,0,54,158,22,0,235
50101129305,0,0,0,0,29,0,0,34,0,0,0,0,19,0,0,25,0,0,0,0,27,0,0,31,0,0,0,0,5,0,0,5,16,8,0,22,132,0,0,158
50101129306,8,0,0,3,55,0,0,60,0,15,0,15,51,4,0,71,0,0,0,0,17,0,0,21,0,0,0,0,5,0,0,5,64,24,0,96,211,3,0,312
50101129307,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,11,10,3,0,27
50101129308,0,0,0,0,19,0,0,21,0,4,0,4,56,11,0,70,0,0,0,0,59,10,0,68,0,0,0,0,25,3,0,29,11,11,0,15,192,22,0,229
50101129309,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,22,4,0,40
50101129310,0,5,0,7,32,0,0,37,0,3,0,3,25,0,0,35,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,111,20,9,142,202,18,0,364
50101129311,0,0,0,0,6,0,0,9,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,25
50101129312,0,3,0,4,25,9,0,35,0,3,0,3,40,0,0,49,0,4,0,4,11,0,0,15,0,0,0,0,0,0,0,0,20,18,0,38,155,22,0,217
50101129313,0,7,0,4,16,0,0,23,0,13,0,15,25,0,0,37,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,25,21,0,47,76,0,0,126
50101129314,0,7,0,4,26,0,0,28,0,10,0,10,19,0,0,25,0,0,0,0,15,0,0,17,0,0,0,0,5,0,0,5,80,20,0,103,159,3,0,273
50101129315,0,3,0,3,25,0,0,31,0,5,0,5,32,0,0,38,0,0,0,0,11,0,0,13,0,0,0,0,4,0,0,4,118,19,4,142,227,7,0,377
50101129316,0,11,0,12,52,0,0,64,0,16,0,16,64,0,0,80,0,0,0,0,32,4,0,31,0,0,0,0,14,0,0,14,39,31,6,72,227,12,0,310
50101129317,0,0,0,0,11,0,0,14,0,0,0,0,22,0,0,20,0,0,0,0,8,0,0,7,0,0,0,0,4,0,0,4,24,8,0,34,123,12,0,169
50101129318,0,3,0,5,19,0,0,24,0,6,0,6,30,0,0,34,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,66,9,6,89,142,0,0,231
50101129319,0,3,0,3,33,0,0,35,0,11,0,11,44,0,0,48,0,0,0,0,9,0,0,9,0,0,0,0,4,0,0,4,46,19,0,66,161,0,0,229
50101129320,11,6,0,14,51,0,0,74,0,6,0,6,39,4,0,53,0,0,0,0,23,0,0,25,0,0,0,0,6,0,0,6,78,25,6,107,210,19,0,331
50101129321,6,0,0,5,33,3,0,43,0,0,0,0,36,0,0,40,0,0,0,0,31,3,0,34,0,0,0,0,11,0,0,14,31,16,0,38,194,15,0,254
50101129322,4,7,0,10,54,0,0,63,0,0,0,0,45,0,0,45,0,0,0,0,28,3,0,34,0,0,0,0,11,0,0,10,68,20,3,88,254,14,0,356
50101129323,0,3,0,4,34,0,0,39,0,0,0,0,27,7,0,40,0,0,0,0,15,0,0,14,0,0,0,0,4,0,0,4,15,6,6,23,121,3,0,151
50101129324,0,7,0,7,43,3,0,48,0,4,0,4,46,0,0,51,0,0,0,0,41,0,0,40,0,0,0,0,0,0,0,0,80,19,5,103,243,7,0,352
50101129325,0,10,0,11,41,0,0,54,0,5,0,5,36,0,0,41,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,48,17,0,70,175,0,0,238
50101129326,3,5,0,7,55,3,0,73,0,4,0,6,59,0,0,66,0,0,0,0,22,4,0,30,0,0,0,0,17,0,0,17,40,24,0,65,264,26,0,357
50101129327,3,16,0,17,48,9,0,72,3,13,0,17,64,8,0,89,0,0,0,0,38,7,0,44,0,0,0,0,8,0,0,11,51,41,0,92,289,37,0,420
50101129328,0,12,0,15,52,8,0,71,0,8,0,8,50,0,0,57,0,0,0,0,39,4,0,45,0,0,0,0,8,0,0,5,82,27,6,115,263,44,0,421
50101129329,3,6,0,9,62,15,0,89,0,14,0,14,80,12,0,104,0,0,0,0,43,5,0,49,0,0,0,0,18,0,0,19,61,38,4,101,326,87,0,515
50101129401,0,9,0,11,20,0,0,29,0,0,0,0,14,0,0,11,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,4,23,18,0,40,70,13,0,119
50101129402,0,3,0,4,20,0,0,26,0,9,0,9,8,0,0,17,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,76,16,0,96,99,0,0,194
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,10,0,0,19
50101129404,0,3,0,3,33,0,0,38,0,0,0,0,43,0,0,45,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,3,62,20,3,85,169,10,3,268
50101129405,0,6,0,8,27,3,0,42,0,5,0,5,20,0,0,26,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,107,12,7,128,205,12,0,345
50101129406,0,0,0,3,29,0,0,30,0,3,0,8,53,3,0,62,0,0,0,0,28,0,0,32,0,0,0,0,4,0,0,4,76,15,3,97,219,13,3,335
50101129407,0,8,0,14,26,9,0,47,0,9,0,9,26,9,0,42,0,4,0,4,25,9,0,35,0,0,0,0,4,0,0,4,39,28,0,66,120,30,4,223
50101129408,0,4,0,3,55,7,0,75,0,3,0,3,60,0,0,66,0,4,0,4,52,4,0,54,0,0,0,0,21,3,0,17,60,16,4,81,323,35,0,433
50101129409,3,7,0,12,38,4,0,59,0,11,0,11,22,4,0,43,0,0,0,0,19,0,0,19,0,0,0,0,4,4,0,9,47,26,0,77,178,11,0,274
50101129410,7,5,0,11,31,3,0,41,0,0,0,7,35,5,0,40,0,0,0,0,14,3,0,20,0,0,0,0,6,0,0,6,40,18,4,62,173,16,0,249
50101129411,0,15,0,15,34,0,0,50,0,9,0,9,42,0,0,50,0,0,0,0,11,0,0,13,0,0,0,0,11,0,0,11,65,22,4,95,195,19,0,305
50101129412,4,8,0,10,45,7,0,64,0,5,0,5,51,3,0,60,0,0,0,0,29,0,0,32,0,0,0,0,15,6,0,21,57,19,5,78,247,32,0,360
50101129413,0,0,0,0,18,0,0,20,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,84,7,8,93,130,3,0,230
50101129414,0,6,0,6,23,0,0,36,0,7,0,7,44,0,0,55,0,0,0,0,75,3,0,80,0,0,0,0,97,5,0,107,26,13,0,42,281,16,0,339
50101129415,3,10,0,9,52,0,0,60,0,8,0,8,22,0,0,32,0,0,0,0,25,0,0,25,0,0,0,0,3,0,0,3,51,21,3,70,182,0,0,253
50101129416,0,24,0,30,98,33,0,159,0,22,0,22,73,22,0,120,0,4,0,4,52,10,0,65,0,0,0,0,11,4,0,16,70,59,3,137,403,127,0,670
50101129417,0,0,0,0,29,0,0,33,0,12,0,12,41,0,0,52,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,44,22,3,65,148,3,0,211
50101129418,0,8,0,8,24,0,0,29,0,5,0,9,25,5,0,36,0,0,0,3,18,0,0,20,0,0,0,0,12,0,0,12,41,24,3,68,123,5,0,203
50101129419,4,8,0,10,51,0,0,60,0,13,0,14,63,0,0,78,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,180,29,12,228,346,13,0,587
50101129420,5,9,0,9,35,0,0,45,0,10,0,4,20,0,0,24,0,0,0,0,22,0,0,22,0,0,0,0,5,0,0,5,33,23,0,54,124,3,0,186
50101129421,0,0,0,0,35,0,0,42,0,8,0,8,46,3,0,54,0,0,0,0,14,0,0,16,0,0,0,0,8,0,0,8,33,15,4,44,185,17,0,247
50101129422,0,9,0,6,34,4,0,42,0,0,0,0,14,0,0,19,0,0,0,0,17,0,0,17,0,0,0,0,4,0,0,4,48,23,3,79,170,16,0,266
50101129423,0,3,0,3,27,0,0,36,0,3,0,3,23,0,0,32,0,0,0,0,19,0,0,19,0,0,0,0,6,0,0,6,32,10,4,46,126,4,0,176
50101129424,0,3,0,3,16,0,0,18,0,3,0,3,7,0,0,10,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,15,8,0,23,35,0,0,59
50101129425,4,11,0,12,72,0,0,88,0,4,0,0,67,6,0,73,0,0,0,0,29,0,0,35,0,0,0,0,11,4,0,18,55,18,0,72,268,14,0,355
50101129426,0,12,0,11,23,0,0,32,0,0,0,0,29,0,0,31,0,3,0,3,20,0,0,23,0,0,0,0,0,0,0,0,98,24,5,129,200,9,0,335
50101129427,0,0,0,0,7,0,0,13,0,0,0,0,7,0,0,7,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25,5,0,38,46,0,3,81
50101129428,5,9,0,12,43,8,0,56,0,7,0,5,46,5,0,52,0,0,0,0,25,0,0,30,0,0,0,0,6,0,0,7,58,21,8,87,196,21,0,300
50101129429,0,15,0,14,60,0,0,76,0,5,0,5,44,3,0,56,0,4,0,4,9,3,0,12,0,0,0,0,3,0,0,3,99,39,6,144,240,26,0,411
50101129430,0,13,0,13,33,0,0,44,0,0,0,0,19,0,0,25,0,0,0,0,10,0,0,11,0,0,0,0,8,0,0,8,64,21,5,90,178,4,0,266
50101129431,0,6,0,6,16,0,0,20,0,5,0,5,14,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,14,0,86,105,4,0,186
50101129432,0,6,0,6,21,11,0,40,0,9,0,9,26,6,0,34,0,3,0,3,33,16,0,51,0,0,0,0,18,11,0,28,33,18,0,55,166,55,0,270
50101129433,3,12,0,10,25,0,0,42,0,0,0,6,40,0,0,42,0,0,0,0,12,0,0,16,0,0,0,0,3,0,0,3,48,23,0,74,183,5,0,266
50101129434,0,3,0,3,32,0,0,36,0,0,0,0,29,0,0,33,0,0,0,0,22,0,0,18,0,0,0,0,13,0,0,13,32,6,0,37,156,3,0,199
50101129435,5,5,0,7,60,0,0,66,0,8,0,8,48,0,0,59,0,0,0,0,38,0,0,39,0,0,0,0,10,0,0,10,70,19,4,91,308,10,0,406
50101129436,0,9,0,10,39,0,0,49,0,11,0,11,40,0,0,45,0,0,0,0,32,5,0,42,0,0,0,0,10,5,0,10,22,19,0,47,219,22,0,291
50101129437,0,5,0,12,45,0,0,53,0,6,0,6,25,0,0,31,0,0,0,0,18,0,0,23,0,0,0,0,0,0,0,0,53,12,5,67,161,0,0,232
50101129438,0,0,0,0,25,5,0,28,0,3,0,3,19,4,0,25,0,0,0,0,9,0,0,13,0,0,0,0,3,0,0,3,17,16,3,36,109,6,0,150
50101129439,0,0,0,0,19,0,0,20,0,0,0,0,73,5,0,76,0,3,0,3,142,10,0,150,0,0,0,0,137,20,0,161,13,8,0,27,415,39,0,482
50101129440,4,4,0,4,44,3,0,54,0,3,0,3,37,3,0,45,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,140,27,6,168,216,11,0,403
50101129441,5,11,0,14,43,0,0,58,0,15,0,15,29,0,0,51,0,0,0,0,13,0,0,20,0,0,0,0,0,0,0,0,77,39,12,121,219,13,0,355
50101129442,0,10,0,9,44,3,0,51,0,10,0,11,34,3,0,46,0,0,0,0,15,5,0,22,0,0,0,0,0,0,0,0,84,26,10,120,210,12,0,345
50101129443,4,15,0,21,72,7,0,101,0,16,0,16,64,3,0,82,0,0,0,0,56,4,0,52,0,0,0,0,37,5,0,39,59,36,0,92,347,29,0,476
50101129444,7,9,0,11,42,0,0,56,0,9,0,8,58,0,0,74,0,6,0,6,14,0,0,20,0,0,0,0,0,0,0,3,139,26,5,173,260,9,0,448
50101129445,4,0,0,4,34,0,0,42,0,7,0,7,58,0,0,68,0,0,0,0,20,0,0,22,0,0,0,0,4,0,0,4,86,13,9,111,233,5,0,348
50101129446,0,5,0,5,33,0,0,41,3,0,0,4,79,7,0,89,0,0,0,0,38,9,0,43,0,0,0,0,23,6,0,28,64,8,0,72,260,26,0,360
50101129447,4,3,0,9,47,6,0,64,0,11,0,11,41,3,0,62,0,0,0,0,23,0,0,25,0,0,0,0,9,0,0,13,74,26,10,110,198,25,0,335
50101129448,5,3,0,11,34,0,0,45,0,7,0,7,36,0,0,45,0,0,0,0,7,0,0,10,0,0,0,0,0,4,0,0,102,17,6,130,196,3,0,334
50101129449,4,6,0,7,46,3,0,60,0,11,0,17,33,5,0,51,0,0,0,0,15,0,0,22,0,0,0,0,8,0,0,6,41,25,0,67,190,18,0,274
50101129450,0,9,0,9,32,0,0,40,0,6,0,6,26,0,0,27,0,0,0,0,11,0,0,11,0,3,0,3,5,0,0,10,40,13,0,56,141,15,0,206
50101129451,0,4,0,4,32,0,0,34,0,4,0,4,61,7,0,75,0,0,0,0,54,0,0,55,0,0,0,0,74,0,0,73,48,16,6,72,315,19,0,410
