SA1_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
50101100111,9,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,7,12,6,0,0,0,0,0,0,21,12,3,4,0,0,0,0,0,21,0,4,10,8,0,0,0,3,25,0,6,12,5,0,0,0,6,29,3,6,3,0,0,0,0,0,11,0,0,0,7,0,0,0,0,10,5,5,3,6,0,0,0,0,25,6,0,9,7,3,0,0,4,29,8,0,4,3,0,0,0,0,20,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,59,34,54,42,8,5,0,17,225
50101100112,8,0,0,0,0,0,0,4,12,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,8,3,4,4,0,0,0,0,0,18,3,0,11,4,0,0,0,0,22,0,3,4,0,0,0,0,3,10,4,0,5,4,0,0,0,4,12,4,0,6,0,0,0,0,0,13,0,0,9,5,10,0,0,0,25,0,0,8,7,3,0,0,0,16,0,0,5,4,0,0,0,0,19,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,12,62,32,14,4,0,20,183
50101100113,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,7,0,3,6,3,0,0,0,0,7,3,0,5,3,0,0,0,0,15,0,0,11,0,0,0,0,0,13,5,0,3,3,0,0,0,0,16,0,4,0,5,0,0,0,3,19,0,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,3,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,13,15,36,24,7,0,0,11,107
50101100114,13,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,4,15,6,0,4,3,0,0,0,5,18,0,0,12,4,0,0,0,3,28,4,10,14,6,0,0,0,0,32,7,9,5,0,0,0,0,3,25,4,7,9,0,0,0,0,3,27,0,0,6,3,0,0,0,0,24,4,5,6,12,0,0,0,0,23,0,4,6,0,0,0,0,0,11,0,5,3,5,0,0,0,4,10,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,56,38,77,40,11,0,0,27,249
50101100115,10,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,4,7,5,4,0,0,0,0,0,0,10,6,3,5,4,0,0,0,4,16,4,6,6,0,0,0,0,4,16,0,0,3,0,0,0,0,6,12,3,0,0,0,0,0,0,5,16,8,0,8,4,0,0,0,0,22,5,0,4,4,4,0,0,0,14,0,3,3,0,0,0,0,0,13,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,46,23,41,27,5,0,0,21,170
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,3,5,4,0,9,0,0,0,0,0,9,0,0,9,4,0,0,0,3,11,0,0,7,3,0,0,0,0,14,0,0,3,0,0,0,0,0,8,4,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,5,4,0,0,0,0,0,7,25,11,43,19,6,0,0,15,120
50101100302,7,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,4,5,6,0,0,0,0,13,3,3,4,5,0,0,0,0,23,0,3,9,0,0,0,0,0,17,3,4,0,5,0,0,0,0,8,0,0,3,0,0,0,0,0,9,0,0,6,0,0,0,0,0,14,0,4,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,8,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,30,20,40,28,11,0,0,9,129
50101100303,9,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,14,0,0,4,7,0,0,0,0,10,0,0,0,5,0,0,0,0,7,0,0,6,0,3,0,0,0,17,3,0,6,9,3,0,0,0,20,4,0,4,4,5,0,0,0,15,0,0,8,4,0,0,0,0,13,0,0,8,3,4,0,0,0,21,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,42,29,10,0,0,10,137
50101100304,12,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,7,0,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,10,0,0,5,0,0,0,0,0,4,7,0,6,0,4,0,0,0,15,0,6,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,4,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,9,25,19,10,0,0,15,104
50101100305,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,6,6,0,0,0,0,3,13,0,0,3,0,0,0,0,0,3,0,6,4,0,0,0,0,0,13,0,0,3,0,0,0,0,0,9,3,0,6,0,0,0,0,0,11,0,6,0,5,0,0,0,0,14,3,6,3,3,0,0,0,3,20,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,16,31,21,6,3,0,18,115
50101100306,16,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,14,5,4,0,0,0,0,0,0,16,6,0,8,3,3,0,0,0,23,0,3,4,4,0,0,0,0,10,3,0,7,4,3,0,0,0,11,4,0,6,3,0,0,0,0,19,0,0,9,3,0,0,0,0,19,0,5,8,4,5,0,0,0,23,0,0,0,3,0,0,0,0,8,0,0,6,5,0,0,0,0,15,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,48,21,56,45,12,10,0,7,188
50101100307,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,10,0,4,4,0,0,0,0,0,8,4,0,7,3,0,0,0,0,11,6,0,3,0,0,0,0,0,11,0,4,0,3,0,0,0,0,10,9,0,3,3,0,0,0,0,16,0,0,8,3,0,0,0,0,13,0,0,0,7,0,0,0,0,11,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,32,17,38,27,0,0,0,8,128
50101100308,15,0,0,0,0,0,0,4,14,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,16,0,4,3,0,0,0,0,0,12,0,0,4,3,0,0,0,0,18,0,0,4,6,3,0,0,0,18,4,0,8,3,0,0,0,0,26,0,3,3,3,0,0,0,0,15,0,5,10,4,0,0,0,0,18,0,0,8,3,0,0,0,0,11,3,0,3,0,3,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,43,20,52,36,9,0,0,11,163
50101100310,12,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,12,4,4,9,3,0,0,0,0,17,4,0,3,0,0,0,0,0,16,3,3,12,3,0,0,0,0,23,5,0,9,3,0,0,0,0,12,3,3,6,0,0,0,0,0,17,6,0,8,3,0,0,0,3,25,0,0,0,14,0,0,0,0,19,3,3,11,8,0,0,0,0,22,0,0,9,3,0,0,0,0,12,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,37,21,75,44,3,5,4,10,191
50101100311,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,12,3,0,8,0,0,0,0,0,13,0,0,18,6,0,0,0,0,22,3,4,3,6,0,0,0,0,16,5,0,4,0,0,0,0,0,8,0,0,6,4,0,0,0,0,8,0,0,9,0,0,0,0,0,15,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,57,21,7,0,0,5,121
