SA2_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
504011048,0,3,0,10,0,3,0,0,0,13,0,0,0,11,5,0,3,0,0,16,0,0,0,3,3,20,63,38,14,145,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,0,0,0,9,0,0,0,4,0,0,4,0,0,11,0,4,3,15,8,13,13,18,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,5,5,4,15,0,0,5,0,6,5,7,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,18,11,10,11,4,0,70,0,0,0,0,0,3,5,0,0,16,0,0,11,10,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,3,3,0,0,26,0,0,0,3,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,21
504021049,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,5,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,10,43,24,21,8,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,13
504021050,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,0,0,0,0,27,0,0,0,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,3,25,0,0,0,18,11,18,17,3,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,23
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,15,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,12,3,7,3,23,14,18,13,6,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,4,0,26
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,6,8,0,35,0,0,0,0,0,0,6,4,3,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,17,0,40,0,0,8,41,57,52,38,6,0,205,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,7,12,9,3,61
504021054,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,3,10,0,0,38,0,0,0,0,7,13,40,28,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,4,10,3,3,27,0,5,16,49,43,44,24,8,0,195,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,69,42,16,0,6,0,205,0,0,0,0,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,18,7,5,51
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,15,44,26,16,3,0,0,109,0,0,0,26,6,10,5,5,0,48,0,0,0,0,3,19,14,6,5,55,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,10,0,12,12,36,13,23,36,13,5,144,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,12,5,0,31,0,0,14,76,29,22,17,10,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,22,0,19,29,77,47,52,31,7,0,265,0,0,3,14,9,16,7,4,0,58,0,3,6,19,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,19,25,36,32,13,4,0,0,133,0,0,0,5,0,7,5,3,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,21,13,9,0,59
504031057,0,10,6,51,24,21,3,0,0,115,0,6,0,39,3,5,10,4,0,61,0,0,4,6,9,17,19,10,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,3,0,10,0,10,8,32,13,20,24,5,0,115,0,0,0,0,0,0,0,4,0,5,0,0,13,41,13,12,3,0,0,95,0,6,10,67,31,17,32,11,0,180,0,0,0,17,0,0,0,0,0,17,0,0,0,5,0,4,4,0,4,15,3,24,41,107,46,44,21,5,0,290,0,0,0,12,6,3,5,0,0,19,0,6,8,34,10,8,5,0,0,69,0,0,0,0,5,0,0,0,0,3,0,48,75,139,91,35,4,0,0,388,0,0,3,7,5,3,9,3,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,7,14,17,16,5,6,61
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,35,17,21,18,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,0,0,27
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,9,12,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,11
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,27,0,0,0,0,7,0,3,4,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,11,0,4,9,47,12,21,13,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,10,5,23
504031062,0,5,0,18,10,3,3,0,0,41,0,5,4,27,7,0,0,0,0,40,0,0,0,8,3,8,9,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,3,8,16,7,13,3,0,0,54,0,0,0,0,0,0,4,0,0,3,0,0,0,21,9,8,3,3,0,39,0,0,3,24,6,11,7,5,0,61,0,3,4,24,8,0,0,0,0,39,0,0,0,0,0,0,3,6,0,12,0,6,15,66,46,44,15,4,0,193,0,0,0,3,0,0,4,0,0,10,0,0,4,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,22,41,58,44,15,9,0,0,183,0,0,0,3,0,6,9,0,0,16,0,0,0,5,0,0,0,0,0,7,0,0,0,8,7,7,8,3,3,40
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,0,0,13,0,0,0,3,0,8,20,13,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,5,4,31,20,27,18,6,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,23,17,3,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,3,0,20
504031066,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,9,0,29,0,0,0,8,0,5,14,12,22,59,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,9,3,0,0,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,8,0,5,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,5,3,8,0,18,0,8,28,68,43,51,27,5,5,231,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,17,34,71,35,7,0,0,0,173,0,0,0,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,19,9,0,55
504031067,0,3,0,0,0,0,0,0,0,6,0,0,0,4,4,0,0,0,0,15,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,4,54,15,43,17,0,0,144,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,12,4,5,0,0,0,35,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,3,5,0,28
504031068,0,0,0,0,0,0,0,0,0,4,0,0,0,14,4,4,6,0,0,30,0,0,0,3,0,0,21,4,5,37,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,8,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,0,3,0,0,20,0,0,0,3,5,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,22,0,30,34,80,50,34,29,4,0,261,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,12,8,29,8,6,3,0,0,67,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,18,15,31,14,0,0,93
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,3,3,0,4,0,0,0,12,0,0,3,28,9,0,0,0,0,45,0,0,0,8,0,4,4,0,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,13,13,3,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,8,17,5,6,0,0,0,39,0,0,0,8,6,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,37,44,162,50,42,20,6,0,367,0,0,0,11,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,35,67,28,7,3,0,0,164,0,0,0,3,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,7,24,14,10,12,3,0,65
504031299,0,0,0,9,0,0,0,0,0,12,0,3,0,25,0,0,0,3,0,30,0,0,0,0,0,0,6,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,16,3,4,3,0,0,31,0,0,0,0,0,0,0,0,0,3,0,3,5,26,10,3,0,0,0,50,0,0,0,13,0,3,3,0,0,22,0,0,0,12,0,0,4,0,0,14,0,0,0,5,0,0,0,0,0,3,3,18,18,91,24,24,6,4,0,188,0,0,0,0,0,0,0,0,0,3,0,0,3,23,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,40,65,116,59,17,3,0,0,296,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,4,13,5,0,4,6,0,41
504031300,0,5,5,19,9,4,0,0,0,34,0,0,3,21,3,8,10,3,0,44,0,0,0,3,5,0,10,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,5,7,9,13,0,3,6,0,39,0,0,3,0,0,0,0,0,6,10,0,0,9,9,12,5,0,0,0,34,0,0,0,15,9,4,3,3,0,42,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,3,4,11,5,27,6,36,62,155,93,71,30,9,0,463,0,0,0,4,0,0,0,0,0,5,0,5,3,17,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,9,14,21,15,8,0,0,0,78,0,0,0,8,4,7,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,23,16,24,20,9,9,101
505011070,0,0,0,0,0,0,0,0,0,0,0,3,4,77,10,10,13,5,0,122,0,0,0,14,0,0,3,0,6,29,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,6,0,4,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,11,0,8,0,3,9,90,27,32,21,7,0,198,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,16,0,0,0,3,4,3,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,17,10,12,7,5,0,62
505011071,0,0,0,0,0,5,0,0,0,8,0,16,15,42,24,14,7,5,3,120,0,0,0,4,4,5,8,4,0,17,0,3,0,0,4,0,0,3,0,10,0,0,3,6,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,5,0,0,0,11,10,10,4,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,14,6,6,18,53,41,28,15,10,0,181,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,4,3,16,9,7,5,0,0,49,0,0,0,6,3,4,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,14,26,47,42,56,21,14,4,222
505011072,0,0,0,0,0,0,0,0,0,0,0,13,3,59,10,8,10,6,0,112,0,0,0,3,3,4,19,12,7,51,0,0,5,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,3,8,5,5,21,21,4,65,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,0,4,0,0,11,0,0,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,7,5,23,0,13,3,45,43,43,28,8,0,182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,12,3,0,0,0,0,18,0,0,0,3,0,5,4,5,0,19,0,0,0,0,0,0,0,0,0,0,0,11,16,14,33,20,22,14,4,128
505011073,0,0,0,0,0,0,0,0,0,0,0,4,13,74,13,3,15,8,3,126,0,0,0,10,3,5,21,19,5,74,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,6,11,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,6,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,3,9,6,4,31,0,3,10,74,42,37,36,10,0,215,0,0,0,4,0,0,3,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,3,0,0,21,0,0,0,4,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,6,13,4,64
505011074,0,0,4,0,0,0,0,0,0,5,0,11,5,47,8,5,10,5,0,100,0,0,0,9,0,4,0,0,0,19,0,0,0,0,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,6,7,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,8,0,0,0,3,0,0,6,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,4,3,3,3,10,0,19,0,6,11,58,24,19,18,4,0,129,0,0,0,3,0,0,3,0,0,6,0,0,5,6,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,4,31,17,25,29,8,0,117
