SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,11,4,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,0,7,0,7,0,0,3,0,0,0,0,0,34,0,0,0,37,63,53,71,27,0,4,0,7,0,5,6,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,6,3,4,11,0,0,0,0,0,0,0,36,5,15,12,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,9,5,0,3,3,0,0,0,0,0,0,0,0,47,0,0,16,53,69,42,76,46,0,6,4,9,5,4,12,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,0,3,0,0,0,0,0,0,0,18,0,14,4,0,0,0,3,0,4,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,4,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,6,34,9,0,4,4,0,0,0,0,0,0,0,0,0,54,0,3,15,43,64,47,92,45,4,8,3,5,3,0,16,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
502011024,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,19,5,36,36,4,0,0,0,0,0,0,125,7,11,11,5,0,3,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,15,0,0,0,0,5,3,3,4,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,4,7,3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,8,3,8,3,6,5,0,0,0,0,0,0,0,105,0,3,39,81,128,85,172,122,3,7,4,10,0,10,14,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011025,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,6,18,0,0,0,0,0,0,0,50,0,15,6,3,4,0,0,6,4,0,0,0,0,0,0,37,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,9,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,0,3,0,0,0,0,24,0,0,0,0,0,0,3,6,0,7,0,3,0,0,0,14,3,21,3,8,6,0,0,0,0,0,0,0,0,0,4,42,0,0,25,60,59,45,75,47,8,3,9,10,4,0,16,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,21
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,0,0,0,0,0,0,0,0,0,0,33,0,3,12,37,39,33,42,19,0,4,4,0,0,0,11,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,40,60,0,0,0,0,0,0,0,135,0,19,8,3,4,0,3,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,25,16,0,0,0,0,0,0,0,70,0,0,0,0,0,0,3,6,0,3,4,3,0,0,0,15,0,29,8,4,5,0,12,9,0,0,0,0,0,0,6,86,0,3,19,59,92,102,248,273,12,8,15,21,6,4,18,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,15
502011028,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,8,0,12,13,0,0,0,0,0,0,0,54,0,16,5,0,0,0,9,0,4,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,9,11,4,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,45,3,4,3,0,0,4,0,0,0,0,0,4,0,69,0,0,28,43,74,42,91,77,8,0,4,3,10,3,23,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,4,0,0,0,0,0,0,0,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,4,4,0,8,0,0,0,0,0,0,0,3,48,0,3,18,47,52,55,53,35,0,0,0,0,0,0,12,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011030,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,9,3,7,0,0,0,5,5,0,0,54,5,27,4,9,0,0,3,10,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,22,29,9,4,7,6,0,0,0,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,3,0,0,3,5,0,0,0,34,0,3,6,19,17,17,20,3,4,0,5,5,0,0,0,100,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,0,0,3,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,12,7,9,7,0,4,0,3,12,4,0,75,0,12,6,4,0,0,4,3,0,0,0,4,0,0,5,36,0,0,0,0,10,6,10,9,0,19,7,3,0,0,14,82,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,17,23,6,17,13,5,0,4,0,13,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,8,0,0,0,0,0,0,0,28,0,4,19,29,28,18,14,4,4,0,4,7,9,3,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
503011032,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,7,8,0,7,15,13,7,0,87,3,6,0,3,0,3,6,9,0,3,0,4,0,3,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,10,4,0,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,8,0,0,0,0,0,0,0,0,25,0,7,7,16,35,20,21,12,0,0,3,0,0,5,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011033,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,21,9,13,16,0,0,0,0,0,0,0,80,3,15,5,4,3,0,5,11,0,0,0,0,0,0,0,48,0,0,0,0,7,8,9,0,3,5,9,0,6,0,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,25,27,20,22,4,0,3,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,7,3,7,8,8,3,0,0,0,0,0,0,47,0,4,11,16,24,8,17,6,0,0,0,0,0,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
503011034,0,0,0,0,0,0,0,30,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,13,7,5,3,7,6,9,22,12,0,0,0,11,21,8,0,114,4,9,4,0,9,9,4,5,0,0,0,0,0,0,3,53,0,0,0,0,0,7,11,0,3,0,0,5,0,0,4,43,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,15,13,8,20,14,4,3,0,8,3,0,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,3,9,5,0,0,0,0,0,0,3,33,0,0,16,21,33,27,38,9,0,0,0,0,3,3,7,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
503011035,0,0,16,12,0,0,4,101,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,10,0,4,6,6,23,11,15,14,0,0,0,9,15,3,0,115,9,17,11,4,4,6,9,8,3,0,0,0,0,0,3,79,0,0,3,3,6,6,15,9,3,3,0,4,4,8,0,66,0,0,0,0,3,0,12,11,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,43,157,182,75,77,35,7,16,9,23,28,5,0,689,0,0,0,0,0,0,3,0,0,3,3,6,3,0,0,23,0,12,0,0,5,4,18,13,0,3,0,9,0,0,0,69,0,4,19,34,41,34,56,16,0,4,10,6,7,8,11,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,10,19,0,13,5,8,3,0,0,88
503011036,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,9,9,6,0,0,0,6,7,9,3,67,3,3,7,3,0,0,3,6,0,0,0,0,0,0,0,28,0,0,0,0,0,10,6,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,23,15,18,10,5,4,0,0,0,0,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,4,10,14,7,0,0,0,4,0,0,0,50,0,3,14,19,31,17,19,16,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,31,14,38,69,8,0,4,6,4,0,0,183,19,77,61,19,7,5,11,17,0,0,4,4,0,0,9,213,0,0,0,0,0,4,13,0,0,7,5,0,0,3,0,37,0,0,0,3,5,0,6,5,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,21,30,11,17,5,3,5,8,0,0,0,0,115,0,0,0,0,0,0,3,0,0,4,10,8,3,0,0,29,0,3,0,0,3,0,4,0,0,0,4,0,0,0,0,23,0,0,12,30,46,36,39,18,0,0,0,4,5,0,0,190,0,6,4,15,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
503021039,7,0,0,4,5,0,3,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,8,14,33,3,30,23,4,0,4,0,0,0,3,130,12,117,71,20,6,0,6,33,10,0,3,3,4,0,13,296,0,0,0,0,4,12,14,8,0,0,0,0,0,0,0,40,0,0,0,0,3,0,18,15,0,3,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,31,35,26,28,15,4,7,4,3,4,0,5,177,0,0,0,0,0,0,9,19,15,10,9,13,7,0,0,88,0,17,5,3,4,10,0,0,0,0,0,0,0,0,3,55,0,0,20,46,67,56,48,51,3,5,6,10,5,0,3,326,0,0,9,6,0,5,3,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,0,4,0,0,4,8,4,0,0,37
503021040,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,13,9,15,28,3,3,0,8,0,0,3,105,12,114,82,11,0,4,11,14,0,0,0,0,0,0,11,282,0,0,3,0,3,3,11,5,0,0,4,3,0,0,0,29,0,0,0,0,4,0,9,5,0,0,6,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,30,6,17,7,0,0,0,6,3,0,0,84,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,18,0,0,10,19,41,25,42,21,0,4,5,0,0,0,3,175,3,11,15,10,5,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
503021042,0,0,13,4,5,0,6,97,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,6,9,36,13,24,42,0,4,10,14,10,11,5,193,5,25,13,8,3,5,5,23,8,6,0,0,3,0,6,109,0,0,0,4,7,5,23,39,17,8,29,23,21,9,5,184,0,0,0,0,3,7,20,18,3,8,0,4,0,0,0,69,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,19,41,57,33,68,49,5,3,19,14,3,3,3,318,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,13,0,7,4,9,32,5,0,0,0,4,4,0,4,78,0,5,35,52,50,31,40,29,8,3,3,10,6,0,9,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,21
503021043,3,0,4,12,0,0,0,71,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,9,45,20,17,43,18,47,55,0,3,10,14,13,7,6,301,12,45,17,11,7,4,9,39,3,6,0,4,7,0,12,164,0,0,0,0,0,6,24,20,0,3,3,6,0,0,6,86,0,0,0,3,3,10,17,4,3,6,6,5,0,0,0,55,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,7,11,34,80,35,51,39,4,8,10,5,0,0,3,289,0,0,0,0,0,6,12,20,26,33,43,31,8,0,0,174,0,16,0,6,4,6,9,7,0,0,0,7,0,7,0,68,0,8,19,54,71,42,66,42,0,0,7,5,0,3,9,325,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,3,10,3,4,0,0,0,5,32
503021295,3,9,12,12,0,0,0,131,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,0,5,8,3,17,0,27,22,0,3,20,5,5,4,3,122,0,17,10,0,0,0,12,27,12,6,3,15,10,0,8,120,0,0,0,0,0,12,35,33,10,15,31,46,35,33,8,257,0,0,0,0,4,6,44,64,11,10,9,20,4,0,0,179,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,12,0,0,8,24,60,31,101,73,13,10,11,16,15,6,14,383,0,0,0,0,0,0,16,8,3,15,26,28,13,0,0,121,0,11,0,3,0,0,4,0,0,0,3,3,5,0,4,37,0,0,5,22,42,39,58,36,8,5,9,5,18,3,9,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,15,4,0,3,3,3,0,4,49
503021296,4,6,4,0,0,0,0,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,3,9,24,7,26,31,0,7,7,21,11,0,7,141,6,36,19,6,3,0,9,27,7,3,13,4,9,0,5,144,0,0,0,0,0,7,19,14,0,3,4,12,0,5,9,73,0,0,0,0,7,3,38,24,10,13,11,13,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,12,26,24,36,29,20,18,13,13,6,0,16,210,0,0,0,0,0,0,5,12,7,10,8,20,6,0,0,76,0,0,0,0,5,0,4,4,0,0,0,4,0,0,0,25,0,0,8,24,59,39,57,42,0,3,8,7,5,4,9,260,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,4,8,6,0,0,0,32
503021297,3,5,7,22,0,3,0,119,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,15,0,0,8,10,10,3,19,28,3,7,6,26,23,0,0,144,0,14,9,0,0,0,12,23,3,3,13,24,11,0,0,116,0,0,0,3,6,7,26,19,5,9,13,25,11,14,0,138,0,0,0,0,6,3,66,40,16,5,15,24,6,0,3,184,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,4,10,27,18,79,66,9,19,38,17,20,0,0,319,0,0,0,0,0,0,0,6,4,7,9,12,8,0,0,53,0,4,4,0,0,6,0,4,4,0,4,6,0,0,0,26,0,0,6,11,32,47,68,54,6,6,10,18,8,5,11,282,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,11,0,3,11,14,10,0,0,50
504011044,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,14,0,0,3,14,26,11,47,37,0,0,0,0,0,0,0,147,6,66,32,7,7,3,6,12,3,0,0,0,0,0,5,148,0,0,0,0,0,6,12,4,0,0,0,0,3,0,0,33,0,0,0,0,7,7,11,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,28,10,20,11,0,0,0,0,5,0,0,105,0,0,0,0,0,0,14,10,0,5,4,0,0,0,0,31,0,19,8,8,6,0,5,0,0,0,0,0,0,0,0,51,0,4,24,50,100,65,96,51,12,11,7,3,0,0,13,432,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,10,0,6,5,0,0,0,0,26
504011045,5,0,3,4,3,0,0,75,0,0,0,0,0,5,6,10,7,0,5,0,0,0,0,44,0,3,22,20,43,16,86,79,3,0,8,4,0,0,5,285,15,99,101,23,6,5,18,33,5,3,3,3,0,0,8,317,0,0,0,0,3,13,25,18,0,0,3,4,0,0,0,71,0,0,0,0,12,14,31,17,0,3,3,5,0,0,0,76,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,11,0,0,24,30,76,41,59,39,12,0,4,9,3,0,6,297,0,0,0,0,0,0,17,24,6,5,14,13,3,0,4,84,4,31,7,7,7,4,13,7,0,0,0,0,0,0,0,83,4,5,19,91,108,89,135,89,0,7,14,11,3,3,13,580,0,0,6,0,3,6,3,0,0,0,0,0,0,0,0,23,0,0,3,0,5,3,12,13,9,4,0,14,3,0,0,61
504011046,0,4,0,5,6,0,0,38,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,7,27,7,37,34,8,0,4,7,0,0,0,138,3,26,23,0,0,10,12,19,4,0,0,0,0,0,0,109,0,0,0,0,5,8,19,8,3,0,3,0,0,3,0,54,0,0,0,0,5,3,16,9,8,0,4,7,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,13,37,18,38,27,5,7,11,7,0,0,5,181,0,0,0,0,0,0,9,15,9,18,23,26,10,0,3,108,0,9,5,0,5,4,3,4,4,0,0,0,0,0,0,38,0,0,17,31,53,36,60,45,6,0,12,5,0,3,9,280,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,16,3,5,8,7,5,0,0,59
504011047,3,0,3,4,0,0,0,122,0,0,0,0,0,12,32,17,0,5,0,3,0,0,0,69,0,0,16,6,17,5,34,55,0,0,6,4,9,0,3,169,15,207,186,38,17,21,14,36,12,3,0,10,0,0,10,558,0,0,0,0,3,12,22,4,4,0,0,5,0,0,3,54,0,0,0,0,3,0,24,29,10,5,3,3,0,0,0,75,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,11,0,5,14,49,132,39,73,44,17,22,24,20,3,0,6,468,0,0,0,0,0,4,30,24,0,3,9,3,4,0,4,82,7,33,4,5,9,0,0,0,0,0,0,0,0,0,7,75,0,0,20,46,78,75,96,104,0,13,11,15,6,0,11,485,0,5,24,22,11,13,12,0,6,0,0,0,0,0,8,100,0,3,0,0,7,3,19,25,7,16,3,23,12,0,3,115
