SA3_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
50502,762,22,7,30,792,162,4,961,5,0,0,4,10,0,0,0,9,0,15,25,3763,562,54,54,4435,83,18,101,4537,276,25,4835,840,130,12,3,983,11,0,13,993,47,0,1041,1094,115,14,7,1229,6,0,8,1241,43,0,1281,21,7,5,0,36,0,0,0,36,0,0,38,7,0,0,12,14,0,0,0,17,0,5,21,1960,255,31,22,2265,18,0,20,2287,98,4,2388,13,3,0,0,22,0,0,0,22,3,0,26,43,3,0,0,51,0,0,4,55,5,0,62,58,8,0,0,70,0,0,4,72,11,0,87,2016,265,31,20,2330,20,9,23,2361,102,8,2467,322,69,9,6,397,13,9,21,415,107,0,529,0,0,0,3,9,3,0,3,12,0,11,23,2336,331,36,31,2739,37,15,49,2785,215,21,3021,1170,178,13,0,1355,29,4,27,1386,56,4,1440,1393,182,9,11,1599,8,6,10,1611,55,0,1664
50503,1069,18,6,27,1100,191,0,1292,4,0,0,4,14,0,0,0,14,0,24,35,4809,617,159,135,5716,80,23,104,5824,381,45,6242,1134,120,29,5,1289,10,3,16,1306,45,0,1348,1381,206,38,14,1636,22,0,20,1659,47,5,1712,53,8,11,0,78,0,0,0,78,6,0,89,17,0,0,21,34,0,0,0,34,0,6,40,2585,334,75,40,3044,36,9,43,3087,98,4,3191,22,6,0,0,28,4,0,4,31,3,3,38,59,8,0,0,74,3,0,6,73,3,0,83,80,13,0,0,101,3,0,9,106,10,3,121,2669,354,79,42,3143,38,9,50,3194,107,10,3308,491,91,13,16,618,25,13,29,650,131,0,777,5,0,0,7,6,0,0,0,6,0,16,26,3167,446,93,60,3765,63,17,81,3845,244,25,4116,1533,175,38,0,1743,25,3,28,1776,61,3,1842,1598,218,56,17,1890,19,4,25,1919,78,0,1998
50601,588,14,0,16,604,77,0,679,4,0,0,3,4,0,0,0,4,0,12,13,2173,272,74,32,2549,40,12,52,2599,152,7,2763,389,63,13,0,462,3,0,3,468,35,3,506,530,57,19,8,612,11,5,16,626,19,0,647,23,4,3,0,34,0,0,0,31,0,0,34,5,0,0,7,16,0,0,0,15,0,0,15,952,130,33,13,1122,14,4,17,1143,59,0,1209,20,0,0,0,20,5,0,5,23,0,0,19,31,6,0,0,38,0,0,0,38,3,0,36,49,6,0,0,52,5,0,5,51,5,0,55,996,129,33,13,1179,23,4,26,1201,62,0,1266,293,30,9,3,339,7,0,7,347,55,3,406,0,0,0,3,10,0,0,0,10,0,4,15,1296,166,38,21,1528,29,4,33,1561,119,7,1687,523,61,12,4,601,10,4,10,612,38,0,650,580,68,17,10,670,14,4,17,683,21,0,703
50602,260,5,6,11,275,59,0,330,0,0,0,5,3,0,0,0,3,0,4,9,1007,177,29,20,1230,29,14,43,1273,101,4,1375,221,24,3,0,249,4,0,5,254,14,0,272,255,38,3,0,301,0,0,0,304,3,0,312,5,4,3,0,10,0,0,0,10,0,0,10,0,0,0,3,6,0,0,0,6,0,0,6,483,69,14,10,569,8,0,7,579,22,0,604,3,0,0,0,3,0,0,0,4,0,0,4,6,0,0,0,7,8,0,3,10,0,0,17,10,4,0,0,12,8,3,9,16,0,0,19,492,74,14,10,589,9,0,14,599,21,0,620,100,21,3,3,131,4,5,3,138,37,0,171,0,0,0,3,3,0,0,0,3,0,3,5,596,94,15,15,718,16,9,21,738,58,3,803,307,36,0,3,346,3,3,6,354,19,0,377,276,52,6,0,340,3,3,7,346,17,0,355
50603,569,19,8,24,598,90,0,686,4,3,0,5,13,0,0,0,13,0,0,16,2233,337,50,36,2652,65,14,77,2730,171,9,2905,522,76,15,5,607,19,4,23,626,35,0,666,551,107,5,7,668,11,0,8,679,21,3,705,12,0,3,0,20,0,0,0,20,0,0,20,3,0,0,6,15,0,0,0,15,4,3,18,1090,182,29,14,1308,27,6,30,1339,56,8,1405,11,8,0,0,21,0,0,0,21,0,0,21,29,7,3,0,41,5,0,5,47,6,0,46,41,11,4,0,62,8,0,8,70,6,0,76,1135,193,33,14,1369,28,6,41,1411,59,8,1478,278,50,3,3,336,15,4,17,356,61,0,417,0,0,0,0,5,0,0,0,5,0,0,8,1416,244,35,19,1713,49,12,58,1772,118,3,1899,682,109,10,3,808,12,6,17,826,48,0,876,720,128,10,3,859,16,5,23,877,38,6,921
50604,967,33,11,39,1007,165,3,1173,0,5,0,7,15,0,0,0,15,0,18,29,2739,459,61,61,3319,85,24,111,3432,286,31,3750,552,57,11,0,629,19,0,17,645,35,0,685,604,104,16,3,720,8,0,6,731,43,0,771,20,4,6,0,28,0,0,0,29,0,0,25,3,3,0,14,17,0,0,4,24,0,5,25,1184,162,35,19,1395,27,0,31,1425,82,4,1511,13,6,0,0,28,5,0,12,33,4,0,35,40,7,0,0,45,4,0,5,51,4,0,52,58,13,0,0,73,12,3,11,85,7,0,93,1236,178,35,18,1470,40,6,43,1510,85,4,1603,400,96,14,12,513,26,4,30,548,124,0,677,4,0,0,3,8,0,0,0,10,4,9,23,1641,270,43,31,1991,66,14,75,2066,215,13,2294,744,81,14,5,841,15,0,14,854,59,0,913,817,122,13,8,969,9,4,14,978,50,3,1035
50605,267,8,0,13,280,28,0,309,0,0,0,0,3,0,0,0,3,0,5,11,1369,165,45,21,1607,17,6,25,1630,65,6,1700,308,36,9,3,352,6,4,11,361,19,0,381,441,31,15,3,486,3,0,3,493,10,0,507,20,4,3,0,25,0,0,0,25,0,0,28,3,0,0,3,8,0,0,0,8,0,0,11,774,72,24,10,878,11,4,10,889,34,3,924,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,6,0,0,0,6,0,0,10,13,0,0,0,11,0,0,0,11,0,0,13,784,75,24,8,886,11,4,10,899,30,3,933,146,10,6,3,161,5,0,9,173,23,0,193,0,0,0,4,4,0,0,0,4,0,5,6,919,84,30,19,1056,19,6,23,1071,56,6,1142,432,38,9,6,483,4,4,6,490,23,0,512,495,43,9,5,548,0,0,0,555,14,0,565
50606,219,3,0,3,220,16,0,241,0,0,0,0,5,0,0,0,5,0,4,8,837,88,45,19,985,9,0,9,997,35,8,1038,196,19,0,0,213,3,0,3,219,10,0,225,201,15,11,0,231,0,0,0,234,11,0,237,8,0,0,0,16,0,0,0,16,0,0,14,0,0,0,3,5,0,0,0,5,0,0,4,408,33,17,7,461,9,0,9,463,18,0,482,3,0,0,0,5,5,0,5,11,0,0,11,11,0,0,0,17,0,0,0,17,0,0,19,18,3,0,0,20,5,0,5,27,0,0,28,422,37,23,4,481,6,0,6,488,18,0,512,107,11,3,4,129,0,0,0,132,13,0,146,0,0,0,0,0,0,0,0,0,0,0,0,530,49,24,12,616,12,0,12,622,35,5,661,220,12,7,0,238,4,0,4,245,7,0,251,210,36,17,0,265,6,0,6,272,8,0,278
50607,112,5,3,7,121,23,0,144,0,0,0,0,0,0,0,0,0,0,3,3,758,75,10,8,851,14,3,13,866,47,6,919,193,14,0,0,211,9,0,8,220,13,4,231,238,28,3,0,265,0,0,0,263,4,0,273,3,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,439,39,6,0,487,7,0,8,497,22,4,516,8,0,0,0,8,0,0,0,8,0,0,7,8,5,0,0,9,0,0,0,9,0,0,9,13,5,0,0,14,0,0,0,14,6,0,17,448,39,6,0,503,7,0,8,513,23,4,534,71,5,0,4,83,0,0,0,86,7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,527,47,6,4,587,7,4,9,595,37,5,631,272,31,3,0,305,5,0,14,316,21,0,338,274,30,6,0,311,5,5,4,316,12,0,326
50701,444,9,0,11,455,55,0,515,4,0,0,3,11,0,0,0,11,0,4,11,2529,248,70,32,2879,37,4,44,2925,129,14,3065,565,73,7,5,648,9,0,9,656,28,0,684,636,82,23,7,746,10,3,9,754,35,3,794,21,0,5,0,25,0,0,0,25,0,0,24,0,0,0,10,14,0,0,0,15,0,0,17,1226,155,30,18,1431,19,8,21,1455,67,6,1520,4,0,3,0,10,0,0,0,9,0,0,9,27,0,0,4,36,0,0,0,35,0,0,41,37,0,7,4,48,0,0,0,49,0,0,49,1262,155,38,24,1479,20,8,25,1499,62,6,1572,223,31,11,9,264,3,0,9,271,50,0,321,0,0,0,5,7,0,0,0,7,0,3,9,1483,186,45,35,1749,21,4,31,1778,110,9,1902,752,78,16,5,844,7,7,17,855,30,0,883,824,93,18,5,941,16,3,11,956,38,0,992
50702,90,5,0,5,98,17,0,114,3,0,0,0,3,0,0,0,3,0,0,7,613,110,9,3,734,13,4,12,745,34,6,788,174,23,0,0,201,4,3,4,208,14,0,218,221,30,9,5,257,3,0,3,261,8,0,268,6,0,3,0,10,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,400,59,6,4,473,3,3,10,479,20,3,498,6,0,0,0,6,0,0,0,8,0,0,8,5,0,0,0,3,0,0,0,3,0,0,3,10,0,0,0,5,0,0,0,7,0,0,7,410,59,9,4,485,5,3,12,490,20,3,511,50,8,7,0,59,0,0,0,62,10,0,73,3,0,0,0,3,0,0,0,3,0,3,0,462,63,12,4,542,9,3,12,557,30,3,587,220,41,5,3,269,4,3,10,274,18,0,298,261,31,0,0,300,0,5,5,301,8,0,308
50703,244,8,4,11,259,38,0,289,0,0,0,0,5,0,0,0,5,0,0,5,909,101,30,24,1060,26,0,29,1088,69,4,1162,209,22,6,0,243,4,0,4,243,6,0,254,207,34,10,3,249,0,0,0,255,14,0,271,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,10,0,0,0,10,0,0,12,425,53,13,7,503,4,0,5,510,27,0,528,12,0,0,0,10,4,0,4,16,0,0,16,16,0,0,0,14,0,0,0,20,4,0,20,29,0,0,0,31,4,0,3,33,4,0,30,451,57,13,7,534,5,3,6,539,26,0,562,90,18,4,4,130,5,0,5,132,22,0,153,0,0,0,0,0,0,0,0,0,0,3,6,552,75,21,15,658,10,3,11,672,48,3,724,232,25,8,3,268,6,0,6,269,9,0,287,238,18,9,3,265,0,6,6,266,11,0,276
50704,458,16,0,15,477,39,0,508,0,0,0,3,4,0,0,0,4,0,4,11,2618,249,40,31,2944,52,12,65,3009,126,18,3148,634,70,10,3,717,9,0,14,724,27,0,754,804,72,13,5,885,11,0,13,900,15,3,920,21,4,0,0,25,0,0,0,29,0,0,29,6,0,0,0,7,0,0,0,7,0,0,6,1458,142,23,12,1636,23,3,26,1663,46,5,1717,9,0,0,0,6,0,0,0,6,0,0,6,23,4,0,0,29,4,0,4,28,0,0,28,31,0,0,0,38,4,0,4,41,0,0,41,1490,145,23,8,1672,28,3,32,1702,46,5,1751,248,35,4,9,289,6,0,4,292,23,0,318,0,0,0,3,3,0,0,0,3,0,8,9,1742,182,29,16,1963,30,4,35,1999,69,12,2082,886,81,16,4,990,7,3,17,1004,39,8,1047,953,122,21,4,1102,11,5,18,1117,35,0,1154
50705,768,21,5,25,786,103,0,894,4,0,0,4,7,0,0,0,7,0,11,17,3042,263,141,64,3509,67,11,78,3588,216,25,3824,706,46,19,5,777,8,3,10,790,37,0,826,805,89,27,10,936,15,0,17,950,28,0,977,23,0,6,0,32,0,0,0,32,0,0,34,12,0,0,3,12,0,0,0,14,0,0,19,1544,138,54,23,1757,20,5,23,1778,72,0,1852,15,0,3,3,23,0,0,0,24,5,0,25,37,3,0,0,49,3,0,5,57,0,0,59,55,4,4,0,70,10,0,8,81,8,0,81,1597,144,54,25,1826,29,3,35,1860,74,0,1938,338,49,31,12,429,10,5,14,437,64,5,505,0,0,0,0,4,0,0,0,4,0,6,10,1937,197,85,35,2257,45,7,48,2307,133,10,2453,895,63,23,5,991,13,6,8,1001,44,0,1046,924,89,46,5,1061,19,3,22,1089,51,0,1140
50901,214,7,0,7,224,36,5,263,4,0,0,0,5,0,0,0,4,0,3,7,1121,204,26,18,1366,9,9,23,1386,112,10,1508,284,47,9,0,338,0,3,3,346,13,0,355,336,64,15,0,410,5,7,5,420,20,0,439,8,0,0,0,14,0,0,0,14,3,0,11,0,0,0,9,8,0,0,0,8,0,0,8,635,108,18,9,769,9,4,12,777,37,4,824,3,0,0,0,3,0,0,0,3,0,0,3,3,6,0,0,10,0,0,0,9,0,0,9,9,6,0,0,13,0,0,0,15,0,0,15,646,112,18,8,781,9,5,10,794,37,4,841,112,23,0,9,148,3,0,3,145,35,3,184,0,0,0,0,0,0,0,0,0,0,4,12,760,129,23,15,928,9,6,17,944,79,8,1032,345,45,13,9,407,0,0,3,407,23,0,432,352,75,8,3,444,6,7,11,453,22,0,479
50902,177,4,0,5,187,45,0,228,0,0,0,0,7,0,0,0,7,0,5,12,954,111,39,19,1121,26,4,24,1148,88,8,1242,191,22,5,0,219,6,0,3,224,20,0,242,242,24,4,4,273,6,0,7,284,10,0,295,10,0,10,0,20,0,0,0,20,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,442,45,18,11,511,11,4,14,527,32,0,563,3,4,0,0,7,0,0,0,10,0,0,10,5,0,0,0,5,3,0,3,5,0,0,5,8,4,0,0,17,9,0,9,23,0,0,23,453,48,18,12,531,13,4,15,548,32,0,579,78,10,0,11,103,3,0,3,107,41,0,143,0,0,0,0,4,0,0,0,4,0,0,3,534,60,17,20,633,16,4,21,654,71,0,729,226,24,3,0,254,0,0,0,259,16,0,271,204,32,9,0,254,9,0,12,267,17,0,279
50903,55,3,0,3,62,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,401,34,9,8,458,7,0,7,464,21,0,486,74,9,3,3,84,0,0,0,84,7,0,92,65,10,4,0,80,0,0,0,83,3,0,83,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,9,0,0,0,9,0,0,9,146,16,6,4,177,0,0,0,172,9,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,144,16,6,4,174,0,0,0,174,10,0,188,20,0,0,0,23,0,0,0,25,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,163,21,7,4,204,0,0,0,204,20,0,226,69,3,0,0,77,0,0,0,77,4,0,81,50,13,5,0,63,0,0,0,63,5,0,66
51001,84,10,8,12,95,146,0,244,0,0,0,0,3,0,0,0,3,0,14,17,462,98,26,20,601,30,7,43,644,199,16,856,127,27,7,0,154,0,0,0,154,12,0,170,69,15,5,4,92,0,0,0,93,9,0,100,0,7,0,0,5,0,0,0,5,0,0,7,0,0,0,3,3,0,0,0,3,3,0,3,199,43,12,8,258,0,0,0,254,26,0,281,0,0,0,0,0,8,0,8,11,4,0,15,0,3,0,0,5,0,3,3,5,7,0,17,5,3,0,0,10,12,3,10,17,8,0,26,205,40,12,8,259,11,3,8,276,34,0,312,32,7,4,3,47,9,5,8,53,92,3,149,0,0,0,0,0,0,0,0,0,0,9,5,232,56,15,10,310,15,5,20,327,131,5,459,117,13,4,0,133,4,0,6,137,8,0,148,67,12,0,0,76,0,0,0,75,6,0,82
51002,106,9,5,9,114,36,0,152,0,0,0,0,3,0,0,0,3,0,0,4,484,38,30,16,571,10,5,14,590,57,0,643,140,6,4,0,148,3,0,3,153,3,0,154,82,9,5,0,102,0,0,0,102,5,0,106,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,231,17,7,6,256,3,0,3,263,7,0,269,7,0,0,0,7,0,0,0,7,0,0,6,0,0,0,0,5,0,0,3,3,3,0,8,6,0,0,0,8,0,0,3,11,0,0,13,234,11,7,6,264,3,0,6,268,7,0,284,34,9,3,4,52,3,3,0,50,18,0,68,0,0,0,0,0,0,0,0,0,0,4,8,270,20,8,7,311,7,0,8,321,29,9,358,132,0,5,0,135,0,0,0,135,4,0,142,54,11,0,0,65,0,0,0,65,0,0,70
51003,112,3,0,3,117,10,0,124,0,0,0,0,0,0,0,0,0,0,0,6,744,47,57,11,862,11,0,11,867,23,0,893,193,11,10,0,217,4,0,4,212,7,0,221,146,18,7,0,167,3,0,3,166,3,0,173,5,0,3,0,3,0,0,0,3,0,0,3,0,0,0,4,6,0,0,0,6,0,0,6,339,25,14,6,392,5,0,5,393,7,0,406,3,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,7,0,0,0,8,0,0,8,346,25,21,7,399,3,0,3,403,7,0,413,44,0,4,5,53,0,0,0,51,7,0,61,5,0,0,0,5,0,0,0,5,0,0,6,395,27,23,9,453,9,0,9,458,22,0,480,233,7,8,0,253,0,0,0,257,11,0,263,128,17,5,0,144,0,0,0,149,0,0,151
51101,53,3,6,10,59,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,312,22,16,4,357,3,7,7,367,17,0,382,79,9,0,0,96,0,0,0,95,4,0,98,84,16,0,0,101,0,0,0,101,3,0,104,5,0,5,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,169,26,5,4,204,4,0,4,205,5,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175,26,5,4,208,4,0,4,209,10,0,214,28,0,0,0,35,0,0,0,41,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,203,23,11,7,241,4,0,7,245,13,0,261,72,7,3,3,83,0,0,0,85,6,0,83,82,13,3,0,102,0,0,0,105,4,0,105
51102,13,0,0,0,20,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,133,18,6,5,161,3,0,4,168,19,0,185,34,4,3,0,47,0,0,0,47,0,0,47,22,12,4,0,38,0,0,0,38,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,4,0,88,0,0,0,82,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,4,0,88,0,0,3,86,3,0,89,7,0,0,0,7,0,0,0,7,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,67,16,4,0,86,0,0,3,94,10,0,96,30,8,3,3,45,0,0,0,45,0,0,50,29,7,0,0,35,0,0,0,35,0,0,39
51103,164,9,0,10,172,39,0,212,3,0,0,0,5,0,0,0,5,0,6,7,709,70,25,19,828,21,4,22,852,69,7,923,229,18,0,0,246,9,0,9,255,12,0,263,131,18,7,0,164,0,0,0,164,6,0,169,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,4,0,3,361,34,8,6,419,9,0,9,421,20,0,444,4,0,0,0,4,0,0,0,3,0,0,4,9,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,16,0,0,0,13,0,0,15,378,39,8,6,429,9,0,3,437,22,0,458,69,4,10,0,78,7,0,9,88,38,0,133,0,0,0,0,0,0,0,0,0,0,8,8,445,45,13,9,507,17,6,17,528,64,11,596,245,20,9,3,277,0,0,6,278,8,0,291,140,17,5,0,173,0,0,0,168,11,0,179
51104,143,7,0,10,158,50,0,207,0,0,0,0,0,0,0,0,0,0,10,7,896,120,25,15,1063,21,6,30,1090,101,7,1195,237,23,8,0,269,0,0,8,277,15,0,290,243,43,15,8,307,0,0,0,308,18,0,322,13,0,0,0,13,0,0,0,13,0,0,12,3,0,0,0,6,0,0,0,6,0,0,9,498,65,27,6,596,0,3,4,601,29,4,634,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,7,0,0,5,7,0,0,0,11,0,0,0,8,4,0,11,504,71,27,6,601,3,3,5,607,34,4,643,57,8,0,0,72,0,0,3,73,44,0,119,0,0,0,0,0,0,0,0,0,0,3,0,558,84,27,10,673,6,4,9,684,76,4,765,311,29,8,0,346,0,0,0,345,12,0,356,239,39,16,9,302,0,0,0,302,17,0,321
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
