SA1_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
50101100113,100,109,206,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,0,0,0,0,0,0,8,14,17,10,10,20,119,132,247
50101100114,227,229,456,11,24,28,4,0,4,0,5,5,0,0,0,0,0,0,29,31,59,0,3,4,0,0,0,0,0,0,0,0,0,35,40,68,4,4,4,0,0,0,45,63,109,35,40,82,314,331,641
50101100115,153,162,316,5,5,9,3,0,3,0,0,0,0,0,0,0,0,0,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,13,13,28,3,3,7,0,0,0,19,21,44,22,19,37,193,208,399
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,61,74,138,12,13,25,0,0,0,0,0,0,0,0,0,0,0,0,10,14,24,0,0,0,0,0,0,0,0,0,0,0,0,12,14,27,0,0,0,0,0,4,27,27,52,11,7,22,98,111,215
50101100302,131,143,277,15,13,25,4,6,6,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,21,19,41,16,6,21,160,173,335
50101100303,127,130,262,8,5,12,5,4,4,0,0,3,0,0,0,0,0,0,15,22,35,0,0,0,0,0,0,0,0,0,0,0,0,22,25,43,0,0,0,0,0,0,30,25,59,12,17,25,167,176,342
50101100304,109,104,207,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,0,0,0,0,0,0,11,17,28,15,16,34,135,130,264
50101100305,115,108,226,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,10,14,31,0,0,0,0,0,0,0,0,0,0,0,0,16,18,32,0,0,0,0,0,0,14,20,38,24,14,44,157,147,308
50101100306,202,207,410,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,24,20,46,0,0,0,0,0,0,0,0,0,0,0,0,24,25,47,0,0,0,0,3,0,28,30,59,4,12,18,240,250,488
50101100307,136,125,264,8,4,17,0,6,5,0,0,0,0,0,0,0,0,0,10,7,18,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30,0,0,0,0,0,0,28,21,41,3,14,17,162,159,325
50101100308,182,169,349,7,9,20,0,0,0,0,0,3,0,0,0,0,0,0,10,10,25,0,0,0,0,0,0,0,0,0,0,0,0,8,15,24,0,0,0,0,0,0,22,24,48,12,15,28,221,207,430
50101100310,168,161,327,15,18,39,0,0,0,0,0,0,0,0,0,0,0,0,16,17,36,0,0,0,0,0,0,0,0,0,0,0,0,16,17,38,0,0,4,0,0,0,37,37,77,10,12,16,215,207,417
50101100311,130,133,263,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,16,16,30,0,0,0,0,0,0,0,0,0,0,0,0,14,17,29,0,0,0,0,0,0,20,22,41,27,11,33,170,167,339
50101100312,148,137,288,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,4,0,0,0,13,19,29,11,13,24,173,171,338
50101100313,95,100,195,4,9,17,0,0,0,0,5,3,0,0,4,0,0,0,12,8,22,0,0,0,0,0,0,0,0,0,0,0,0,18,22,39,0,0,0,0,0,0,27,32,58,19,14,32,134,146,284
50101100314,106,91,205,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,0,0,0,0,0,0,11,15,35,16,5,20,139,118,252
50101100315,179,179,361,6,5,10,0,0,3,0,0,0,0,0,0,0,0,0,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28,8,4,9,6,0,6,22,18,48,29,24,52,233,220,458
50101100316,140,126,266,11,10,19,0,0,3,0,0,0,0,0,0,0,0,0,10,8,16,0,0,0,0,0,4,0,0,0,0,0,0,14,17,23,0,4,4,0,0,0,24,22,52,8,7,15,169,161,330
50101100317,188,178,367,31,27,59,0,0,0,0,0,0,0,0,0,0,0,0,16,18,31,0,0,0,0,0,0,0,0,0,0,0,0,16,17,34,0,0,0,0,0,0,47,43,87,14,13,24,252,227,475
50101100319,125,118,241,5,20,20,0,0,0,0,0,0,0,0,0,0,0,0,11,16,28,0,0,0,0,0,0,0,0,0,0,0,0,15,17,35,0,0,0,0,0,0,19,35,59,13,13,27,163,169,328
50101100320,242,274,513,21,35,52,0,0,0,3,3,4,0,0,0,0,0,0,16,31,49,0,0,0,0,0,0,0,0,0,0,0,0,25,31,51,0,3,5,0,6,3,46,68,115,18,21,44,311,360,674
50101100321,229,230,460,9,16,24,0,0,0,0,0,0,0,0,0,0,0,0,13,19,22,0,0,0,0,0,0,0,0,0,0,0,0,15,19,26,4,3,11,0,0,0,24,34,55,24,14,37,276,280,557
50101100322,83,82,163,5,6,12,0,0,3,0,0,0,0,0,0,0,0,0,15,7,19,0,0,0,0,0,0,0,0,0,0,0,0,14,13,25,0,0,5,0,0,0,22,17,36,15,13,25,112,108,227
50101100323,122,113,231,18,12,25,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,0,0,0,22,15,37,18,19,37,157,148,305
50101100324,185,161,341,10,7,19,0,0,0,0,0,0,0,3,3,0,0,0,18,18,41,0,0,0,0,0,0,0,0,0,0,0,0,20,21,42,6,4,5,0,0,0,33,36,67,3,0,5,219,191,411
50101100325,280,265,542,16,10,34,0,0,0,0,0,0,0,0,0,0,0,0,17,19,40,0,0,0,0,0,0,0,0,0,0,0,0,17,24,41,0,0,5,0,0,0,40,39,80,33,26,58,353,326,684
50101100326,169,184,357,26,24,48,0,0,0,3,4,5,0,0,0,0,0,0,17,13,27,0,0,0,0,0,0,0,0,0,0,0,0,18,15,31,0,0,3,0,0,0,45,41,86,20,15,33,232,245,479
50101100328,337,368,706,41,50,96,0,0,0,5,3,7,0,0,0,0,0,0,22,25,52,0,0,0,0,0,0,0,0,0,0,0,0,30,31,58,3,6,6,4,0,4,82,84,163,36,29,60,455,478,932
50101100329,197,242,440,23,22,50,0,0,0,0,0,3,0,0,4,0,0,0,7,13,28,0,0,0,0,0,0,0,0,0,0,0,0,12,18,31,4,3,5,5,0,5,43,43,88,35,34,66,267,323,595
50101100330,61,62,127,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,5,8,21,20,23,39,86,88,178
50101100331,210,220,437,52,55,99,0,0,0,0,3,0,0,4,4,0,0,0,33,26,55,0,0,0,0,0,0,0,0,0,0,0,0,34,28,63,0,3,8,0,0,0,89,86,175,20,12,33,321,325,640
50101100332,81,83,161,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,5,12,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,0,0,0,0,0,0,12,8,20,8,8,16,100,92,192
50101100401,189,218,413,16,19,44,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,0,6,6,0,0,0,29,44,67,14,4,18,232,257,494
50101100405,200,204,405,13,16,33,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,0,0,4,0,0,0,27,25,47,33,33,70,259,261,522
50101100406,186,190,374,10,10,19,0,0,0,0,0,0,4,0,3,0,0,0,15,19,32,0,0,0,0,0,0,0,0,0,0,0,0,14,19,41,3,3,7,0,0,0,34,33,70,23,15,37,238,234,475
50101100407,105,134,238,13,9,24,8,0,6,0,0,0,0,0,0,0,0,4,13,20,33,0,0,0,0,0,0,0,0,0,0,0,0,22,25,46,0,0,3,0,13,12,36,45,82,16,11,29,160,192,351
50101100408,97,101,198,14,14,33,0,0,0,0,0,0,5,0,5,0,0,0,18,16,31,0,0,0,0,0,0,0,0,0,0,0,0,20,22,37,0,0,0,0,0,0,38,38,80,15,4,18,146,143,292
50101100410,351,366,719,44,47,95,3,8,14,8,4,13,6,0,7,0,0,0,33,46,74,0,0,5,0,0,0,0,0,0,0,0,0,53,51,107,5,10,17,0,4,4,108,117,222,51,29,87,510,513,1022
50101100411,75,83,154,8,13,25,0,6,3,0,0,0,0,0,0,0,0,0,13,6,15,0,0,0,0,0,0,0,0,0,0,0,0,12,8,21,58,3,58,0,0,0,74,21,98,22,14,31,172,114,289
50101100412,151,163,321,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,0,0,0,0,0,0,17,16,34,22,28,49,194,204,395
50101100413,254,242,501,14,17,34,0,0,0,0,0,5,0,0,4,0,0,0,32,28,61,0,0,0,0,0,0,0,0,0,0,0,0,32,34,72,4,0,4,0,0,0,49,53,104,22,19,38,325,314,643
50101100414,230,217,450,17,21,36,3,0,3,3,0,3,0,0,0,0,0,0,18,30,43,0,0,0,0,0,0,0,0,0,0,0,0,24,29,53,0,0,0,0,0,0,44,49,89,35,27,54,303,290,597
50101100416,229,218,447,3,7,15,0,0,0,0,4,4,0,0,0,5,0,7,10,14,23,0,3,4,0,0,0,0,0,0,0,0,0,12,20,36,0,0,3,0,0,0,19,26,50,29,15,46,281,263,543
50101100417,243,202,448,6,11,26,0,0,0,0,0,0,0,5,4,0,0,0,20,19,40,0,0,0,0,0,0,0,0,0,0,0,0,29,23,54,5,5,8,0,0,0,44,38,83,24,14,41,310,259,569
50101100418,80,70,156,3,3,9,3,0,7,0,0,0,0,0,0,0,0,0,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,16,8,19,0,0,0,0,0,0,15,13,29,12,6,13,106,94,200
50101100419,112,136,254,9,15,29,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,3,0,3,0,0,0,17,32,47,5,3,13,142,173,316
50101100420,172,154,324,19,10,29,0,0,0,4,0,0,0,0,0,0,0,3,11,12,23,0,0,0,0,0,0,0,0,0,0,0,0,19,17,33,3,0,8,0,0,0,36,32,64,6,6,16,214,195,413
50101100421,138,176,314,7,15,24,0,0,0,0,0,0,0,0,0,0,0,0,10,12,24,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,0,0,0,0,0,0,23,27,50,9,3,13,169,202,376
50101100422,266,288,550,37,34,72,4,0,3,9,3,9,0,0,7,0,0,0,17,18,37,0,0,0,0,0,0,0,0,0,0,0,0,24,27,54,6,0,5,0,0,0,64,62,129,34,30,65,359,378,742
50101100423,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50101100424,131,140,269,11,13,18,0,0,3,0,0,5,0,0,0,0,0,0,12,15,27,0,0,0,0,0,0,0,0,0,0,5,3,20,26,43,0,0,0,0,0,0,31,35,67,14,11,28,175,188,362
50101100425,141,130,269,7,7,15,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,4,3,0,3,14,16,34,14,9,31,174,156,325
50101100426,120,118,239,12,16,29,0,0,0,0,0,0,0,0,0,0,0,0,12,14,22,0,0,0,0,0,0,0,0,0,0,0,0,17,17,25,5,4,8,0,0,0,27,32,59,12,17,31,159,166,329
50101100427,166,178,341,24,20,48,0,3,3,4,3,6,0,0,0,0,0,0,21,21,49,0,0,0,0,0,0,0,0,0,0,0,0,28,27,58,0,0,3,0,0,0,58,51,111,12,17,23,231,250,473
50101100428,10,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,5,0,0,0,0,0,0,7,10,13,0,0,0,0,0,0,6,10,15,0,0,3,14,23,43
50101100429,114,117,234,12,8,21,0,4,0,0,0,0,0,0,0,0,0,0,16,7,16,0,0,0,0,0,0,0,0,0,0,0,0,14,13,28,0,0,0,0,0,0,21,19,50,12,10,21,149,152,301
50101129301,136,130,263,15,10,22,0,0,0,0,0,0,0,0,0,0,0,0,16,12,30,0,0,0,0,0,0,0,0,0,0,0,0,16,12,30,0,0,0,3,0,3,37,21,55,15,7,19,178,157,340
50101129302,79,93,173,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,10,14,23,0,0,0,0,0,0,0,0,0,0,0,0,10,19,23,0,0,0,6,0,0,12,26,38,6,12,20,99,130,231
50101129303,131,120,254,10,6,15,0,0,3,0,0,0,0,0,0,0,0,0,17,15,37,0,0,0,0,0,0,0,0,0,0,0,0,21,16,36,5,3,4,0,0,0,35,21,61,13,14,30,177,166,341
50101129304,94,100,193,7,6,11,0,0,4,5,5,4,4,0,3,0,0,0,22,19,47,0,0,0,0,0,0,0,0,0,0,0,0,34,26,58,3,0,3,0,0,0,39,39,80,16,19,34,151,154,303
50101129305,77,83,158,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,0,3,3,0,0,0,8,14,21,4,3,7,87,101,190
50101129306,179,171,353,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,13,13,28,0,0,0,0,0,0,0,0,0,0,0,0,13,13,28,0,0,0,0,0,0,22,26,42,10,6,15,207,206,410
50101129307,13,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,4,17,20,33
50101129308,91,116,208,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,12,21,0,0,0,0,0,0,0,0,0,0,0,0,13,12,21,0,0,0,0,0,0,10,12,23,6,3,13,108,129,244
50101129309,21,16,37,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,4,8,12,0,0,0,28,24,54
50101129310,179,200,384,14,23,37,0,0,0,0,0,0,0,0,0,0,0,0,23,35,56,0,0,0,0,0,0,0,0,0,0,0,0,23,35,58,0,0,0,0,0,0,40,61,101,6,12,19,226,267,501
50101129311,12,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,18,13,32
50101129312,108,90,194,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,8,11,24,4,0,3,0,0,0,0,0,0,0,0,0,15,14,28,0,0,0,0,0,0,19,20,43,12,13,28,138,126,264
50101129313,76,65,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,6,8,15,0,4,4,0,0,0,6,8,17,0,5,0,86,77,164
50101129314,142,146,291,4,16,18,0,0,0,0,0,0,0,0,0,0,0,0,14,24,34,0,0,0,0,0,0,0,0,0,0,0,0,19,27,42,0,0,0,0,0,0,26,39,62,6,3,11,173,192,363
50101129315,181,214,395,17,10,29,0,0,0,0,0,0,0,0,0,0,0,0,39,47,88,5,0,3,0,0,0,0,0,0,0,0,0,43,54,92,0,0,0,4,0,0,57,63,122,12,3,20,256,289,541
50101129316,153,167,316,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,4,4,4,0,0,0,13,21,38,7,6,14,176,196,369
50101129317,85,94,179,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,17,7,31,0,0,0,0,0,0,0,0,0,0,0,0,17,11,31,0,0,0,0,0,0,25,15,37,7,3,10,119,110,227
50101129318,121,146,269,10,6,16,0,0,0,0,3,0,0,0,0,0,0,0,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,11,15,28,0,0,0,3,0,3,23,22,44,6,3,13,148,175,324
50101129319,109,105,212,16,20,35,0,0,0,0,0,3,0,0,0,3,0,8,10,17,34,0,0,0,0,0,0,0,0,0,0,0,0,18,30,45,0,3,6,0,0,0,36,48,84,8,6,11,152,165,315
50101129320,185,175,359,9,12,16,0,0,0,0,0,0,0,0,0,0,0,0,18,17,37,0,0,0,0,0,0,0,0,0,0,0,0,18,17,37,0,0,0,0,0,0,27,29,58,14,10,24,222,215,435
50101129321,107,118,225,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,25,20,43,0,0,0,0,0,0,0,0,0,0,0,0,25,20,43,0,0,0,0,0,4,27,28,55,16,18,24,145,164,302
50101129322,166,204,370,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,17,21,40,0,0,0,0,0,0,0,0,0,0,0,0,18,25,44,0,0,5,0,0,0,30,33,56,16,11,24,213,244,457
50101129323,75,84,155,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,0,0,0,0,0,0,10,13,18,3,5,7,94,93,187
50101129324,169,190,364,9,19,29,3,0,0,0,0,3,0,0,0,0,0,0,26,24,50,0,0,0,0,0,0,0,0,0,0,0,0,35,24,63,0,0,0,0,0,0,46,46,90,9,6,12,226,237,463
50101129325,131,120,256,0,5,4,0,0,0,0,0,0,0,3,3,0,0,0,21,22,47,0,0,0,0,0,0,0,0,0,0,0,0,23,29,50,0,0,0,0,0,0,22,32,53,6,0,6,167,149,314
50101129326,153,153,307,6,3,10,0,0,0,3,0,0,0,0,0,0,3,3,14,20,32,0,0,0,0,0,0,0,0,0,0,0,0,22,21,38,0,0,3,0,0,0,29,26,55,20,11,33,199,193,390
50101129327,154,162,318,9,5,15,0,0,0,3,0,3,0,5,4,0,0,0,22,18,36,0,0,0,0,0,4,0,0,0,0,0,0,20,19,43,0,0,0,3,0,3,34,31,66,18,19,33,209,214,421
50101129328,198,196,392,12,10,22,0,0,0,0,0,0,0,0,3,0,0,0,16,26,47,0,0,0,0,0,0,0,0,0,0,0,0,21,30,50,3,4,8,4,0,4,41,44,85,30,26,56,270,265,538
50101129329,156,196,347,13,8,22,0,0,0,0,0,0,0,0,0,0,0,0,28,38,71,0,0,0,0,0,0,0,0,0,0,0,0,34,42,76,0,0,3,0,0,0,50,48,100,31,28,58,241,268,509
50101129401,63,70,136,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,10,14,8,12,16,78,87,169
50101129402,114,117,236,19,20,35,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,0,0,0,0,0,0,15,26,43,6,0,6,137,145,284
50101129403,0,0,5,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,14,8,19,0,0,0,18,13,20
50101129404,156,152,304,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,5,13,20,0,0,0,0,4,4,10,19,29,3,3,11,173,180,349
50101129405,189,214,404,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,19,12,33,0,0,0,0,0,0,0,0,0,0,0,0,19,12,33,0,0,0,0,0,0,26,29,55,12,4,18,231,247,472
50101129406,147,167,318,12,12,22,0,6,6,0,0,0,0,3,3,0,0,0,19,15,33,0,0,0,0,0,0,0,0,0,0,0,0,21,22,44,0,0,0,0,0,0,34,32,64,11,6,17,193,208,406
50101129407,55,65,122,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,0,0,0,0,0,0,13,14,21,8,9,10,70,85,155
50101129408,179,187,366,9,15,29,5,5,9,0,0,0,0,0,0,0,0,0,25,31,60,0,0,0,0,0,0,0,0,0,0,0,0,32,34,70,4,0,4,0,0,0,45,54,95,28,24,57,252,267,521
