SA1_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
50101100111,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,86,77,162,5,3,8,5,0,5,0,0,0,0,0,0,5,0,5,8,3,12,117,82,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,44,27,16,48,3,0,4,164,127,293
50101100112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,113,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,70,71,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,57,8,14,19,0,0,0,105,103,210
50101100113,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,39,70,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,38,43,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,5,0,0,0,49,56,100
50101100114,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,93,98,196,6,3,11,5,0,5,0,0,0,0,0,0,0,0,0,4,6,8,118,112,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,18,26,29,28,57,0,0,0,154,162,316
50101100115,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,49,43,90,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,3,5,11,63,55,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,20,32,52,7,21,30,0,0,0,99,105,203
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,48,5,5,6,0,0,0,0,0,0,0,0,0,5,0,5,3,4,9,33,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,6,14,20,0,0,0,49,47,95
50101100302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58,106,4,3,3,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,59,64,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,31,5,8,9,0,0,0,81,91,166
50101100303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,81,0,9,14,0,0,0,0,0,0,0,0,0,4,0,3,5,3,6,58,49,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,28,14,10,18,0,5,3,83,78,157
50101100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38,82,0,3,10,0,0,0,0,0,0,0,0,0,4,0,4,8,0,3,65,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,17,3,12,17,0,0,0,76,63,136
50101100305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,80,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,11,3,6,47,46,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,48,8,9,20,0,0,0,86,76,163
50101100306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,75,178,5,7,13,6,0,6,4,0,4,0,0,0,0,0,0,3,5,7,116,89,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,19,40,17,18,34,0,3,3,152,132,288
50101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,93,3,8,10,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,67,46,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,31,13,12,18,0,0,0,89,80,168
50101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,41,107,4,9,11,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,78,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,28,43,13,17,32,0,0,4,109,99,210
50101100310,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,69,56,123,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,58,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,33,16,16,31,0,0,5,112,97,213
50101100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,106,0,10,13,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,57,70,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,20,12,13,29,0,0,0,78,94,175
50101100312,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,44,42,78,3,0,8,0,0,0,0,0,0,6,0,11,4,0,4,5,3,6,56,51,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,22,17,9,26,0,0,6,90,72,161
50101100313,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,40,44,85,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,9,0,9,56,46,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,13,15,25,0,0,0,71,69,145
50101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,78,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,3,11,53,42,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,36,4,17,20,0,0,0,80,67,143
50101100315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,61,133,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,16,10,27,89,80,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,35,64,13,16,26,4,4,9,134,129,266
50101100316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,92,3,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,54,48,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,37,10,12,27,0,0,0,92,82,174
50101100317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,68,140,4,3,14,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,87,72,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,51,20,18,35,0,5,4,131,127,256
50101100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,85,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,53,44,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,9,12,20,0,0,4,72,62,135
50101100320,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,83,98,177,3,9,11,0,0,0,0,0,0,5,0,5,5,0,5,4,4,6,94,111,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,34,65,27,22,54,3,0,3,159,174,330
50101100321,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,75,71,146,7,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,92,74,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,37,33,25,56,5,0,5,138,124,259
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,25,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,19,9,7,21,0,0,0,46,45,85
50101100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,64,0,0,6,5,0,5,0,0,0,0,0,0,3,0,3,0,0,4,49,34,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,19,15,14,26,0,0,0,76,58,132
50101100324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,105,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,59,61,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,36,19,14,30,0,3,3,100,97,193
50101100325,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,123,107,230,8,4,9,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,147,112,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,27,25,27,55,0,6,6,183,170,348
50101100326,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,76,82,157,8,3,16,0,0,0,0,0,0,0,5,3,8,0,8,8,0,10,99,92,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,18,26,17,19,35,0,0,0,124,134,261
50101100328,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,138,149,286,4,4,11,0,0,0,0,0,0,5,0,4,8,3,8,7,8,7,165,168,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,42,39,41,75,0,5,3,226,240,463
50101100329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,146,6,8,11,0,0,0,0,0,0,3,4,6,8,0,5,4,5,8,96,89,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,15,27,18,19,36,0,0,3,125,131,253
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,22,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,15,7,3,14,0,0,0,36,35,70
50101100331,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,119,113,230,12,8,20,0,0,0,0,0,0,5,0,5,8,4,10,0,0,4,141,126,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,33,33,26,60,0,0,0,190,176,367
50101100332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,9,32,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,24,4,8,12,0,0,0,53,45,99
50101100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,82,157,8,9,11,0,0,0,0,0,0,0,0,3,9,0,7,0,4,3,94,99,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,14,15,17,17,34,4,0,4,121,125,250
50101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93,187,3,10,16,0,0,0,0,0,0,4,5,4,5,0,6,7,0,7,111,101,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,21,40,15,26,37,3,0,3,154,148,301
50101100406,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,73,72,147,3,3,8,0,0,0,0,0,0,0,0,0,4,0,4,5,5,11,88,85,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,19,10,26,25,25,43,0,0,0,139,121,259
