SA1_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
50101100111,4,0,4,3,0,13,41,38,8,0,5,13,5,4,34,0,25,363,20,515,0,0,0,0,0,0,0,0,0,0,0,4,48,52,49,42,8,0,10,12,5,4,38,0,33,367,68,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,3,42,37,8,0,10,12,5,3,36,0,29,267,13,410,0,0,0,0,0,0,0,0,0,0,0,0,42,45,49,37,8,0,10,12,5,3,36,0,29,272,58,457
50101100112,0,0,0,9,0,11,29,22,17,0,8,7,3,0,28,3,24,242,13,364,0,0,0,0,0,0,0,0,0,0,4,0,55,61,33,19,17,0,12,7,3,0,33,4,24,249,61,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,29,21,17,0,10,7,0,0,32,3,27,182,8,299,0,0,0,0,0,0,0,0,0,0,0,4,30,36,33,21,17,0,12,7,3,0,32,4,27,187,37,344
50101100113,0,0,3,0,0,10,35,9,7,0,6,13,0,6,19,3,11,132,6,213,0,0,0,0,0,0,0,0,0,0,0,4,19,22,43,10,7,0,14,16,0,11,20,6,13,135,26,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,15,4,0,3,0,0,0,0,0,3,0,0,0,0,15,40,10,7,0,14,15,0,11,19,6,11,103,6,192,0,0,0,0,0,0,0,0,0,0,0,0,16,16,43,10,7,0,14,16,0,11,20,6,13,109,23,214
50101100114,3,3,6,3,0,19,36,50,9,0,14,14,5,0,48,0,29,388,12,552,0,0,0,0,0,0,0,0,0,0,0,0,77,80,44,50,5,0,14,18,7,4,50,7,31,392,98,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,7,4,0,0,0,0,0,0,0,0,0,5,4,0,7,36,34,7,0,14,18,4,4,46,7,24,276,10,423,0,0,0,0,0,0,0,0,0,0,0,0,54,58,40,36,5,0,14,18,3,4,48,7,24,276,72,489
50101100115,4,0,0,4,0,11,27,22,13,0,10,5,3,3,23,4,28,245,11,357,0,0,0,0,0,0,0,0,0,0,0,4,32,33,28,23,14,6,7,9,3,3,32,3,27,250,40,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,8,0,0,5,0,0,0,0,0,0,0,0,5,0,8,23,18,13,6,6,5,3,3,29,3,25,181,9,288,0,0,0,0,0,0,0,0,0,0,0,3,29,30,28,15,14,6,7,9,3,3,32,3,24,191,40,328
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,5,0,0,14,14,16,6,0,4,9,0,4,14,0,9,121,3,184,0,0,0,0,0,0,0,0,0,0,0,0,16,24,17,16,10,4,7,9,0,3,15,0,15,130,23,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,10,18,15,7,4,10,9,0,3,15,0,13,104,6,168,0,0,0,0,0,0,0,0,0,0,0,0,16,16,17,15,10,4,7,9,0,3,15,0,13,102,23,195
50101100302,0,0,0,0,0,0,24,24,6,0,3,6,0,7,20,0,15,231,3,311,0,0,0,0,0,0,0,0,0,0,0,5,13,19,24,24,6,0,3,6,0,7,20,0,15,235,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,12,0,0,0,0,0,0,0,3,0,0,3,5,0,12,24,17,7,0,4,4,0,3,14,0,13,154,5,223,0,0,0,0,0,0,0,0,0,0,0,0,14,16,24,17,6,0,3,6,0,7,16,0,15,161,15,249
50101100303,4,7,8,0,0,15,45,24,6,3,20,22,0,8,25,0,19,182,6,307,0,0,0,0,0,0,0,0,0,0,0,0,15,15,48,23,14,3,22,26,0,10,30,0,26,184,24,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,4,0,3,0,0,0,0,0,10,50,23,14,0,20,21,0,5,30,3,28,144,9,275,0,0,0,0,0,0,0,0,0,0,0,0,16,14,48,23,14,3,22,26,0,10,30,0,28,149,21,298
50101100304,3,0,3,0,0,7,18,21,8,0,9,10,0,0,8,0,12,158,5,230,0,0,0,0,0,0,0,0,0,0,0,0,33,30,11,19,8,0,9,10,0,0,15,0,16,161,35,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,7,14,12,8,0,11,9,0,0,17,0,14,122,5,189,0,0,0,0,0,0,0,0,0,0,0,0,22,26,11,11,8,0,9,10,0,0,17,0,16,123,24,217
50101100305,0,0,4,0,0,7,24,18,10,0,8,7,0,3,27,0,25,165,13,260,0,0,0,0,0,0,0,0,0,0,0,0,40,40,29,18,12,0,8,6,0,3,30,0,32,161,51,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,4,0,0,4,0,10,24,19,12,0,7,3,0,3,22,0,23,119,8,209,0,0,0,0,0,0,0,0,0,0,0,3,32,37,29,19,12,0,8,6,0,3,23,0,29,123,47,255
50101100306,8,0,3,0,0,15,44,32,12,0,13,14,3,8,31,3,17,312,13,463,0,0,0,0,0,0,0,0,0,0,0,3,19,22,52,37,15,0,20,15,3,9,39,3,24,315,30,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,5,0,3,4,0,17,3,3,3,0,0,0,0,0,5,0,3,4,0,17,43,33,16,0,20,11,3,5,31,3,14,235,9,369,0,0,0,0,0,0,0,0,0,0,0,0,14,17,52,33,15,0,20,15,3,12,33,3,20,239,21,405
50101100307,0,0,7,0,0,5,25,31,11,0,0,8,0,3,23,0,19,209,3,297,0,0,0,0,0,0,0,0,0,0,0,0,16,23,25,31,11,0,3,8,0,3,21,3,25,207,23,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,26,11,0,3,8,0,3,21,3,19,153,0,250,0,0,0,0,0,0,0,0,0,0,0,0,14,18,25,26,11,0,3,8,0,3,21,3,19,160,18,265
50101100308,0,0,6,0,0,17,33,21,11,0,9,9,0,0,33,0,23,265,15,390,0,0,0,0,0,0,0,0,0,0,0,0,21,21,30,21,16,0,9,9,0,0,33,3,27,261,43,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,8,0,16,6,4,0,0,0,0,0,0,0,0,0,8,0,16,33,15,15,0,9,3,0,0,28,3,27,205,13,323,0,0,0,0,0,0,0,0,0,0,0,0,19,21,30,19,16,0,9,3,0,0,32,3,27,216,36,359
50101100310,0,5,4,3,0,13,37,16,11,0,5,3,0,4,20,0,25,278,19,397,0,0,0,0,0,0,0,0,0,0,0,4,9,14,45,20,17,3,7,5,5,4,26,3,24,282,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,13,3,0,0,0,0,0,0,0,0,0,4,4,0,13,39,17,12,3,7,5,5,4,19,4,20,219,9,330,0,0,0,0,0,0,0,0,0,0,0,9,10,19,45,20,17,3,7,5,5,4,20,3,24,228,18,361
50101100311,4,0,0,0,0,4,16,15,8,0,6,8,0,0,23,0,21,225,9,308,0,3,0,0,0,0,0,0,0,0,0,0,25,27,26,18,10,7,14,12,0,3,23,5,17,223,38,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,3,22,12,8,7,6,9,0,3,22,5,21,142,8,227,0,0,0,0,0,0,0,0,0,0,0,0,22,25,26,12,10,7,12,12,0,3,23,5,21,146,31,256
50101100312,0,0,3,0,0,4,31,25,17,0,8,16,0,5,22,6,11,200,13,313,0,0,0,0,0,0,0,0,0,0,0,0,19,19,41,23,19,0,10,20,5,5,25,6,17,200,32,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,23,19,0,7,19,5,5,26,6,17,155,10,267,0,0,0,0,0,0,0,0,0,0,0,0,18,18,41,23,19,0,10,20,5,5,25,6,17,153,29,291
50101100313,0,0,3,0,0,9,16,19,8,0,7,7,0,0,16,0,6,175,11,247,0,0,0,0,0,0,0,0,0,0,0,0,25,29,25,19,8,0,10,10,0,0,16,6,15,176,36,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,20,20,5,0,6,3,0,0,11,6,10,133,10,201,0,0,0,0,0,0,0,0,0,0,0,0,21,29,25,20,8,0,10,10,0,0,11,6,15,132,29,232
50101100314,6,0,3,0,0,9,27,17,10,0,0,9,0,3,26,0,14,153,11,230,0,0,0,0,0,0,0,0,0,0,0,3,14,14,28,21,10,0,0,9,0,3,27,0,16,153,21,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,15,10,0,0,9,0,3,27,0,11,114,3,195,0,0,0,0,0,0,0,0,0,0,0,0,11,16,28,15,10,0,0,9,0,3,27,0,14,119,22,208
50101100315,0,0,0,0,0,5,29,28,7,0,9,16,0,6,27,3,27,272,20,398,0,0,0,0,0,0,0,0,6,0,0,5,46,53,28,27,7,0,14,17,0,6,34,3,24,273,67,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,12,28,22,11,0,14,17,0,3,27,3,21,199,8,312,0,0,0,0,0,0,0,0,0,0,0,4,36,40,28,28,7,0,14,17,0,6,28,3,24,207,46,360
50101100316,0,0,0,0,0,7,34,21,13,0,5,8,0,4,25,0,15,201,9,312,0,0,0,0,0,0,0,0,0,0,0,0,16,14,36,21,18,0,5,10,4,5,27,0,17,204,24,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,16,0,5,10,4,5,25,0,17,156,3,261,0,0,0,0,0,0,0,0,0,0,0,0,14,14,36,17,18,0,5,10,4,5,25,0,17,158,20,277
50101100317,6,0,3,0,0,13,27,32,9,0,9,9,0,3,15,0,19,341,18,454,0,0,0,0,0,0,0,0,0,0,0,0,21,21,35,35,11,0,13,13,0,3,15,0,22,338,35,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,11,27,22,7,0,5,7,0,3,14,0,15,253,15,360,5,0,0,0,0,0,0,0,5,0,0,0,18,24,35,22,10,0,9,9,0,3,15,0,15,260,30,393
50101100319,0,3,3,0,0,13,36,16,21,0,13,17,0,3,17,0,19,186,8,291,0,0,0,3,0,0,0,0,0,0,0,0,25,26,39,20,20,6,12,21,3,3,20,3,21,186,30,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,13,6,0,0,0,0,0,0,0,0,0,0,4,0,13,41,20,18,0,8,19,3,3,19,3,23,149,8,260,0,0,0,3,0,0,0,0,0,0,0,6,17,25,39,17,20,6,12,21,3,3,20,3,20,157,28,293
50101100320,4,3,8,0,0,15,55,37,23,0,23,19,0,7,33,4,40,433,18,623,0,0,0,0,0,0,0,0,0,0,0,9,34,36,56,40,17,0,24,23,0,8,36,9,46,440,44,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,13,58,29,19,0,19,17,0,7,34,10,41,303,13,478,0,0,0,0,0,0,0,0,0,0,0,4,26,30,56,29,17,0,24,23,0,7,30,10,45,315,35,528
50101100321,0,0,6,0,0,7,26,30,15,0,5,9,4,4,16,0,25,390,15,505,0,0,0,0,0,0,0,0,0,0,0,3,33,39,26,37,14,0,5,9,4,4,24,0,32,390,51,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,0,0,0,4,0,11,25,23,14,0,5,9,4,0,17,0,25,245,13,357,0,0,0,0,0,0,0,0,0,0,0,3,26,32,26,28,14,0,5,9,4,4,17,0,30,256,46,403
