SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50101100111,0,5,15,41,21,19,17,4,0,120,0,0,5,5,3,0,9,3,0,26,0,0,6,5,16,11,7,0,0,48,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,6,0,0,0,23,7,7,27,60,45,45,29,10,0,232,5,6,28,35,19,20,13,4,0,130,0,0,0,4,0,8,4,0,0,21,3,0,4,8,0,10,9,3,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,4,0,0,27,8,3,37,57,23,48,30,8,0,222,7,7,47,80,36,40,26,10,0,250,4,0,4,9,6,12,7,3,0,45,7,0,8,15,13,27,17,0,0,91,0,0,0,0,0,6,0,0,0,8
50101100112,0,0,8,12,9,16,19,3,0,79,0,0,0,0,4,3,0,4,0,13,0,0,3,5,6,10,11,8,0,43,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,6,0,0,25,4,0,15,33,26,32,31,21,5,172,5,3,18,24,16,23,14,6,0,103,0,0,0,0,3,0,6,0,0,12,0,0,0,0,8,9,9,0,0,32,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,0,0,17,4,3,19,30,25,39,31,8,0,165,5,3,30,32,24,41,29,8,0,175,0,0,0,9,9,8,4,4,0,27,0,0,3,3,11,22,18,6,0,68,0,0,0,4,0,0,0,4,0,12
50101100113,0,0,0,4,10,5,17,4,0,48,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,4,15,0,0,29,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,3,4,13,15,20,30,11,6,100,0,0,0,0,14,16,3,4,0,47,0,0,6,5,0,7,0,0,0,12,0,0,0,0,3,5,15,7,0,37,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,7,6,26,34,24,13,6,110,3,3,3,6,22,21,17,6,0,93,0,0,4,5,5,3,8,0,0,18,0,0,5,6,11,14,22,7,0,67,0,0,0,0,0,6,0,0,0,15
50101100114,0,4,14,35,32,9,9,0,0,112,0,0,0,0,3,7,0,0,0,22,0,0,4,6,10,14,4,3,0,49,0,0,0,7,0,3,5,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,6,3,3,5,0,31,8,13,24,52,56,39,23,12,7,224,6,6,26,47,30,17,8,5,0,147,0,0,0,4,4,11,0,0,0,19,4,0,3,6,8,11,10,6,0,45,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,5,0,0,32,7,9,31,59,49,45,30,7,7,246,5,11,43,79,64,33,16,6,0,257,0,0,3,3,9,14,3,0,0,42,3,0,5,12,18,28,16,4,0,93,0,0,0,5,0,5,4,0,4,16
50101100115,0,7,6,12,14,7,14,5,0,70,0,0,0,0,7,3,0,0,0,12,0,0,3,3,5,12,15,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,22,5,8,11,22,33,29,35,12,0,161,0,3,12,17,14,15,14,4,0,83,0,0,3,6,4,3,5,0,0,22,0,0,4,7,3,11,5,5,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,5,0,0,20,3,3,23,34,25,35,27,8,6,159,3,8,21,30,28,28,29,6,0,157,0,0,0,6,7,10,9,3,0,37,0,0,3,14,9,23,21,6,0,73,0,0,0,0,0,0,3,6,0,8
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,9,10,4,7,12,5,0,44,0,0,3,5,0,4,0,0,0,15,0,0,0,6,0,6,4,4,3,21,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,3,9,13,10,21,14,12,5,93,4,0,11,11,4,6,11,4,5,55,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,3,9,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,5,3,17,13,14,12,16,19,9,96,3,4,18,12,11,18,21,9,3,102,0,0,3,5,4,4,0,6,0,17,0,0,0,3,0,13,8,12,9,37,0,0,0,0,3,0,0,0,0,6
50101100302,4,3,3,15,14,10,15,3,0,66,0,0,3,0,0,0,0,0,0,13,0,0,0,4,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,10,3,11,23,28,16,16,4,0,115,0,6,9,30,22,10,8,6,0,83,0,0,0,0,0,4,0,0,0,11,0,0,0,5,0,4,5,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,12,37,23,18,15,12,0,122,6,8,14,40,35,21,17,11,0,147,0,0,5,4,5,3,6,0,0,25,0,0,0,9,10,7,4,3,0,41,0,0,0,0,0,0,6,0,0,3
50101100303,3,0,4,14,14,13,17,13,0,78,0,0,0,3,4,0,0,4,0,9,0,3,0,0,4,9,16,8,0,39,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,3,11,13,28,27,34,22,5,146,0,4,5,11,14,15,8,5,0,65,0,0,0,3,3,9,10,0,0,21,0,0,0,4,9,8,8,5,0,34,0,0,0,0,0,0,7,0,3,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,12,6,4,6,16,29,34,30,13,3,145,8,6,7,30,30,30,23,17,0,149,0,0,0,0,9,6,10,7,0,30,6,3,0,4,13,15,27,11,0,69,0,0,0,0,3,4,8,0,3,18
50101100304,0,6,6,11,10,7,8,0,0,44,0,3,5,0,3,0,0,0,0,13,0,0,0,4,5,12,6,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,15,0,5,14,13,19,22,20,9,0,108,3,0,8,7,13,7,7,0,0,49,0,0,0,3,3,0,0,0,0,8,0,0,0,5,7,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,17,4,0,16,19,19,11,17,11,0,94,4,6,17,19,23,10,16,6,0,90,0,3,5,3,7,0,3,0,0,20,0,3,0,4,7,15,8,4,0,45,0,0,0,0,0,0,0,8,0,7
50101100305,4,0,16,13,12,10,11,0,3,60,0,0,0,3,0,3,0,0,0,12,0,0,0,0,3,10,3,4,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,0,23,4,6,15,20,25,27,20,8,6,127,0,3,15,13,14,8,9,0,0,70,0,0,0,0,3,0,3,0,0,10,0,0,0,0,3,10,6,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,4,0,0,13,4,7,17,19,20,22,20,3,0,114,3,4,25,19,27,24,19,9,3,123,0,0,0,3,5,3,5,0,0,20,0,0,0,0,6,24,11,5,0,42,0,0,0,0,0,3,0,0,0,9
50101100306,7,0,9,19,13,15,10,6,0,81,0,0,5,7,0,5,0,4,0,24,3,0,9,4,10,20,13,3,0,64,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,9,3,24,32,31,51,32,9,3,195,12,13,18,27,12,19,9,4,0,103,0,0,8,5,7,7,0,0,0,28,0,0,0,3,7,22,13,5,0,51,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,12,13,29,33,35,41,25,11,0,196,16,8,30,39,27,35,22,4,0,181,0,0,5,12,10,13,0,4,0,52,3,0,13,12,19,42,25,10,0,114,0,0,0,0,3,0,3,4,0,15
