SA1_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
50101100305,31,0,0,0,0,31,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,27,8,0,0,0,0,8,0,0,0,0,0,0,96,0,0,0,0,101
50101100306,65,0,0,0,0,67,50,0,0,0,0,49,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,15,7,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0,0,33,13,0,0,0,0,13,6,0,0,0,0,6,157,4,0,0,0,163
50101100307,48,0,0,0,0,48,39,0,0,0,0,39,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,101,0,0,0,0,101
50101100308,61,0,0,0,0,65,51,0,0,0,0,54,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,14,0,0,0,0,0,0,3,0,0,0,0,3,128,3,0,8,0,140
50101100310,55,16,0,0,0,72,36,8,0,0,0,47,13,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,27,13,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,4,129,35,0,0,0,158
50101100311,22,0,0,0,0,21,48,7,0,0,0,50,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,92,10,0,0,0,103
50101100312,54,9,0,0,0,61,24,4,0,0,0,28,9,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,28,0,0,0,0,0,6,3,0,0,0,0,4,111,20,0,0,0,130
50101100313,30,0,0,0,0,33,20,0,0,0,0,27,20,3,0,0,0,27,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,34,7,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,5,86,7,0,0,3,102
50101100314,41,0,0,0,0,41,25,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,92,0,0,0,0,92
50101100315,69,0,0,3,0,67,32,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,3,0,0,5,0,5,0,0,0,0,0,0,17,0,0,5,0,22,17,0,0,0,0,17,0,0,0,0,0,0,131,0,0,8,0,146
50101100316,55,0,0,0,0,53,44,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,115,0,0,0,0,117
50101100317,60,0,0,0,0,60,70,0,0,3,0,71,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,4,0,0,0,0,5,0,0,0,0,0,0,155,0,0,3,0,164
50101100319,59,0,0,0,0,65,28,0,0,0,0,28,5,4,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,26,4,0,0,0,0,6,0,0,0,0,0,0,108,21,0,0,0,126
50101100320,93,7,0,0,0,98,82,3,0,0,0,84,27,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,46,9,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,219,18,0,0,0,240
50101100321,54,0,0,0,0,54,84,0,0,0,0,84,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,154,0,0,0,0,154
50101100322,38,0,0,0,0,38,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,0,62,0,0,0,0,64
50101100323,26,3,0,0,0,30,28,3,0,0,0,34,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,61,13,8,0,0,79
50101100324,63,0,0,0,0,63,67,0,0,0,0,67,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,3,0,0,0,0,5,0,0,0,0,0,0,144,0,0,0,0,148
50101100325,47,23,0,0,0,69,63,61,0,0,0,126,9,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,7,136,99,0,0,0,234
50101100326,46,0,0,0,0,46,77,0,0,0,0,77,30,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,43,0,0,0,0,0,0,7,0,0,0,0,0,169,0,0,0,0,171
50101100328,107,0,0,0,0,108,156,0,0,0,0,161,39,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,66,4,0,0,0,0,4,9,0,0,0,0,9,342,5,0,0,0,341
50101100329,76,0,0,0,0,76,79,0,0,0,0,83,38,5,0,0,0,39,9,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,0,0,57,0,0,0,0,0,0,7,0,0,0,0,7,215,5,0,0,5,220
50101100330,31,5,0,3,0,31,13,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,3,0,54
50101100331,43,0,0,0,0,43,140,0,0,0,0,142,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,4,229,0,0,0,0,233
50101100332,25,0,0,0,0,28,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,20,3,0,0,0,0,5,3,0,0,0,0,3,63,0,5,7,0,69
50101100401,63,0,0,0,0,63,78,0,0,0,0,78,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,4,0,0,0,0,4,6,0,0,0,0,6,161,0,0,0,0,161
50101100405,45,0,3,0,0,50,65,0,4,0,0,69,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,0,38,0,0,0,0,0,0,4,0,0,0,0,3,149,0,17,0,0,167
50101100406,63,0,0,0,0,63,64,0,0,0,0,64,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,32,4,0,0,0,0,4,0,0,0,0,0,0,44,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,180
50101100407,9,13,0,0,0,26,16,0,0,0,0,16,19,12,0,0,0,33,0,6,0,0,0,9,0,3,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,31,22,0,0,6,60,0,12,0,0,0,13,0,0,0,0,3,7,68,55,0,0,4,126
50101100408,53,0,0,0,0,56,26,0,0,0,0,30,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,30,8,0,0,0,43,0,0,0,0,6,3,0,0,0,0,0,0,109,6,0,0,4,131
50101100410,40,0,0,0,0,41,168,0,0,0,0,171,73,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,42,7,0,0,0,0,7,0,0,0,0,0,0,118,3,0,0,0,120,0,0,0,0,0,0,11,0,0,0,0,11,344,5,0,0,0,349
50101100411,8,4,0,0,0,12,13,11,0,0,0,25,3,15,0,0,0,21,5,11,0,0,0,14,4,0,0,0,0,3,3,7,0,0,0,15,4,0,0,14,0,16,0,0,0,0,0,0,23,40,0,14,0,71,4,0,0,0,0,5,0,7,0,0,0,5,43,59,0,14,0,119
50101100412,65,3,0,0,0,67,45,0,0,0,0,47,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,3,132
50101100413,86,0,0,0,0,86,92,0,0,0,0,92,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,6,0,0,0,0,6,3,0,0,0,0,3,215,0,0,0,0,215
50101100414,79,0,0,0,3,79,70,0,0,0,0,70,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,6,0,0,0,0,6,0,0,0,0,0,0,180,0,0,0,3,179
50101100416,62,0,0,0,0,71,59,0,0,0,0,59,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,5,0,0,0,0,4,0,0,0,0,0,0,28,0,0,0,0,31,6,0,0,0,0,6,0,0,0,0,0,3,158,0,0,5,0,170
50101100417,88,0,0,0,0,88,67,0,0,0,0,67,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24,4,0,0,0,0,4,0,0,0,0,0,0,33,0,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,193,0,0,0,3,200
50101100418,29,0,0,5,0,26,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,3,0,3,0,0,0,0,0,0,15,0,0,3,0,23,3,0,0,0,0,3,5,0,0,0,0,5,63,0,0,3,0,69
50101100419,24,3,0,0,0,29,56,0,0,0,0,56,9,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,37,0,0,0,0,0,0,4,0,0,0,0,4,128,0,0,0,0,134
50101100420,22,5,0,0,0,23,68,10,0,0,0,79,21,0,0,0,0,21,7,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,132,13,0,0,0,150
50101100421,40,0,0,0,0,40,64,5,0,0,0,63,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,126,4,0,0,0,132
50101100422,50,0,0,0,0,50,117,0,0,0,0,117,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,57,0,0,0,0,57,0,0,0,0,0,0,5,0,0,0,0,5,225,0,0,0,0,225
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,28,0,0,0,0,28,55,0,0,0,0,55,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,112
50101100425,22,0,0,0,0,22,39,0,0,0,0,40,11,0,0,0,0,10,11,9,0,0,0,19,0,0,0,0,0,0,13,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,4,99,14,0,0,0,113
50101100426,19,3,0,0,0,22,55,6,0,0,0,56,14,3,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,15,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,112,14,0,0,0,128
50101100427,20,4,0,0,0,22,95,9,0,0,0,106,14,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,146,20,0,0,0,168
50101100428,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
50101100429,38,0,0,0,0,38,36,0,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,5,0,0,0,0,5,99,0,0,0,0,99
50101129301,16,0,0,0,0,16,68,0,0,0,0,68,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,110
50101129302,35,0,0,0,0,38,19,0,0,0,0,19,11,0,0,0,0,12,11,4,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,37,4,0,0,0,0,4,0,0,0,0,0,0,94,6,0,0,0,102
50101129303,52,3,0,0,0,56,19,0,0,0,0,18,27,7,0,0,0,37,0,21,0,0,0,21,0,7,0,0,0,5,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,39,37,0,0,0,76,3,3,0,0,0,9,0,0,0,0,0,7,112,46,3,0,0,162
50101129304,38,0,0,0,0,44,42,0,0,0,0,43,9,0,0,0,0,9,0,9,0,0,0,9,0,0,0,0,0,0,6,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,9,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,99,7,5,0,0,113
50101129305,36,0,0,0,0,36,28,0,0,0,0,28,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,77
50101129306,66,0,0,0,0,70,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,134
