SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50101100111,..,0,4,0,0,0,0,0,0,4,..,0,4,5,0,5,6,0,0,13,0,0,0,0,0,3,0,0,0,10,52,13,30,51,22,42,22,8,4,235,..,0,6,54,33,46,31,14,0,183,..,0,29,35,10,19,4,0,0,100,..,0,0,3,8,3,0,0,0,7,107,..,..,..,..,..,..,..,..,107,..,12,..,..,..,..,..,..,..,12,..,14,5,4,0,0,0,0,0,19,..,0,0,0,0,4,0,0,0,5,..,0,0,0,3,0,0,0,0,3,..,0,4,0,0,0,0,0,0,4,..,0,7,3,3,8,9,3,0,33,0,4,0,0,0,0,0,0,0,16,112,30,50,95,56,86,40,17,4,495
50101100112,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,8,3,0,0,16,0,0,0,0,0,0,0,0,0,3,18,9,18,28,21,35,26,8,0,164,..,0,15,34,22,35,30,14,4,147,..,5,7,10,4,10,5,0,0,37,..,0,0,4,4,0,0,0,0,11,69,..,..,..,..,..,..,..,..,69,..,12,..,..,..,..,..,..,..,12,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,0,0,3,..,0,0,0,4,3,3,0,0,16,..,0,3,3,4,13,5,0,0,41,3,0,0,0,0,0,3,0,0,9,71,18,33,50,40,64,50,20,3,356
50101100113,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,4,6,3,0,15,0,0,0,0,0,0,0,0,0,6,16,3,6,6,22,29,22,9,6,116,..,0,9,5,15,23,29,19,5,104,..,4,5,0,7,3,6,4,0,21,..,0,0,0,0,4,0,0,0,12,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,12,12,3,0,32,0,0,0,0,4,5,4,0,0,8,29,11,10,14,34,51,52,21,6,228
50101100114,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,9,8,0,6,21,0,0,0,0,0,0,0,0,0,0,70,20,28,53,42,40,21,5,7,283,..,0,18,51,52,37,25,11,7,198,..,8,13,23,28,8,0,0,0,72,..,0,5,11,7,0,0,0,0,26,138,..,..,..,..,..,..,..,..,138,..,14,..,..,..,..,..,..,..,14,..,13,4,0,0,0,0,0,0,18,..,0,0,0,0,7,0,0,0,6,..,0,0,3,4,0,0,0,0,8,..,0,3,0,0,6,0,0,0,11,..,0,0,0,11,10,4,4,0,42,0,3,0,3,0,0,0,0,0,7,141,41,42,93,93,73,34,17,12,540
50101100115,..,0,0,0,0,0,0,0,0,6,..,0,7,4,5,3,0,4,4,27,0,0,0,0,0,0,0,0,0,0,31,16,15,31,18,29,21,8,6,174,..,0,7,26,26,32,36,10,0,135,..,0,4,4,3,10,3,0,0,28,..,0,0,3,0,0,0,0,0,6,60,..,..,..,..,..,..,..,..,60,..,10,..,..,..,..,..,..,..,10,..,6,4,5,4,0,0,0,0,13,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,10,..,3,7,4,6,13,8,8,4,44,0,0,0,3,4,0,0,3,0,12,62,23,25,49,44,56,52,20,6,338
50101100116,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,4,4,9,0,0,0,0,0,0,0,0,0,0,14,6,14,13,10,10,8,11,3,85,..,0,0,5,5,19,16,14,6,73,..,0,12,5,0,0,5,0,0,17,..,0,0,0,3,4,0,0,0,6,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,3,5,0,0,0,0,0,0,7,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,3,..,0,4,0,0,7,5,5,4,22,0,0,6,0,0,0,0,0,0,10,20,12,24,15,14,26,24,20,9,167
50101100302,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,5,4,6,0,13,0,0,0,0,0,0,0,0,0,0,44,18,12,32,23,18,13,13,0,172,..,0,4,35,36,20,14,8,0,120,..,0,3,14,3,0,4,0,0,18,..,0,0,3,8,0,0,0,0,13,84,..,..,..,..,..,..,..,..,84,..,14,..,..,..,..,..,..,..,14,..,11,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,6,0,0,0,0,0,0,7,..,0,0,0,0,5,7,6,0,20,0,0,0,0,5,4,0,0,0,9,86,32,19,50,50,30,28,19,0,313
50101100303,..,0,0,0,0,5,0,0,0,6,..,0,0,0,4,8,12,4,0,24,0,0,0,0,0,0,0,0,0,5,19,10,3,16,20,29,32,10,3,150,..,0,6,18,29,22,32,17,0,124,..,4,0,7,6,9,5,0,0,40,..,0,0,0,3,0,0,0,0,6,35,..,..,..,..,..,..,..,..,35,..,8,..,..,..,..,..,..,..,8,..,10,5,0,0,0,0,0,0,11,..,5,0,0,0,0,5,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,3,10,15,16,7,0,48,3,5,0,0,3,0,0,0,0,12,39,27,10,33,48,57,64,28,6,305
50101100304,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,25,13,12,20,18,7,9,3,0,112,..,0,4,21,30,18,13,9,0,96,..,0,7,7,0,0,0,0,0,18,..,0,0,3,3,0,0,0,0,5,43,..,..,..,..,..,..,..,..,43,..,18,..,..,..,..,..,..,..,18,..,7,3,0,0,0,0,0,0,17,..,0,0,0,0,0,5,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,..,0,3,0,0,8,0,5,0,13,0,0,0,0,0,0,0,0,0,5,43,30,21,31,35,26,24,10,0,228
50101100305,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,31,14,15,15,18,25,14,3,0,128,..,3,7,20,20,32,24,7,0,109,..,4,7,6,8,3,0,0,0,29,..,0,0,0,0,6,0,0,0,10,49,..,..,..,..,..,..,..,..,49,..,13,..,..,..,..,..,..,..,13,..,5,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,8,0,0,3,19,0,0,3,0,3,0,0,0,0,17,45,20,26,29,35,51,32,10,4,254
50101100306,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,5,44,26,29,34,31,35,22,9,0,228,..,0,18,31,33,52,35,13,3,188,..,3,19,17,12,7,3,0,0,67,..,0,0,0,6,4,3,0,0,14,81,..,..,..,..,..,..,..,..,81,..,13,..,..,..,..,..,..,..,13,..,15,7,7,0,0,0,0,0,25,..,0,0,0,0,5,3,3,0,6,..,0,5,0,0,0,0,0,0,4,..,0,0,0,0,0,0,3,0,4,..,0,3,5,0,4,4,5,0,17,0,3,5,0,0,3,0,0,0,15,85,41,49,66,59,80,48,20,0,446
50101100307,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,6,13,24,17,19,16,8,0,127,..,0,5,35,27,32,30,12,0,141,..,0,3,4,0,10,0,0,0,23,..,0,0,0,0,0,0,0,0,0,57,..,..,..,..,..,..,..,..,57,..,8,..,..,..,..,..,..,..,8,..,10,0,0,0,0,0,0,0,12,..,0,0,0,0,0,4,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,0,0,0,6,..,0,0,0,0,0,5,3,0,10,0,0,3,0,0,0,0,0,0,6,57,20,28,41,35,43,33,13,0,260
50101100308,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,4,0,0,4,28,19,6,27,32,40,25,15,0,182,..,0,3,30,38,60,41,10,0,184,..,0,6,4,12,9,5,5,0,36,..,0,0,0,3,3,0,0,0,10,64,..,..,..,..,..,..,..,..,64,..,17,..,..,..,..,..,..,..,17,..,9,5,0,0,0,0,0,0,14,..,0,0,0,0,0,0,7,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,..,3,0,0,0,4,7,0,0,14,0,3,0,4,0,0,3,0,0,17,64,27,17,39,52,79,63,19,0,370
50101100310,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,9,5,0,17,0,0,0,0,0,0,0,0,0,4,31,13,13,27,28,33,29,14,0,187,..,0,10,26,36,41,42,24,0,174,..,0,4,14,10,10,3,0,0,46,..,0,0,0,3,0,0,0,0,4,61,..,..,..,..,..,..,..,..,61,..,12,..,..,..,..,..,..,..,12,..,10,3,6,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,5,0,4,6,0,0,0,18,..,0,0,3,0,4,15,5,5,34,0,0,0,3,0,0,0,0,0,8,61,31,25,46,58,60,65,26,5,370
50101100311,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,5,4,0,0,0,0,0,12,44,4,11,36,23,18,7,4,0,147,..,0,10,21,25,32,17,11,0,113,..,0,6,21,4,3,0,0,0,38,..,0,0,0,4,0,0,0,0,3,82,..,..,..,..,..,..,..,..,82,..,12,..,..,..,..,..,..,..,12,..,3,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,6,..,0,0,3,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,3,4,0,8,4,0,5,6,0,0,0,0,0,15,85,16,27,57,37,40,20,16,0,289
50101100312,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,6,0,9,3,15,0,0,0,0,0,0,0,0,0,0,21,7,7,24,16,20,27,15,3,140,..,0,0,19,18,28,34,21,7,132,..,0,6,5,6,0,6,0,0,25,..,0,0,4,3,5,5,0,0,17,38,..,..,..,..,..,..,..,..,38,..,6,..,..,..,..,..,..,..,6,..,4,9,3,0,0,0,0,0,18,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,6,3,5,0,0,0,0,11,..,0,0,0,7,5,3,9,3,26,0,5,0,0,0,0,0,0,0,8,38,22,19,41,37,42,44,34,11,289
50101100313,..,4,0,0,0,0,0,0,0,7,..,0,3,3,0,0,4,4,4,20,0,0,0,0,0,0,0,0,0,5,30,13,22,17,9,11,12,6,6,122,..,0,3,16,7,13,20,3,3,66,..,0,24,10,8,0,0,0,0,39,..,0,0,3,0,0,0,0,0,13,44,..,..,..,..,..,..,..,..,44,..,5,..,..,..,..,..,..,..,5,..,0,3,4,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,3,4,0,0,0,0,0,0,8,..,0,3,8,0,3,3,9,3,34,0,0,0,0,0,0,0,0,0,4,44,14,46,37,21,19,25,12,12,231
50101100314,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,19,7,13,21,9,26,12,4,0,107,..,0,6,16,19,33,20,0,4,100,..,0,10,5,4,4,0,0,0,26,..,0,0,0,0,0,0,0,0,3,44,..,..,..,..,..,..,..,..,44,..,8,..,..,..,..,..,..,..,8,..,6,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,7,3,4,4,0,21,3,0,0,0,3,0,4,0,0,9,45,15,23,30,28,43,24,7,4,224
50101100315,..,0,0,0,0,0,0,0,0,0,..,0,0,5,9,4,4,0,0,14,0,0,0,0,0,0,0,0,0,9,41,17,13,30,27,30,22,3,3,187,..,4,8,42,39,32,40,12,0,175,..,5,14,4,4,6,0,0,0,31,..,0,0,0,5,0,0,0,0,6,76,..,..,..,..,..,..,..,..,76,..,13,..,..,..,..,..,..,..,13,..,8,6,3,3,0,0,0,0,18,..,0,4,0,0,0,6,0,0,5,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,5,..,0,0,5,6,5,3,5,0,26,0,0,0,0,4,0,0,0,0,5,79,32,28,53,63,55,47,21,3,377
