SA1_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
50101100308,0,6,0,0,0,15,4,0,4,4,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,5,48,37,47,9,151
50101100310,0,3,0,0,0,9,3,3,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,4,0,11,4,10,46,33,47,5,143
50101100311,0,10,0,0,0,9,0,0,7,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,4,0,10,5,0,44,21,48,6,124
50101100312,0,0,0,3,0,3,0,0,12,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,4,0,4,38,26,51,0,117
50101100313,3,3,5,0,0,15,0,5,9,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,4,35,18,38,0,103
50101100314,0,5,0,0,0,13,4,0,5,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,6,3,5,28,10,43,3,95
50101100315,6,7,0,0,0,13,6,0,12,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,10,61,29,60,11,190
50101100316,0,0,0,0,0,9,3,7,11,4,0,0,19,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,49,27,39,14,149
50101100317,6,13,0,0,0,22,0,4,11,3,3,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,5,11,63,43,60,10,191
50101100319,3,6,0,0,0,11,5,3,9,0,0,0,13,0,0,0,4,0,0,4,0,0,0,0,3,0,3,0,0,4,0,0,0,4,7,6,44,14,29,5,104
50101100320,0,17,0,4,0,29,3,3,18,8,7,0,42,0,0,5,0,3,0,3,0,0,0,4,0,0,12,0,0,5,5,4,0,12,17,11,83,45,79,11,256
50101100321,8,9,0,4,4,26,6,0,10,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,0,3,0,13,17,17,63,31,70,9,208
50101100322,0,0,0,0,0,3,0,0,6,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,34,11,6,4,63
50101100323,4,3,0,3,0,14,0,0,5,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,5,23,25,43,4,98
50101100324,11,4,0,3,0,18,3,3,14,4,3,0,25,0,0,0,0,0,0,8,0,0,0,0,5,0,8,0,0,0,4,0,0,0,14,12,49,25,46,6,146
50101100325,3,8,0,4,0,18,4,0,11,6,7,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,7,5,0,3,13,13,11,68,42,115,6,253
50101100326,3,8,0,0,0,16,0,3,8,9,6,0,28,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,3,0,0,0,8,15,11,48,27,74,10,179
50101100328,3,16,0,8,0,34,0,0,15,5,11,0,36,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,3,0,5,9,6,81,61,164,14,337
50101100329,0,7,5,5,0,19,0,6,7,6,3,0,16,0,0,0,5,3,0,6,0,0,0,0,5,0,5,0,0,5,0,0,0,3,3,6,47,34,77,3,177
50101100330,0,0,0,3,0,4,3,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,9,14,0,52
50101100331,5,9,9,9,0,27,4,0,12,3,9,0,29,0,0,0,0,4,0,9,0,0,0,3,6,0,14,0,0,0,0,3,0,5,16,11,72,63,117,8,286
50101100332,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,4,4,0,4,34,15,22,8,75
50101100401,4,18,3,0,0,29,4,0,14,11,3,0,33,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,8,14,8,62,36,66,5,181
50101100405,13,13,0,3,0,34,6,3,18,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,15,23,20,81,41,58,6,227
50101100406,4,5,0,9,0,24,3,0,8,3,3,0,23,0,0,5,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,3,0,3,18,9,60,34,74,4,202
50101100407,0,4,0,3,0,8,4,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,35,22,43,0,109
50101100408,0,4,0,0,0,6,0,0,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,9,0,33,19,50,6,112
50101100410,5,11,4,10,0,33,0,6,17,11,11,4,47,0,0,3,0,3,0,6,0,0,4,4,16,0,26,0,0,4,4,8,5,17,16,16,95,61,185,16,386
50101100411,0,9,0,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,11,32,3,77
50101100412,0,8,0,4,0,17,7,3,7,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,7,6,7,33,21,41,0,119
50101100413,6,18,0,8,0,39,10,0,13,5,3,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,3,24,8,85,32,97,4,259
50101100414,0,10,6,6,0,27,0,0,10,11,5,0,27,0,0,6,0,0,0,6,0,0,0,0,5,0,3,0,0,3,0,0,0,3,18,5,76,47,63,9,218
50101100416,4,17,7,9,0,37,3,0,12,3,3,0,22,0,0,6,3,4,0,8,0,0,0,0,6,0,6,0,0,4,0,3,0,7,10,8,86,39,71,7,213
50101100417,0,16,3,3,0,29,7,4,12,5,0,0,24,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,3,0,6,0,8,25,12,75,31,77,10,231
50101100418,0,5,0,0,3,8,0,0,8,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,35,18,15,4,83
50101100419,0,0,0,8,0,13,0,0,6,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,6,0,0,11,7,3,29,19,59,3,120
50101100420,3,5,0,4,0,15,3,7,4,5,5,0,20,0,0,0,0,4,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,11,13,10,48,20,68,11,153
50101100421,4,8,0,0,0,15,0,3,9,5,5,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,3,9,52,25,59,0,149
50101100422,5,11,7,11,0,35,0,4,11,4,6,0,23,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,3,0,6,4,14,9,7,73,48,119,17,280
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,0,4,3,5,0,16,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,4,0,4,5,3,37,22,50,10,126
50101100425,3,0,0,0,0,6,5,0,6,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,29,17,51,3,103
50101100426,0,3,0,0,0,15,0,0,6,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,5,4,6,24,27,52,4,119
50101100427,5,10,0,0,0,19,9,7,15,5,6,0,38,0,0,0,3,0,0,8,0,0,3,0,4,0,9,0,0,0,0,0,3,5,8,13,63,32,57,4,184
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100429,0,3,0,0,0,7,0,6,7,0,4,0,15,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,0,39,18,37,3,105
50101129301,0,4,0,5,0,9,0,0,4,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,5,0,5,3,24,12,68,8,117
50101129302,0,3,0,0,0,4,0,4,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,6,16,9,24,5,64
50101129303,0,0,0,0,0,5,0,0,4,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,5,7,0,12,13,44,0,86
50101129304,0,4,0,0,0,4,6,0,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,20,22,35,0,80
50101129305,0,0,0,0,0,4,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,28,3,49
50101129306,0,3,0,3,0,14,3,3,8,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,3,13,6,38,27,61,7,149
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
50101129308,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,27
50101129309,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,17
50101129310,0,8,0,7,0,14,0,0,14,5,14,0,35,0,0,0,0,4,0,3,0,0,0,0,4,0,9,0,0,0,0,3,0,5,3,7,41,26,89,0,162
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,13
50101129312,0,7,0,0,0,8,0,6,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,28,17,35,7,81
50101129313,0,0,0,0,0,9,0,0,7,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,5,4,0,13,8,26,3,55
50101129314,0,8,0,0,0,13,0,0,6,3,12,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,3,5,10,0,15,20,81,4,136
50101129315,0,5,0,0,0,10,3,0,15,5,10,0,35,0,0,0,0,0,0,0,0,0,0,5,10,0,7,0,0,0,0,0,0,7,9,4,32,36,107,7,191
50101129316,3,9,3,4,0,22,0,0,8,10,3,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,23,21,50,9,111
50101129317,0,5,0,0,0,5,0,0,4,3,5,0,10,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,12,29,0,52
50101129318,0,7,0,3,0,12,0,0,4,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,19,18,48,6,97
50101129319,0,3,0,9,0,13,6,0,9,6,5,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,4,7,8,28,21,53,3,119
50101129320,5,12,5,0,0,30,6,0,10,0,8,0,21,0,0,0,0,0,0,0,0,0,0,4,11,0,14,0,0,0,0,0,0,0,8,7,45,23,68,3,148
50101129321,0,3,0,0,0,11,0,0,10,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,9,5,25,13,36,8,93
50101129322,0,5,0,3,0,12,5,7,0,6,12,0,30,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,6,13,20,70,3,120
50101129323,3,8,0,3,0,12,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,3,17,13,31,0,68
50101129324,4,6,0,4,0,17,0,4,16,7,4,0,30,0,0,0,0,0,0,4,0,0,4,0,8,0,9,0,0,0,0,0,0,0,6,4,38,33,62,3,146
50101129325,0,6,3,0,0,15,0,5,9,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,5,4,6,22,14,60,6,107
50101129326,0,3,0,3,0,8,0,4,5,3,9,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,27,20,52,3,103
50101129327,0,3,3,6,0,13,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,4,0,11,5,4,25,10,66,8,117
50101129328,4,7,0,0,0,15,0,0,7,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,10,3,4,26,23,68,5,132
50101129329,6,3,0,5,0,16,6,3,11,0,13,0,36,0,0,0,0,7,0,7,0,0,4,0,7,0,8,0,0,0,0,0,0,0,6,13,37,14,63,3,143
50101129401,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,7,34,4,47
50101129402,3,0,5,0,0,14,0,0,12,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,19,18,59,3,106
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
50101129404,0,6,3,5,0,13,0,0,3,3,11,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,3,4,24,15,67,8,128
50101129405,0,8,0,9,0,15,0,0,10,6,10,0,29,0,0,0,0,5,0,5,0,0,0,0,7,0,10,0,0,0,0,8,0,6,6,0,15,21,110,7,161
50101129406,4,3,0,8,0,17,3,0,0,0,10,0,18,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,0,0,0,3,0,4,4,0,18,18,73,4,122
50101129407,3,0,0,0,0,6,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,5,12,16,19,0,49
50101129408,0,4,0,3,0,8,0,6,5,4,4,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,6,0,4,3,3,18,19,58,11,123
50101129409,0,7,0,3,0,13,5,0,4,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31,22,52,7,114
50101129410,0,0,0,6,0,7,0,3,3,0,8,0,17,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,6,10,10,55,5,89
50101129411,0,7,0,4,0,8,0,5,4,3,6,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,5,3,15,14,77,0,123
50101129412,6,4,0,5,0,16,0,0,9,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,9,0,6,15,11,62,0,93
50101129413,0,4,0,0,0,10,0,0,6,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,4,28,15,73,6,120
50101129414,0,4,3,0,0,8,0,0,7,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,17,10,23,0,60
50101129415,0,12,0,8,0,25,8,3,11,4,5,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,11,10,35,20,48,0,118
50101129416,4,10,4,0,0,16,0,0,6,5,5,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,4,5,32,22,45,7,114
50101129417,5,6,0,0,0,13,0,0,4,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,3,28,18,44,7,103
50101129418,0,3,0,5,0,9,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,23,18,45,4,92
50101129419,6,7,8,10,0,34,0,5,11,8,19,0,51,0,0,0,0,0,0,0,0,0,3,0,13,0,12,0,0,0,0,0,0,3,10,13,47,41,152,11,266
50101129420,0,5,0,0,0,10,3,0,0,0,3,3,14,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,7,5,0,14,16,44,4,85
50101129421,0,3,0,3,0,10,0,0,5,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,11,6,53,7,78
50101129422,5,3,5,9,0,19,0,0,8,9,6,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,6,17,26,53,3,107
50101129423,5,4,0,0,0,9,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,15,29,0,63
50101129424,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,4,26
50101129425,6,0,4,0,0,17,4,6,10,3,7,0,30,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,6,11,9,32,31,68,12,152
50101129426,0,14,0,0,0,15,0,0,9,4,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,4,12,4,5,29,23,90,8,153
50101129427,0,4,0,0,0,8,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,38
50101129428,3,6,0,6,0,15,3,0,6,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,29,19,47,0,101
50101129429,3,7,0,12,0,21,0,0,9,5,8,0,19,0,0,0,0,0,0,0,0,0,0,3,9,0,13,0,0,4,0,0,0,5,7,6,30,38,123,9,217
50101129430,0,3,0,0,0,4,0,0,11,5,11,0,27,0,0,0,0,0,0,5,0,0,0,4,5,0,12,0,0,0,0,0,0,0,4,3,21,17,65,0,114
50101129431,7,0,0,0,0,10,0,0,9,3,4,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,3,0,3,5,5,22,13,64,0,99
50101129432,3,3,0,0,0,10,3,0,10,3,7,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,3,18,14,30,0,71
50101129433,0,4,0,0,0,9,0,0,6,4,9,0,18,0,0,0,0,0,0,4,0,0,0,0,7,0,8,0,0,0,0,4,0,3,0,4,24,18,63,3,116
50101129434,0,0,0,0,0,5,0,0,8,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,9,12,40,0,64
50101129435,4,6,4,5,0,20,0,0,7,0,9,0,19,0,0,0,0,3,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,8,35,28,77,3,154
50101129436,0,0,0,0,0,8,0,0,12,6,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,8,0,0,19,23,44,7,94
50101129437,0,3,0,4,0,12,3,0,7,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4,21,12,66,4,107
50101129438,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,18,10,45
50101129439,0,0,0,0,0,4,0,0,10,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,17,11,26,0,50
50101129440,3,5,4,14,0,29,0,0,9,5,13,0,34,0,0,4,0,0,0,7,0,0,0,0,5,0,8,0,0,0,0,0,0,6,4,12,35,32,110,6,201
50101129441,6,13,4,0,0,25,0,3,10,3,5,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,5,0,15,36,27,71,4,157
50101129442,0,11,0,10,0,23,3,0,5,6,15,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,9,8,0,21,13,81,3,133
50101129443,0,7,7,3,0,18,3,0,10,3,5,5,31,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,4,33,28,69,6,154
50101129444,9,10,3,8,0,31,3,5,14,6,18,0,46,0,0,0,0,5,0,7,0,0,0,0,9,0,12,0,0,0,4,4,0,8,9,14,51,26,111,8,215
50101129445,5,13,4,3,0,21,0,0,7,5,7,0,27,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,3,0,3,9,8,37,25,84,7,160
50101129446,6,3,0,0,0,12,0,0,4,4,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,8,0,20,23,55,6,105
50101129447,0,3,3,6,0,15,8,0,9,3,5,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,4,0,6,10,6,41,19,59,3,129
50101129448,0,5,4,6,0,19,8,0,9,4,3,4,31,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,5,0,9,14,0,37,29,89,7,172
50101129449,3,5,0,0,0,13,0,6,10,0,7,0,26,0,0,0,4,3,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,8,27,20,52,0,113
50101129450,3,7,0,3,0,9,0,5,5,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,24,12,41,3,92
