SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50101100111,56,14,25,44,32,22,15,5,0,212,7,0,0,3,6,8,7,4,0,45,0,0,0,0,4,0,5,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,0,6,11,14,14,7,0,58,8,4,4,6,4,10,0,0,0,40,74,17,27,60,45,45,29,10,0,311,43,6,26,40,14,28,14,3,0,175,6,0,7,8,3,11,6,6,0,50,0,0,0,6,0,4,0,0,3,16,0,0,0,0,0,0,0,0,0,4,6,0,10,12,4,14,8,0,0,70,0,0,3,9,0,6,4,0,0,27,49,13,37,57,23,48,30,8,0,275,95,22,50,80,43,53,30,10,0,385,9,3,10,14,11,27,16,5,0,90,0,0,0,9,3,5,4,0,3,30,0,0,0,0,0,0,5,0,0,4,10,6,10,20,18,34,27,11,0,127,13,4,11,20,4,14,3,0,0,68
50101100112,45,5,12,22,21,29,15,7,3,155,0,0,0,0,4,3,6,9,0,34,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,5,0,0,5,0,4,3,0,4,3,11,9,0,42,9,0,0,10,8,0,6,0,0,38,58,10,15,33,26,32,31,21,5,232,21,6,13,18,20,21,17,0,0,110,3,7,5,3,4,16,15,0,0,53,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,7,9,5,16,12,4,0,62,9,5,0,5,5,4,0,0,0,27,27,12,19,30,25,39,31,8,0,197,65,17,20,39,35,52,28,10,3,265,7,4,6,8,11,23,22,9,0,84,0,0,4,0,3,0,4,0,0,16,0,0,0,0,0,0,5,0,0,5,7,6,8,14,9,23,26,10,0,106,21,5,4,14,8,3,6,0,0,61
50101100113,14,3,4,9,9,7,12,5,0,68,0,0,0,0,4,3,9,4,0,29,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,7,18,12,0,47,0,0,0,4,3,3,0,0,0,10,16,3,4,13,15,20,30,11,6,117,16,3,8,7,14,15,13,3,0,80,0,0,0,0,5,12,4,4,0,22,0,0,0,0,6,3,3,4,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,10,12,9,10,0,41,3,0,0,3,0,4,6,0,0,14,17,3,7,6,26,34,24,13,6,135,29,11,13,11,24,30,26,7,0,145,0,0,0,0,11,12,11,7,0,49,0,0,0,0,4,3,6,7,0,19,0,0,0,0,3,0,0,0,0,10,0,0,0,3,14,19,27,16,0,78,3,0,0,4,0,6,3,5,5,26
50101100114,55,14,8,38,42,23,12,5,0,203,14,0,6,9,4,11,8,0,0,44,0,0,3,0,0,3,0,0,0,17,0,0,0,0,0,0,0,3,3,7,14,0,9,9,6,12,7,5,4,66,10,3,6,8,10,3,3,3,0,50,79,24,24,52,56,39,23,12,7,314,64,9,16,41,33,30,13,3,0,210,0,8,6,12,3,16,3,5,3,59,0,0,0,3,0,0,8,0,0,17,0,0,0,0,0,0,4,0,0,4,0,9,12,10,10,12,13,8,3,79,14,8,3,4,11,0,4,0,0,46,79,23,31,59,49,45,30,7,7,334,116,24,28,75,74,45,25,3,4,413,12,12,10,14,5,20,11,6,3,100,0,0,3,3,8,3,5,3,0,31,0,0,0,0,0,0,4,3,3,12,12,10,18,17,14,28,21,13,5,146,22,9,10,16,17,6,5,3,0,98
50101100115,25,14,10,17,18,23,16,7,0,131,0,0,4,3,3,5,7,6,0,33,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,9,5,6,16,6,0,48,0,0,4,5,0,4,5,0,0,17,27,13,11,22,33,29,35,12,0,190,32,12,11,27,21,28,15,3,4,136,0,0,9,5,0,8,13,0,0,34,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,9,12,6,0,42,6,0,3,3,5,0,0,5,0,24,41,10,23,35,25,35,27,8,6,208,63,24,21,42,42,46,26,8,4,264,0,0,6,8,7,9,17,9,0,68,0,0,3,5,0,0,11,0,0,19,0,0,0,0,0,4,0,0,0,7,0,5,10,11,4,12,34,7,0,95,8,3,9,9,7,4,5,0,0,40
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,14,5,7,9,0,13,11,0,3,64,0,0,0,0,3,3,0,5,0,11,0,0,3,0,0,0,5,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,3,8,6,27,0,0,0,0,0,3,0,4,0,14,14,11,9,13,10,21,14,12,5,107,14,3,8,9,8,14,4,6,4,70,0,5,4,0,0,0,4,8,0,25,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,6,3,0,5,4,0,0,3,13,9,3,32,0,3,0,0,0,0,0,0,0,15,17,8,17,13,14,12,16,19,9,113,23,5,16,19,12,27,14,8,4,135,0,3,3,0,4,5,4,9,0,34,0,0,3,0,0,0,5,5,6,19,0,0,0,0,0,0,0,0,4,9,0,3,9,0,4,3,11,15,8,58,0,9,5,0,0,4,0,6,0,23
50101100302,36,14,4,21,26,6,7,6,0,120,4,0,0,4,0,7,3,3,0,25,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,3,4,0,35,0,0,0,3,4,0,0,0,0,11,45,18,11,23,28,16,16,4,0,160,37,10,13,24,19,13,3,5,0,118,7,3,0,6,4,6,3,3,0,31,0,0,0,0,3,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,7,3,0,8,4,8,4,5,0,41,0,0,0,0,0,0,5,4,0,4,44,18,12,37,23,18,15,12,0,173,77,23,12,45,37,16,16,7,0,242,7,8,0,9,6,12,12,3,0,59,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,3,7,8,0,11,7,14,13,9,0,73,0,0,0,4,4,0,0,5,0,19
50101100303,12,13,6,10,19,14,13,9,0,99,0,0,0,0,5,9,9,4,3,41,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,3,0,3,0,13,0,0,0,3,5,12,20,11,5,63,0,0,0,0,3,0,5,0,0,4,14,18,11,13,28,27,34,22,5,167,24,11,3,10,21,21,11,5,0,101,0,0,0,4,4,8,11,0,0,36,0,0,0,0,0,8,9,4,0,21,0,0,0,0,0,0,4,0,0,6,0,0,0,4,9,13,19,4,3,60,6,0,0,0,0,4,0,3,0,15,25,14,6,16,29,34,30,13,3,174,36,20,11,22,38,37,21,9,0,200,0,7,0,9,9,14,21,9,3,75,0,0,0,0,0,8,13,3,0,31,0,0,0,0,0,3,5,5,0,16,0,7,5,8,13,21,40,17,6,122,6,0,0,0,3,3,7,3,0,24
50101100304,16,18,7,10,15,8,3,4,0,86,4,0,5,0,0,7,4,0,0,27,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,15,5,5,0,36,5,0,6,0,0,9,6,0,0,16,20,18,14,13,19,22,20,9,0,137,17,9,4,15,12,8,6,3,0,85,0,6,4,0,0,5,5,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,9,3,0,28,3,0,3,0,0,0,3,0,0,17,25,13,16,19,19,11,17,11,0,130,40,29,16,22,29,10,14,7,0,168,10,3,4,0,6,13,11,3,0,53,0,0,0,0,0,4,4,3,0,16,0,0,0,0,0,0,0,0,0,0,10,3,9,0,9,11,16,7,0,63,3,0,3,3,0,8,5,0,0,35
50101100305,21,10,12,9,12,12,4,3,3,88,0,3,0,7,4,9,6,0,0,27,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,0,8,4,16,9,3,0,42,4,0,0,3,8,4,3,3,5,30,22,13,15,20,25,27,20,8,6,157,23,6,14,16,16,15,11,0,0,92,3,0,4,0,3,9,4,0,0,24,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,7,7,3,0,34,9,3,0,3,4,0,4,0,0,19,33,12,17,19,20,22,20,3,0,149,37,18,26,22,23,27,19,0,3,181,3,6,4,8,3,13,4,0,0,53,0,0,0,0,0,7,3,3,0,15,0,0,0,0,0,0,4,3,0,10,3,6,4,6,6,22,13,4,0,74,8,4,0,4,13,4,5,8,5,51
50101100306,37,18,15,20,24,31,12,0,0,163,6,0,5,3,10,13,7,3,0,50,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,6,6,0,5,3,9,20,17,6,3,70,0,0,0,4,4,3,0,0,0,15,43,18,24,32,31,51,32,9,3,241,47,23,16,22,22,33,10,5,0,166,0,0,3,9,10,6,14,4,0,50,0,0,0,3,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,4,5,4,10,14,11,9,18,10,0,71,5,4,6,0,4,3,0,0,0,16,52,26,29,33,35,41,25,11,0,252,77,41,39,39,42,63,20,6,0,329,3,4,9,13,12,17,24,15,0,98,0,0,0,3,0,3,9,5,4,28,0,0,0,0,0,3,0,0,0,11,4,3,11,18,18,25,33,13,0,136,5,5,5,3,3,6,0,0,0,30
