SA1_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,40,41,80,21,23,44,0,0,0,0,0,0,0,0,0,0,0,0,17,31,50,0,0,0,0,0,0,0,0,0,0,0,0,21,32,52,3,3,10,0,0,0,45,61,106,16,11,24,96,111,213
50101100302,90,90,182,23,32,56,0,4,0,0,3,4,0,0,0,0,0,0,26,32,52,0,0,0,0,0,0,0,0,0,0,0,0,23,34,61,0,0,0,0,0,0,47,66,116,18,6,26,156,165,318
50101100303,89,81,173,18,20,37,0,3,6,0,0,3,0,3,3,0,0,0,38,36,78,0,0,0,5,0,5,0,0,0,0,0,0,48,40,91,0,6,5,0,0,0,67,66,135,10,16,22,161,163,325
50101100304,87,82,168,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,26,23,47,0,0,0,0,0,0,0,0,0,0,0,0,26,23,47,0,0,3,0,0,0,25,28,56,13,14,27,127,122,253
50101100305,88,78,170,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,34,63,0,0,0,0,0,0,0,0,0,0,0,0,32,34,65,3,0,4,0,0,0,33,36,75,30,21,47,148,132,284
50101100306,145,144,289,7,0,11,0,0,0,0,0,0,0,3,3,0,0,0,62,75,141,0,0,0,0,0,0,0,0,0,0,0,0,64,79,140,0,4,4,0,0,0,69,86,155,9,11,24,231,236,467
50101100307,96,92,191,7,6,17,3,9,5,0,0,0,0,0,0,0,0,0,30,31,61,0,0,0,0,0,0,0,0,0,0,0,0,35,40,68,5,6,11,0,0,0,53,50,103,6,14,18,158,160,314
50101100308,145,125,274,19,18,43,0,0,0,0,0,3,0,0,0,0,0,0,30,34,64,0,0,0,0,0,0,0,0,0,0,0,0,32,34,69,5,0,6,0,0,0,59,62,116,12,18,33,220,202,416
50101100310,100,102,206,42,40,75,0,0,5,4,0,4,0,0,0,0,0,0,36,28,71,0,0,0,0,0,0,0,0,0,0,0,0,47,30,82,8,5,18,0,0,0,95,82,178,10,14,18,210,193,402
50101100311,81,73,156,19,35,55,0,0,0,0,0,0,0,0,0,0,0,0,28,35,66,0,0,0,0,0,0,0,0,0,0,0,0,32,40,73,4,0,4,0,0,0,52,72,131,23,14,36,158,163,322
50101100312,90,83,168,34,27,64,0,0,4,0,0,0,0,0,0,0,0,0,30,27,56,0,0,0,0,0,0,0,0,0,0,0,0,33,31,64,3,4,5,3,0,3,73,62,133,8,12,24,167,160,328
50101100313,54,50,101,13,16,29,0,0,3,0,0,0,7,4,6,0,0,0,25,32,58,0,0,0,0,0,0,0,0,0,0,0,0,31,31,67,6,14,21,0,0,0,57,64,122,17,14,34,130,127,254
50101100314,90,70,154,10,11,16,0,0,0,0,0,0,0,0,0,0,0,0,21,23,43,0,0,0,0,0,0,0,0,0,0,0,0,19,24,45,3,6,6,0,0,0,29,40,65,9,5,16,122,113,237
50101100315,135,120,262,6,10,16,0,0,0,0,0,0,0,0,0,9,0,10,39,45,85,0,0,0,0,0,0,0,0,0,0,0,0,45,50,94,12,11,19,0,0,0,64,65,129,31,25,54,224,216,440
50101100316,95,93,190,13,11,25,0,0,0,3,0,0,0,0,0,0,0,0,36,32,69,0,0,0,0,0,0,0,0,0,0,0,0,38,38,77,3,4,12,0,0,0,61,53,109,10,9,17,157,156,319
50101100317,140,122,263,41,42,77,0,0,0,0,0,0,3,0,4,0,0,0,36,42,80,0,0,0,0,0,0,0,0,0,0,0,0,37,43,80,3,9,12,0,0,0,86,90,171,14,9,24,242,223,466
50101100319,94,100,183,9,23,34,5,0,7,0,3,3,0,0,4,0,0,0,21,27,51,0,0,0,0,0,0,0,0,0,0,0,0,30,32,61,7,3,6,0,0,0,49,56,100,21,12,29,153,164,317
50101100320,148,171,320,22,33,58,5,3,3,5,3,7,0,0,0,0,0,0,70,87,153,0,0,0,0,0,0,0,0,0,0,0,0,74,97,172,17,21,35,3,4,8,117,147,265,20,23,47,287,341,633
50101100321,138,128,265,41,47,88,0,5,6,0,0,3,0,0,0,6,0,5,55,53,107,0,0,0,0,0,0,0,0,0,0,0,0,65,60,124,6,9,13,0,0,0,110,117,227,21,13,39,266,262,535
50101100322,61,52,109,5,6,8,0,0,0,3,0,3,0,0,0,0,0,0,25,30,62,0,0,0,0,0,0,0,0,0,0,0,0,29,30,60,6,8,14,0,0,0,39,44,83,15,13,22,116,104,215
50101100323,80,76,160,15,17,35,3,4,5,0,0,0,0,0,0,0,0,0,33,25,60,0,0,0,0,0,0,0,0,0,0,0,0,34,31,58,0,0,4,0,0,0,49,44,97,17,15,36,148,139,289
50101100324,125,104,226,24,19,44,3,3,10,0,0,0,0,0,0,0,0,0,50,44,99,0,0,0,0,3,0,0,0,0,0,0,0,59,57,108,5,3,13,0,0,0,80,83,166,3,0,5,212,186,400
50101100325,185,172,361,56,48,103,0,3,3,0,6,7,0,0,8,0,3,3,34,39,65,0,0,0,0,0,0,0,0,0,0,0,0,37,48,81,9,6,23,5,4,8,105,105,212,41,29,66,334,306,642
50101100326,96,91,190,35,53,85,0,4,5,3,4,3,4,4,6,0,0,0,49,46,99,0,0,0,0,0,0,0,0,0,0,0,0,59,56,114,14,8,28,0,0,3,108,124,226,23,16,35,222,230,456
50101100328,200,202,402,98,100,202,7,3,5,5,3,10,3,5,8,0,0,0,71,89,155,0,0,0,0,0,10,0,0,0,0,0,0,90,98,189,11,10,20,0,0,0,202,213,413,32,25,60,438,441,878
50101100329,132,150,284,46,52,98,3,5,3,7,5,11,0,0,0,0,0,0,29,49,82,0,0,0,0,0,0,0,0,0,0,0,0,43,61,102,8,12,17,3,0,6,95,129,222,29,31,61,260,311,570
50101100330,44,52,92,19,11,22,0,0,0,0,0,0,0,0,0,0,0,0,12,4,20,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,0,4,5,0,0,0,32,16,48,12,19,34,89,87,171
50101100331,33,29,62,126,134,261,7,10,17,4,8,9,0,3,7,0,0,0,77,80,152,0,0,0,0,0,4,0,0,0,0,0,0,86,103,190,25,31,60,0,3,6,246,265,514,19,12,31,299,306,604
50101100332,57,52,105,10,12,17,0,0,0,0,0,9,0,0,0,0,0,0,16,17,37,0,0,0,0,0,0,0,0,0,0,0,0,21,19,41,5,5,7,0,0,0,33,31,65,10,9,17,93,89,186
50101100401,127,145,266,29,40,65,4,0,4,3,0,5,0,0,0,4,0,9,39,40,82,0,0,3,0,0,0,0,0,0,0,0,0,48,52,106,3,15,17,8,0,8,88,101,185,14,5,18,219,251,477
50101100405,119,116,238,61,60,118,0,3,3,0,0,0,0,0,0,0,0,0,24,23,47,5,0,5,0,4,7,0,0,0,0,0,0,30,23,56,4,10,19,0,0,3,90,103,195,39,38,81,257,259,513
50101100406,125,123,245,26,23,52,0,4,5,0,0,0,4,0,3,0,0,0,49,48,95,0,0,0,0,0,0,0,0,0,0,0,0,48,51,98,10,12,30,0,0,0,94,87,178,21,20,41,235,229,459
50101100407,70,81,154,12,20,29,6,3,9,0,5,6,0,0,0,0,0,4,32,30,69,0,0,0,0,0,0,0,0,0,0,0,0,37,39,77,9,14,23,9,18,25,66,91,162,19,15,30,152,188,338
50101100408,54,58,113,32,30,61,6,4,11,0,0,4,0,4,3,0,0,0,29,30,57,0,0,0,0,0,0,0,0,0,0,0,0,39,39,77,10,7,15,0,0,0,79,77,152,18,4,18,149,138,286
50101100410,150,164,315,113,124,234,9,4,12,14,4,17,0,3,6,7,0,5,87,101,193,0,0,0,0,0,3,0,0,0,0,0,0,118,124,235,41,37,79,0,3,0,270,290,557,54,32,80,469,482,954
50101100411,40,64,99,23,19,42,0,0,0,0,0,0,0,0,0,0,0,0,25,20,50,0,0,0,0,0,0,0,0,0,0,0,0,29,22,50,52,0,54,0,0,0,105,40,147,22,12,34,167,110,282
50101100412,109,117,232,22,20,43,0,4,8,0,0,0,0,0,0,0,0,0,23,24,50,0,0,0,0,0,0,0,0,0,0,0,0,23,27,52,3,8,8,0,0,0,55,58,110,22,24,46,188,196,384
50101100413,174,165,335,39,44,85,4,5,6,0,5,3,0,0,0,0,0,0,48,62,115,0,0,0,0,0,0,5,0,5,0,0,0,57,71,130,12,10,24,0,0,0,111,129,236,27,19,40,312,307,621
50101100414,161,145,303,37,24,58,3,0,3,0,4,5,0,0,0,0,0,0,54,65,120,0,0,0,5,4,5,0,0,0,0,0,0,64,71,135,8,14,18,0,3,0,108,108,214,31,21,53,293,280,570
50101100416,145,138,281,31,23,50,0,3,5,0,0,9,0,0,3,5,0,6,47,53,96,0,0,0,0,0,0,0,0,0,0,0,0,55,62,118,4,5,14,0,0,0,95,89,180,33,24,51,268,248,519
50101100417,161,135,302,31,25,63,3,4,7,3,0,0,0,0,0,0,0,0,64,53,113,0,0,0,0,0,0,0,0,0,0,0,0,66,57,123,10,11,24,0,3,3,114,98,213,20,13,42,300,246,550
50101100418,59,58,111,11,8,20,4,0,7,0,0,0,0,0,0,0,0,0,14,14,25,0,0,0,0,0,0,0,0,0,0,0,0,15,11,29,7,0,11,0,0,0,30,32,59,14,5,21,102,90,195
50101100419,65,96,157,21,22,44,0,0,3,0,0,0,0,0,0,0,0,0,16,20,42,0,0,0,0,0,0,0,0,0,0,0,0,23,23,50,11,18,30,0,0,0,57,64,119,8,8,16,128,167,295
50101100420,111,96,209,26,23,51,0,6,6,0,0,0,0,0,0,0,0,0,37,30,66,0,0,0,0,0,0,0,0,0,0,0,0,34,37,71,16,19,28,0,0,4,80,78,160,11,9,25,205,185,392
50101100421,102,107,209,19,22,44,3,0,3,5,5,9,0,0,0,0,6,6,20,36,59,0,0,0,0,0,0,0,0,0,0,0,0,29,47,75,5,5,11,0,0,0,56,79,134,7,3,11,162,191,356
50101100422,118,118,234,72,86,158,5,3,6,4,7,17,3,4,8,3,3,5,75,81,159,0,0,0,0,0,0,0,0,0,0,0,0,95,97,189,9,21,24,0,4,7,173,207,383,31,27,59,327,346,676
50101100423,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
50101100424,72,85,163,30,26,51,0,5,4,0,0,0,3,3,3,0,0,0,34,29,66,0,0,0,0,0,0,0,0,0,0,0,0,40,42,82,9,4,13,0,0,0,74,71,148,12,11,25,167,174,333
50101100425,87,82,165,27,34,62,3,3,3,0,0,0,0,0,4,0,0,0,12,13,25,3,0,7,0,0,0,0,0,0,0,0,0,16,18,40,12,3,17,3,0,3,57,57,117,12,11,28,158,150,312
50101100426,82,69,154,24,23,47,0,3,3,0,0,3,4,3,9,0,0,0,20,34,48,0,0,0,0,0,3,0,0,0,0,0,0,26,42,63,6,8,19,0,0,4,61,74,138,10,16,25,150,159,310
50101100427,72,89,161,46,59,106,0,4,9,3,4,6,0,3,4,0,3,3,45,54,97,4,6,4,0,0,0,0,0,0,0,0,0,55,67,121,15,9,21,7,0,7,122,133,250,11,17,31,203,233,441
50101100428,4,6,9,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,11,18,0,0,0,0,0,0,0,0,0,0,0,0,7,14,25,0,0,0,0,0,0,13,21,31,0,5,7,14,23,43
50101100429,91,92,178,16,15,32,0,0,3,0,0,0,0,0,5,0,0,0,16,19,36,0,0,0,0,0,0,0,0,0,0,0,0,19,22,44,3,9,10,0,0,0,41,43,84,12,10,21,146,143,281
50101129301,89,85,176,11,6,18,0,0,0,0,0,0,0,0,0,0,0,0,48,40,87,0,0,0,0,0,0,0,0,0,0,0,0,49,39,92,8,5,15,0,0,0,70,59,127,13,7,23,175,151,323
50101129302,59,61,120,9,9,21,0,0,0,0,0,0,0,0,0,0,0,0,17,30,50,0,0,0,0,0,0,0,0,0,0,0,0,17,34,51,0,4,8,0,0,5,28,51,76,5,12,23,101,128,221
50101129303,76,69,144,19,18,36,0,0,0,0,0,0,0,0,0,0,0,0,46,48,100,0,0,0,0,0,0,0,0,0,0,0,0,52,57,103,3,7,13,4,0,4,81,74,154,17,18,36,170,160,334
50101129304,63,71,134,16,10,20,0,4,3,0,0,0,4,0,3,0,0,0,43,42,88,0,0,0,0,0,3,0,0,0,0,0,0,54,50,103,0,0,3,0,0,0,66,56,121,15,14,28,144,147,287
50101129305,48,55,98,9,7,18,0,0,3,4,3,9,0,0,0,0,0,0,18,23,51,0,0,0,0,0,0,0,0,0,0,0,0,30,35,61,0,0,5,0,0,0,37,41,78,7,0,10,86,97,187
50101129306,123,113,232,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,63,67,127,0,0,0,0,5,5,0,0,0,0,0,0,71,67,137,0,3,3,0,0,0,70,81,150,13,6,18,205,198,404
50101129307,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,0,5,6,11,0,0,0,11,15,30
50101129308,59,83,141,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,33,31,66,0,0,0,0,0,0,0,0,0,0,0,0,40,30,69,0,0,0,0,0,0,42,40,81,7,7,16,111,129,241
50101129309,19,13,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,0,0,0,0,0,0,10,9,15,0,0,0,24,24,50
50101129310,104,112,221,18,26,42,0,0,0,0,3,6,0,0,0,0,0,0,67,89,162,0,0,0,0,0,0,0,0,0,0,0,0,72,91,170,4,7,14,4,0,3,100,127,230,5,12,18,206,258,466
50101129311,10,8,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,3,3,8,0,4,0,18,13,32
50101129312,60,49,112,8,12,22,0,0,3,0,0,0,0,0,0,0,0,0,33,39,74,5,0,4,5,0,8,0,0,0,0,0,0,44,44,88,9,3,12,0,0,0,64,60,126,15,14,24,135,122,257
50101129313,51,42,95,9,8,15,0,0,4,0,0,0,0,0,0,0,0,0,19,14,33,0,0,0,0,0,0,0,0,0,0,0,0,21,16,38,3,5,10,0,0,0,30,33,63,0,5,0,82,82,157
50101129314,69,74,149,13,23,44,0,4,4,0,3,0,0,3,3,0,0,0,52,61,113,0,0,0,0,0,0,0,0,0,0,0,0,58,68,125,5,8,12,3,4,4,81,102,186,6,7,13,161,187,347
50101129315,63,83,145,57,50,104,3,0,4,0,0,0,0,0,0,0,0,0,86,112,201,0,5,9,0,0,0,0,0,0,0,0,0,92,123,219,3,3,12,8,0,11,152,182,335,13,8,18,233,270,504
50101129316,109,120,233,12,4,17,0,3,0,0,0,0,0,0,0,0,0,0,36,42,74,0,0,0,0,0,7,0,0,0,0,0,0,39,45,83,3,6,11,0,0,0,55,61,108,7,11,20,170,190,364
50101129317,53,61,104,28,13,37,0,0,0,0,0,0,0,3,5,0,0,0,32,32,59,0,0,0,0,0,0,0,0,0,0,0,0,31,31,64,0,0,0,0,0,0,55,47,103,9,3,12,112,105,219
50101129318,91,99,194,6,11,15,0,0,0,0,0,6,0,0,3,0,0,0,35,45,83,0,0,0,0,0,0,0,0,0,0,0,0,37,55,86,0,5,4,3,0,3,44,65,112,5,0,9,144,173,314
50101129319,47,43,92,35,35,65,0,0,3,0,0,3,0,0,0,0,0,0,47,54,103,0,0,0,0,5,5,0,0,0,0,0,0,51,63,116,9,8,15,0,0,0,93,106,198,8,7,8,148,155,300
50101129320,122,123,242,15,11,27,0,0,0,0,0,0,0,0,0,0,0,5,57,54,115,0,0,0,0,0,0,0,0,0,0,0,0,61,54,121,5,4,9,0,3,4,83,76,158,15,8,20,215,209,421
50101129321,63,81,140,12,5,17,0,0,0,3,0,9,0,0,0,0,0,0,42,48,90,0,0,0,0,0,0,0,0,0,0,0,0,40,51,99,3,7,8,0,0,0,65,67,132,12,16,26,138,162,303
50101129322,117,142,260,17,20,36,0,0,6,4,0,7,0,0,0,0,0,0,46,62,108,0,0,0,0,0,0,0,0,0,0,0,0,56,61,116,0,3,3,0,0,0,73,87,163,14,11,26,205,243,448
50101129323,56,52,110,6,9,14,4,3,5,0,0,0,0,0,0,0,0,0,21,22,45,0,0,0,0,0,0,0,0,0,0,0,0,24,25,48,3,0,0,0,0,0,26,42,69,6,5,5,91,93,187
50101129324,117,131,244,8,16,29,3,4,9,0,0,3,0,0,4,0,0,0,68,57,127,5,4,8,0,0,0,0,0,0,0,0,0,78,73,151,0,0,0,0,0,0,95,93,185,11,7,16,218,229,443
50101129325,105,97,201,4,3,3,0,6,5,0,0,0,0,4,11,0,0,0,40,36,76,0,0,0,0,0,0,0,0,0,0,0,0,42,47,92,0,0,0,0,0,0,47,45,96,4,0,4,161,147,303
50101129326,107,109,217,13,3,14,0,0,0,0,0,0,0,0,3,0,0,0,41,52,94,0,0,0,0,0,0,0,0,0,0,0,0,53,55,108,6,0,7,0,0,5,68,63,132,18,14,36,196,190,384
50101129327,113,111,224,17,17,35,0,0,0,3,0,3,3,0,6,0,0,0,51,55,102,0,0,0,0,0,0,0,0,0,0,0,0,51,55,106,0,4,9,0,4,7,79,81,156,18,18,36,205,208,417
50101129328,106,107,208,31,29,59,0,0,0,0,0,5,4,5,9,0,0,0,71,72,138,3,4,4,4,9,11,0,0,4,0,0,0,88,85,170,6,9,15,3,0,6,130,123,247,28,21,51,258,252,509
50101129329,100,113,214,16,21,34,3,3,8,3,0,3,3,5,9,0,0,0,69,89,159,0,0,0,0,7,8,0,0,0,0,0,0,83,96,177,0,4,7,4,0,3,100,123,223,32,24,54,232,262,496
50101129401,51,52,107,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,11,17,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,5,6,10,0,0,0,16,15,36,7,12,18,78,79,156
50101129402,56,52,109,19,32,55,0,0,0,0,0,0,0,0,0,0,0,0,45,52,93,0,0,0,0,0,0,0,0,0,0,0,0,45,52,93,0,0,0,0,0,0,64,79,147,10,0,8,128,135,263
50101129403,4,0,4,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,0,0,0,0,0,12,9,19,0,0,0,18,13,20
50101129404,96,88,191,19,30,44,0,0,0,0,3,5,0,3,3,0,0,0,35,34,71,0,0,0,0,0,0,0,0,0,0,0,0,34,45,78,0,0,0,0,0,0,57,73,129,5,6,13,162,167,333
50101129405,102,110,204,46,51,99,0,0,0,0,0,0,0,0,0,0,0,0,51,57,112,0,0,0,0,0,0,0,0,0,0,0,0,56,55,114,5,6,6,0,0,0,106,114,222,9,4,18,215,228,449
50101129406,99,126,225,24,17,40,0,6,0,0,0,0,0,0,0,0,0,5,40,36,79,0,0,0,0,0,0,0,0,0,0,0,0,46,40,83,5,4,10,3,0,3,76,67,136,9,10,19,184,200,383
50101129407,40,44,88,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,25,23,46,0,0,0,0,0,0,0,0,0,0,0,0,25,23,46,0,3,6,0,0,0,27,34,58,4,3,9,69,84,150
50101129408,112,118,229,34,31,55,3,0,4,0,0,4,0,3,6,0,0,0,49,69,118,0,0,0,0,0,0,0,0,0,0,0,0,59,83,143,8,4,14,3,0,6,100,114,211,33,19,49,240,256,495
