SA1_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
50101100312,0,0,0,0,0,0,0,0,0,9,0,4,7,3,4,0,0,0,0,22,4,3,16,4,0,0,3,4,0,38,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,23,14,11,8,5,16,0,117
50101100313,0,3,0,6,0,0,0,0,0,5,4,0,5,5,0,0,0,0,0,14,3,0,15,9,3,0,4,4,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,19,25,8,4,4,7,0,103
50101100314,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,5,0,12,5,3,0,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,28,11,4,11,4,6,6,0,95
50101100315,6,6,0,0,4,0,0,5,0,17,3,0,0,0,5,0,5,0,0,11,15,3,19,3,4,3,3,4,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,8,58,51,25,11,17,7,11,21,0,190
50101100316,3,0,0,3,0,7,0,0,0,14,4,0,3,0,0,0,0,4,0,10,4,6,13,0,3,4,0,0,0,33,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,29,52,20,13,7,8,4,16,0,149
50101100317,4,9,0,3,0,4,0,0,0,19,5,6,0,0,4,0,0,0,0,16,6,8,19,0,5,0,0,7,0,50,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,33,60,27,10,24,13,3,13,4,191
50101100319,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,5,0,9,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,27,28,17,9,8,8,4,6,5,104
50101100320,6,6,0,0,0,3,0,4,0,17,0,4,6,7,6,5,0,6,0,27,5,7,33,8,6,4,5,6,3,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,34,91,54,21,14,9,8,17,4,256
50101100321,7,6,0,0,0,0,0,0,0,16,7,3,0,0,3,5,0,0,0,18,5,3,28,6,4,4,6,6,7,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,35,74,36,9,16,9,3,11,0,208
50101100322,7,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,22,22,3,8,5,0,0,0,0,63
50101100323,3,4,3,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,7,11,0,13,6,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,19,31,20,17,13,5,3,3,5,98
50101100324,0,6,0,0,0,0,0,0,0,9,5,0,7,6,0,0,0,0,0,15,6,3,21,0,0,0,4,9,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,31,9,10,3,4,10,0,146
50101100325,4,3,3,0,4,0,0,0,0,21,10,0,4,4,0,4,0,4,0,24,9,9,51,8,3,3,10,6,0,106,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,29,56,70,25,25,10,7,18,4,253
50101100326,0,5,0,0,5,3,0,0,0,14,0,0,3,5,0,0,0,0,0,11,8,0,30,9,3,8,0,3,0,59,0,0,0,0,0,5,0,0,0,9,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,22,51,41,18,23,15,0,8,0,179
50101100328,0,7,0,4,4,5,0,0,0,28,4,3,4,3,11,6,0,0,0,31,9,0,59,13,12,11,11,20,0,142,5,0,0,0,5,0,0,0,0,12,3,0,0,4,3,0,0,4,0,15,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,45,66,71,35,34,36,19,33,0,337
50101100329,6,0,0,4,3,5,0,0,0,15,5,3,0,9,3,0,0,0,0,22,5,0,37,6,11,0,0,8,0,73,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,39,39,22,27,14,3,5,0,177
50101100330,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,3,6,4,4,0,0,0,52
50101100331,3,4,3,6,0,3,0,0,0,24,8,0,15,7,0,9,0,0,0,41,14,0,51,10,3,3,8,7,4,102,0,0,4,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,45,51,90,35,17,15,9,23,4,286
50101100332,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,8,5,0,4,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,33,14,6,10,3,8,0,3,0,75
50101100401,5,4,0,9,6,0,0,0,0,20,6,5,3,0,0,0,0,0,0,14,3,7,18,9,4,0,3,3,0,56,0,0,0,0,6,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,63,32,24,17,9,8,9,0,181
50101100405,10,4,0,4,3,7,0,6,0,29,3,3,0,4,0,0,0,0,0,16,11,0,23,4,0,3,0,9,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,41,82,35,19,17,16,3,13,0,227
50101100406,3,8,0,3,0,0,0,5,0,17,4,3,0,0,0,0,0,3,0,17,7,4,26,5,4,0,5,9,0,62,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,30,58,37,21,17,5,9,23,5,202
50101100407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,14,0,0,10,5,7,0,0,5,0,35,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,20,19,12,3,10,0,21,0,109
50101100408,0,0,4,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,10,9,0,16,5,0,0,3,4,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,21,20,10,4,10,0,23,0,112
50101100410,3,4,0,5,0,4,0,0,0,13,6,3,6,12,6,0,6,6,0,44,18,0,62,27,9,12,7,24,0,159,4,0,4,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,5,4,0,14,49,52,90,69,24,24,18,49,5,386
50101100411,3,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,4,0,0,10,0,0,5,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,16,12,4,5,5,14,0,77
50101100412,4,6,4,0,0,0,0,4,0,11,4,9,0,0,0,0,0,0,0,12,0,0,25,7,3,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,38,9,8,3,4,8,3,119
50101100413,5,3,0,4,5,0,0,0,0,17,3,0,0,0,0,0,3,0,0,9,14,3,35,13,9,3,3,9,0,85,0,0,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,46,80,49,29,20,16,10,10,0,259
50101100414,0,11,0,0,0,4,0,0,0,21,0,7,0,5,3,0,3,5,0,23,5,3,26,4,3,4,3,5,0,52,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,32,64,35,23,18,14,7,17,3,218
50101100416,7,8,4,0,0,0,0,0,0,15,3,5,3,4,3,3,3,3,0,22,16,0,25,6,6,4,0,3,0,65,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,41,72,40,15,19,8,3,18,0,213
50101100417,6,6,0,3,0,0,0,0,0,15,5,0,3,0,0,0,0,3,0,12,8,5,29,7,3,8,4,6,0,64,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,30,84,36,18,6,17,9,21,8,231
50101100418,0,4,0,0,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,9,0,0,8,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,27,10,10,3,14,8,7,3,83
50101100419,0,0,0,0,0,0,0,0,0,9,6,0,5,5,0,5,0,0,0,14,3,0,18,11,5,8,4,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,28,28,24,4,15,5,8,0,120
50101100420,0,6,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,8,5,9,23,8,3,0,4,8,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,14,39,31,28,13,6,5,16,4,153
50101100421,3,0,0,3,0,0,0,0,0,12,0,0,4,0,5,0,0,0,0,10,4,4,22,0,0,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,39,33,12,7,14,10,13,6,149
50101100422,0,9,0,3,4,0,0,0,0,15,3,0,6,11,0,0,0,9,0,33,14,3,49,14,8,5,5,12,0,112,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,4,0,0,0,8,0,0,3,0,0,0,4,0,0,7,40,58,68,36,21,15,11,27,3,280
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,3,4,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,11,5,3,16,7,0,0,5,6,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,28,24,18,5,15,5,18,0,126
50101100425,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,6,0,9,4,5,18,9,0,5,6,6,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,22,17,6,5,4,18,0,103
50101100426,0,3,0,0,0,0,0,0,0,6,3,0,7,3,0,0,0,7,0,28,4,0,16,0,0,3,8,8,0,40,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,23,31,16,7,4,8,15,0,119
50101100427,0,0,0,5,0,0,0,0,0,9,4,3,0,6,7,0,0,0,0,24,4,0,19,3,5,0,9,8,0,45,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,25,50,31,20,14,8,11,14,3,184
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
