DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2017-08-31,Aug17,Total,40-44,,557.0
2017-08-31,Aug17,Total,45-49,,445.0
2017-08-31,Aug17,Total,5-9,,434.0
2017-08-31,Aug17,Total,50-54,,298.0
2017-08-31,Aug17,Total,55-59,,188.0
2017-08-31,Aug17,Total,60-64,,99.0
2017-08-31,Aug17,Total,25-29,,536.0
2017-08-31,Aug17,Male,40-44,,187.0
2017-08-31,Aug17,Total,65+,,161.0
2017-08-31,Aug17,Male,30-34,,151.0
2017-08-31,Aug17,Female,10-14,,194.0
2017-08-31,Aug17,Female,15-19,,365.0
2017-08-31,Aug17,Female,20-24,,402.0
2017-08-31,Aug17,Female,25-29,,423.0
2017-08-31,Aug17,Female,30-34,,437.0
2017-08-31,Aug17,Female,35-39,,442.0
2017-08-31,Aug17,Female,40-44,,370.0
2017-08-31,Aug17,Male,35-39,,159.0
2017-08-31,Aug17,Female,5-9,,217.0
2017-08-31,Aug17,Female,45-49,,275.0
2017-08-31,Aug17,Female,55-59,,93.0
2017-08-31,Aug17,Female,60-64,,48.0
2017-08-31,Aug17,Female,65+,,83.0
2017-08-31,Aug17,Male,0-4,,292.0
2017-08-31,Aug17,Male,10-14,,157.0
2017-08-31,Aug17,Male,15-19,,222.0
2017-08-31,Aug17,Male,20-24,,155.0
2017-08-31,Aug17,Male,25-29,,113.0
2017-08-31,Aug17,Female,50-54,,167.0
2017-09-30,Sep17,Total,65+,,153.0
2017-09-30,Sep17,Total,All ages,,5736.0
2017-09-30,Sep17,Total,55-59,,177.0
2017-09-30,Sep17,Total,60-64,,92.0
2017-09-30,Sep17,Female,5-9,,191.0
2017-09-30,Sep17,Male,20-24,,153.0
2017-09-30,Sep17,Male,15-19,,219.0
2017-09-30,Sep17,Male,0-4,,265.0
2017-09-30,Sep17,Female,65+,,80.0
2017-09-30,Sep17,Female,60-64,,48.0
2017-09-30,Sep17,Female,55-59,,98.0
2017-09-30,Sep17,Female,50-54,,171.0
2017-09-30,Sep17,Male,25-29,,112.0
2017-09-30,Sep17,Female,45-49,,258.0
2017-09-30,Sep17,Female,35-39,,409.0
2017-09-30,Sep17,Female,30-34,,445.0
2017-09-30,Sep17,Female,25-29,,382.0
2017-09-30,Sep17,Female,20-24,,387.0
2017-09-30,Sep17,Female,15-19,,379.0
2017-09-30,Sep17,Female,10-14,,166.0
2017-09-30,Sep17,Female,0-4,,259.0
2017-09-30,Sep17,Female,40-44,,334.0
2017-09-30,Sep17,Male,30-34,,147.0
2017-09-30,Sep17,Male,10-14,,156.0
2017-09-30,Sep17,Male,40-44,,166.0
2017-09-30,Sep17,Total,50-54,,298.0
2017-09-30,Sep17,Total,5-9,,405.0
2017-09-30,Sep17,Total,45-49,,442.0
2017-09-30,Sep17,Total,40-44,,500.0
2017-09-30,Sep17,Total,35-39,,599.0
2017-09-30,Sep17,Male,35-39,,190.0
2017-09-30,Sep17,Total,25-29,,494.0
2017-09-30,Sep17,Total,20-24,,540.0
2017-09-30,Sep17,Total,15-19,,598.0
2017-09-30,Sep17,Total,30-34,,592.0
2017-09-30,Sep17,Total,10-14,,322.0
2017-09-30,Sep17,Male,5-9,,214.0
2017-09-30,Sep17,Male,50-54,,127.0
2017-09-30,Sep17,Male,55-59,,79.0
2017-09-30,Sep17,Male,45-49,,184.0
2017-09-30,Sep17,Male,65+,,73.0
2017-09-30,Sep17,Total,0-4,,524.0
2017-09-30,Sep17,Male,60-64,,44.0
2017-10-31,Oct17,Total,10-14,,359.0
2017-10-31,Oct17,Female,0-4,,274.0
2017-10-31,Oct17,Male,45-49,,189.0
2017-10-31,Oct17,Male,5-9,,230.0
2017-10-31,Oct17,Male,50-54,,115.0
2017-10-31,Oct17,Male,55-59,,77.0
2017-10-31,Oct17,Male,60-64,,56.0
2017-10-31,Oct17,Male,65+,,80.0
2017-10-31,Oct17,Total,0-4,,566.0
2017-10-31,Oct17,Total,15-19,,622.0
2017-10-31,Oct17,Female,10-14,,187.0
2017-10-31,Oct17,Total,25-29,,508.0
2017-10-31,Oct17,Total,30-34,,605.0
2017-10-31,Oct17,Total,35-39,,650.0
2017-10-31,Oct17,Total,40-44,,551.0
2017-10-31,Oct17,Total,45-49,,479.0
2017-10-31,Oct17,Total,5-9,,446.0
2017-10-31,Oct17,Total,50-54,,306.0
2017-10-31,Oct17,Total,65+,,159.0
2017-10-31,Oct17,Male,40-44,,181.0
2017-10-31,Oct17,Total,20-24,,551.0
2017-10-31,Oct17,Male,35-39,,190.0
2017-10-31,Oct17,Total,60-64,,121.0
2017-10-31,Oct17,Male,30-34,,166.0
2017-10-31,Oct17,Total,55-59,,179.0
2017-10-31,Oct17,Female,15-19,,390.0
2017-10-31,Oct17,Female,20-24,,396.0
2017-10-31,Oct17,Female,25-29,,391.0
2017-10-31,Oct17,Female,30-34,,439.0
2017-10-31,Oct17,Female,35-39,,460.0
2017-10-31,Oct17,Female,40-44,,370.0
2017-10-31,Oct17,Female,45-49,,290.0
2017-10-31,Oct17,Total,All ages,,6102.0
2017-10-31,Oct17,Female,5-9,,216.0
2017-10-31,Oct17,Female,55-59,,102.0
2017-10-31,Oct17,Female,60-64,,65.0
2017-10-31,Oct17,Female,65+,,79.0
2017-10-31,Oct17,Male,0-4,,292.0
2017-10-31,Oct17,Male,10-14,,172.0
2017-10-31,Oct17,Male,15-19,,232.0
2017-10-31,Oct17,Male,20-24,,155.0
2017-10-31,Oct17,Male,25-29,,117.0
2017-10-31,Oct17,Female,50-54,,191.0
2017-11-30,Nov17,Total,All ages,,6043.0
2017-11-30,Nov17,Total,65+,,164.0
2017-11-30,Nov17,Male,35-39,,181.0
2017-11-30,Nov17,Male,30-34,,168.0
2017-11-30,Nov17,Male,15-19,,222.0
2017-11-30,Nov17,Male,10-14,,192.0
2017-11-30,Nov17,Male,0-4,,268.0
2017-11-30,Nov17,Female,65+,,86.0
2017-11-30,Nov17,Female,60-64,,68.0
2017-11-30,Nov17,Female,55-59,,103.0
2017-11-30,Nov17,Female,50-54,,188.0
2017-11-30,Nov17,Female,5-9,,216.0
2017-11-30,Nov17,Female,45-49,,291.0
2017-11-30,Nov17,Female,40-44,,381.0
2017-11-30,Nov17,Female,35-39,,465.0
2017-11-30,Nov17,Female,30-34,,413.0
2017-11-30,Nov17,Female,25-29,,410.0
2017-11-30,Nov17,Female,20-24,,396.0
2017-11-30,Nov17,Female,15-19,,377.0
2017-11-30,Nov17,Female,10-14,,179.0
2017-11-30,Nov17,Female,0-4,,277.0
2017-11-30,Nov17,Male,20-24,,145.0
2017-11-30,Nov17,Male,25-29,,109.0
2017-11-30,Nov17,Male,5-9,,234.0
2017-11-30,Nov17,Male,40-44,,180.0
2017-11-30,Nov17,Total,60-64,,115.0
2017-11-30,Nov17,Total,55-59,,182.0
2017-11-30,Nov17,Total,50-54,,306.0
2017-11-30,Nov17,Total,5-9,,450.0
2017-11-30,Nov17,Total,45-49,,463.0
2017-11-30,Nov17,Total,40-44,,561.0
2017-11-30,Nov17,Total,35-39,,646.0
2017-11-30,Nov17,Total,30-34,,581.0
2017-11-30,Nov17,Total,25-29,,519.0
2017-11-30,Nov17,Total,15-19,,599.0
2017-11-30,Nov17,Total,10-14,,371.0
2017-11-30,Nov17,Total,0-4,,545.0
2017-11-30,Nov17,Male,65+,,78.0
2017-11-30,Nov17,Male,60-64,,47.0
2017-11-30,Nov17,Male,55-59,,79.0
2017-11-30,Nov17,Male,50-54,,118.0
2017-11-30,Nov17,Male,45-49,,172.0
2017-11-30,Nov17,Total,20-24,,541.0
2017-12-31,Dec17,Female,10-14,,181.0
2017-12-31,Dec17,Female,0-4,,251.0
2017-12-31,Dec17,Male,55-59,,68.0
2017-12-31,Dec17,Total,65+,,152.0
2017-12-31,Dec17,Male,30-34,,154.0
2017-12-31,Dec17,Male,25-29,,116.0
2017-12-31,Dec17,Male,20-24,,143.0
2017-12-31,Dec17,Male,15-19,,202.0
2017-12-31,Dec17,Male,10-14,,179.0
2017-12-31,Dec17,Male,0-4,,280.0
2017-12-31,Dec17,Female,60-64,,67.0
2017-12-31,Dec17,Female,55-59,,106.0
2017-12-31,Dec17,Male,35-39,,164.0
2017-12-31,Dec17,Female,50-54,,174.0
2017-12-31,Dec17,Female,45-49,,277.0
2017-12-31,Dec17,Female,40-44,,367.0
2017-12-31,Dec17,Female,35-39,,449.0
2017-12-31,Dec17,Female,30-34,,394.0
2017-12-31,Dec17,Female,25-29,,384.0
2017-12-31,Dec17,Female,20-24,,358.0
2017-12-31,Dec17,Female,15-19,,369.0
2017-12-31,Dec17,Total,All ages,,5775.0
2017-12-31,Dec17,Female,5-9,,229.0
2017-12-31,Dec17,Male,40-44,,153.0
2017-12-31,Dec17,Female,65+,,83.0
2017-12-31,Dec17,Male,5-9,,246.0
2017-12-31,Dec17,Total,60-64,,118.0
2017-12-31,Dec17,Male,45-49,,157.0
2017-12-31,Dec17,Total,50-54,,278.0
2017-12-31,Dec17,Total,5-9,,475.0
2017-12-31,Dec17,Total,45-49,,434.0
2017-12-31,Dec17,Total,40-44,,520.0
2017-12-31,Dec17,Total,35-39,,613.0
2017-12-31,Dec17,Total,30-34,,548.0
2017-12-31,Dec17,Total,25-29,,500.0
2017-12-31,Dec17,Total,55-59,,174.0
2017-12-31,Dec17,Total,15-19,,571.0
2017-12-31,Dec17,Total,10-14,,360.0
2017-12-31,Dec17,Total,0-4,,531.0
2017-12-31,Dec17,Male,65+,,69.0
2017-12-31,Dec17,Male,60-64,,51.0
2017-12-31,Dec17,Male,50-54,,104.0
2017-12-31,Dec17,Total,20-24,,501.0
2018-01-31,Jan18,Male,40-44,,162.0
2018-01-31,Jan18,Male,45-49,,195.0
2018-01-31,Jan18,Male,5-9,,233.0
2018-01-31,Jan18,Male,50-54,,137.0
2018-01-31,Jan18,Male,55-59,,75.0
2018-01-31,Jan18,Male,60-64,,57.0
2018-01-31,Jan18,Male,65+,,83.0
2018-01-31,Jan18,Total,0-4,,558.0
2018-01-31,Jan18,Total,10-14,,350.0
2018-01-31,Jan18,Total,25-29,,523.0
2018-01-31,Jan18,Total,20-24,,574.0
2018-01-31,Jan18,Total,30-34,,597.0
2018-01-31,Jan18,Total,35-39,,626.0
2018-01-31,Jan18,Total,40-44,,516.0
2018-01-31,Jan18,Total,45-49,,474.0
2018-01-31,Jan18,Total,5-9,,474.0
2018-01-31,Jan18,Total,50-54,,310.0
2018-01-31,Jan18,Male,35-39,,169.0
2018-01-31,Jan18,Total,15-19,,600.0
2018-01-31,Jan18,Male,30-34,,169.0
2018-01-31,Jan18,Total,65+,,161.0
2018-01-31,Jan18,Male,20-24,,152.0
2018-01-31,Jan18,Total,60-64,,124.0
2018-01-31,Jan18,Total,All ages,,6074.0
2018-01-31,Jan18,Female,0-4,,275.0
2018-01-31,Jan18,Female,10-14,,173.0
2018-01-31,Jan18,Female,15-19,,397.0
2018-01-31,Jan18,Female,20-24,,422.0
2018-01-31,Jan18,Female,25-29,,411.0
2018-01-31,Jan18,Female,30-34,,428.0
2018-01-31,Jan18,Female,35-39,,457.0
2018-01-31,Jan18,Female,40-44,,354.0
2018-01-31,Jan18,Female,45-49,,279.0
2018-01-31,Jan18,Female,5-9,,241.0
2018-01-31,Jan18,Female,50-54,,173.0
2018-01-31,Jan18,Female,55-59,,112.0
2018-01-31,Jan18,Female,60-64,,67.0
2018-01-31,Jan18,Female,65+,,78.0
2018-01-31,Jan18,Male,0-4,,283.0
2018-01-31,Jan18,Male,10-14,,177.0
2018-01-31,Jan18,Male,15-19,,203.0
2018-01-31,Jan18,Male,25-29,,112.0
2018-01-31,Jan18,Total,55-59,,187.0
2018-02-28,Feb18,Male,35-39,,182.0
2018-02-28,Feb18,Female,10-14,,174.0
2018-02-28,Feb18,Male,60-64,,63.0
2018-02-28,Feb18,Male,65+,,75.0
2018-02-28,Feb18,Total,0-4,,511.0
2018-02-28,Feb18,Total,10-14,,350.0
2018-02-28,Feb18,Total,15-19,,631.0
2018-02-28,Feb18,Total,20-24,,555.0
2018-02-28,Feb18,Total,25-29,,525.0
2018-02-28,Feb18,Total,30-34,,621.0
2018-02-28,Feb18,Male,55-59,,85.0
2018-02-28,Feb18,Total,35-39,,633.0
2018-02-28,Feb18,Total,45-49,,457.0
2018-02-28,Feb18,Total,5-9,,478.0
2018-02-28,Feb18,Total,50-54,,301.0
2018-02-28,Feb18,Total,55-59,,199.0
2018-02-28,Feb18,Total,60-64,,117.0
2018-02-28,Feb18,Total,65+,,150.0
2018-02-28,Feb18,Total,All ages,,6087.0
2018-02-28,Feb18,Female,0-4,,242.0
2018-02-28,Feb18,Total,40-44,,559.0
2018-02-28,Feb18,Male,50-54,,127.0
2018-02-28,Feb18,Male,30-34,,152.0
2018-02-28,Feb18,Male,45-49,,173.0
2018-02-28,Feb18,Male,5-9,,256.0
2018-02-28,Feb18,Female,15-19,,398.0
2018-02-28,Feb18,Female,20-24,,408.0
2018-02-28,Feb18,Female,25-29,,394.0
2018-02-28,Feb18,Female,30-34,,469.0
2018-02-28,Feb18,Female,35-39,,451.0
2018-02-28,Feb18,Female,45-49,,284.0
2018-02-28,Feb18,Female,5-9,,222.0
2018-02-28,Feb18,Female,50-54,,174.0
2018-02-28,Feb18,Female,40-44,,376.0
2018-02-28,Feb18,Female,60-64,,54.0
2018-02-28,Feb18,Female,65+,,75.0
2018-02-28,Feb18,Male,40-44,,183.0
2018-02-28,Feb18,Male,0-4,,269.0
2018-02-28,Feb18,Male,10-14,,176.0
2018-02-28,Feb18,Male,15-19,,233.0
2018-02-28,Feb18,Male,20-24,,147.0
2018-02-28,Feb18,Female,55-59,,114.0
2018-02-28,Feb18,Male,25-29,,131.0
2018-03-31,Mar18,Female,60-64,,54.0
2018-03-31,Mar18,Female,65+,,82.0
2018-03-31,Mar18,Male,15-19,,232.0
2018-03-31,Mar18,Male,10-14,,188.0
2018-03-31,Mar18,Male,20-24,,130.0
2018-03-31,Mar18,Female,55-59,,107.0
2018-03-31,Mar18,Male,0-4,,294.0
2018-03-31,Mar18,Female,50-54,,178.0
2018-03-31,Mar18,Female,10-14,,168.0
2018-03-31,Mar18,Female,45-49,,301.0
2018-03-31,Mar18,Female,40-44,,380.0
2018-03-31,Mar18,Female,35-39,,446.0
2018-03-31,Mar18,Female,30-34,,483.0
2018-03-31,Mar18,Female,25-29,,422.0
2018-03-31,Mar18,Female,20-24,,390.0
2018-03-31,Mar18,Female,15-19,,394.0
2018-03-31,Mar18,Male,25-29,,111.0
2018-03-31,Mar18,Female,0-4,,244.0
2018-03-31,Mar18,Female,5-9,,224.0
2018-03-31,Mar18,Male,30-34,,147.0
2018-03-31,Mar18,Total,10-14,,356.0
2018-03-31,Mar18,Male,40-44,,182.0
2018-03-31,Mar18,Total,All ages,,6164.0
2018-03-31,Mar18,Total,65+,,158.0
2018-03-31,Mar18,Total,55-59,,203.0
2018-03-31,Mar18,Total,50-54,,325.0
2018-03-31,Mar18,Total,5-9,,491.0
2018-03-31,Mar18,Total,45-49,,471.0
2018-03-31,Mar18,Total,40-44,,562.0
2018-03-31,Mar18,Total,35-39,,624.0
2018-03-31,Mar18,Total,30-34,,630.0
2018-03-31,Mar18,Total,25-29,,533.0
2018-03-31,Mar18,Total,20-24,,520.0
2018-03-31,Mar18,Total,15-19,,626.0
2018-03-31,Mar18,Total,0-4,,538.0
2018-03-31,Mar18,Male,65+,,76.0
2018-03-31,Mar18,Male,60-64,,73.0
2018-03-31,Mar18,Male,55-59,,96.0
2018-03-31,Mar18,Male,50-54,,147.0
2018-03-31,Mar18,Male,5-9,,267.0
2018-03-31,Mar18,Male,45-49,,170.0
2018-03-31,Mar18,Male,35-39,,178.0
2018-03-31,Mar18,Total,60-64,,127.0
2018-04-30,Apr18,Female,0-4,,242.0
2018-04-30,Apr18,Female,10-14,,169.0
2018-04-30,Apr18,Male,35-39,,186.0
2018-04-30,Apr18,Male,30-34,,131.0
2018-04-30,Apr18,Male,25-29,,126.0
2018-04-30,Apr18,Male,20-24,,134.0
2018-04-30,Apr18,Male,15-19,,218.0
2018-04-30,Apr18,Male,10-14,,172.0
2018-04-30,Apr18,Male,0-4,,254.0
2018-04-30,Apr18,Female,65+,,82.0
2018-04-30,Apr18,Female,60-64,,55.0
2018-04-30,Apr18,Female,55-59,,105.0
2018-04-30,Apr18,Female,50-54,,163.0
2018-04-30,Apr18,Female,5-9,,221.0
2018-04-30,Apr18,Female,45-49,,245.0
2018-04-30,Apr18,Female,40-44,,380.0
2018-04-30,Apr18,Female,35-39,,409.0
2018-04-30,Apr18,Female,30-34,,454.0
2018-04-30,Apr18,Female,25-29,,389.0
2018-04-30,Apr18,Male,40-44,,166.0
2018-04-30,Apr18,Female,20-24,,353.0
2018-04-30,Apr18,Male,45-49,,170.0
2018-04-30,Apr18,Male,50-54,,127.0
2018-04-30,Apr18,Total,65+,,153.0
2018-04-30,Apr18,Total,60-64,,114.0
2018-04-30,Apr18,Total,55-59,,196.0
2018-04-30,Apr18,Total,50-54,,290.0
2018-04-30,Apr18,Total,5-9,,471.0
2018-04-30,Apr18,Total,45-49,,415.0
2018-04-30,Apr18,Total,40-44,,546.0
2018-04-30,Apr18,Total,35-39,,595.0
2018-04-30,Apr18,Total,30-34,,585.0
2018-04-30,Apr18,Total,25-29,,515.0
2018-04-30,Apr18,Total,20-24,,487.0
2018-04-30,Apr18,Total,15-19,,614.0
2018-04-30,Apr18,Total,10-14,,341.0
2018-04-30,Apr18,Total,0-4,,496.0
2018-04-30,Apr18,Male,65+,,71.0
2018-04-30,Apr18,Male,60-64,,59.0
2018-04-30,Apr18,Male,55-59,,91.0
2018-04-30,Apr18,Male,5-9,,250.0
2018-04-30,Apr18,Female,15-19,,396.0
2018-04-30,Apr18,Total,All ages,,5818.0
2018-05-31,May18,Total,All ages,,5927.0
2018-05-31,May18,Male,15-19,,224.0
2018-05-31,May18,Male,10-14,,188.0
2018-05-31,May18,Male,0-4,,263.0
2018-05-31,May18,Female,65+,,76.0
2018-05-31,May18,Female,60-64,,65.0
2018-05-31,May18,Female,55-59,,108.0
2018-05-31,May18,Female,50-54,,159.0
2018-05-31,May18,Female,5-9,,219.0
2018-05-31,May18,Male,20-24,,139.0
2018-05-31,May18,Female,45-49,,270.0
2018-05-31,May18,Female,35-39,,410.0
2018-05-31,May18,Female,30-34,,463.0
2018-05-31,May18,Female,25-29,,399.0
2018-05-31,May18,Female,20-24,,373.0
2018-05-31,May18,Female,15-19,,385.0
2018-05-31,May18,Female,10-14,,163.0
2018-05-31,May18,Total,65+,,150.0
2018-05-31,May18,Total,60-64,,133.0
2018-05-31,May18,Female,40-44,,385.0
2018-05-31,May18,Male,25-29,,111.0
2018-05-31,May18,Male,30-34,,137.0
2018-05-31,May18,Male,35-39,,176.0
2018-05-31,May18,Total,50-54,,284.0
2018-05-31,May18,Total,5-9,,468.0
2018-05-31,May18,Total,45-49,,456.0
2018-05-31,May18,Total,40-44,,564.0
2018-05-31,May18,Total,35-39,,586.0
2018-05-31,May18,Total,30-34,,600.0
2018-05-31,May18,Total,25-29,,510.0
2018-05-31,May18,Total,20-24,,512.0
2018-05-31,May18,Total,15-19,,609.0
2018-05-31,May18,Total,10-14,,351.0
2018-05-31,May18,Total,0-4,,507.0
2018-05-31,May18,Male,65+,,74.0
2018-05-31,May18,Male,60-64,,68.0
2018-05-31,May18,Male,55-59,,89.0
2018-05-31,May18,Male,50-54,,125.0
2018-05-31,May18,Male,5-9,,249.0
2018-05-31,May18,Male,45-49,,186.0
2018-05-31,May18,Male,40-44,,179.0
2018-05-31,May18,Total,55-59,,197.0
2018-05-31,May18,Female,0-4,,244.0
2018-06-30,Jun18,Total,55-59,,181.0
2018-06-30,Jun18,Total,60-64,,124.0
2018-06-30,Jun18,Male,20-24,,149.0
2018-06-30,Jun18,Male,15-19,,245.0
2018-06-30,Jun18,Male,10-14,,186.0
2018-06-30,Jun18,Male,0-4,,262.0
2018-06-30,Jun18,Female,65+,,81.0
2018-06-30,Jun18,Female,60-64,,62.0
2018-06-30,Jun18,Female,55-59,,97.0
2018-06-30,Jun18,Female,50-54,,172.0
2018-06-30,Jun18,Female,5-9,,224.0
2018-06-30,Jun18,Female,45-49,,261.0
2018-06-30,Jun18,Female,40-44,,359.0
2018-06-30,Jun18,Female,35-39,,399.0
2018-06-30,Jun18,Female,30-34,,471.0
2018-06-30,Jun18,Female,25-29,,399.0
2018-06-30,Jun18,Female,20-24,,369.0
2018-06-30,Jun18,Female,15-19,,387.0
2018-06-30,Jun18,Female,10-14,,184.0
2018-06-30,Jun18,Female,0-4,,247.0
2018-06-30,Jun18,Male,25-29,,103.0
2018-06-30,Jun18,Total,65+,,172.0
2018-06-30,Jun18,Male,30-34,,132.0
2018-06-30,Jun18,Male,40-44,,185.0
2018-06-30,Jun18,Total,50-54,,298.0
2018-06-30,Jun18,Total,5-9,,458.0
2018-06-30,Jun18,Total,45-49,,420.0
2018-06-30,Jun18,Total,40-44,,544.0
2018-06-30,Jun18,Total,35-39,,571.0
2018-06-30,Jun18,Total,30-34,,603.0
2018-06-30,Jun18,Total,25-29,,502.0
2018-06-30,Jun18,Total,20-24,,518.0
2018-06-30,Jun18,Male,35-39,,172.0
2018-06-30,Jun18,Total,15-19,,632.0
2018-06-30,Jun18,Total,0-4,,509.0
2018-06-30,Jun18,Male,65+,,91.0
2018-06-30,Jun18,Male,60-64,,62.0
2018-06-30,Jun18,Male,55-59,,84.0
2018-06-30,Jun18,Male,50-54,,126.0
2018-06-30,Jun18,Male,5-9,,234.0
2018-06-30,Jun18,Male,45-49,,159.0
2018-06-30,Jun18,Total,10-14,,370.0
2018-06-30,Jun18,Total,All ages,,5902.0
2018-07-31,Jul18,Total,55-59,,194.0
2018-07-31,Jul18,Total,50-54,,332.0
2018-07-31,Jul18,Total,65+,,155.0
2018-07-31,Jul18,Total,60-64,,131.0
2018-07-31,Jul18,Total,All ages,,6052.0
2018-07-31,Jul18,Male,30-34,,126.0
2018-07-31,Jul18,Male,15-19,,221.0
2018-07-31,Jul18,Male,10-14,,200.0
2018-07-31,Jul18,Male,0-4,,277.0
2018-07-31,Jul18,Female,65+,,78.0
2018-07-31,Jul18,Female,60-64,,63.0
2018-07-31,Jul18,Female,55-59,,108.0
2018-07-31,Jul18,Female,50-54,,197.0
2018-07-31,Jul18,Male,20-24,,147.0
2018-07-31,Jul18,Female,5-9,,233.0
2018-07-31,Jul18,Female,35-39,,417.0
2018-07-31,Jul18,Female,30-34,,467.0
2018-07-31,Jul18,Female,25-29,,388.0
2018-07-31,Jul18,Female,20-24,,376.0
2018-07-31,Jul18,Female,15-19,,406.0
2018-07-31,Jul18,Female,10-14,,189.0
2018-07-31,Jul18,Female,0-4,,267.0
2018-07-31,Jul18,Female,40-44,,364.0
2018-07-31,Jul18,Male,25-29,,103.0
2018-07-31,Jul18,Female,45-49,,263.0
2018-07-31,Jul18,Male,40-44,,205.0
2018-07-31,Jul18,Male,35-39,,160.0
2018-07-31,Jul18,Total,5-9,,472.0
2018-07-31,Jul18,Total,45-49,,455.0
2018-07-31,Jul18,Total,40-44,,569.0
2018-07-31,Jul18,Total,35-39,,577.0
2018-07-31,Jul18,Total,25-29,,491.0
2018-07-31,Jul18,Total,20-24,,523.0
2018-07-31,Jul18,Total,15-19,,627.0
2018-07-31,Jul18,Total,30-34,,593.0
2018-07-31,Jul18,Total,10-14,,389.0
2018-07-31,Jul18,Total,0-4,,544.0
2018-07-31,Jul18,Male,65+,,77.0
2018-07-31,Jul18,Male,60-64,,68.0
2018-07-31,Jul18,Male,55-59,,86.0
2018-07-31,Jul18,Male,50-54,,135.0
2018-07-31,Jul18,Male,5-9,,239.0
2018-07-31,Jul18,Male,45-49,,192.0
2018-08-31,Aug18,Female,60-64,,63.0
2018-08-31,Aug18,Female,65+,,99.0
2018-08-31,Aug18,Male,0-4,,281.0
2018-08-31,Aug18,Male,20-24,,164.0
2018-08-31,Aug18,Male,15-19,,240.0
2018-08-31,Aug18,Male,25-29,,113.0
2018-08-31,Aug18,Female,55-59,,106.0
2018-08-31,Aug18,Male,10-14,,211.0
2018-08-31,Aug18,Female,50-54,,170.0
2018-08-31,Aug18,Female,10-14,,183.0
2018-08-31,Aug18,Female,45-49,,264.0
2018-08-31,Aug18,Female,40-44,,356.0
2018-08-31,Aug18,Female,35-39,,427.0
2018-08-31,Aug18,Female,30-34,,482.0
2018-08-31,Aug18,Female,25-29,,411.0
2018-08-31,Aug18,Female,20-24,,387.0
2018-08-31,Aug18,Female,15-19,,380.0
2018-08-31,Aug18,Female,0-4,,282.0
2018-08-31,Aug18,Male,30-34,,115.0
2018-08-31,Aug18,Female,5-9,,226.0
2018-08-31,Aug18,Male,35-39,,173.0
2018-08-31,Aug18,Total,All ages,,6110.0
2018-08-31,Aug18,Male,45-49,,180.0
2018-08-31,Aug18,Total,65+,,183.0
2018-08-31,Aug18,Total,60-64,,131.0
2018-08-31,Aug18,Total,55-59,,200.0
