SAL_CODE_2021,Tot_20_24_PD_GD_GCL_M,Tot_20_24_BDL_M,Tot_20_24_ADip_DipL_M,Tot_20_24_Ct_III_IV_M,Tot_20_24_Ct_I_II_M,Tot_20_24_CL_nfd_M,Tot_20_24_LoE_NS_M,Tot_20_24_Tot_M,Tot_25_34_PD_GD_GCL_M,Tot_25_34_BDL_M,Tot_25_34_ADip_DipL_M,Tot_25_34_Ct_III_IV_M,Tot_25_34_Ct_I_II_M,Tot_25_34_CL_nfd_M,Tot_25_34_LoE_NS_M,Tot_25_34_Tot_M,Tot_35_44_PD_GD_GCL_M,Tot_35_44_BDL_M,Tot_35_44_ADip_DipL_M,Tot_35_44_Ct_III_IV_M,Tot_35_44_Ct_I_II_M,Tot_35_44_CL_nfd_M,Tot_35_44_LoE_NS_M,Tot_35_44_Tot_M,Tot_45_54_PD_GD_GCL_M,Tot_45_54_BDL_M,Tot_45_54_ADip_DipL_M,Tot_45_54_Ct_III_IV_M,Tot_45_54_Ct_I_II_M,Tot_45_54_CL_nfd_M,Tot_45_54_LoE_NS_M,Tot_45_54_Tot_M,Tot_55_64_PD_GD_GCL_M,Tot_55_64_BDL_M,Tot_55_64_ADip_DipL_M,Tot_55_64_Ct_III_IV_M,Tot_55_64_Ct_I_II_M,Tot_55_64_CL_nfd_M,Tot_55_64_LoE_NS_M,Tot_55_64_Tot_M,Tot_65ov_PtgdDe_GdDp_GdCt_M,Tot_65ov_BDL_M,Tot_65ov_ADip_DipL_M,Tot_65ov_Ct_III_IV_M,Tot_65ov_Ct_I_II_M,Tot_65ov_CL_nfd_M,Tot_65ov_LoE_NS_M,Tot_65ov_Tot_M,Tot_Tot_PD_GD_GCL_M,Tot_Tot_BDL_M,Tot_Tot_ADip_DipL_M,Tot_Tot_Ct_III_IV_M,Tot_Tot_Ct_I_II_M,Tot_tot_CL_nfd_M,Tot_Tot_LoE_NS_M,Tot_Tot_Tot_M,Ind_15_19_PD_GD_GCL_F,Ind_15_19_BDL_F,Ind_15_19_ADip_DipL_F,Ind_15_19_Ct_III_IV_F,Ind_15_19_Ct_I_II_F,Ind_15_19_CL_nfd_F,Ind_15_19_LoE_NS_F,Ind_15_19_Tot_F,Ind_20_24_PD_GD_GCL_F,Ind_20_24_BDL_F,Ind_20_24_ADip_DipL_F,Ind_20_24_Ct_III_IV_F,Ind_20_24_Ct_I_II_F,Ind_20_24_CL_nfd_F,Ind_20_24_LoE_NS_F,Ind_20_24_Tot_F,Ind_25_34_PD_GD_GCL_F,Ind_25_34_BDL_F,Ind_25_34_ADip_DipL_F,Ind_25_34_Ct_III_IV_F,Ind_25_34_Ct_I_II_F,Ind_25_34_CL_nfd_F,Ind_25_34_LoE_NS_F,Ind_25_34_Tot_F,Ind_35_44_PD_GD_GCL_F,Ind_35_44_BDL_F,Ind_35_44_ADip_DipL_F,Ind_35_44_Ct_III_IV_F,Ind_35_44_Ct_I_II_F,Ind_35_44_CL_nfd_F,Ind_35_44_LoE_NS_F,Ind_35_44_Tot_F,Ind_45_54_PD_GD_GCL_F,Ind_45_54_BDL_F,Ind_45_54_ADip_DipL_F,Ind_45_54_Ct_III_IV_F,Ind_45_54_Ct_I_II_F,Ind_45_54_CL_nfd_F,Ind_45_54_LoE_NS_F,Ind_45_54_Tot_F,Ind_55_64_PD_GD_GCL_F,Ind_55_64_BDL_F,Ind_55_64_ADip_DipL_F,Ind_55_64_Ct_III_IV_F,Ind_55_64_Ct_I_II_F,Ind_55_64_CL_nfd_F,Ind_55_64_LoE_NS_F,Ind_55_64_Tot_F,Ind_65ov_PtgdDe_GdDp_GdCt_F,Ind_65ov_BDL_F,Ind_65ov_ADip_DipL_F,Ind_65ov_Ct_III_IV_F,Ind_65ov_Ct_I_II_F,Ind_65ov_CL_nfd_F,Ind_65ov_LoE_NS_F,Ind_65ov_Tot_F,Ind_Tot_PD_GD_GCL_F,Ind_Tot_BDL_F,Ind_Tot_ADip_DipL_F,Ind_Tot_Ct_III_IV_F,Ind_Tot_Ct_I_II_F,Ind_tot_CL_nfd_F,Ind_Tot_LoE_NS_F,Ind_Tot_Tot_F,NonI_15_19_PD_GD_GCL_F,NonI_15_19_BDL_F,NonI_15_19_ADip_DipL_F,NonI_15_19_Ct_III_IV_F,NonI_15_19_Ct_I_II_F,NonI_15_19_CL_nfd_F,NonI_15_19_LoE_NS_F,NonI_15_19_Tot_F,NonI_20_24_PD_GD_GCL_F,NonI_20_24_BDL_F,NonI_20_24_ADip_DipL_F,NonI_20_24_Ct_III_IV_F,NonI_20_24_Ct_I_II_F,NonI_20_24_CL_nfd_F,NonI_20_24_LoE_NS_F,NonI_20_24_Tot_F,NonI_25_34_PD_GD_GCL_F,NonI_25_34_BDL_F,NonI_25_34_ADip_DipL_F,NonI_25_34_Ct_III_IV_F,NonI_25_34_Ct_I_II_F,NonI_25_34_CL_nfd_F,NonI_25_34_LoE_NS_F,NonI_25_34_Tot_F,NonI_35_44_PD_GD_GCL_F,NonI_35_44_BDL_F,NonI_35_44_ADip_DipL_F,NonI_35_44_Ct_III_IV_F,NonI_35_44_Ct_I_II_F,NonI_35_44_CL_nfd_F,NonI_35_44_LoE_NS_F,NonI_35_44_Tot_F,NonI_45_54_PD_GD_GCL_F,NonI_45_54_BDL_F,NonI_45_54_ADip_DipL_F,NonI_45_54_Ct_III_IV_F,NonI_45_54_Ct_I_II_F,NonI_45_54_CL_nfd_F,NonI_45_54_LoE_NS_F,NonI_45_54_Tot_F,NonI_55_64_PD_GD_GCL_F,NonI_55_64_BDL_F,NonI_55_64_ADip_DipL_F,NonI_55_64_Ct_III_IV_F,NonI_55_64_Ct_I_II_F,NonI_55_64_CL_nfd_F,NonI_55_64_LoE_NS_F,NonI_55_64_Tot_F,NonI_65ov_PtgdDe_GdDp_GdCt_F,NonI_65ov_BDL_F,NonI_65ov_ADip_DipL_F,NonI_65ov_Ct_III_IV_F,NonI_65ov_Ct_I_II_F,NonI_65ov_CL_nfd_F,NonI_65ov_LoE_NS_F,NonI_65ov_Tot_F,NonI_Tot_PD_GD_GCL_F,NonI_Tot_BDL_F,NonI_Tot_ADip_DipL_F,NonI_Tot_Ct_III_IV_F,NonI_Tot_Ct_I_II_F,NonI_tot_CL_nfd_F,NonI_Tot_LoE_NS_F,NonI_Tot_Tot_F,IS_NS_15_19_PD_GD_GCL_F,IS_NS_15_19_BDL_F,IS_NS_15_19_ADip_DipL_F,IS_NS_15_19_Ct_III_IV_F,IS_NS_15_19_Ct_I_II_F,IS_NS_15_19_CL_nfd_F,IS_NS_15_19_LoE_NS_F,IS_NS_15_19_Tot_F,IS_NS_20_24_PD_GD_GCL_F,IS_NS_20_24_BDL_F,IS_NS_20_24_ADip_DipL_F,IS_NS_20_24_Ct_III_IV_F,IS_NS_20_24_Ct_I_II_F,IS_NS_20_24_CL_nfd_F,IS_NS_20_24_LoE_NS_F,IS_NS_20_24_Tot_F
SAL50988,0,0,0,17,0,0,7,27,0,5,0,36,0,0,20,61,7,4,4,19,0,0,11,50,0,3,4,23,0,7,17,55,0,4,0,33,0,0,23,66,4,4,3,39,0,0,29,84,7,29,18,166,5,12,123,356,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,7,4,0,0,10,0,0,0,5,0,0,0,7,0,0,0,0,0,0,6,10,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,7,0,0,6,7,6,0,20,36,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,10,8,14,6,17,0,0,0,45,7,17,3,12,0,0,7,51,0,10,8,13,4,3,5,37,8,5,9,8,0,4,3,46,0,9,12,15,0,5,25,67,22,58,35,79,10,12,39,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50991,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50992,0,0,5,3,0,0,3,13,0,0,5,8,0,0,0,18,3,0,3,14,0,0,6,27,5,0,0,26,0,8,8,37,4,0,5,36,0,0,3,53,5,8,8,34,0,0,7,57,9,7,24,128,5,3,30,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,18,0,9,6,5,0,0,0,20,5,7,7,7,0,4,4,40,3,0,20,6,0,6,3,36,8,9,9,8,0,0,6,31,10,31,44,34,5,5,13,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50993,0,0,0,0,0,0,0,3,0,0,0,10,0,0,3,17,0,0,0,4,0,0,3,9,0,0,0,4,0,0,4,14,0,0,3,8,0,0,8,17,0,0,0,12,0,0,19,27,3,0,8,32,0,5,46,96,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,4,0,0,0,13,0,3,0,3,0,0,0,8,0,0,0,4,0,0,0,7,0,0,3,6,0,0,0,14,0,0,5,3,0,0,6,19,8,11,12,21,7,0,6,62,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50996,0,0,0,9,5,0,0,7,0,0,4,25,0,0,8,36,0,3,0,21,0,0,6,41,6,7,6,34,0,0,3,61,0,0,7,35,0,0,8,47,3,5,10,24,0,0,6,42,7,12,24,140,5,0,36,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,9,10,5,0,6,3,27,3,7,0,13,0,5,0,36,8,14,6,16,0,4,3,51,0,3,12,12,0,0,5,37,0,0,5,3,0,0,9,24,16,40,36,55,8,10,23,185,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
SAL50997,0,0,0,5,3,0,7,17,0,5,0,13,0,4,11,35,0,7,3,12,0,0,14,31,0,0,0,16,0,0,10,34,0,3,0,15,0,0,11,28,0,3,3,6,0,0,10,28,5,17,13,63,6,8,72,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,10,6,9,3,8,0,0,0,26,0,15,5,0,0,0,3,21,3,13,4,3,0,0,0,20,0,7,0,5,0,3,0,12,0,0,3,0,0,0,3,13,9,47,16,25,7,5,7,114,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7
SAL50998,16,94,57,138,27,5,69,403,163,412,198,408,24,24,154,1374,166,409,171,327,10,23,131,1232,68,183,165,332,12,23,109,898,62,131,102,356,3,22,100,766,62,136,161,490,8,31,144,1035,539,1360,854,2078,108,123,719,5788,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,13,3,0,0,19,0,0,3,5,0,0,0,10,5,0,6,3,0,0,0,9,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,3,9,26,3,0,7,54,0,0,5,24,16,0,9,64,12,103,61,106,37,9,18,350,247,548,217,233,23,29,58,1352,205,415,200,203,20,38,62,1144,111,250,149,194,21,46,44,806,65,144,141,140,22,57,52,624,51,151,163,111,14,71,153,722,696,1606,936,1014,156,250,398,5054,0,0,0,0,0,0,21,21,0,0,0,0,0,0,16,16
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51000,14,63,16,28,0,0,17,135,83,189,37,51,0,0,46,412,144,205,51,47,6,0,50,503,153,223,59,54,0,4,47,543,122,180,39,58,0,3,52,457,115,229,93,99,0,17,83,645,636,1098,297,348,12,26,306,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,14,0,0,0,15,0,0,4,27,5,74,15,14,8,8,4,128,115,240,34,38,3,0,8,441,182,251,40,29,0,3,12,517,162,263,79,40,0,11,19,572,121,173,81,34,0,9,19,435,114,195,119,31,11,35,97,600,696,1196,366,202,29,68,163,2713,0,0,0,0,0,0,9,9,0,0,0,0,0,0,15,15
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,0,4,22,4,0,5,41,0,7,0,35,0,0,9,64,4,11,10,45,0,3,26,97,10,13,9,48,0,0,24,101,0,16,13,48,3,6,28,118,4,23,22,70,4,5,64,188,22,72,65,275,16,18,172,634,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,6,0,3,4,22,0,0,0,7,3,0,7,19,0,5,3,13,3,0,0,27,0,23,9,27,4,0,3,70,9,19,18,24,5,3,4,87,7,18,27,32,3,5,9,107,5,21,33,30,6,9,8,110,6,30,37,16,4,5,62,162,35,118,127,161,40,22,82,581,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,7
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51006,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,15,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51008,3,54,0,8,4,0,4,73,41,81,9,19,3,0,16,175,66,118,10,7,4,0,9,217,102,146,28,25,0,9,19,322,86,99,40,17,0,0,12,258,99,129,58,46,0,3,64,401,397,631,144,127,10,14,130,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,0,5,13,3,52,7,11,0,0,0,74,31,87,5,11,0,3,3,139,92,132,26,11,0,0,3,260,112,172,45,14,5,3,5,349,78,104,62,14,0,13,12,286,60,124,97,18,0,23,40,362,370,669,238,71,15,47,74,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51009,0,0,0,4,0,0,0,5,0,3,0,6,0,0,0,16,0,7,4,14,0,0,4,29,7,11,3,10,0,0,0,30,4,4,10,15,0,0,0,41,8,10,9,8,0,0,5,39,21,34,26,62,6,3,16,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,11,4,13,3,7,3,0,0,28,7,10,7,12,0,0,0,32,0,14,8,9,0,4,0,36,3,14,11,7,0,0,0,35,7,20,16,6,0,3,6,56,23,71,36,37,8,7,14,201,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
SAL51010,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,3,3,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,7,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
