POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
501021011,3,0,0,3,0,10,0,11,0,12,0,0,0,0,8,0,0,8,0,18,4,18,0,23,0,0,0,0,0,0,0,4,0,23,5,12,0,16,4,0,0,4,0,0,0,0,0,23,3,38,0,46,11,0,0,15,0,0,0,0,5,61,4,18,0,29,0,3,0,3,0,0,0,0,0,31,5,43,0,47,9,29,0,31,0,5,0,6,15,107,24,144,0,175,22,31,0,53,20,14,0,27,19,276
501021012,66,0,0,66,0,73,3,0,0,8,0,0,0,0,57,0,0,57,0,61,0,7,0,7,3,5,0,4,11,0,0,11,0,21,3,8,0,6,8,0,0,8,0,0,0,0,0,10,11,8,0,20,19,7,0,24,0,0,0,4,0,49,4,8,0,14,7,8,0,14,0,6,0,6,0,31,10,38,0,48,13,24,0,35,0,9,0,8,7,106,37,70,0,105,47,46,0,88,210,14,0,229,7,428
501021014,23,0,0,23,0,30,0,8,0,8,0,0,0,0,28,0,0,28,0,38,4,14,0,16,3,0,0,4,6,0,0,6,0,25,0,11,0,13,0,0,0,0,0,3,0,3,0,13,6,25,0,31,9,7,0,13,0,0,0,0,0,47,5,12,0,17,4,14,0,17,0,4,0,4,5,36,12,45,0,58,13,34,0,48,11,15,0,25,28,157,24,118,0,146,29,54,0,83,91,21,0,107,35,368
501021015,57,0,0,57,0,61,0,15,0,14,0,0,0,0,60,0,0,60,0,73,4,14,0,19,3,0,0,4,12,4,0,16,0,37,6,8,0,14,4,0,0,9,0,0,0,0,0,24,15,38,0,54,19,6,0,26,4,6,0,8,0,90,4,11,0,13,8,12,0,24,0,0,0,4,0,36,17,50,0,66,13,47,0,60,5,13,0,15,15,157,41,135,0,178,49,70,0,116,183,23,0,203,22,519
501021016,11,0,0,11,0,17,0,0,0,0,0,0,0,0,13,0,0,13,0,17,0,7,0,12,6,0,0,6,0,0,0,0,0,15,3,11,0,14,0,0,0,0,0,0,0,0,0,13,11,22,0,36,7,4,0,11,0,0,0,0,4,46,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,31,0,30,4,21,0,21,0,8,0,9,11,72,23,69,0,90,16,23,0,36,29,8,0,37,17,180
501021251,41,0,0,41,0,42,0,0,0,3,0,0,0,0,35,0,0,35,0,41,0,4,0,5,4,0,0,4,8,0,0,8,0,14,3,0,0,5,3,0,0,5,0,0,0,0,0,12,5,5,0,10,12,7,0,17,0,0,0,0,0,30,0,0,0,6,3,3,0,7,0,0,0,0,0,14,6,21,0,29,6,11,0,18,0,7,0,7,5,56,16,39,0,57,27,25,0,50,125,10,0,132,7,245
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,14,0,14,3,7,0,10,0,0,0,0,0,32,0,25,0,22,8,7,0,15,11,0,0,11,0,56
501021253,148,0,0,148,0,159,11,10,0,13,0,0,0,0,150,0,0,149,0,169,10,19,0,29,13,10,0,21,16,5,0,18,0,75,11,27,0,35,21,9,0,29,0,0,0,0,3,70,26,68,0,97,78,35,0,109,3,8,0,16,3,220,15,32,0,52,29,32,0,63,0,4,0,8,0,124,40,146,0,185,60,183,0,246,5,48,0,54,27,519,114,305,0,421,200,266,0,468,402,70,0,480,39,1406
501021254,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,4,4,0,0,7,0,0,0,0,0,3,3,0,0,5,4,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,6,6,4,0,9,7,7,0,11,0,0,0,0,0,27,6,13,0,19,9,13,0,26,16,3,0,18,0,65
501031017,20,0,0,20,0,23,0,3,0,3,0,0,0,0,20,0,0,20,0,26,3,3,0,6,5,0,0,0,6,0,0,3,0,18,0,5,0,7,0,0,0,0,0,0,0,0,0,3,4,15,0,21,3,9,0,13,0,0,0,0,0,28,0,7,0,3,4,0,0,7,0,0,0,0,0,13,5,36,0,35,3,19,0,24,4,9,0,13,15,85,8,69,0,83,15,22,0,44,65,11,0,76,16,216
501031018,23,0,0,23,0,29,0,3,0,3,0,0,0,0,11,0,0,9,0,17,0,5,0,5,0,0,0,0,9,0,0,9,0,12,0,0,0,3,5,0,0,5,0,0,0,0,0,10,0,8,0,11,9,0,0,10,0,0,0,0,0,11,0,3,0,5,4,0,0,4,0,0,0,0,5,7,5,17,0,19,3,13,0,21,4,0,0,8,5,53,9,39,0,48,14,18,0,35,60,0,0,65,8,152
501031019,34,0,0,34,0,34,0,10,0,10,0,0,0,0,30,0,0,30,0,34,5,8,0,11,0,0,0,0,4,0,0,4,0,13,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,15,0,20,3,0,0,6,0,0,0,0,0,29,0,4,0,4,0,3,0,3,0,0,0,0,0,9,3,29,0,36,7,23,0,24,4,8,0,16,3,79,12,76,0,86,16,25,0,40,87,8,0,102,8,233
501031020,14,0,0,14,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,18,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,5,0,4,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,23,0,24,10,7,0,15,0,9,0,9,12,59,3,41,0,47,11,5,0,23,44,10,0,52,13,132
502011021,3,0,0,3,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,7,0,3,0,3,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,11,0,0,0,4,0,4,0,4,0,5,0,5,0,3,3,12,0,11,6,8,0,14,0,0,0,0,0,33,7,23,0,23,18,13,0,31,7,4,0,14,0,71
502011022,49,0,0,49,0,56,0,0,0,0,0,0,0,0,39,0,0,39,0,42,0,9,0,9,8,3,0,14,9,0,0,9,0,27,4,10,0,8,19,0,0,17,0,0,0,0,0,31,4,11,0,19,33,4,0,37,0,0,0,0,0,56,3,4,0,4,5,4,0,8,0,8,0,3,6,19,0,29,0,34,3,21,0,22,0,11,0,14,0,77,21,65,0,85,71,37,0,106,157,18,0,175,7,369
502011023,28,0,0,28,0,32,0,0,0,7,0,0,0,0,43,0,0,43,0,52,0,14,0,16,10,0,0,13,12,0,0,7,0,35,0,5,0,9,28,3,0,25,0,3,0,3,0,41,8,29,0,39,57,19,0,80,5,4,0,9,0,123,11,13,0,23,11,6,0,21,0,3,0,3,0,55,12,53,0,62,27,57,0,83,0,13,0,17,11,175,39,116,0,159,142,88,0,222,106,25,0,132,22,539
502011024,38,0,0,38,0,40,3,0,0,3,0,0,0,0,60,6,0,64,0,70,4,4,0,11,30,5,0,40,9,0,0,11,0,52,6,3,0,10,16,5,0,17,0,0,0,0,0,24,11,17,0,32,54,10,0,73,8,0,0,4,3,112,5,5,0,13,8,6,0,14,0,3,0,3,4,30,6,39,0,49,17,24,0,38,0,14,0,14,3,103,39,70,0,109,126,49,0,182,147,20,0,163,14,472
502011025,183,0,0,183,0,200,8,6,0,15,0,0,0,0,184,0,0,183,0,196,8,34,0,39,64,9,0,75,21,0,0,21,3,143,17,31,0,49,72,8,0,81,0,4,0,4,0,127,46,60,0,108,226,54,0,279,9,7,0,11,9,413,23,31,0,56,30,28,0,59,8,9,0,16,0,132,37,146,0,179,47,104,0,153,10,49,0,62,25,415,152,317,0,468,442,207,0,651,538,69,0,607,38,1769
502011026,12,0,0,12,0,11,0,0,0,0,0,0,0,0,22,0,0,22,0,19,4,3,0,7,3,0,0,3,0,0,0,0,0,11,0,0,0,3,6,0,0,6,0,0,0,0,0,10,4,0,0,0,15,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,9,3,4,0,10,0,4,0,7,0,24,6,25,0,29,21,5,0,25,36,4,0,40,0,101
502011027,81,0,0,81,0,81,0,3,0,8,0,0,0,0,77,0,0,77,0,90,6,12,0,14,26,5,0,29,17,0,0,17,0,58,8,8,0,17,19,5,0,27,0,0,0,0,0,39,6,12,0,26,47,8,0,58,0,0,0,0,0,87,8,9,0,17,8,9,0,16,4,7,0,8,0,43,9,37,0,52,22,47,0,66,4,7,0,10,8,138,44,89,0,135,122,73,0,196,234,16,0,247,6,585
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,11,7,4,0,14,0,0,0,0,0,21,0,7,0,8,7,3,0,13,0,0,0,0,0,23,4,23,0,25,5,29,0,39,0,4,0,4,0,70,20,31,0,48,24,38,0,63,7,8,0,13,0,129
502011029,43,0,0,43,0,45,7,9,0,12,0,0,0,0,55,0,0,55,0,67,0,6,0,6,16,0,0,16,8,0,0,8,0,30,9,16,0,22,10,0,0,10,0,0,0,0,0,36,10,34,0,47,46,9,0,54,0,0,0,3,0,104,9,13,0,18,11,11,0,20,0,0,0,0,0,43,11,33,0,42,18,42,0,60,4,15,0,21,16,136,40,111,0,151,99,65,0,168,152,21,0,172,16,503
503011030,28,0,0,28,0,29,0,3,0,3,0,0,0,0,26,0,0,26,0,28,0,0,0,0,28,0,0,28,0,0,0,3,0,31,0,0,0,5,31,0,0,31,0,0,0,0,0,33,12,7,0,16,75,16,0,89,0,0,0,0,0,108,12,5,0,17,15,8,0,20,0,0,0,0,0,39,0,21,0,24,11,22,0,32,0,4,0,6,0,64,32,37,0,64,156,42,0,200,83,5,0,92,0,353
503011031,62,0,0,62,0,62,0,3,0,8,5,0,0,5,63,0,0,63,0,74,5,3,0,9,106,5,0,116,9,0,0,9,0,139,4,3,0,13,138,13,0,153,0,3,0,3,0,166,37,26,0,70,441,58,0,496,5,0,0,8,5,575,15,21,0,37,78,46,0,128,4,3,0,8,0,176,26,49,0,80,50,91,0,144,10,25,0,33,15,270,100,119,0,217,824,214,0,1036,199,32,0,235,18,1509
503011032,31,0,0,31,0,28,0,0,0,0,0,0,0,0,24,0,0,24,0,19,3,3,0,6,38,4,0,44,5,0,0,5,0,56,0,10,0,10,64,0,0,68,0,0,0,0,0,72,6,6,0,16,186,21,0,207,3,0,0,3,0,230,15,4,0,23,31,10,0,40,0,4,0,6,0,71,19,22,0,37,26,39,0,66,5,10,0,14,7,128,43,46,0,88,345,76,0,422,83,16,0,99,13,617
503011033,32,0,0,32,0,33,0,0,0,6,0,0,0,0,33,0,0,33,0,41,6,0,0,8,43,0,0,41,4,0,0,4,0,53,0,4,0,7,37,5,0,39,0,0,0,0,0,41,13,3,0,19,104,20,0,125,7,0,0,7,0,145,9,8,0,16,23,9,0,30,5,5,0,5,0,57,12,20,0,31,16,21,0,36,3,6,0,14,6,83,46,38,0,80,224,57,0,274,113,8,0,114,5,485
503011034,38,0,0,38,0,38,0,0,0,0,0,0,0,0,43,0,0,43,3,48,0,4,0,4,50,5,0,52,6,0,0,6,0,71,0,0,0,5,50,0,0,57,0,0,0,0,0,59,17,6,0,22,188,25,0,211,4,0,0,3,0,238,10,14,0,27,40,25,0,59,0,0,0,3,0,84,16,35,0,54,48,75,0,121,3,14,0,26,0,202,43,62,0,105,376,128,0,504,116,22,0,134,0,748
503011035,35,0,0,35,0,38,0,0,0,0,4,0,0,4,53,0,0,54,0,62,6,9,0,16,112,3,0,111,9,0,0,9,0,132,12,12,0,23,164,14,0,178,0,0,0,0,0,205,46,41,0,86,788,170,0,956,16,12,0,28,0,1072,44,39,0,83,342,188,0,529,11,19,0,30,0,646,72,165,0,235,322,653,0,981,30,95,0,123,27,1372,182,267,0,446,1725,1021,0,2758,190,129,0,320,40,3562
503011036,33,0,0,33,0,33,0,0,0,0,0,0,0,0,35,0,0,35,0,41,3,0,0,4,58,0,0,60,9,0,0,9,0,73,4,9,0,11,54,9,0,59,0,0,0,0,0,70,5,16,0,20,185,41,0,222,0,3,0,7,0,249,8,4,0,16,34,52,0,87,0,3,0,4,0,108,13,40,0,58,33,162,0,195,7,12,0,20,0,270,36,71,0,105,364,262,0,628,119,22,0,139,6,876
503021037,5,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,11,0,0,0,0,0,9,4,10,0,11,25,8,0,29,0,0,0,0,0,40,3,3,0,14,3,13,0,17,0,0,0,0,0,27,0,14,0,15,0,10,0,17,0,4,0,3,0,38,17,23,0,39,42,28,0,78,15,6,0,21,0,135
503021038,53,0,0,53,0,54,0,0,0,4,0,0,0,0,53,0,0,53,0,59,3,11,0,12,38,0,0,47,7,0,0,5,0,65,3,7,0,12,58,6,0,65,4,0,0,4,0,82,38,33,0,68,218,60,0,280,8,4,0,15,3,362,25,31,0,54,65,39,0,111,12,4,0,15,0,179,39,108,0,145,82,159,0,243,7,55,0,62,14,466,107,187,0,296,467,267,4,736,172,66,0,236,22,1288
503021039,58,0,0,58,0,62,0,0,0,0,0,0,0,0,76,0,0,76,0,83,10,7,0,13,66,6,0,71,8,0,0,8,0,93,0,8,0,8,77,10,0,85,3,0,0,3,0,97,36,28,0,67,292,54,0,353,8,11,0,15,0,429,31,22,0,57,81,39,0,125,12,6,0,20,5,195,40,72,0,115,79,149,3,229,19,32,0,51,15,412,119,136,0,260,603,261,3,866,237,43,0,281,12,1423
503021040,37,0,0,37,0,42,3,0,0,3,0,0,0,0,51,0,0,51,0,52,0,0,0,3,32,0,0,32,3,0,0,3,0,39,0,0,0,4,28,9,0,34,0,0,0,0,0,37,21,14,0,30,135,33,0,167,0,6,0,8,0,207,13,13,0,22,36,28,0,63,5,5,0,12,0,101,15,49,0,68,26,53,0,79,5,22,0,22,4,174,45,79,0,131,260,120,4,383,130,35,0,160,5,676
503021042,130,0,0,130,0,133,0,3,0,9,8,0,0,9,124,0,0,124,0,139,6,13,0,22,115,4,0,118,24,0,0,24,0,163,14,11,0,22,138,20,0,155,5,0,0,5,0,185,55,58,0,116,611,143,0,753,24,16,0,37,6,914,51,54,0,98,153,131,0,285,9,26,0,39,5,435,67,228,0,298,157,410,0,572,27,114,0,150,26,1040,199,370,4,571,1177,715,0,1890,448,156,3,603,36,3110
503021043,34,0,0,34,0,33,0,0,0,3,0,0,0,0,37,0,0,37,0,42,4,9,0,4,52,3,0,58,9,0,0,9,0,69,3,8,0,18,72,4,0,79,0,3,0,3,0,98,32,31,0,63,278,81,0,358,6,4,0,10,0,431,21,21,0,47,65,57,0,129,4,8,0,16,0,193,51,116,0,163,97,226,0,322,6,61,0,68,9,565,114,187,0,300,569,371,0,939,114,75,3,194,13,1443
503021295,14,0,0,14,0,18,0,3,0,0,0,0,0,0,25,0,0,25,0,27,4,8,0,9,29,0,0,29,5,0,0,5,0,44,0,7,0,13,34,4,0,41,0,0,0,0,0,47,45,46,0,90,203,77,0,275,3,10,0,8,0,380,33,44,0,73,118,90,0,212,19,10,0,30,4,320,73,204,0,279,104,428,0,534,24,68,6,101,29,941,158,309,0,472,491,596,0,1090,104,93,6,198,33,1787
503021296,38,0,0,38,0,38,0,0,0,4,0,0,0,0,28,0,0,28,0,34,3,3,0,12,35,0,0,35,3,0,0,13,0,56,7,16,0,31,61,5,0,63,0,0,0,0,0,91,43,31,0,75,238,62,0,298,19,9,0,30,0,408,45,33,0,82,88,54,0,147,16,22,0,40,3,265,71,132,0,205,75,174,0,252,13,58,0,74,12,541,185,221,0,406,506,299,0,805,135,91,0,225,19,1454
503021297,135,0,0,135,0,149,9,10,0,16,7,0,0,10,176,0,0,176,0,200,22,30,0,50,262,18,0,285,40,6,0,43,3,378,34,46,0,84,378,40,0,416,12,5,0,14,3,520,297,236,0,537,2258,775,6,3047,88,140,5,231,16,3834,266,276,0,543,781,851,0,1641,92,184,0,272,21,2477,348,1050,6,1400,754,2924,8,3687,144,653,3,801,141,6033,980,1653,8,2644,4434,4621,21,9077,763,981,4,1745,189,13660
