POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
503011035,0,0,0,4,0,0,0,4,0,7,0,5,0,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,0,12,0,8,3,0,0,4,0,6,0,17,0,14,10,0,0,0,0,3,0,29,0,15,9,10,0,3,3,0,0,48,0,21,16,3,4,3,3,5,0,55,4,11,22,17,16,16,9,4,0,99,11,15,23,22,37,37,8,17,0,168,8,11,21,14,52,41,10,12,0,179,14,8,10,25,74,48,10,20,4,216,4,4,12,20,74,51,11,30,4,211,23,9,15,30,190,165,70,112,0,619,3,5,3,6,31,45,26,56,0,178,3,14,13,20,31,68,40,151,0,338,0,0,0,0,0,3,0,0,0,14,82,159,158,175,511,491,183,421,15,2204,6,8,0,0,0,0,0,4,0,20,9,42,5,0,0,0,0,0,0,64,11,77,10,4,0,5,0,3,0,110
503011036,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,16,0,3,4,0,0,0,0,0,0,6,6,3,3,8,0,0,0,0,0,15,5,3,3,0,3,0,0,4,0,20,0,0,11,4,5,4,0,3,0,27,0,0,6,10,9,9,3,8,4,50,6,5,4,0,30,20,4,9,0,72,3,3,0,4,19,16,0,8,0,62,5,6,3,3,11,22,4,16,0,75,5,6,0,6,22,77,21,41,0,177,5,6,7,0,0,10,6,21,0,61,0,4,3,0,6,6,7,43,0,77,0,0,0,0,0,0,0,0,0,4,31,55,59,33,110,171,64,152,7,672,3,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,18,0,13,4,0,0,0,0,0,0,19
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,10,3,0,0,18,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,8,0,3,0,16,0,0,0,0,0,4,0,9,0,14,0,0,0,3,0,3,0,34,0,44,0,0,0,0,0,0,0,0,0,3,0,0,8,5,22,33,13,48,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,13,0,8,6,0,3,0,0,0,0,17,0,3,3,4,4,5,0,5,0,24,3,7,14,4,8,8,4,3,0,41,0,9,10,4,17,16,0,14,0,64,4,0,14,6,20,34,18,18,0,119,5,0,9,4,22,27,12,16,0,95,3,7,9,5,33,42,12,23,0,131,6,5,3,5,32,28,19,17,0,110,17,10,10,20,95,129,47,81,0,396,6,0,0,10,32,51,19,42,0,162,6,7,9,8,24,54,45,109,0,256,0,0,0,0,0,0,0,0,4,3,49,68,82,75,269,390,178,324,10,1453,3,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,26
503021039,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,8,0,0,0,0,0,3,0,11,0,5,3,0,0,0,0,0,0,9,0,3,6,4,0,0,0,4,0,25,0,5,8,4,4,10,0,3,0,38,0,8,15,10,13,19,6,13,3,80,0,3,3,6,25,31,9,6,0,85,0,4,0,4,9,23,12,7,0,68,0,4,3,4,15,21,7,19,0,81,4,3,3,0,8,13,7,14,0,42,0,0,5,5,17,36,8,39,0,120,3,0,0,5,6,8,6,11,0,32,0,5,3,0,0,12,7,27,0,65,0,0,0,0,0,0,0,0,0,0,14,48,59,52,101,180,58,149,8,673,0,0,0,3,0,0,0,0,0,9,3,25,0,0,0,0,0,0,0,21,0,25,8,0,0,0,0,0,0,35
503021040,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,6,0,5,0,0,3,0,0,0,0,5,0,0,3,0,0,0,4,0,0,13,0,5,6,6,3,5,0,0,0,18,0,5,4,3,6,4,0,6,0,33,0,0,5,4,12,14,0,9,0,59,4,0,0,7,5,12,3,16,0,42,4,0,0,5,11,17,7,8,0,50,0,0,0,0,0,6,5,6,0,28,0,0,0,4,4,23,11,26,0,75,0,0,0,0,0,4,3,8,0,16,0,0,5,4,7,4,5,15,0,38,0,0,0,0,0,0,0,0,0,0,9,26,25,31,67,92,43,103,0,391,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,11
503021042,0,0,0,4,0,0,0,4,0,19,0,3,0,0,0,0,0,0,0,15,0,12,4,0,0,0,0,0,0,19,0,6,0,0,0,3,0,4,0,15,0,11,11,0,3,4,0,6,0,35,4,15,23,5,9,3,0,6,0,62,3,19,22,11,13,9,0,10,0,74,4,10,20,19,18,25,6,15,0,123,0,10,15,22,46,60,16,23,0,192,5,6,19,22,48,71,17,22,0,209,12,9,21,13,68,81,17,44,0,260,5,5,14,17,42,57,28,31,0,203,13,18,17,24,140,239,90,133,0,668,10,11,9,13,28,78,36,85,0,251,8,20,20,16,41,171,104,352,0,736,0,0,3,0,3,3,3,0,0,15,67,151,206,152,457,799,312,739,12,2895,4,8,5,0,0,3,0,0,6,26,4,43,0,0,0,0,0,0,0,44,0,52,7,0,0,3,0,0,0,73
503021043,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,7,0,7,0,0,0,3,0,5,0,22,0,9,9,3,0,0,0,3,0,30,0,3,9,3,0,3,0,4,0,31,6,3,4,10,10,12,4,11,0,57,3,9,10,10,25,26,4,16,0,98,3,4,9,8,30,27,7,11,0,103,5,4,7,9,32,23,9,15,0,105,0,3,12,7,20,32,14,24,0,113,8,3,8,11,37,85,40,63,0,264,5,0,5,10,12,29,16,30,0,102,8,3,8,3,12,52,30,96,0,220,0,0,0,0,0,0,0,0,0,4,40,73,86,77,184,303,136,281,3,1177,8,0,0,0,0,0,0,5,0,18,7,12,0,0,0,4,0,0,0,22,11,26,5,0,0,0,0,0,0,38
503021295,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,7,0,0,5,0,0,4,0,0,0,10,0,7,11,3,0,0,0,4,0,27,0,0,9,5,8,0,0,6,0,23,3,6,8,6,17,21,4,4,0,65,4,12,9,15,50,23,8,14,6,137,3,10,13,26,51,46,16,22,0,179,11,12,11,21,54,63,17,35,3,223,3,4,7,15,75,69,13,35,0,217,34,16,23,43,246,304,103,144,0,913,13,0,6,6,38,91,51,86,0,287,19,18,15,16,38,175,107,311,0,702,0,0,0,0,0,0,0,0,0,14,89,101,107,157,571,800,332,658,11,2826,5,0,3,0,0,0,0,0,0,11,0,11,4,0,0,0,0,0,0,19,4,15,0,0,0,0,0,0,0,21
503021296,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,7,0,6,7,0,0,0,0,0,0,8,0,9,0,0,0,4,0,0,0,11,0,6,9,0,0,0,0,0,0,20,0,0,7,4,11,3,4,10,0,37,0,6,14,8,3,3,0,5,0,40,4,3,13,16,24,24,0,11,0,104,0,4,16,14,40,36,7,13,0,131,4,0,3,17,36,43,9,22,0,131,3,4,4,13,42,35,15,27,0,141,6,4,7,14,24,66,20,27,0,163,11,0,17,12,74,140,52,108,4,413,0,0,4,3,11,39,12,30,0,113,0,4,3,7,11,47,22,76,0,174,0,0,0,0,0,0,0,0,0,5,34,57,109,102,287,438,147,332,7,1508,0,0,0,0,0,0,0,0,0,4,3,11,3,0,0,5,0,0,0,20,3,18,0,4,0,0,0,0,0,22
503021297,10,4,4,4,6,10,0,7,0,41,0,6,3,0,4,7,0,3,3,29,4,22,6,4,4,4,0,0,0,39,4,25,13,3,4,9,0,13,3,67,4,30,24,8,0,7,0,11,0,85,7,31,56,15,16,14,7,14,0,163,10,30,69,41,54,34,6,8,0,261,16,30,77,67,168,102,21,49,0,537,32,43,76,76,338,244,61,69,10,950,39,26,90,97,350,310,89,114,0,1119,68,44,84,110,420,387,119,170,11,1409,67,41,67,93,389,440,124,189,6,1409,180,71,123,221,1285,1896,648,872,12,5314,75,22,42,68,357,819,348,564,6,2310,222,105,111,119,607,2341,1155,3210,13,7889,0,0,0,0,11,15,9,24,13,65,738,541,847,923,4005,6632,2587,5323,88,21693,18,9,9,0,3,9,0,9,3,62,10,69,3,3,4,9,0,4,6,102,6,135,15,4,7,0,0,0,0,169
504011044,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,6,3,0,3,0,0,4,0,11,0,0,4,9,3,0,0,5,0,21,0,4,8,0,11,10,0,0,0,34,4,3,4,4,13,22,3,9,0,66,0,0,4,5,12,20,11,18,0,70,0,4,4,5,17,17,13,27,0,84,0,3,0,0,8,20,6,22,0,62,0,0,3,6,39,49,45,54,0,196,0,0,0,0,4,6,11,24,0,51,3,6,4,0,7,16,8,39,0,88,0,0,3,0,0,0,0,0,0,7,14,32,39,26,116,169,102,206,3,711,0,0,0,4,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,13
504011045,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,12,0,7,3,3,3,5,0,0,0,16,0,4,3,4,4,5,0,4,0,27,0,0,10,0,0,0,0,5,0,21,0,17,14,13,13,5,0,8,0,67,4,3,12,15,17,21,4,12,0,85,0,4,12,0,24,23,0,21,0,91,0,6,0,6,28,32,13,25,0,119,8,4,4,4,28,36,8,29,0,125,0,3,6,0,9,30,9,26,0,92,7,3,8,9,32,54,38,98,0,234,0,9,0,5,10,27,18,38,0,94,0,0,9,3,8,20,17,47,0,105,0,0,0,0,0,5,0,0,4,7,24,60,81,57,181,267,125,310,5,1110,0,4,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,20,0,20,3,0,0,0,0,0,0,27
504011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,13,0,6,4,0,0,5,0,5,0,19,0,3,9,0,9,7,0,4,0,32,0,3,0,13,10,16,3,5,0,49,0,0,3,5,9,8,8,12,0,45,0,3,0,0,9,9,6,4,0,34,0,4,0,0,3,9,4,3,0,23,0,5,4,4,13,16,6,20,0,70,0,0,0,0,0,0,0,11,0,15,0,0,0,0,4,0,4,15,0,30,0,0,0,0,0,0,0,0,0,0,6,27,39,31,60,69,23,75,5,341,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,8,4,15,0,0,0,0,0,0,0,19
504011047,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,4,7,3,0,0,0,0,0,0,13,0,10,0,6,0,3,0,0,5,25,0,3,8,3,0,3,4,7,0,21,0,7,11,3,6,3,0,4,0,36,0,5,11,9,19,11,0,7,0,53,0,3,7,15,42,31,5,12,0,112,3,4,4,11,56,40,15,24,0,164,4,5,6,9,27,32,4,17,3,102,6,0,0,4,22,17,7,20,0,72,0,0,7,0,14,20,7,16,0,69,4,8,0,3,13,20,22,38,0,105,0,0,0,0,5,0,8,13,0,25,5,5,0,4,5,10,0,20,0,46,0,0,0,0,0,0,0,0,4,6,27,58,66,68,194,198,72,180,10,872,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,16
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,4,0,11,0,0,0,0,3,4,0,3,0,13,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,5,3,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,8,12,8,3,11,18,6,21,0,81,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9
504021049,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,4,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,5,0,9,4,4,3,0,21,0,0,0,0,0,9,7,11,0,28,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,4,5,12,3,16,25,10,33,0,118,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
504021050,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,5,4,0,10,5,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,16,0,0,3,0,8,6,0,8,0,21,0,0,0,0,0,3,0,5,0,6,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,13,16,9,16,29,4,29,0,120,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,11
504021051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,6,0,0,0,4,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,6,3,19,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,4,0,0,0,4,0,9,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,8,0,6,0,0,0,0,0,0,0,11,0,5,8,0,0,0,0,0,0,10,0,5,0,3,0,3,0,0,0,14,0,3,3,9,4,3,0,6,0,33,0,0,3,4,6,16,3,10,0,50,3,0,3,0,7,12,8,12,0,40,0,0,6,0,12,5,5,12,0,41,0,0,0,0,4,0,5,0,0,22,0,0,5,0,10,19,9,16,0,54,0,0,0,3,3,0,3,9,0,17,0,0,0,0,0,5,5,9,0,20,0,0,0,0,0,0,0,0,0,0,6,33,30,27,58,67,43,74,0,344,0,0,4,0,0,0,0,0,0,7,4,8,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,3,0,15
504021054,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,5,5,0,0,0,3,4,0,17,0,3,4,0,0,6,3,4,0,19,0,0,8,0,10,0,0,0,0,20,0,0,3,4,5,6,0,4,0,23,0,0,6,3,11,16,6,12,0,54,0,3,0,0,10,18,10,6,0,44,0,0,0,0,9,19,6,20,0,59,0,0,0,3,3,15,8,10,0,40,0,4,5,0,12,34,17,44,0,118,0,0,0,0,3,7,0,10,0,23,0,0,0,3,0,5,0,30,0,37,0,0,0,0,0,0,0,0,0,5,6,17,31,21,70,119,52,141,0,469,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,14
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,8,0,0,3,5,3,0,0,0,0,13,0,0,3,0,4,3,0,0,0,19,0,0,0,0,3,9,5,4,0,25,0,0,0,0,3,8,3,9,0,22,0,0,3,0,4,15,0,7,0,31,0,0,0,0,5,3,0,0,0,12,0,4,3,0,4,20,5,18,0,57,0,0,0,0,4,3,0,4,0,13,0,0,0,0,7,4,0,3,0,11,0,0,0,0,0,0,0,0,0,7,5,12,29,17,46,68,20,50,3,241,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,10
504031057,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,4,0,8,6,0,0,0,0,0,0,10,0,0,4,0,0,0,0,3,0,15,0,6,9,0,5,0,0,0,0,20,0,6,4,5,3,11,3,0,0,39,0,3,3,0,11,16,4,3,0,41,0,0,4,0,3,12,3,5,0,33,0,0,0,0,11,15,0,11,0,32,0,0,0,0,0,10,0,4,0,14,0,0,0,0,0,15,8,13,0,46,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,8,34,27,11,46,80,20,53,0,282,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,8,3,0,0,0,0,0,0,15
504031058,5,0,0,0,0,0,0,5,0,10,0,3,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,9,4,0,0,0,0,0,0,14,0,3,3,0,0,3,0,9,0,14,0,0,0,0,3,3,0,3,0,17,0,3,3,0,6,3,0,5,0,24,0,0,0,0,6,11,0,3,0,25,3,3,0,0,6,14,3,5,0,30,0,0,0,3,0,16,5,4,0,30,0,0,0,0,9,9,3,8,0,35,9,0,0,7,9,18,6,15,0,56,3,0,0,3,4,4,3,6,0,16,0,0,0,0,3,4,0,12,0,25,0,0,0,0,0,0,0,0,0,3,17,24,16,15,51,85,23,75,0,316,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,3,4,0,0,3,0,5,0,9,0,0,0,4,5,4,0,0,0,12,0,0,0,0,3,4,0,0,0,11,3,0,0,4,3,3,0,6,0,13,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,3,8,7,19,13,26,11,27,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
