POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
501021011,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,6,0,3,4,7,3,8,0,0,0,26,0,0,4,4,6,4,10,4,0,39,0,0,4,3,10,7,3,5,0,42,0,0,0,0,16,6,4,3,0,40,0,0,3,0,8,12,8,0,0,27,3,3,4,4,18,19,10,16,0,81,0,0,0,0,0,3,0,7,0,10,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,9,18,28,20,67,64,39,46,0,293,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,8,0,14,4,0,0,0,8,10,4,0,0,24,0,0,6,0,11,25,3,4,0,52
501021012,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,11,0,8,6,5,0,0,0,0,0,21,4,9,14,3,8,6,0,5,0,45,3,5,15,4,4,7,0,5,0,38,0,3,4,3,9,14,0,0,0,44,3,0,4,5,17,12,0,5,0,45,0,0,0,3,4,10,7,4,0,33,3,3,4,3,11,15,5,15,0,63,0,4,0,0,0,0,4,0,0,8,0,0,0,0,6,3,0,7,0,15,0,0,0,0,0,0,0,0,0,0,18,58,58,32,63,64,16,35,5,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,13,0,8,4,0,5,4,0,0,0,20
501021014,4,4,3,0,0,0,0,3,0,10,0,0,8,0,0,0,0,0,0,12,3,3,8,0,0,0,0,6,0,18,0,8,10,0,0,5,0,0,0,30,0,10,9,4,0,0,0,4,0,32,0,7,4,7,10,8,0,4,0,34,3,5,0,5,19,11,9,5,0,53,3,0,5,4,20,12,7,11,0,69,3,0,3,7,6,17,6,7,0,48,4,3,3,7,12,35,6,34,0,100,0,0,0,0,3,13,5,16,0,38,0,4,0,0,0,14,0,29,0,44,0,0,0,0,0,0,0,0,0,0,21,49,60,35,62,117,25,122,6,500,0,0,0,3,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,12,0,3,15,0,6,14,0,0,0,40
501021015,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,11,0,3,0,0,0,0,0,11,0,6,5,0,3,4,0,0,0,17,0,10,4,5,3,3,0,0,0,24,9,9,10,4,13,8,0,4,0,58,4,10,8,0,23,21,13,3,0,74,5,5,3,10,14,22,10,6,0,73,0,0,0,0,19,25,12,12,0,66,11,0,0,5,18,44,17,37,0,120,0,0,0,3,0,3,0,4,0,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,0,0,0,0,5,19,63,44,33,91,119,52,72,0,497,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,5,5,0,18,0,6,4,0,6,5,0,6,0,27,0,11,6,0,8,21,6,6,3,66
501021016,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,4,0,0,0,11,0,0,0,3,5,4,0,0,0,13,0,0,3,0,6,5,0,4,0,15,4,0,0,3,12,28,10,17,0,74,0,0,0,0,12,7,0,6,0,33,0,0,0,0,5,7,0,8,0,23,0,0,0,0,0,0,0,0,0,0,7,14,13,13,48,57,19,39,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,4,0,0,17,0,0,3,0,0,8,5,5,0,20
501021251,0,7,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,7,0,6,0,4,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,17,3,7,10,7,11,3,0,0,0,30,0,0,5,3,9,6,4,4,0,33,0,0,3,4,14,12,0,10,0,44,0,0,0,6,14,9,7,5,0,43,0,0,0,3,7,18,6,14,0,62,0,0,0,0,0,3,0,0,0,4,0,4,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,7,48,29,31,56,56,28,39,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
501021252,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,0,0,4,0,14,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,4,11,0,0,18,4,0,0,0,4,6,0,4,0,12,0,0,0,0,4,9,10,24,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,17,8,12,21,21,31,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,9,0,0,3,0,5,4,0,0,0,10
501021253,0,18,5,4,0,0,0,0,0,27,0,23,12,4,0,5,0,0,0,45,3,34,16,5,3,4,0,9,0,71,5,42,29,8,10,5,0,0,4,104,13,32,57,29,26,23,8,6,0,190,9,25,45,44,75,54,10,14,0,276,15,16,35,44,96,64,11,26,0,298,11,11,23,43,123,78,24,31,0,347,14,6,11,17,81,85,29,36,0,269,16,11,15,27,83,136,50,83,0,423,4,0,0,5,10,15,7,10,0,54,3,5,5,13,22,46,18,62,0,178,0,0,5,0,4,4,0,0,0,10,93,250,253,248,537,488,164,278,16,2326,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,18,3,10,0,0,0,0,0,0,0,16,0,13,8,0,3,6,0,0,0,40,0,21,7,4,9,8,0,4,0,61,5,20,28,8,23,23,5,10,4,118
501021254,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,3,0,17,0,3,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,6,0,0,0,23,0,0,0,4,3,4,4,0,0,15,0,0,0,0,0,13,5,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,20,16,11,23,29,8,17,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4
501031017,0,7,5,0,0,0,0,0,0,11,0,6,3,0,0,0,0,0,0,10,0,10,4,0,0,0,0,0,0,16,0,5,7,0,3,0,0,0,0,13,0,4,9,0,0,4,0,0,0,27,4,6,6,4,0,6,0,5,0,33,0,0,4,8,3,8,0,9,0,38,0,5,7,4,0,12,5,5,0,40,0,0,0,0,4,14,0,8,0,39,6,0,3,6,8,32,5,27,0,88,0,0,0,0,5,4,0,3,0,16,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,7,52,53,36,26,78,18,67,6,343,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,15,0,4,0,0,0,0,3,3,0,15,0,4,6,0,3,4,0,3,0,21
