POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
509011230,5,0,3,0,0,10,18,0,0,3,0,21,7,6,4,3,0,21,22,0,6,3,3,31,28,0,3,0,0,32,48,3,11,0,6,70,111,4,11,3,0,129,152,8,15,4,0,175,125,12,21,0,0,160,86,7,14,4,0,110,61,8,14,5,0,84,53,13,12,0,0,80,69,4,17,0,0,92,10,4,6,0,0,23,7,9,3,0,0,30,4,0,0,0,0,8,806,87,131,27,17,1065,5,0,3,7,0,14,24,0,0,0,0,27,24,0,4,0,0,32,34,0,4,7,0,45,58,0,3,3,0,63,86,0,10,4,0,100,121,3,10,0,0,130,124,3,6,3,3,144,112,7,5,4,3,126,78,4,9,0,0,91,57,4,9,3,0,71,41,0,0,0,0,46,54,4,0,0,0,61,4,0,0,0,0,9,4,0,0,0,0,7,7,0,0,0,0,8,827,38
509011231,0,0,0,21,0,26,0,0,0,4,0,6,0,0,3,9,0,23,3,6,11,7,0,26,13,5,8,3,0,33,27,13,11,5,4,57,31,10,13,10,3,74,80,14,28,16,4,139,124,22,37,14,4,192,61,15,22,3,4,109,60,14,19,4,5,102,34,10,32,4,6,82,33,21,31,3,0,86,9,5,18,4,0,37,10,24,30,6,0,70,3,0,7,0,0,17,499,162,262,113,31,1074,0,0,0,14,0,18,14,0,8,7,0,22,18,0,0,11,0,36,20,0,4,4,0,32,25,3,10,13,4,59,50,0,7,5,0,68,60,5,8,8,3,81,67,3,18,4,0,94,76,3,19,8,0,107,40,6,6,7,0,54,28,7,5,4,0,52,16,9,3,0,0,35,24,10,17,4,0,50,4,6,3,3,0,15,4,3,8,11,4,33,4,0,4,7,0,14,458,64
509011232,0,0,0,4,0,3,4,0,0,0,0,9,7,0,6,0,0,12,4,0,5,0,0,11,12,3,4,0,0,18,19,4,12,0,0,39,16,5,10,0,0,35,26,3,10,0,0,40,42,0,22,0,0,67,40,4,14,0,4,59,82,4,14,4,0,103,56,10,0,0,0,67,41,5,4,0,0,55,5,0,0,0,0,6,0,0,0,0,0,6,3,0,0,0,0,8,359,35,89,18,11,514,0,0,0,0,0,0,6,0,0,0,0,3,8,0,3,0,0,14,14,0,3,3,0,21,11,0,3,3,0,14,25,0,14,3,0,43,20,0,10,3,0,37,20,0,3,0,0,28,24,0,5,0,0,29,22,0,3,0,0,21,28,0,8,0,0,38,15,4,0,0,0,16,14,6,8,0,0,21,0,0,0,0,0,5,0,0,0,4,0,4,3,0,0,0,0,3,205,11
509011233,0,0,0,5,0,9,12,0,0,0,0,12,17,0,4,3,0,27,17,4,0,4,0,22,42,3,8,3,0,54,71,5,16,0,0,93,79,7,15,0,0,103,142,15,23,4,3,189,242,20,27,5,0,289,192,7,15,0,0,216,181,18,14,0,0,217,143,12,15,0,0,173,204,23,12,5,0,242,21,8,5,0,0,35,24,11,6,0,0,43,13,3,0,0,0,17,1408,131,164,24,12,1740,0,0,4,3,0,11,20,0,6,3,0,26,31,0,12,0,0,37,36,0,13,0,6,51,47,8,11,3,0,64,96,3,10,0,0,114,106,5,11,0,0,128,151,3,17,3,0,177,140,10,11,5,0,161,103,4,0,0,0,109,73,7,5,0,0,87,50,0,5,0,0,56,80,8,4,0,0,91,5,3,0,0,0,6,3,3,0,0,0,11,6,0,0,0,0,6,958,46
509011234,4,0,3,14,0,21,11,0,3,0,0,23,7,0,4,8,0,21,14,0,12,17,0,46,31,0,13,4,0,44,34,4,18,4,0,73,70,3,16,6,3,97,141,13,23,12,0,187,188,15,21,3,4,234,119,6,16,9,5,157,77,9,8,3,3,107,67,0,11,5,0,91,61,15,17,0,0,91,12,5,6,0,0,22,9,22,13,0,0,41,0,0,7,0,4,11,851,85,198,86,26,1249,4,0,0,14,0,12,30,0,7,3,0,42,28,0,5,7,0,42,26,5,11,3,0,50,40,0,11,4,3,65,70,3,18,3,0,93,102,0,9,0,0,109,94,4,14,7,0,122,102,10,13,4,0,131,41,0,6,3,0,58,34,5,5,0,0,49,27,3,3,5,0,39,34,9,7,0,0,48,0,3,6,0,0,8,5,3,8,9,0,22,3,3,5,0,0,6,654,45
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,4,0,6,6,0,21,12,0,5,0,0,14,8,0,4,4,0,13,14,3,7,0,4,24,13,0,6,6,3,31,30,8,13,5,5,54,35,4,3,0,0,48,48,4,8,4,0,69,61,10,12,0,0,94,56,9,14,0,3,84,58,10,19,0,0,86,39,3,6,4,0,57,130,13,9,0,0,160,35,3,9,0,0,45,25,7,6,0,0,38,6,0,3,0,0,10,575,83,126,35,23,843,0,0,0,0,0,10,27,0,8,4,4,39,27,6,5,6,0,41,43,0,12,0,3,56,34,3,0,10,0,53,45,4,8,5,0,68,48,6,7,6,0,65,88,8,8,6,0,104,68,4,7,0,0,84,44,0,8,4,0,54,26,12,10,0,0,40,20,0,5,0,0,27,29,3,4,0,0,34,3,4,0,0,0,13,11,7,3,0,0,17,0,0,0,0,3,8,513,53
509021237,0,3,0,9,0,8,10,0,0,0,0,10,5,0,0,3,0,9,7,0,8,0,0,23,12,4,5,3,0,26,16,6,7,5,0,36,22,3,6,0,0,38,63,15,15,10,6,102,97,18,15,4,0,137,67,12,6,6,0,94,49,9,13,3,0,78,41,16,14,6,0,73,63,21,14,0,0,93,12,9,7,0,0,23,0,19,11,0,0,33,10,10,0,4,0,18,471,145,122,53,15,803,4,0,0,7,0,10,13,0,0,5,0,17,17,0,0,0,0,20,22,0,4,0,0,24,30,0,0,0,0,31,57,3,8,0,0,69,75,0,0,3,0,82,67,5,6,11,3,93,56,0,4,0,0,68,39,0,8,7,0,51,38,0,0,0,0,46,20,0,3,5,0,25,23,0,5,3,0,39,0,4,0,3,0,9,4,4,5,4,0,15,7,0,5,0,0,10,476,37
509021238,0,0,5,11,0,19,5,0,0,3,0,14,3,0,13,3,0,25,11,0,3,4,0,20,15,4,0,5,0,30,20,10,23,3,3,62,24,5,17,6,0,52,57,12,19,8,4,98,75,21,27,4,3,127,78,23,19,6,4,129,39,19,21,0,0,79,43,18,11,5,0,72,68,17,20,10,0,115,17,10,3,0,0,34,14,22,8,4,0,45,8,0,0,3,3,16,469,165,190,80,16,927,0,0,0,4,3,11,11,0,3,3,0,17,23,0,0,5,0,31,30,0,6,0,0,40,33,4,6,4,0,50,82,4,9,3,4,105,78,5,7,0,0,94,77,0,6,8,0,96,69,5,8,8,0,92,30,5,6,5,0,46,35,9,4,0,0,49,26,8,4,8,0,45,31,9,5,8,5,59,5,3,3,0,0,9,5,3,3,0,0,12,4,0,0,0,3,14,541,60
509021239,5,3,4,16,0,34,18,0,5,6,0,31,29,0,5,12,3,52,38,8,18,5,3,74,35,7,14,12,0,65,70,15,24,14,4,119,105,14,21,0,0,146,179,15,33,18,3,245,194,30,29,9,3,268,139,23,36,5,0,211,145,33,23,4,0,199,117,21,16,5,4,161,275,12,20,5,5,326,71,15,10,0,0,95,45,19,14,4,0,76,17,7,12,0,4,33,1500,219,268,122,34,2147,4,3,6,18,0,29,42,3,6,10,0,62,45,0,14,16,0,71,59,0,16,13,0,95,93,3,17,4,4,114,151,12,18,12,0,190,198,11,21,12,3,242,240,14,13,6,0,272,172,12,14,11,0,213,106,13,6,6,0,128,53,13,8,4,0,81,41,3,9,0,0,62,77,5,12,3,0,95,4,4,0,0,0,6,7,8,0,3,0,15,13,3,0,4,3,21,1305,105
509021240,3,0,0,16,0,19,14,4,0,0,0,17,3,3,3,3,0,13,7,0,3,4,0,19,16,0,5,3,0,28,36,7,12,8,0,64,53,7,12,6,0,74,90,23,11,7,0,133,104,22,14,8,0,145,93,16,13,8,0,133,87,25,17,9,0,137,81,12,16,5,6,119,166,16,18,0,3,205,28,12,8,0,0,39,23,18,14,3,0,65,4,6,0,4,0,13,806,178,150,78,11,1219,5,0,0,11,0,18,31,0,5,5,0,39,27,0,0,3,0,34,33,0,3,4,0,45,49,0,0,5,0,57,71,0,6,7,0,94,92,5,10,12,0,116,113,5,11,7,0,134,145,9,7,8,0,164,81,7,5,7,0,91,70,13,4,7,3,86,39,10,4,0,0,52,48,5,10,4,0,65,4,3,0,3,0,17,9,5,5,0,0,22,7,4,0,0,0,10,822,68
509021241,4,0,0,17,0,23,11,0,0,4,0,19,5,0,0,4,0,13,4,3,5,9,0,24,14,4,7,5,0,32,29,3,8,8,0,49,39,7,14,8,0,71,75,10,15,3,4,108,122,23,27,3,0,184,109,20,20,9,0,158,114,26,20,4,3,165,72,28,18,3,0,124,106,32,22,3,0,162,17,15,8,0,0,43,15,29,18,3,0,64,8,4,3,3,0,20,742,197,186,95,22,1241,3,0,0,7,0,16,19,0,0,3,0,33,30,0,3,7,0,40,34,5,6,3,0,46,37,0,3,0,0,47,68,3,6,10,0,89,105,3,10,4,0,123,114,6,3,3,0,132,106,4,9,3,0,120,79,14,5,6,0,103,51,7,7,8,0,72,47,3,4,3,0,61,51,4,10,5,0,71,3,4,3,0,0,14,8,13,9,0,0,23,7,0,0,5,0,8,771,72
509021242,5,4,10,21,0,32,9,0,0,3,0,19,8,0,5,4,0,15,3,0,6,3,0,15,13,0,5,4,0,18,19,10,7,10,0,47,20,0,16,6,0,46,36,0,17,4,3,70,76,16,20,4,4,121,68,15,13,3,0,103,115,14,14,6,5,161,121,5,14,4,4,145,410,15,16,4,0,446,146,4,8,0,0,167,125,10,14,0,0,151,15,0,0,0,0,20,1191,112,162,80,26,1561,0,0,5,18,0,24,5,0,0,0,0,11,11,0,3,4,0,22,22,4,7,4,0,30,19,0,6,0,0,28,32,0,14,6,0,54,34,0,11,0,0,54,46,10,3,5,0,58,57,8,9,0,0,73,60,3,5,0,0,74,51,8,4,3,0,67,37,4,3,3,0,45,65,3,5,5,0,79,6,0,0,0,0,11,5,0,0,0,0,17,5,0,0,0,0,4,458,46
509021243,3,0,3,10,0,14,37,3,0,0,0,43,40,0,13,4,0,52,40,3,9,9,0,56,49,6,11,5,7,75,93,11,16,0,0,120,113,6,6,4,0,128,178,8,17,9,6,218,317,18,19,8,5,369,231,24,19,6,0,275,205,15,12,4,0,234,170,19,18,0,0,201,321,17,15,3,3,367,49,10,0,5,0,64,42,21,11,0,3,69,18,6,0,4,9,33,1888,165,165,61,29,2313,12,0,7,11,0,26,72,0,10,5,0,81,75,4,9,10,0,95,72,0,11,9,0,84,132,6,9,3,0,144,185,3,9,5,0,209,224,5,11,0,0,252,325,11,13,5,0,352,350,11,7,8,0,374,246,8,11,0,0,264,197,4,6,0,0,210,144,3,5,0,0,151,181,11,14,0,0,201,16,4,4,0,0,20,17,7,6,0,0,24,15,0,5,4,9,29,2251,64
509021244,0,0,0,4,0,4,3,0,5,4,0,8,8,0,3,5,0,14,8,0,3,0,0,12,7,3,9,0,0,20,17,5,18,3,0,41,9,3,10,4,0,27,16,0,3,4,0,27,40,10,16,0,6,72,33,6,8,3,0,50,30,5,6,0,0,53,18,4,6,0,0,32,31,11,3,3,0,44,3,0,3,0,0,14,7,4,6,0,0,14,6,3,6,0,0,13,238,62,99,26,5,444,3,0,0,7,0,13,16,0,6,0,0,24,13,0,6,0,0,20,16,0,5,0,0,29,25,4,6,7,0,39,34,5,19,0,0,51,42,0,4,4,0,46,39,0,4,0,0,48,44,5,5,5,0,52,17,5,3,4,0,25,19,3,3,0,0,23,9,0,0,0,0,14,8,0,3,0,0,15,3,0,0,0,0,3,3,0,3,0,0,10,3,0,0,0,0,5,295,37
509021245,0,0,6,8,0,11,17,0,5,4,0,24,7,0,6,4,0,20,8,4,7,7,0,26,13,6,4,9,0,28,24,5,22,5,0,56,32,5,19,9,4,65,53,12,21,13,3,102,56,15,10,0,3,91,40,20,17,0,6,79,54,15,17,5,0,88,29,7,8,0,0,45,65,15,8,3,0,91,6,6,3,0,0,14,3,12,3,0,0,23,4,0,6,4,0,18,422,134,152,68,19,793,5,0,0,11,0,15,27,0,0,0,0,33,21,0,5,7,0,44,28,0,14,6,0,49,38,6,8,12,0,57,78,0,12,3,0,98,55,6,12,7,0,73,86,0,15,6,0,104,81,3,7,0,4,102,43,4,3,0,0,53,34,4,8,5,0,47,11,0,3,0,0,20,25,10,9,0,0,44,9,0,0,0,0,8,0,0,0,0,0,8,3,4,0,5,0,12,545,46
509031246,0,0,0,8,0,10,4,0,3,5,0,12,10,0,0,0,0,8,8,4,0,3,0,17,9,0,10,5,0,29,21,10,4,5,0,37,37,4,17,9,0,61,61,9,19,5,0,92,65,10,14,9,3,105,58,10,17,7,0,89,51,18,21,9,3,103,30,16,12,7,0,58,59,21,19,6,0,97,5,7,6,0,0,14,0,17,15,0,0,28,0,3,6,4,5,24,424,124,148,83,17,792,0,0,0,4,0,9,14,0,0,0,0,17,19,0,3,10,0,28,26,3,3,0,0,29,34,0,4,5,0,51,66,5,7,10,0,90,63,7,9,3,0,83,55,3,4,3,0,68,77,7,9,9,0,105,40,6,5,0,0,58,37,5,4,4,0,48,11,0,6,0,0,25,30,7,0,0,0,43,0,0,3,0,0,5,0,4,4,5,0,10,3,0,5,3,0,14,477,51
509031247,0,3,5,20,5,33,4,0,0,6,0,11,5,8,5,5,0,23,7,3,7,8,0,32,12,7,9,7,0,37,30,12,24,11,0,78,42,13,27,9,3,89,63,28,31,12,4,135,109,33,39,10,3,189,77,24,26,9,3,140,93,26,42,4,0,169,103,22,29,4,3,157,187,28,24,12,3,256,32,12,7,4,0,63,39,17,14,5,0,80,6,3,5,11,4,34,818,238,296,135,33,1525,0,0,0,17,0,20,10,0,3,6,3,21,15,0,7,9,0,33,31,5,8,9,0,52,37,0,7,4,0,53,58,7,14,7,0,87,73,6,14,10,5,110,71,15,16,9,0,108,84,12,13,10,0,123,61,12,11,9,0,99,46,9,10,0,0,66,35,4,11,0,0,54,33,14,10,6,0,69,6,7,4,0,0,21,3,8,12,5,0,31,7,3,11,10,0,23,565,95
509031248,0,0,0,4,0,10,12,0,0,0,0,8,6,0,0,0,0,8,6,0,0,4,0,9,10,3,0,0,0,18,18,3,4,5,0,23,20,3,4,5,0,34,49,0,5,0,0,50,69,6,9,3,0,88,86,10,9,0,0,100,162,8,5,0,4,178,291,3,10,0,5,306,958,9,3,0,0,974,228,7,0,0,0,238,185,7,0,0,0,188,30,0,0,0,0,29,2127,51,52,20,8,2266,0,0,0,5,0,8,16,0,3,3,0,21,21,0,0,7,0,30,20,0,0,0,0,24,22,0,4,0,0,24,45,8,5,0,0,57,43,0,6,0,0,51,66,0,4,0,0,73,68,7,5,0,0,74,60,0,0,0,0,60,73,5,6,0,0,80,79,0,0,0,0,85,132,0,0,0,0,136,21,0,0,0,0,22,13,0,0,0,0,18,9,0,0,0,4,10,695,20
509031249,0,0,0,9,0,12,17,0,0,0,0,19,13,0,0,0,0,19,16,0,3,0,0,19,19,4,0,0,0,28,39,3,4,0,0,56,65,6,5,0,0,77,83,7,11,0,0,104,120,7,18,6,0,148,75,6,8,4,0,98,78,4,9,0,0,90,56,7,7,0,0,72,110,16,6,0,0,133,16,0,0,6,0,22,18,10,8,0,0,37,9,0,0,0,0,13,731,89,88,23,10,946,3,0,0,4,0,11,22,0,0,0,0,30,24,0,5,0,0,28,29,0,0,5,0,32,66,3,5,3,0,77,105,4,13,0,0,125,142,3,5,0,3,155,165,3,6,0,0,175,162,8,7,3,0,179,101,0,6,0,0,104,82,15,5,3,0,107,64,4,4,0,0,71,94,3,0,0,0,107,13,0,0,0,0,16,5,0,3,0,0,14,10,0,0,0,0,10,1104,39
509031250,4,0,3,8,0,13,9,0,7,5,0,22,8,0,6,7,0,20,11,3,6,3,0,26,17,0,4,0,3,27,25,11,17,14,0,65,27,7,22,6,3,67,66,14,22,9,5,116,135,26,40,8,0,204,78,14,18,7,0,126,71,20,22,12,0,134,39,16,21,7,4,89,44,22,24,4,3,104,8,11,12,0,0,31,7,14,12,4,0,37,5,0,9,0,0,13,554,161,246,101,24,1095,3,0,0,16,0,22,17,0,3,4,0,28,27,0,3,6,0,41,26,3,0,7,0,41,32,3,7,0,3,43,53,5,12,10,0,77,67,4,4,6,0,86,75,10,9,12,0,101,55,9,15,6,0,84,35,5,9,9,0,61,22,7,7,3,0,42,23,7,12,3,0,42,23,9,17,14,0,61,3,0,3,0,0,9,0,4,3,8,0,18,0,0,0,0,0,11,465,69
510011262,11,0,0,3,0,14,66,0,0,0,0,66,36,0,0,3,0,47,42,0,6,3,3,54,49,0,5,3,0,58,79,0,6,0,0,88,127,12,14,3,3,159,208,19,9,4,0,244,333,29,34,0,3,395,323,27,25,0,4,381,334,47,23,5,3,419,291,42,15,0,3,354,557,57,31,0,8,653,129,16,8,0,0,152,210,24,19,0,3,263,46,5,0,0,4,55,2834,284,210,27,41,3392,8,0,0,8,0,15,95,0,4,0,3,105,70,0,0,0,0,76,58,4,11,0,4,81,81,3,19,0,0,99,180,0,15,6,5,209,286,5,20,0,3,307,416,16,29,3,3,463,544,9,26,4,5,594,479,12,19,0,3,514,409,25,10,4,0,454,320,10,13,0,0,350,455,25,19,0,0,489,43,13,9,0,0,52,70,19,3,0,3,108,44,3,3,3,0,57,3559,147
510011263,7,0,0,0,0,6,10,0,0,0,0,10,32,0,0,0,0,32,32,0,0,0,0,37,30,3,0,6,0,34,43,3,4,0,0,49,59,5,12,0,0,70,107,4,4,0,4,120,137,5,4,0,0,143,106,5,3,0,6,122,121,4,6,3,0,133,103,5,0,0,0,107,271,10,3,0,0,284,92,4,0,0,0,93,73,6,3,0,0,80,35,0,4,0,3,43,1262,53,44,9,14,1374,3,0,0,3,0,5,18,0,0,0,0,18,35,0,0,0,0,38,37,0,0,0,0,39,29,0,0,0,0,38,60,5,0,0,0,65,75,0,4,0,0,70,102,4,0,0,0,106,125,0,3,0,0,131,149,0,0,0,0,149,147,4,7,0,0,159,106,0,0,0,5,112,153,0,5,0,0,162,17,0,0,0,0,14,19,0,0,0,0,19,17,0,0,0,0,25,1086,17
510011264,5,0,0,0,0,5,0,0,0,0,0,4,31,0,0,0,0,33,22,0,0,0,0,22,11,0,3,0,0,15,24,0,0,0,0,26,18,3,0,0,0,27,31,0,0,0,0,33,51,0,0,3,0,50,48,5,3,0,0,51,51,0,0,0,0,53,48,3,0,0,0,50,125,3,0,0,0,130,41,0,0,0,0,41,42,0,0,0,0,45,8,0,0,0,0,10,566,17,3,4,8,604,9,0,0,0,0,9,10,0,0,0,0,7,15,0,0,0,0,15,24,0,0,0,6,23,16,0,0,0,0,15,28,0,0,0,4,35,27,0,0,0,0,28,49,0,0,0,0,49,59,0,0,0,0,64,64,0,0,0,0,65,57,0,0,0,3,63,40,0,0,0,0,40,64,0,3,0,0,70,9,0,0,0,0,12,0,0,0,0,0,5,12,0,0,0,0,12,487,7
510011265,11,0,3,0,0,15,18,0,5,0,0,16,15,3,4,0,0,21,19,0,0,0,0,22,31,0,3,0,0,42,61,10,11,3,0,80,57,0,5,0,0,64,142,7,8,0,3,160,203,11,14,0,3,231,214,20,8,6,0,241,176,16,8,0,0,198,145,8,3,0,0,161,294,15,9,0,0,319,57,11,0,6,0,74,70,17,5,0,0,96,46,0,0,0,8,51,1558,127,80,16,18,1801,11,0,0,6,0,16,24,0,0,5,0,31,20,0,4,3,0,30,32,0,3,0,0,38,36,0,0,0,3,43,99,6,7,0,0,105,111,3,6,5,0,117,172,3,3,0,0,182,258,9,11,4,0,286,226,3,8,0,0,237,179,11,3,5,0,197,146,0,0,0,0,159,173,8,3,0,0,193,16,9,0,4,0,28,27,7,3,0,0,39,30,0,0,0,0,39,1569,66
510011266,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,14,6,0,0,3,0,17,10,0,0,0,0,12,20,0,5,0,0,21,30,0,3,0,0,36,39,4,0,0,0,43,33,0,0,0,0,36,34,0,0,3,0,42,18,4,0,0,0,27,17,0,0,0,0,17,37,3,6,0,0,42,3,0,0,0,0,7,8,3,0,0,0,15,3,0,0,0,0,5,278,23,19,12,0,334,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,10,6,0,0,0,0,14,21,0,0,0,0,21,25,0,0,0,0,25,36,0,0,0,0,34,47,0,0,0,0,53,33,0,5,0,0,35,28,5,0,0,0,34,26,0,0,0,0,26,7,0,0,0,0,8,29,0,0,4,0,32,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,274,12
510021267,30,0,0,7,0,39,14,0,0,0,0,14,45,0,3,0,0,47,22,0,0,0,0,24,11,4,0,0,0,16,39,0,4,0,0,45,48,3,0,4,0,59,93,10,4,0,0,105,269,9,4,0,0,286,431,12,7,0,3,455,756,4,3,0,6,766,1037,11,3,0,3,1061,4351,26,8,4,8,4399,1964,10,8,0,3,1985,1968,22,13,0,3,2006,128,0,3,0,3,138,11203,111,66,20,38,11442,3,0,0,0,0,7,7,0,0,0,0,13,35,0,0,0,0,34,16,0,3,0,0,18,22,0,0,0,0,20,38,0,6,0,0,41,53,0,0,0,0,51,77,6,0,0,4,86,186,0,0,0,0,188,301,0,0,0,5,305,295,4,0,0,0,302,340,0,0,0,0,345,871,0,0,0,0,871,200,0,0,0,0,196,176,0,0,0,4,181,30,0,0,0,0,31,2642,10
510021268,0,0,0,0,0,0,20,0,0,0,0,20,17,0,0,0,0,19,11,0,0,0,0,11,4,0,0,0,0,4,19,0,0,0,0,21,23,3,0,0,0,20,40,4,0,0,0,41,97,3,0,0,0,101,154,7,4,0,0,167,205,4,0,0,0,207,272,6,3,0,0,282,838,11,0,0,3,846,397,9,3,0,0,407,393,9,5,0,0,401,28,4,0,0,5,33,2506,42,25,4,17,2593,0,0,0,4,0,8,17,0,0,0,0,20,29,0,0,0,0,30,13,0,0,0,0,21,19,0,0,0,0,22,59,0,8,0,0,65,57,4,0,0,0,59,98,0,3,0,0,105,140,0,7,0,0,142,170,4,4,0,0,179,170,3,0,0,5,175,106,0,0,0,0,113,209,0,0,0,0,208,53,0,0,0,0,53,43,4,0,0,0,42,3,0,0,0,0,3,1193,17
