POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
506011114,40,39,74,29,29,23,32,19,4,288,41,35,76,15,18,9,20,8,0,227,31,38,28,9,5,3,12,4,0,132,42,39,20,17,10,11,14,5,3,151,13,12,5,0,0,0,3,4,0,40,11,30,0,0,6,11,4,0,0,60,4,3,0,8,0,3,0,5,3,35,314,321,549,420,315,431,264,386,22,3016,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,4,0,6,10,0,0,0,0,0,0,0,0,4,9,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
506011115,11,43,15,8,14,0,9,5,0,109,4,62,13,7,5,4,0,4,6,108,5,45,7,4,5,0,0,0,0,70,9,80,4,6,4,0,0,0,0,116,3,6,0,0,0,0,0,0,0,12,0,31,0,0,3,5,0,0,4,43,0,0,6,6,0,0,0,0,0,11,88,349,140,183,145,27,34,82,16,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
506011116,21,17,7,3,13,4,6,8,0,79,18,25,11,0,10,6,0,8,5,78,13,13,8,0,3,4,0,0,0,43,19,11,3,0,4,3,3,0,5,48,3,3,5,0,4,0,0,0,0,11,4,8,4,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,3,3,152,127,161,126,120,101,35,157,11,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
506011117,11,11,12,13,4,9,0,0,0,56,5,17,8,0,0,0,8,0,0,41,0,13,9,4,0,0,0,5,0,29,0,15,0,6,0,0,4,0,0,25,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,15,42,102,77,173,47,132,40,105,8,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
506011307,27,43,21,11,9,5,3,3,0,126,7,53,10,3,6,10,4,6,0,93,8,38,9,5,5,5,0,0,0,72,17,92,6,4,4,3,0,3,0,130,4,15,0,0,3,0,0,0,0,22,7,11,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,134,372,145,256,92,331,54,236,17,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011308,31,60,108,17,55,23,60,36,8,394,52,75,125,10,34,10,36,21,3,363,49,59,90,3,22,4,35,13,3,272,111,84,128,4,31,12,47,10,4,437,39,17,22,0,3,4,11,3,0,96,56,24,14,0,14,0,3,4,4,124,0,0,6,0,6,5,0,3,0,20,483,466,866,241,452,191,451,408,47,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
506021118,202,286,274,163,325,98,96,73,17,1532,195,322,273,149,226,56,75,69,20,1380,170,262,203,102,123,31,70,36,13,1004,527,635,395,229,144,44,123,58,15,2167,207,176,104,18,36,7,25,6,3,579,456,244,85,9,37,7,14,6,4,859,7,10,22,7,13,12,15,10,14,112,2145,2455,2166,1806,1948,1003,1058,1194,171,13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,3,4,0,0,0,0,5,14,0,3,4,4,0,4,0,4,3,15,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4
506021119,88,121,105,74,71,35,13,25,3,530,63,99,93,42,44,24,8,22,0,400,61,67,59,18,18,13,15,6,0,260,117,121,42,12,37,15,11,11,0,373,30,31,10,5,13,5,0,0,0,92,40,43,15,9,4,7,0,3,4,126,3,5,3,10,0,3,7,4,8,42,685,880,870,1103,587,644,200,580,39,5582,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,7,11,0,0,0,0,0,0,0,0,4,9,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
506021120,99,106,180,9,242,87,295,84,14,1103,109,123,203,5,162,51,227,76,10,966,136,102,132,3,49,40,134,44,10,654,320,178,194,0,93,50,190,44,12,1079,127,31,33,0,16,3,35,8,3,265,197,33,13,0,14,7,23,0,0,291,16,0,6,0,5,3,13,3,3,52,1133,720,1061,81,1180,400,1998,715,76,7372,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,11,13,0,0,0,5,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4
506021121,88,131,177,166,311,76,420,80,23,1466,103,179,215,107,234,51,349,43,20,1303,110,185,222,48,140,24,247,49,15,1039,350,726,617,34,190,45,544,45,30,2582,151,275,240,4,43,5,90,13,13,821,410,469,219,5,39,5,71,16,11,1246,6,11,23,0,4,9,16,6,11,84,1435,2166,2075,1279,1596,1070,2996,799,186,13598,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,5,3,13,0,0,0,0,0,0,0,0,7,9,3,0,0,3,0,0,0,4,7,18,0,0,0,0,3,0,0,0,6,13,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,5,7,0,3,0,0,0,0,0,0,7,8
506021123,175,322,230,386,210,75,33,101,13,1553,193,343,154,238,130,62,26,48,5,1214,148,233,98,79,63,43,26,27,8,730,345,456,162,72,72,50,40,40,7,1255,131,109,50,6,20,14,7,18,3,355,317,145,60,29,28,37,6,10,7,627,7,15,16,13,9,3,4,12,4,75,1799,2347,1642,3394,1505,980,451,1396,134,13663,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,10,0,0,0,0,4,0,0,0,3,12,0,0,3,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,4,8,0,0,4,0,0,3,0,0,3,11,0,3,0,0,0,0,0,0,4,10,0,6,6,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,6,11,0,0,3,0,0,0,0,0,0,7
506021309,38,31,24,33,33,23,10,4,0,189,35,45,12,23,18,9,5,6,0,153,19,22,10,9,4,0,0,3,0,77,32,40,9,6,4,10,4,4,6,109,10,16,0,0,3,7,0,0,0,32,12,34,3,4,0,3,4,0,0,63,4,0,0,0,0,7,0,3,0,21,305,326,235,451,223,722,92,319,25,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021310,16,36,14,27,6,0,0,0,0,105,9,52,10,7,3,0,0,0,0,80,15,28,5,3,4,0,3,0,0,59,9,43,4,7,0,0,6,0,0,64,4,6,0,0,0,0,0,0,0,12,3,5,0,0,3,0,0,0,0,18,0,4,0,0,0,0,0,0,0,5,81,244,81,205,79,18,60,59,5,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,61,124,64,56,93,24,18,15,9,471,58,130,54,33,60,18,9,13,9,376,41,125,34,17,39,14,0,8,0,279,185,294,61,17,43,16,9,18,0,639,74,74,9,0,13,7,7,4,0,179,138,96,6,5,20,8,4,0,3,274,0,3,0,0,0,0,0,0,4,16,667,1063,413,528,601,209,139,257,44,3919,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
506031124,66,197,118,124,99,26,58,61,11,770,85,234,93,65,56,15,57,48,14,672,94,163,63,20,32,18,23,37,0,454,188,246,120,21,35,24,43,35,9,722,61,47,14,0,4,11,6,0,4,143,100,66,11,0,11,3,7,8,0,204,3,5,8,12,5,3,4,6,6,56,802,1439,863,1361,649,514,553,1093,104,7376,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,6
506031125,10,18,14,10,20,9,6,3,0,81,18,24,17,0,10,8,4,3,0,75,6,14,11,0,12,0,3,4,3,52,20,35,10,0,5,0,4,4,0,71,5,17,6,0,0,0,0,0,0,21,10,19,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,0,5,8,167,206,195,148,149,293,78,188,22,1434,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031126,216,212,458,30,352,123,453,155,31,2030,308,222,381,55,246,133,285,97,27,1747,237,176,291,21,93,72,174,56,12,1129,653,314,444,27,153,121,155,62,27,1951,166,73,95,0,27,23,24,13,0,439,364,91,62,0,32,17,28,9,5,605,14,6,27,3,11,5,19,8,3,105,2334,1519,3058,397,2240,1010,3228,1901,213,15902,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,4,3,14,0,0,3,4,6,0,0,0,11,25,0,0,5,0,0,0,7,4,11,25,0,0,5,0,0,0,4,3,4,22,0,4,3,0,0,0,0,0,7,23,0,4,0,0,0,0,0,0,0,5
506031127,127,140,122,91,106,83,32,21,13,742,84,117,85,49,48,47,17,11,5,467,85,78,43,27,25,20,12,12,3,298,103,164,31,23,31,35,11,7,3,412,19,21,9,0,3,8,3,0,0,62,42,49,4,0,8,18,0,0,0,127,5,8,5,7,0,17,0,5,10,65,983,951,915,1332,757,2361,355,767,92,8514,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,7,15,0,0,0,5,0,0,0,3,3,9,0,0,4,0,0,0,3,0,6,17,0,0,0,0,0,0,6,0,0,9,5,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,4
506031128,15,38,19,12,8,9,7,11,0,115,19,38,16,3,8,10,0,0,0,91,6,21,11,7,5,0,0,0,0,49,13,28,10,7,10,3,6,0,3,75,6,0,0,0,0,0,0,0,0,8,3,16,3,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,7,146,275,182,240,149,327,63,220,10,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
506031129,14,19,22,16,17,8,3,3,0,104,27,34,11,10,7,6,3,3,0,101,11,35,7,3,0,0,0,0,0,64,21,36,6,3,5,12,3,4,0,96,5,6,0,0,0,0,0,0,0,24,4,26,4,4,6,5,0,0,0,47,0,4,0,0,0,0,0,4,0,14,162,305,167,330,150,186,34,147,18,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031130,228,204,670,16,530,154,534,168,38,2544,348,223,673,9,339,114,367,120,25,2221,268,189,443,7,170,78,259,78,22,1519,800,473,763,6,183,113,371,75,35,2825,265,110,152,0,33,16,52,12,5,653,527,127,97,0,38,22,26,4,3,849,18,13,27,3,14,8,16,5,18,123,2808,1680,4441,249,3056,918,3834,1768,273,19014,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,7,0,0,7,4,0,0,0,0,8,17,0,0,0,0,0,0,0,0,10,18,0,0,4,0,0,0,0,3,12,31,0,4,0,0,0,0,3,6,15,32,0,0,0,0,3,0,0,0,3,14,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,5,4
506031131,62,82,81,15,48,39,7,23,0,359,42,90,54,18,27,24,6,9,6,283,44,53,41,12,15,12,0,4,0,174,64,106,43,4,18,10,4,8,0,257,18,32,6,0,3,4,0,0,0,68,26,49,7,0,4,0,0,0,0,95,3,3,5,6,4,4,0,4,3,37,482,724,650,600,474,617,119,386,37,4090,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
506041132,51,51,122,20,56,43,106,30,8,491,72,67,108,7,29,24,66,18,4,384,49,61,67,3,19,10,35,12,8,255,111,62,72,3,27,14,33,0,3,325,32,14,11,0,3,0,5,5,0,62,36,27,11,0,3,3,3,0,0,84,0,3,4,0,5,0,5,4,6,27,524,479,902,343,449,519,587,358,48,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3
506041133,25,59,66,33,41,8,8,10,3,263,35,53,39,34,14,6,10,3,8,192,21,37,24,19,9,0,6,3,5,114,59,71,21,13,16,3,4,3,0,187,13,14,9,0,4,3,0,0,0,40,24,41,5,0,4,3,0,0,6,84,0,0,10,4,6,3,0,6,0,26,287,540,431,586,332,273,156,283,32,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
506041134,26,65,30,54,31,12,13,15,0,253,21,66,21,40,14,4,11,6,0,184,9,32,8,12,7,4,7,4,3,76,19,38,14,10,10,7,4,0,0,109,4,10,5,0,0,0,0,0,0,21,9,26,0,0,0,0,0,0,0,37,4,0,3,3,0,4,0,0,0,23,201,442,255,751,236,362,140,348,20,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041135,15,43,38,12,15,9,11,15,0,160,17,36,30,0,13,9,7,4,0,127,12,30,24,4,0,4,4,0,3,87,15,56,14,7,7,6,3,4,0,119,6,14,3,0,3,5,0,0,0,29,10,17,8,0,3,5,4,0,0,37,0,0,0,3,6,0,0,3,3,16,196,344,330,311,215,249,104,180,26,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041136,121,116,266,65,127,60,181,100,10,1037,139,147,225,42,82,54,135,59,7,878,103,96,152,9,39,35,81,36,3,551,235,150,220,11,45,36,98,20,7,822,81,31,42,0,14,11,10,4,4,196,124,47,17,0,13,3,14,4,0,225,6,6,16,4,10,8,4,10,6,71,1103,860,1976,725,998,879,1173,1079,95,8897,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,7,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,4,9,0,0,0,0,0,0,0,7,6,14,0,0,3,0,0,0,0,4,6,20,0,0,0,0,0,0,5,0,4,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3
