POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
503021038,6,8,3,6,0,0,0,0,0,18,7,0,0,3,10,4,0,0,0,22,0,22,0,8,12,4,0,0,0,52,9,23,0,13,5,3,0,6,0,62,8,22,8,22,10,12,0,4,0,81,6,35,9,33,15,13,0,4,0,127,18,58,17,42,31,18,6,0,0,182,23,127,26,40,39,10,6,13,5,281,41,193,36,36,65,13,6,7,9,407,42,280,22,28,62,8,0,6,5,456,56,307,17,24,42,8,4,0,4,465,55,275,7,11,21,9,0,0,8,390,272,672,27,7,90,9,8,3,10,1101,117,144,5,0,28,10,4,6,0,303,161,182,0,0,18,13,0,0,3,376,4,8,0,0,0,0,0,0,0,18,811,2350,179,285,452,133,31,60,40,4340,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,0,0,0,18
503021039,3,4,0,0,0,0,0,0,0,8,0,22,3,7,0,0,0,0,0,34,5,25,3,14,9,8,0,7,0,69,6,35,5,15,5,9,0,13,0,88,5,32,11,21,11,16,3,4,0,98,12,65,12,43,19,13,0,14,0,183,15,69,11,24,27,10,4,15,0,176,25,123,20,47,43,13,0,17,4,293,23,184,24,35,35,7,5,14,0,325,16,212,7,19,24,5,0,5,0,294,37,240,6,16,18,3,0,6,4,327,22,251,6,3,10,4,0,0,5,297,87,376,0,9,18,0,0,0,3,493,18,78,3,0,0,0,0,0,0,105,43,170,4,4,9,6,0,0,0,231,0,7,0,3,0,0,0,0,0,19,316,1889,106,270,223,102,14,93,18,3030,0,0,0,0,0,0,0,0,0,9,0,4,0,3,0,4,0,0,0,11,0,7,3,18,0,3,0,0,3,36
503021040,0,3,0,0,0,0,0,0,0,9,5,4,0,3,0,0,0,0,0,13,0,7,0,10,11,4,0,0,0,32,3,14,0,13,9,3,0,6,0,42,0,16,3,10,8,5,0,5,0,49,3,26,4,29,5,10,0,15,0,86,11,36,4,19,13,16,0,4,0,102,10,46,11,37,16,8,3,11,0,134,16,67,6,27,22,11,0,7,3,162,14,64,4,18,3,0,0,0,0,99,15,72,0,3,7,0,0,0,4,102,18,43,0,0,0,5,0,0,0,69,32,79,3,3,9,6,0,0,4,139,7,18,0,0,0,6,0,0,0,34,24,52,0,0,4,5,0,0,0,89,0,0,0,0,0,0,0,0,0,6,157,545,38,173,107,77,11,40,20,1169,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,11
503021042,9,19,0,0,4,0,0,0,4,34,6,18,0,9,8,6,0,3,0,46,8,40,13,18,20,6,0,17,5,125,3,49,5,44,26,16,3,23,4,170,21,64,15,33,34,24,0,23,3,216,30,134,19,76,65,30,0,21,9,387,41,201,21,96,66,33,7,17,4,483,45,374,34,89,110,31,5,28,6,719,75,725,63,87,195,33,11,26,12,1228,100,882,62,85,144,33,4,3,9,1318,133,960,44,41,96,23,5,0,4,1309,108,801,32,32,58,17,5,3,9,1066,424,1446,19,38,119,37,5,0,6,2102,181,373,5,4,22,10,0,0,5,596,587,884,11,0,34,32,4,0,15,1571,7,26,0,6,5,0,0,0,11,56,1760,6989,336,672,998,335,50,169,104,11415,4,9,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,10,4,13,6,5,0,0,0,35
503021043,3,11,0,0,0,0,0,0,0,20,0,13,0,7,5,5,0,0,0,31,5,28,0,13,17,6,0,0,0,65,3,40,0,19,12,9,0,6,0,84,10,35,9,26,24,11,0,6,0,115,5,91,8,42,25,10,4,13,0,207,12,143,11,59,42,16,0,12,5,298,24,253,27,78,51,11,8,14,5,461,35,358,23,68,79,19,11,12,8,620,44,411,21,29,69,5,3,10,4,601,54,449,20,30,30,4,0,0,6,589,64,382,8,21,27,0,0,0,3,516,156,653,20,26,39,8,0,5,0,905,69,145,10,0,6,6,0,0,0,234,163,377,3,4,21,12,0,0,4,585,0,12,0,0,0,0,0,0,0,16,650,3405,170,418,433,114,43,87,36,5355,0,0,0,4,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,11,0,9,0,6,4,0,0,0,0,18
503021295,0,3,0,0,4,0,0,0,0,8,0,10,0,7,3,0,0,0,4,23,0,14,0,8,6,3,0,0,4,44,0,28,3,25,6,3,0,4,0,81,3,29,10,23,17,0,0,12,3,96,14,61,6,35,35,9,6,22,0,182,12,92,8,47,40,6,0,25,0,232,29,157,18,41,99,14,9,23,6,404,58,310,37,79,162,13,15,17,15,703,79,443,31,83,196,19,13,15,12,888,116,587,22,73,150,11,14,3,21,1003,115,622,32,66,133,5,22,4,13,1007,646,1561,64,144,254,16,19,4,30,2740,205,404,19,16,37,0,0,3,5,684,547,539,22,15,67,9,7,0,6,1210,5,18,0,0,0,0,0,0,14,39,1841,4882,286,652,1211,107,103,137,127,9349,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,5,0,19
503021296,5,3,0,0,0,0,0,0,0,10,0,9,0,4,4,0,0,3,0,31,0,19,0,18,14,3,0,13,0,78,8,24,3,15,19,15,0,8,0,94,9,25,9,33,13,13,0,13,0,109,11,55,7,41,23,24,3,14,0,183,16,87,20,46,45,18,3,13,0,248,39,114,16,43,61,22,0,19,4,310,51,228,32,61,72,19,12,5,3,479,53,252,24,39,101,12,7,6,5,497,69,268,13,38,52,15,3,11,9,469,85,215,9,16,45,8,0,0,7,386,247,384,14,25,74,10,13,0,9,772,61,83,3,4,17,3,0,0,3,173,112,150,0,4,9,3,0,0,0,285,0,9,0,3,0,0,0,0,5,13,773,1920,149,388,540,167,45,110,47,4141,0,0,0,0,0,0,0,0,0,12,0,4,0,4,0,0,0,0,0,11,0,0,5,12,0,6,0,4,0,30
503021297,25,41,4,8,27,0,0,3,5,119,15,45,5,26,33,17,0,14,0,153,16,80,20,79,61,44,0,40,8,348,36,124,19,104,106,73,3,70,4,531,36,165,37,128,146,69,9,78,19,684,55,345,62,216,281,143,12,152,19,1287,116,553,90,229,394,126,5,134,16,1659,229,1145,145,283,796,150,25,126,45,2935,439,2692,270,309,1492,138,11,116,70,5535,539,3871,305,205,1542,115,23,42,88,6726,709,4927,235,177,1181,98,15,27,64,7432,745,4535,204,144,773,60,27,27,60,6565,3410,12415,431,305,1490,141,45,31,148,18419,1656,4134,153,31,396,67,24,11,51,6521,6308,9368,303,31,845,142,41,14,126,17182,34,150,5,8,27,9,0,8,72,308,14357,44593,2282,2286,9579,1380,246,884,810,76416,5,4,4,7,4,0,0,0,7,35,4,6,5,14,3,3,0,10,0,42,9,10,0,45,24,17,4,12,4,119
504011044,7,11,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,4,0,6,0,9,0,0,0,9,0,0,0,25,6,13,0,4,4,5,0,4,0,31,0,11,0,5,14,4,0,5,0,44,0,23,0,16,4,4,3,0,0,59,5,28,9,17,8,10,3,9,0,92,7,37,20,34,22,3,13,7,0,143,13,73,31,27,25,12,9,6,0,190,20,89,15,8,27,11,6,8,0,185,17,89,10,12,13,9,5,3,4,159,17,88,6,0,9,0,6,4,0,119,80,127,19,0,18,6,0,0,0,251,22,16,6,0,0,0,0,0,0,44,46,21,0,0,3,0,0,0,0,68,0,0,0,0,0,0,0,0,0,5,240,628,111,133,137,65,53,57,11,1435,0,0,0,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,5,0,4,4,0,0,4,0,13
504011045,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,7,0,4,23,5,9,0,4,6,6,3,5,0,35,8,17,0,7,8,9,0,7,0,55,5,16,0,12,7,4,0,4,0,56,14,33,5,25,10,5,6,10,0,97,20,39,13,43,15,12,10,7,0,163,29,57,16,50,30,9,15,24,0,228,25,93,23,31,43,11,20,14,0,262,19,118,21,13,16,4,14,10,7,232,32,143,13,9,17,7,5,5,3,238,22,114,7,8,8,9,0,4,0,168,80,186,15,5,13,4,5,0,3,308,44,38,8,0,5,0,0,0,0,89,45,55,6,0,4,0,0,0,0,113,3,5,0,0,0,0,0,0,0,12,346,925,121,226,172,80,82,93,26,2073,0,0,0,0,0,0,0,0,0,7,0,3,4,3,3,0,0,4,0,12,4,6,6,5,6,7,0,5,0,29
504011046,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,12,0,5,0,0,0,0,0,25,6,12,0,9,0,0,0,5,0,28,0,25,0,10,4,4,0,7,0,57,8,32,0,15,11,8,0,4,0,71,6,35,4,13,12,3,0,4,0,78,17,34,5,25,3,0,3,4,0,94,20,52,6,13,10,3,0,5,0,125,24,55,0,14,7,5,0,4,4,112,13,66,0,7,8,3,0,5,0,107,5,56,3,14,0,0,0,0,5,85,31,97,0,50,10,0,0,0,0,191,6,19,0,12,0,0,0,0,0,42,15,25,0,0,0,0,0,0,0,44,0,8,0,0,0,0,0,0,3,10,149,533,33,178,71,34,13,44,16,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,10
504011047,5,0,0,0,0,0,0,0,0,5,0,4,0,3,0,4,0,0,0,17,0,7,0,11,4,20,0,5,0,42,9,14,3,16,11,17,4,15,0,83,4,12,10,16,14,21,3,11,0,85,8,25,10,30,9,41,3,21,3,138,10,57,14,29,20,31,5,9,0,183,22,59,16,40,22,30,4,9,0,204,29,97,14,45,27,14,0,11,3,241,29,131,4,20,24,11,6,7,0,232,24,132,10,18,18,0,0,5,6,204,26,109,4,5,12,0,3,7,0,160,44,152,0,16,8,3,5,0,0,235,8,29,0,0,3,0,0,3,0,53,31,58,0,6,3,0,0,0,0,92,4,8,0,0,0,0,0,0,0,13,256,898,83,240,173,204,36,103,17,2005,0,0,0,0,5,0,0,0,0,3,0,7,0,0,6,3,0,3,0,18,0,4,0,13,0,6,0,4,0,33
504011048,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,13,0,7,0,4,0,0,0,0,0,13,0,4,0,4,0,5,0,0,0,7,4,14,0,0,8,7,0,0,0,22,0,14,5,4,0,0,0,3,0,25,0,12,0,3,3,5,0,9,0,34,6,9,0,10,0,3,0,0,0,34,7,19,3,3,0,0,0,0,0,29,4,34,0,0,3,0,0,0,0,41,0,29,0,0,0,0,0,0,0,35,4,65,0,0,0,0,0,0,0,73,0,6,0,0,0,0,0,0,0,4,9,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,31,224,10,29,16,17,4,16,3,349,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,3,3,5,0,0,0,3,0,17,0,11,0,4,0,0,0,0,0,20,4,17,0,16,6,0,0,0,0,50,7,20,0,16,0,0,0,0,0,43,13,23,0,11,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,37,96,7,45,18,10,0,9,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
504021050,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,6,0,10,6,0,5,0,0,4,0,30,0,11,3,0,4,0,0,0,0,24,0,17,5,4,0,0,0,0,0,29,0,16,3,0,0,0,0,0,0,31,6,23,0,0,3,5,0,0,0,39,6,23,3,4,5,0,0,0,4,34,0,36,0,3,4,0,0,0,0,37,3,24,0,3,0,0,0,0,0,33,15,67,0,4,0,0,0,0,0,85,3,14,0,0,3,0,0,0,0,17,7,31,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,48,295,21,25,32,10,4,4,7,436,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,13,0,8,0,0,0,0,0,0,0,11,0,7,0,4,0,0,0,0,0,18,0,11,0,4,5,0,0,0,0,19,0,10,0,0,0,0,0,0,0,9,0,10,0,0,4,0,0,0,0,18,0,12,0,0,6,0,0,0,0,18,8,19,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,103,9,14,17,7,0,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,7,0,0,0,0,0,0,0,8,0,0,0,9,3,0,0,0,0,9,6,8,0,3,3,0,0,3,0,18,7,3,0,4,0,6,0,3,0,22,0,14,0,0,5,0,0,3,0,28,0,22,4,6,3,0,0,3,0,48,0,18,0,8,3,3,0,6,0,40,5,40,6,4,5,9,3,0,3,80,7,46,3,18,11,3,0,8,0,93,3,62,0,4,4,0,0,3,3,85,11,60,3,3,3,0,0,0,0,80,8,69,0,6,0,0,0,0,0,89,21,99,0,0,4,0,3,0,0,132,6,12,0,0,0,0,0,0,0,25,13,21,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,6,92,475,31,69,56,22,11,23,9,799,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,13
504021054,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,9,0,7,0,0,0,3,0,0,0,14,0,12,3,6,3,0,0,0,0,29,3,7,0,8,6,6,0,0,0,38,3,9,3,15,3,3,0,3,0,43,3,9,10,17,6,7,5,5,0,60,9,31,9,4,5,4,6,10,0,80,8,40,3,9,7,7,7,0,0,81,14,60,0,5,0,0,8,0,0,91,9,45,0,3,6,0,0,0,0,69,35,65,0,0,4,5,3,0,0,115,8,10,0,0,5,0,0,0,0,18,19,21,0,0,7,0,0,0,0,35,0,3,0,0,0,0,0,0,0,5,113,327,34,68,49,36,37,28,6,684,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,3,0,5,0,17
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,6,0,3,4,6,0,0,0,16,4,4,0,3,0,6,0,5,0,19,0,6,0,6,3,3,3,3,0,19,0,17,0,10,0,8,0,0,4,37,9,15,5,15,6,4,0,0,0,54,3,24,0,11,5,4,3,0,0,62,8,33,8,16,4,3,5,3,0,80,3,28,3,5,5,0,0,0,0,51,7,51,4,5,8,0,0,0,0,80,3,57,0,8,0,0,0,0,0,72,23,92,0,0,3,3,0,0,0,124,3,11,0,0,0,0,0,0,0,10,9,19,0,0,0,0,0,0,0,20,5,3,0,0,0,0,0,0,0,7,64,379,22,84,41,31,16,20,3,666,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,11
504031057,0,0,0,0,0,0,0,0,0,8,0,3,0,8,0,0,0,0,0,11,0,6,0,7,4,0,0,0,0,20,0,10,4,6,4,0,0,6,0,27,3,6,0,10,8,7,0,7,0,37,0,11,3,13,5,3,0,3,0,49,5,12,3,15,4,5,3,3,0,39,3,15,6,14,6,3,4,8,0,64,3,30,8,14,6,9,4,6,0,82,13,31,7,12,4,0,0,5,0,79,9,44,0,3,4,0,0,0,4,68,5,50,0,6,0,0,0,0,0,61,30,64,0,5,3,0,0,0,0,106,3,8,0,0,0,0,0,0,0,11,5,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,89,303,36,112,49,36,11,27,4,672,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,14
504031058,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,0,6,0,14,0,3,0,0,0,0,0,4,0,10,0,0,0,0,3,0,0,7,0,15,4,9,0,7,4,0,0,11,0,33,11,19,4,0,0,0,0,0,0,32,6,23,3,6,7,0,0,0,0,44,12,50,6,3,8,0,0,0,0,77,9,30,0,0,0,0,0,0,0,42,24,79,3,3,0,0,0,0,0,111,10,11,0,0,0,0,0,0,0,23,13,21,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,93,259,27,28,22,5,5,40,0,471,4,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
504031060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,10,4,6,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,8,0,5,0,3,0,0,0,19,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,38,0,11,11,3,0,8,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,12,0,0,0,0,5,0,4,0,0,7,0,7,0,4,0,0,3,3,0,16,0,3,0,0,4,0,5,7,0,24,0,9,0,0,8,5,13,4,0,42,4,9,8,6,13,4,17,8,0,74,7,22,20,6,36,0,37,6,4,139,3,37,22,4,32,0,25,3,0,146,18,50,14,6,34,0,20,4,0,143,12,53,12,0,13,0,14,0,0,108,69,117,24,0,24,3,9,0,0,244,42,20,5,0,3,0,0,0,0,76,109,38,3,0,9,3,0,0,0,160,3,0,0,0,0,0,6,0,3,10,269,371,125,23,181,24,152,43,16,1195,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031062,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,8,0,4,0,4,7,0,0,4,0,18,0,3,4,4,0,0,0,4,0,11,6,3,0,4,7,11,0,0,0,28,0,3,0,8,3,5,3,3,0,35,3,10,0,18,8,3,0,5,0,47,6,22,3,15,3,6,0,10,0,54,9,29,8,12,4,5,0,0,0,74,7,40,0,13,3,0,0,0,0,65,9,53,0,8,0,0,0,0,0,73,0,44,3,5,0,0,0,0,0,61,20,52,0,9,0,0,0,0,0,83,3,10,0,0,0,0,0,0,0,17,8,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,79,295,19,103,28,32,8,21,4,588,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,7
504031063,6,3,0,0,0,0,0,0,5,11,4,4,0,0,4,0,0,0,0,14,10,9,0,0,4,3,0,4,0,31,3,4,5,3,14,11,4,5,0,47,4,14,4,0,18,6,8,11,0,72,7,18,12,8,30,10,12,21,0,111,20,34,23,9,31,14,11,20,0,171,35,46,63,8,70,20,36,34,0,316,72,103,89,6,97,19,43,28,9,471,56,120,56,8,57,14,38,11,6,367,71,141,30,11,42,12,19,3,0,338,65,88,25,4,15,11,12,0,0,223,182,221,27,3,16,12,8,3,3,487,90,44,3,0,4,6,0,0,0,147,131,47,7,0,7,0,0,0,6,192,7,3,0,0,0,0,0,0,0,13,746,905,353,57,409,148,194,153,39,3014,5,0,0,0,4,0,0,0,0,12,5,0,0,0,0,0,0,0,0,7,0,5,3,3,5,0,0,6,0,21
