SAL_CODE_2021,M_15_19_Mgrs,M_15_19_Profnls,M_15_19_Techs_trades_workers,M_15_19_Comm_psnl_serv_wrkrs,M_15_19_Cler_admin_wrkrs,M_15_19_Sales_wrkrs,M_15_19_Mach_oper_dvrs,M_15_19_Labrs,M_15_19_Inad_desc_Ns,M_15_19_Tot,M_20_24_Mgrs,M_20_24_Profnls,M_20_24_Techs_trades_wrkrs,M_20_24_Comm_psnl_serv_wrkrs,M_20_24_Cler_admin_wrkrs,M_20_24_Sales_wrkrs,M_20_24_Mach_oper_dvrs,M_20_24_Labrs,M_20_24_Inad_desc_Ns,M_20_24_Tot,M_25_34_Mgrs,M_25_34_Profnls,M_25_34_Techs_trades_wrkrs,M_25_34_Comm_psnl_serv_wrkrs,M_25_34_Cler_admin_wrkrs,M_25_34_Sales_wrkrs,M_25_34_Mach_oper_dvrs,M_25_34_Labrs,M_25_34_Inad_desc_Ns,M_25_34_Tot,M_35_44_Mgrs,M_35_44_Profnls,M_35_44_Techs_trades_wrkrs,M_35_44_Comm_psnl_serv_wrkrs,M_35_44_Cler_admin_wrkrs,M_35_44_Sales_wrkrs,M_35_44_Mach_oper_dvrs,M_35_44_Labrs,M_35_44_Inad_desc_Ns,M_35_44_Tot,M_45_54_Mgrs,M_45_54_Profnls,M_45_54_Techs_trades_wrkrs,M_45_54_Comm_psnl_serv_wrkrs,M_45_54_Cler_admin_wrkrs,M_45_54_Sales_wrkrs,M_45_54_Mach_oper_dvrs,M_45_54_Labrs,M_45_54_Inad_desc_Ns,M_45_54_Tot,M_55_64_Mgrs,M_55_64_Profnls,M_55_64_Techs_trades_wrkrs,M_55_64_Comm_psnl_serv_wrkrs,M_55_64_Cler_admin_wrkrs,M_55_64_Sales_wrkrs,M_55_64_Mach_oper_dvrs,M_55_64_Labrs,M_55_64_Inad_desc_Ns,M_55_64_Tot,M_65_74_Mgrs,M_65_74_Profnls,M_65_74_Techs_trades_wrkrs,M_65_74_Comm_psnl_serv_wrkrs,M_65_74_Cler_admin_wrkrs,M_65_74_Sales_wrkrs,M_65_74_Mach_oper_dvrs,M_65_74_Labrs,M_65_74_Inad_desc_Ns,M_65_74_Tot,M_75_84_Mgrs,M_75_84_Profnls,M_75_84_Techs_trades_wrkrs,M_75_84_Comm_psnl_serv_wrkrs,M_75_84_Cler_admin_wrkrs,M_75_84_Sales_wrkrs,M_75_84_Mach_oper_dvrs,M_75_84_Labrs,M_75_84_Inad_desc_Ns,M_75_84_Tot,M_85_yr_over_Mgrs,M_85_yr_over_Profnls,M_85ov_Techs_trades_wrkrs,M_85ov_Com_psnl_serv_wrkrs,M_85_yr_over_Cler_admin_wrkrs,M_85_yr_over_Sales_wrkrs,M_85_yr_over_Mach_oper_dvrs,M_85_yr_over_Labrs,M_85_yr_over_Inad_desc_Ns,M_85_yr_over_Tot,M_Tot_Mgrs,M_Tot_Profnls,M_Tot_Techs_trades_wrkrs,M_Tot_Comm_psnl_serv_wrkrs,M_Tot_Cler_admin_wrkrs,M_Tot_Sales_wrkrs,M_Tot_Mach_oper_dvrs,M_Tot_Labrs,M_Tot_Inad_desc_Ns,M_Tot_Tot,F_15_19_Mgrs,F_15_19_Profnls,F_15_19_Techs_trades_workers,F_15_19_Comm_psnl_serv_wrkrs,F_15_19_Cler_admin_wrkrs,F_15_19_Sales_wrkrs,F_15_19_Mach_oper_dvrs,F_15_19_Labrs,F_15_19_Inad_desc_Ns,F_15_19_Tot,F_20_24_Mgrs,F_20_24_Profnls,F_20_24_Techs_trades_wrkrs,F_20_24_Comm_psnl_serv_wrkrs,F_20_24_Cler_admin_wrkrs,F_20_24_Sales_wrkrs,F_20_24_Mach_oper_dvrs,F_20_24_Labrs,F_20_24_Inad_desc_Ns,F_20_24_Tot,F_25_34_Mgrs,F_25_34_Profnls,F_25_34_Techs_trades_wrkrs,F_25_34_Comm_psnl_serv_wrkrs,F_25_34_Cler_admin_wrkrs,F_25_34_Sales_wrkrs,F_25_34_Mach_oper_dvrs,F_25_34_Labrs,F_25_34_Inad_desc_Ns,F_25_34_Tot,F_35_44_Mgrs,F_35_44_Profnls,F_35_44_Techs_trades_wrkrs,F_35_44_Comm_psnl_serv_wrkrs,F_35_44_Cler_admin_wrkrs,F_35_44_Sales_wrkrs,F_35_44_Mach_oper_dvrs,F_35_44_Labrs,F_35_44_Inad_desc_Ns,F_35_44_Tot,F_45_54_Mgrs,F_45_54_Profnls,F_45_54_Techs_trades_wrkrs,F_45_54_Comm_psnl_serv_wrkrs,F_45_54_Cler_admin_wrkrs,F_45_54_Sales_wrkrs,F_45_54_Mach_oper_dvrs,F_45_54_Labrs,F_45_54_Inad_desc_Ns,F_45_54_Tot,F_55_64_Mgrs,F_55_64_Profnls,F_55_64_Techs_trades_wrkrs,F_55_64_Comm_psnl_serv_wrkrs,F_55_64_Cler_admin_wrkrs,F_55_64_Sales_wrkrs,F_55_64_Mach_oper_dvrs,F_55_64_Labrs,F_55_64_Inad_desc_Ns,F_55_64_Tot,F_65_74_Mgrs,F_65_74_Profnls,F_65_74_Techs_trades_wrkrs,F_65_74_Comm_psnl_serv_wrkrs,F_65_74_Cler_admin_wrkrs,F_65_74_Sales_wrkrs,F_65_74_Mach_oper_dvrs,F_65_74_Labrs,F_65_74_Inad_desc_Ns,F_65_74_Tot,F_75_84_Mgrs,F_75_84_Profnls,F_75_84_Techs_trades_wrkrs,F_75_84_Comm_psnl_serv_wrkrs,F_75_84_Cler_admin_wrkrs,F_75_84_Sales_wrkrs,F_75_84_Mach_oper_dvrs,F_75_84_Labrs,F_75_84_Inad_desc_Ns,F_75_84_Tot,F_85_yr_over_Mgrs,F_85_yr_over_Profnls,F_85_yr_over_Techs_tra_wrkrs,F_85ov_Com_psnl_serv_wrkrs,F_85ov_Cler_admin_wrkrs,F_85_yr_over_Sales_wrkrs,F_85_yr_over_Mach_oper_dvrs,F_85_yr_over_Labrs,F_85_yr_over_Inad_desc_Ns,F_85_yr_over_Tot,F_Tot_Mgrs,F_Tot_Profnls,F_Tot_Techs_trades_wrkrs,F_Tot_Comm_psnl_serv_wrkrs,F_Tot_Cler_admin_wrkrs,F_Tot_Sales_wrkrs,F_Tot_Mach_oper_dvrs,F_Tot_Labrs,F_Tot_Inad_desc_Ns,F_Tot_Tot
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,7,0,0,0,0,20
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
SAL50828,0,0,24,12,0,22,7,38,0,102,5,10,35,11,0,14,17,37,0,128,33,27,131,28,9,14,64,35,6,347,50,36,112,16,14,8,63,50,9,363,30,40,72,17,4,9,52,20,6,255,15,14,37,11,3,0,33,9,0,136,4,3,4,0,4,0,7,3,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,142,127,413,101,43,69,246,191,23,1359,0,3,5,27,5,55,3,17,4,115,8,15,7,31,12,21,0,13,3,115,29,73,27,85,59,37,16,18,4,348,31,70,26,86,69,36,11,13,0,349,22,77,11,52,49,32,5,15,0,269,10,30,4,27,19,11,3,5,0,114,0,7,0,4,13,6,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,104,272,81,318,235,196,40,84,13,1346
SAL50829,0,0,14,0,0,6,3,11,0,30,0,0,25,0,4,3,13,3,0,51,13,21,62,6,4,5,22,9,3,140,18,22,37,9,9,5,32,3,0,127,20,12,48,3,0,6,32,0,4,119,16,11,21,4,5,3,21,13,4,100,0,5,4,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,73,201,21,25,20,124,39,16,587,0,0,4,6,0,13,0,0,0,25,0,10,11,9,11,9,3,3,0,51,14,54,10,16,27,4,0,4,4,135,17,39,3,13,34,12,4,4,0,116,12,26,9,9,24,7,4,5,0,105,10,22,10,9,13,8,4,6,4,77,0,0,0,4,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55,150,38,54,113,52,23,26,17,525
SAL50830,0,0,4,0,0,3,0,0,0,10,0,0,0,0,0,0,5,10,0,16,0,0,9,3,0,0,4,24,0,43,3,8,0,0,0,0,7,3,0,24,10,3,10,0,0,0,0,10,0,31,11,4,5,0,0,3,4,3,0,34,3,0,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,14,31,4,0,9,27,54,8,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,11,8,0,4,3,4,0,0,46,0,60,3,3,0,4,4,0,0,4,4,28,7,0,0,0,5,0,0,3,0,25,6,6,0,5,4,3,0,10,0,31,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,15,3,12,19,7,0,76,9,176
SAL50831,6,0,42,21,7,72,10,74,3,241,9,39,104,36,31,57,37,63,5,381,108,168,249,57,56,61,85,74,15,878,226,249,261,52,81,75,125,97,22,1195,167,133,229,49,60,41,109,65,13,857,93,82,149,31,54,30,83,55,3,572,10,19,20,6,8,8,15,16,0,108,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,623,697,1045,251,305,346,470,446,58,4243,0,3,7,67,19,121,0,36,5,259,14,73,19,101,74,87,3,18,3,398,86,281,52,164,202,82,6,35,9,920,120,309,66,160,261,92,14,69,17,1093,82,169,40,130,207,65,8,74,12,792,45,66,18,79,136,57,8,54,0,463,0,16,0,9,28,4,0,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,919,203,710,922,502,49,298,48,4001
SAL50832,0,0,6,0,0,0,0,0,0,3,0,0,8,4,0,0,0,8,0,17,0,0,6,0,0,0,0,3,0,13,3,4,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,7,3,0,4,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,24,5,0,3,5,12,0,73,0,0,0,5,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,7,0,11,0,0,0,0,0,0,0,11,0,5,0,9,4,0,0,0,0,16,0,4,0,4,0,4,0,0,0,16,0,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,13,9,9,0,11,0,72
SAL50833,0,0,16,3,0,9,3,18,3,55,10,12,41,14,5,18,17,35,0,152,25,35,70,15,24,12,54,43,8,302,20,52,91,27,15,11,58,36,13,324,14,31,62,14,17,9,58,32,5,241,13,12,31,13,9,6,43,29,10,164,4,3,11,5,9,0,18,12,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,88,146,326,96,81,65,250,199,38,1293,0,5,5,10,0,28,0,8,0,54,5,22,17,31,20,25,3,10,4,125,16,41,14,62,36,19,3,25,3,229,14,55,15,51,44,15,4,26,4,219,15,31,9,46,32,12,5,36,5,190,7,27,5,29,28,5,0,22,4,132,0,4,0,9,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,59,182,66,238,175,102,25,133,24,994
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
SAL50835,0,9,8,8,6,9,5,12,3,50,0,21,14,22,7,6,7,20,0,111,33,78,60,21,22,16,19,18,5,277,57,73,40,11,15,9,13,19,4,235,61,56,23,8,16,9,14,7,0,194,28,33,28,14,10,10,15,8,3,151,8,9,12,0,0,3,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,278,185,90,78,59,69,90,18,1051,0,0,0,16,4,26,0,9,0,60,4,11,3,36,24,13,3,6,0,104,36,106,25,48,44,18,4,10,3,292,33,99,14,34,40,17,0,5,3,237,24,60,12,24,45,7,5,3,4,182,21,39,8,20,43,8,4,5,4,152,3,4,0,5,10,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,323,68,185,204,87,13,43,17,1056
SAL50836,0,0,0,0,0,0,3,0,0,3,0,8,14,4,0,0,15,7,0,43,3,41,75,5,5,0,67,17,0,212,13,14,73,8,5,0,98,9,0,220,29,31,65,3,6,0,78,5,0,223,13,26,53,3,4,0,73,13,5,186,0,5,8,0,0,0,10,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,117,288,24,10,0,348,50,10,922,0,0,0,4,0,0,0,0,0,6,0,5,3,0,8,0,3,3,0,23,0,21,9,3,10,0,17,8,0,71,9,18,3,0,3,0,5,3,0,50,3,7,7,7,10,0,14,4,0,45,6,13,3,6,12,0,3,0,4,43,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56,24,21,46,4,39,28,6,241
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9
SAL50838,0,0,8,0,0,15,0,16,0,41,0,0,20,3,0,7,18,26,3,75,13,13,47,7,3,5,37,27,6,157,12,16,46,4,4,3,39,19,7,161,12,21,26,11,11,3,33,30,3,144,9,11,19,7,6,9,44,17,7,132,0,3,0,3,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,68,165,37,35,40,180,132,20,728,0,0,0,5,3,20,0,10,0,40,0,10,6,16,5,18,0,4,6,61,9,16,9,32,33,15,3,21,3,137,18,22,7,39,31,12,3,10,3,143,4,19,8,29,27,15,6,29,0,140,5,20,4,27,18,8,5,12,0,83,0,0,0,0,3,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,87,35,146,123,84,18,87,11,620
SAL50839,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,4,3,9,6,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,10,4,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,4,6,0,0,10,0,39
SAL50840,0,0,5,7,0,13,0,13,0,27,3,19,17,16,6,4,7,0,0,82,34,214,43,14,22,10,8,15,6,371,69,125,33,10,15,4,0,3,7,270,52,71,19,10,10,3,3,4,0,180,29,47,12,3,4,0,10,8,0,102,7,16,4,0,3,0,5,3,0,39,0,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,193,492,135,68,65,37,34,54,8,1084,0,0,0,9,7,17,0,0,0,40,13,28,7,32,12,17,0,6,3,111,37,236,13,36,50,22,4,9,6,414,44,128,7,18,19,8,0,4,0,229,39,78,8,10,33,9,0,3,6,185,16,45,3,6,21,7,0,0,0,102,3,16,0,5,6,4,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,141,529,39,127,148,87,3,30,16,1117
SAL50841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,0,0,0,0,3,0,7,5,0,0,0,0,0,5,0,0,8,0,0,3,0,0,0,9,0,3,14,0,0,6,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,0,0,0,19,13,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,11,3,0,0,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,4,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,3,7,0,7,9,0,50
SAL50842,5,3,22,31,0,39,15,58,0,177,13,35,49,28,21,29,25,26,3,229,37,150,91,27,45,16,29,30,3,437,119,241,100,23,41,18,31,21,14,615,148,174,105,19,50,25,38,30,9,595,111,161,93,25,45,16,35,32,8,536,49,72,31,11,20,7,20,20,8,243,6,7,0,0,0,0,3,5,0,28,0,0,0,0,0,0,0,0,0,0,487,839,510,166,226,152,202,228,45,2864,0,8,9,67,14,73,0,22,0,197,11,54,15,54,37,42,0,3,5,212,32,223,23,56,76,19,0,14,3,444,51,256,22,52,150,19,4,16,12,589,77,208,17,67,156,44,4,21,7,589,68,153,14,51,169,41,13,27,0,549,10,53,4,16,46,8,0,14,7,161,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,245,949,108,373,651,252,27,122,31,2762
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,0,0,3,0,0,0,3,3,0,15,0,0,25,0,0,0,18,25,0,68,9,29,63,0,0,0,74,19,0,196,19,21,57,0,0,0,80,7,3,197,23,9,42,0,0,0,52,8,6,137,9,3,27,3,5,0,39,9,0,95,0,0,6,0,0,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,67,216,9,9,7,277,69,6,715,0,0,0,0,0,0,4,0,0,6,0,0,0,3,3,4,3,0,0,22,4,23,3,10,9,0,7,5,0,65,12,6,0,8,13,0,7,3,0,49,0,0,0,0,15,0,5,10,0,36,0,0,0,0,8,5,4,7,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,16,21,42,7,37,32,3,213
SAL50845,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,10,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,10,4,0,0,0,0,0,3,4,0,9,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10,0,0,0,10,8,0,53,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,4,0,0,0,8,4,0,0,0,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,7,15,4,0,6,0,48
SAL50846,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,7,0,20,8,19,27,5,3,7,24,12,3,102,11,7,16,0,0,0,27,5,0,68,11,7,19,3,0,0,24,7,0,72,5,11,20,3,5,0,14,11,0,70,3,0,7,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,90,18,10,6,95,40,4,344,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,7,0,8,11,3,0,8,0,45,4,12,0,3,6,3,0,3,0,27,5,5,0,3,4,0,0,0,0,28,8,8,0,0,4,0,0,0,0,31,4,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,34,7,21,30,4,9,22,0,149
SAL50847,0,0,16,8,0,18,5,18,0,68,0,0,11,4,0,5,8,10,0,36,5,5,32,0,4,4,11,10,0,64,19,13,56,3,3,5,30,9,3,149,25,25,85,8,5,0,29,7,6,189,19,28,45,10,12,4,24,17,4,153,8,14,10,0,4,0,12,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,85,249,33,21,35,118,80,13,724,0,0,6,19,0,25,3,6,0,62,0,5,5,4,8,7,0,0,0,34,3,29,6,12,9,8,4,0,0,74,10,40,10,24,31,7,3,6,0,139,21,39,13,30,66,21,3,13,0,196,8,38,10,14,40,12,7,8,0,140,0,10,0,4,7,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,158,41,114,173,85,19,41,3,679
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,4,3,29,17,4,32,16,54,0,163,4,24,45,23,10,16,15,37,3,183,18,56,83,16,14,7,16,18,8,228,74,87,104,9,16,16,37,17,6,372,101,138,133,26,27,19,48,19,4,507,89,73,89,14,22,6,51,30,5,386,38,37,29,10,6,12,14,10,4,149,12,3,0,0,0,0,0,3,4,23,0,0,0,0,0,0,0,0,0,0,342,415,511,115,103,106,195,182,33,2000,0,4,5,54,17,59,3,22,3,163,6,25,14,49,32,28,3,8,3,161,21,70,11,29,54,13,3,7,3,218,46,160,20,49,94,19,3,14,7,412,71,168,16,78,131,29,6,14,4,532,32,89,19,63,96,24,6,24,0,356,8,34,13,11,29,7,0,8,0,102,0,4,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,197,552,101,318,446,184,35,97,29,1952
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
