SAL_CODE_2021,F_Mgmt_Cmrce_35_44_yr,F_Mgmt_Cmrce_45_54_yr,F_Mgmt_Cmrce_55_64_yr,F_Mgmt_Cmrce_65_74_yr,F_Mgmt_Cmrce_75_84_yr,F_Mgmt_Cmrce_85_yr_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24_yr,F_FoodHos_PsnlSvcs_25_34_yr,F_FoodHos_PsnlSvcs_35_44_yr,F_FoodHos_PsnlSvcs_45_54_yr,F_FoodHos_PsnlSvcs_55_64_yr,F_FoodHos_PsnlSvcs_65_74_yr,F_FoodHos_PsnlSvcs_75_84_ye,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24_yr,F_Mix_Fld_Prog_25_34_yr,F_Mix_Fld_Prog_35_44_yr,F_Mix_Fld_Prog_45_54_yr,F_Mix_Fld_Prog_55_64_yr,F_Mix_Fld_Prog_65_74_yr,F_Mix_Fld_Prog_75_84_yr,F_Mix_Fld_Prog_85_yr_over,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85_over,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24_yr,P_Nat_Phy_Sci_25_34_yr,P_Nat_Phy_Sci_35_44_yr,P_Nat_Phy_Sci_45_54_yr,P_Nat_Phy_Sci_55_64_yr,P_Nat_Phy_Sci_65_74_yr,P_Nat_Phy_Sci_75_84_yr,P_Nat_Phy_Sci_85_yr_over,P_Nat_Phy_Sci_Tot,P_IT_15_24_yr,P_IT_25_34_yr,P_IT_35_44_yr,P_IT_45_54_yr,P_IT_55_64_yr,P_IT_65_74_yr,P_IT_75_84_yr,P_IT_85_yr_over,P_IT_Tot,P_Egnr_rel_Tech_15_24_yr,P_Egnr_rel_Tech_25_34_yr,P_Egnr_rel_Tech_35_44_yr,P_Egnr_rel_Tech_45_54_yr,P_Egnr_rel_Tech_55_64_yr,P_Egnr_rel_Tech_65_74_yr,P_Egnr_rel_Tech_75_84_yr,P_Egnr_rel_Tech_85_yr_over,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24_yr,P_Arc_Bld_25_34_yr,P_Arc_Bld_35_44_yr,P_Arc_Bld_45_54_yr,P_Arc_Bld_55_64_yr,P_Arc_Bld_65_74_yr,P_Arc_Bld_75_84_yr,P_Arc_Bld_85_yr_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85_over,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24_yr,P_Mgmt_Cmrce_25_34_yr,P_Mgmt_Cmrce_35_44_yr,P_Mgmt_Cmrce_45_54_yr,P_Mgmt_Cmrce_55_64_yr,P_Mgmt_Cmrce_65_74_yr,P_Mgmt_Cmrce_75_84_yr,P_Mgmt_Cmrce_85_yr_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24_yr,P_Mix_Fld_Prog_25_34_yr,P_Mix_Fld_Prog_35_44_yr,P_Mix_Fld_Prog_45_54_yr,P_Mix_Fld_Prog_55_64_yr,P_Mix_Fld_Prog_65_74_yr,P_Mix_Fld_Prog_75_84_yr,P_Mix_Fld_Prog_85_yr_over,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85_over,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,111,120,64,30,7,9,427,22,38,48,60,46,29,7,0,248,9,26,23,15,4,4,3,0,94,9,13,12,26,9,11,6,0,84,0,0,0,0,0,0,0,0,0,3,0,14,9,0,6,0,0,30,10,14,4,25,13,11,16,28,119,121,292,371,415,279,162,92,68,1787,9,30,37,22,19,12,7,4,145,6,5,14,15,16,3,5,0,68,16,71,84,108,83,57,32,18,480,19,29,29,35,32,20,7,3,176,4,6,12,13,9,4,0,0,51,18,80,73,66,66,43,28,14,391,22,47,65,113,76,48,33,5,403,49,102,194,204,118,55,19,19,760,27,61,57,92,65,40,17,5,359,16,34,33,27,12,3,7,0,137,7,11,24,29,15,12,6,4,116,0,0,0,0,0,0,0,0,0,3,5,15,12,11,11,4,0,57,18,24,13,29,26,18,31,45,212,211,514,662,780
SAL50933,26,30,31,27,23,13,169,5,8,22,23,32,15,10,9,135,7,5,9,7,0,3,0,5,45,0,4,4,4,0,4,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,3,7,3,0,0,17,48,23,106,35,56,106,119,128,114,137,87,791,4,4,8,11,12,9,6,4,61,0,0,3,9,9,7,0,0,22,3,18,24,31,27,27,25,17,168,6,6,6,14,10,15,5,6,55,0,0,0,6,5,0,3,0,13,3,14,14,34,31,25,26,24,175,0,10,22,20,24,30,35,20,150,22,20,46,69,58,46,45,22,323,5,19,31,34,50,35,17,14,202,14,13,16,8,3,3,6,4,68,3,4,3,4,9,0,5,8,38,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,16,10,13,9,7,4,28,77,44,186,80,122,183,241
SAL50934,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,14,0,0,0,9,13,8,0,0,32,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,11,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,20,8,0,42,7,15,7,11
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50936,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,3,8,3
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10
SAL50938,32,12,18,9,0,0,98,0,10,10,11,3,0,0,0,45,0,0,0,0,0,0,0,0,8,12,6,11,4,5,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,23,29,23,28,18,11,5,151,65,112,111,86,85,52,20,14,544,0,3,3,7,0,0,0,0,19,6,0,0,0,0,0,0,0,8,22,55,39,39,40,27,3,3,229,5,12,11,5,9,7,0,0,45,11,7,5,5,11,6,0,0,49,16,19,14,15,19,16,8,5,109,0,16,21,20,16,10,3,0,97,12,34,36,19,25,15,0,0,144,5,23,19,17,8,4,0,0,81,5,9,0,3,0,0,0,0,19,12,9,10,6,7,0,0,0,49,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,10,46,49,55,48,50,42,20,11,328,139,236,221,197
SAL50939,64,43,18,29,33,13,258,34,42,49,27,34,11,4,0,210,7,11,5,5,0,0,0,0,40,22,33,14,20,10,5,3,0,104,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,12,22,25,23,22,13,20,44,62,229,127,237,242,190,115,108,113,92,1230,5,3,11,4,0,0,3,3,28,6,12,9,7,4,0,0,0,46,16,61,69,64,50,39,37,20,359,21,38,21,23,12,6,13,5,138,3,8,9,12,3,5,0,0,43,17,47,40,22,26,24,10,7,195,12,32,30,34,18,24,9,16,171,23,63,91,59,29,35,47,16,366,43,58,55,36,46,28,9,3,273,13,20,10,5,4,0,3,5,70,23,34,27,35,18,6,6,0,153,0,3,0,0,0,0,0,0,5,0,3,0,9,4,4,4,0,27,50,49,48,46,26,35,78,90,427,229,431,443,372
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,5,5,4
SAL50941,10,0,4,0,0,0,15,0,3,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,5,0,0,19,3,16,23,20,20,12,0,0,100,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,6,4,9,0,7,3,0,26,3,3,0,3,3,0,0,0,12,0,0,6,0,3,0,0,0,11,0,0,7,5,6,0,0,0,21,0,0,0,0,3,0,0,0,15,0,3,10,3,4,0,0,0,28,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,11,0,13,3,0,40,13,30,39,38
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0
SAL50944,33,25,22,9,5,0,140,7,24,28,18,22,4,0,0,113,5,7,0,3,5,0,3,0,19,7,18,4,5,3,10,0,0,51,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,6,10,16,28,18,16,18,8,3,127,67,142,139,124,105,75,20,3,672,6,3,7,10,4,0,0,0,35,0,9,7,7,0,0,0,0,24,24,41,40,55,43,28,13,3,249,9,17,9,4,9,10,4,0,65,0,8,3,10,0,0,0,0,19,14,20,20,22,11,9,0,0,99,9,11,16,15,15,12,8,0,80,17,52,49,40,35,11,3,0,211,17,26,37,31,22,14,0,0,155,11,7,6,3,7,3,3,0,41,11,26,12,8,13,10,0,0,82,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,0,20,25,45,79,57,42,34,23,0,301,130,273,286,256
SAL50945,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,11,0,9,10,9,11,12,0,0,51,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,18,0,0,0,0,0,6,0,0,5,0,0,3,3,3,3,0,0,14,0,0,5,0,0,0,0,0,6,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,4,0,0,17,7,10,17,19
SAL50946,7,9,15,0,3,5,45,0,0,4,4,3,5,0,0,21,0,0,0,6,3,4,0,0,6,0,0,5,0,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,3,4,23,12,27,40,44,55,35,26,19,248,4,0,6,0,3,8,0,0,17,0,0,3,0,0,0,0,0,8,3,8,7,16,13,5,0,3,59,0,6,3,4,8,3,0,0,24,0,5,0,3,5,4,0,0,21,7,15,18,12,17,12,9,7,91,0,0,0,8,15,18,8,0,56,5,9,8,13,22,10,6,5,74,8,0,4,4,11,5,7,0,43,0,0,3,5,0,4,0,0,14,0,4,5,4,3,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,8,9,9,8,3,6,55,28,49,69,89
SAL50947,65,54,29,20,6,0,286,35,64,52,40,36,20,6,0,253,12,23,8,15,7,9,0,0,69,18,43,28,9,16,6,0,3,118,5,3,0,0,0,0,0,0,7,0,7,6,0,4,3,0,0,28,71,91,68,73,49,59,84,129,612,230,445,320,260,191,149,117,135,1851,8,17,12,11,12,0,3,0,58,14,33,19,7,7,3,3,0,79,40,122,100,76,67,40,34,8,484,8,29,24,17,15,18,3,0,107,7,16,4,9,4,5,4,3,50,47,94,60,36,27,18,8,5,299,11,31,32,26,26,16,10,3,155,46,129,110,70,46,33,15,0,452,40,91,89,62,55,26,5,0,382,18,38,19,22,13,9,0,0,113,23,61,42,23,19,10,4,3,187,5,4,0,0,0,0,0,0,13,0,17,9,9,5,6,6,0,53,126,183,185,178,133,133,140,183,1262,397,869,707,545
SAL50948,31,15,6,4,0,0,107,12,24,27,16,9,5,0,0,94,3,3,0,0,0,0,0,0,19,12,17,15,11,5,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,14,13,15,6,9,10,3,84,73,136,121,74,44,33,11,8,504,4,0,0,6,0,3,0,0,11,4,11,6,6,0,0,0,0,28,18,37,44,41,23,14,6,0,193,4,15,3,4,0,9,0,0,26,6,5,0,4,4,0,0,0,19,6,25,30,13,11,4,0,0,85,3,16,8,6,7,4,0,0,46,25,38,41,21,14,7,4,0,146,12,26,27,20,11,8,0,0,111,3,16,9,5,3,0,0,0,31,19,25,16,15,3,5,0,0,91,0,0,0,3,0,0,0,0,4,3,0,3,3,4,0,0,0,14,30,36,23,25,27,20,14,9,185,126,247,225,167
SAL50949,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,5,4,10,0,8,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,5,0,11,4,7,4,13
SAL50950,40,18,0,3,0,0,112,8,17,9,9,0,0,0,0,53,0,3,5,0,0,0,0,0,6,4,5,7,13,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,9,42,22,12,15,4,0,0,108,50,175,148,73,43,6,4,0,499,0,6,8,9,0,0,0,0,18,0,0,4,3,0,0,0,0,8,21,84,86,34,29,11,7,0,272,3,15,24,6,6,4,0,0,65,0,0,8,0,0,0,0,0,13,3,32,21,4,14,3,0,0,80,9,20,27,12,5,3,0,0,65,7,52,66,27,11,3,4,0,171,10,27,17,12,3,0,0,0,68,0,3,4,0,0,0,0,0,10,3,8,10,15,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,14,31,68,51,35,28,12,0,0,228,93,322,323,156
SAL50951,36,19,21,8,3,0,166,8,22,30,17,5,6,0,0,94,0,5,0,0,0,0,0,0,10,9,17,15,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,8,0,0,0,0,0,28,53,184,174,85,58,27,12,0,597,0,3,7,4,0,4,0,0,22,6,10,14,0,0,0,0,0,25,15,109,86,47,36,15,8,0,322,4,22,22,0,14,5,0,3,72,4,0,7,6,0,0,3,0,22,12,30,49,18,18,3,3,0,131,3,26,21,27,14,3,4,0,98,9,76,61,27,31,18,3,0,229,13,36,36,29,11,10,0,0,129,3,8,3,0,0,0,0,0,20,9,19,19,6,6,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,15,6,20,14,9,7,3,0,0,56,83,363,346,177
SAL50952,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,6,0,7,13,18,13,8,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,0,5,7,0,0,0,26,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,6,3,4,0,0,13,0,4,0,0,3,4,0,0,13,0,0,6,3,0,0,0,0,15,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,3,0,22,7,22,23,30
SAL50953,12,4,9,4,0,0,37,4,0,0,5,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,14,12,23,27,25,16,9,0,132,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,6,9,15,13,10,4,0,51,0,0,4,3,0,0,0,0,9,0,0,4,0,0,3,0,0,6,3,3,4,4,5,3,0,0,27,5,0,0,4,7,7,3,0,22,7,5,13,11,11,5,0,0,51,3,0,0,3,8,0,0,0,23,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,16,19,20,38,56
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,8,3
SAL50955,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,7,0,3,13,0,0,29,0,5,5,0,0,0,0,0,8,0,0,0,0,5,0,0,0,5,0,4,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,6,0,0,14,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,10,9,12,10,7
