SAL_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL50319,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,6,6,13
SAL50320,5,5,6,8,22,21,10,21,0,92,8,14,18,17,29,30,12,12,0,141,13,24,17,17,49,48,12,42,3,222,9,41,40,18,29,18,5,12,7,183,9,17,21,16,25,10,4,8,0,121,9,48,17,9,16,9,0,3,0,117,23,15,12,9,18,21,14,57,5,182,6,55,23,17,25,17,9,14,0,175,4,6,4,0,3,5,0,3,12,38,78,232,170,111,213,190,71,176,32,1278
SAL50321,9,14,23,28,52,104,55,151,0,440,39,72,68,53,102,126,47,98,0,607,20,29,31,19,73,117,38,108,4,432,21,78,59,32,33,17,11,14,4,265,10,70,73,31,84,50,15,29,4,359,4,106,48,15,30,20,9,12,0,242,7,9,8,9,11,24,16,38,3,134,16,78,23,3,23,27,8,27,5,214,4,8,5,4,3,10,4,9,6,42,129,469,342,192,415,484,199,481,27,2727
SAL50322,3,0,0,0,8,7,5,18,0,47,4,3,3,0,4,9,0,0,3,30,10,8,4,6,12,10,11,19,4,65,5,5,11,0,3,4,0,0,0,24,0,8,3,4,3,0,0,0,0,21,0,5,5,0,0,0,0,0,0,11,0,0,3,0,8,3,6,12,3,35,0,13,14,3,4,5,0,3,0,41,0,0,0,0,0,0,0,0,0,5,16,40,40,20,36,38,22,55,8,275
SAL50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14
SAL50324,7,0,27,9,52,63,19,38,0,221,45,71,82,56,158,173,34,86,5,703,19,49,34,17,115,133,41,77,4,491,17,101,77,55,51,40,13,14,7,382,11,40,50,28,108,74,13,8,0,326,7,55,41,13,48,18,6,11,5,207,19,14,13,16,41,37,21,50,0,197,6,65,46,25,33,43,17,33,0,268,0,6,5,6,10,13,4,4,20,58,137,398,366,218,607,596,168,320,47,2851
SAL50325,4,11,18,10,18,50,27,63,0,205,11,37,32,22,48,75,28,70,3,330,0,14,14,3,11,10,4,11,0,69,5,30,17,5,9,4,0,0,0,71,3,30,19,14,33,22,9,8,0,128,4,25,16,4,0,3,3,8,3,66,0,6,0,3,0,0,0,0,0,9,0,9,6,5,10,3,0,6,0,37,0,4,0,0,7,0,0,0,0,13,30,157,113,64,135,182,63,173,9,928
SAL50326,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SAL50327,0,4,0,3,5,6,0,7,0,29,0,3,3,0,3,0,3,9,0,20,0,5,6,0,0,4,4,19,0,43,3,5,4,5,4,5,0,3,0,29,0,0,3,4,6,6,0,9,0,33,0,8,0,4,3,0,0,0,0,16,6,6,5,3,3,12,9,34,0,77,0,3,5,3,5,8,3,3,0,32,4,0,0,0,0,0,0,7,5,8,20,33,25,17,39,49,22,81,6,290
SAL50328,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12
SAL50329,6,8,9,12,43,58,15,47,0,205,17,40,29,31,71,47,19,30,3,278,21,32,32,21,107,133,41,77,7,474,35,79,79,62,65,40,19,28,4,406,17,39,39,25,86,41,10,21,0,275,12,70,58,16,38,7,8,7,3,224,33,16,15,12,67,57,39,91,10,335,24,92,53,36,61,57,22,52,6,402,5,3,4,0,0,4,0,8,16,39,163,373,309,207,550,446,177,358,46,2637
SAL50330,0,3,4,0,3,9,4,13,0,32,0,4,0,3,0,0,0,3,0,16,5,3,6,0,11,3,5,17,0,43,0,3,9,0,0,0,0,0,0,18,3,0,5,0,0,4,0,0,0,18,0,3,0,0,0,0,0,0,0,11,5,0,0,0,5,6,6,11,0,33,0,5,6,5,5,11,0,0,0,26,0,0,0,0,0,0,0,0,0,5,13,28,17,15,27,26,17,48,5,190
SAL50331,0,4,0,0,0,5,5,14,3,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,4,0,0,4,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,3,10,0,4,8,10,3,26,3,68
SAL50332,0,0,0,0,0,0,0,7,3,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,13,3,35
SAL50333,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,6,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,8,0,12,0,3,7,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,6,9,7,10,17,0,24,4,77
SAL50334,0,0,5,0,8,7,0,8,0,29,0,3,7,8,9,8,0,3,0,43,3,5,0,0,15,9,4,10,0,53,0,4,0,0,6,10,0,0,0,18,0,11,0,0,9,0,0,4,0,26,0,5,0,0,4,3,0,0,0,15,5,0,0,0,7,8,5,24,0,49,3,5,6,3,3,0,0,9,0,23,0,0,0,0,0,0,4,0,0,7,17,32,19,15,49,40,20,49,9,254
SAL50335,0,0,0,0,0,0,5,19,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,0,5,0,0,4,0,0,0,0,6,0,5,0,3,3,0,0,0,0,13,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,8,4,5,0,17,0,4,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,11,8,5,13,15,3,28,0,95
SAL50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50337,0,0,0,0,0,0,3,0,0,7,0,0,6,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,5,3,0,34
SAL50338,3,0,3,0,0,0,6,6,0,25,4,0,4,0,0,8,0,0,0,20,6,0,0,0,0,5,0,3,0,18,7,0,0,3,8,7,4,8,0,44,0,0,3,3,7,5,0,0,0,17,0,0,0,6,0,4,0,0,0,7,0,0,5,0,0,0,0,0,0,6,3,3,3,7,6,0,0,0,0,27,0,0,0,0,0,0,0,0,3,4,20,13,19,15,22,38,15,18,7,173
SAL50339,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50340,0,4,8,8,3,19,5,29,0,79,0,0,0,6,0,6,0,0,0,22,0,0,3,4,6,14,3,13,0,49,0,7,7,8,6,5,0,5,0,37,0,3,9,5,3,10,0,0,0,39,0,4,0,0,10,5,0,7,0,29,0,0,0,3,0,12,3,9,0,31,0,11,8,3,4,6,0,5,3,46,0,0,0,0,0,0,0,0,0,7,14,40,32,27,39,77,18,73,8,332
SAL50341,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,10,0,16,0,0,0,0,0,0,0,20,0,21,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,0,19,0,0,3,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,3,7,3,0,12,5,4,48,0,84
SAL50342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
SAL50343,31,66,74,53,69,170,68,263,10,801,78,215,207,140,197,421,136,389,12,1797,9,24,18,11,33,43,19,35,4,188,25,176,53,26,23,27,6,15,7,354,15,113,66,17,42,57,16,30,9,370,9,108,35,21,22,34,12,39,3,278,9,16,5,6,3,3,0,9,0,55,5,51,16,7,5,11,0,19,0,108,4,14,10,4,0,12,3,16,15,86,166,785,479,294,394,784,267,804,56,4026
SAL50344,0,4,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,8,0,32
SAL50345,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,7,0,16
SAL50346,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,7,3,9,0,26
SAL50347,10,20,15,17,26,33,10,48,3,182,16,35,43,29,26,38,13,22,7,232,16,12,12,19,31,51,13,58,3,217,5,50,27,12,3,6,5,7,7,130,8,29,45,16,16,14,3,10,4,135,6,41,14,4,10,13,3,3,0,95,16,5,6,0,17,11,3,33,0,79,9,29,24,8,24,30,10,16,3,146,0,4,4,0,0,0,0,0,0,17,82,229,196,101,147,195,71,202,23,1243
SAL50348,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,3,0,16
SAL50349,0,0,0,0,0,0,0,4,3,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,24
SAL50350,13,18,19,19,65,92,35,75,0,335,42,81,80,63,148,182,60,88,6,746,36,35,51,46,104,211,62,129,7,674,31,88,90,37,67,57,17,17,8,413,29,53,67,33,142,97,19,20,0,465,10,62,54,16,32,31,10,13,0,231,17,19,19,13,30,31,15,59,4,208,15,72,36,28,46,53,13,50,0,316,0,5,4,0,8,8,8,9,21,64,189,435,413,261,644,762,230,459,55,3445
SAL50351,0,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,11,0,21
SAL50352,3,3,3,8,4,20,4,45,0,97,0,8,0,0,0,0,0,0,0,7,0,4,0,0,4,5,0,5,0,14,0,3,3,0,3,0,0,4,0,15,3,0,3,0,0,4,0,0,0,14,0,4,4,0,0,0,0,0,0,4,7,6,0,6,4,3,3,5,0,31,0,7,3,3,0,11,9,4,0,35,4,0,0,0,0,0,0,0,0,6,18,39,18,16,14,43,17,59,0,226
SAL50353,0,24,15,6,14,22,13,32,0,130,17,162,45,35,101,137,34,72,5,602,0,21,9,4,9,17,0,6,0,73,27,298,50,19,23,9,5,9,7,449,6,60,20,6,17,18,4,3,0,135,15,112,37,9,12,7,6,0,0,197,3,24,7,0,3,0,0,4,0,48,9,84,31,10,6,13,0,5,3,151,3,7,3,0,4,0,0,0,7,28,90,797,206,90,188,223,57,131,22,1810
SAL50354,4,0,0,3,0,7,5,19,0,31,4,8,0,6,5,5,3,3,0,32,0,3,0,0,6,6,3,7,0,24,0,6,6,0,0,0,0,0,0,16,0,4,4,0,0,0,0,0,0,19,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,27,18,12,15,26,11,34,0,141
SAL50355,0,0,0,0,0,8,0,3,0,10,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,5,0,0,15,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,3,0,5,0,18,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,7,8,6,3,19,5,19,0,74
SAL50356,0,4,0,0,4,0,0,3,0,17,0,0,3,0,0,3,0,0,0,3,5,0,0,0,0,5,0,3,0,12,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,8,13,0,3,13,0,11,0,55
SAL50357,7,0,0,4,4,9,5,13,3,38,3,4,6,3,4,5,0,4,0,26,4,0,0,0,3,7,0,4,5,26,0,0,3,0,3,0,3,4,5,10,0,9,9,3,3,0,0,0,0,30,0,0,9,0,5,5,0,0,0,17,0,0,3,0,5,0,3,13,0,25,0,3,0,5,0,10,0,5,0,26,0,0,0,0,0,0,0,0,0,3,12,22,29,18,25,41,10,41,8,204
SAL50358,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,10
SAL50359,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,8,3,0,6,9,4,9,3,44
SAL50360,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50362,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,12
SAL50363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,3,0,0,4,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,33,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,54,0,75
SAL50364,4,4,5,5,4,7,10,32,0,72,0,0,0,3,6,13,0,9,0,35,4,3,3,0,11,11,11,13,0,55,4,8,11,3,0,5,0,3,0,32,0,15,7,3,12,3,0,0,0,35,0,5,6,5,0,8,3,6,0,30,0,3,0,0,6,3,0,10,0,32,0,15,9,0,3,12,4,8,0,54,0,0,0,0,0,0,0,0,5,9,22,52,46,15,39,58,37,83,7,358
SAL50365,5,0,3,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,6,0,16,0,40
SAL50366,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16
SAL50367,6,18,23,22,109,130,45,104,3,455,30,74,84,76,206,237,49,91,8,866,19,52,54,39,110,166,58,122,3,629,19,144,90,52,70,61,13,26,7,477,14,81,106,55,169,117,17,29,4,584,14,135,66,21,62,41,9,14,3,357,11,17,14,10,22,30,12,50,0,168,11,101,31,26,41,26,12,29,11,285,6,7,3,4,10,10,5,6,12,55,128,631,470,300,793,815,221,463,50,3868
SAL50368,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,6,3,3,0,0,13,0,6,0,0,3,0,0,0,0,12,0,0,0,0,4,6,0,0,0,9,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,16,12,0,19,10,6,10,3,87
SAL50369,0,5,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,4,0,16
SAL50370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22
SAL50371,3,3,9,5,18,24,8,33,0,105,18,51,37,40,57,103,42,48,0,395,5,0,9,0,5,7,3,9,0,45,6,41,19,6,10,7,6,0,0,92,0,17,9,7,13,16,3,3,0,76,3,26,3,0,9,9,0,0,0,53,6,0,4,4,0,5,5,0,0,19,3,17,13,0,5,3,0,8,0,42,0,4,5,0,0,0,0,0,0,11,32,164,107,71,115,178,61,107,4,834
SAL50372,0,4,0,0,0,9,0,8,0,19,0,3,0,0,0,3,0,0,0,15,0,0,5,0,0,0,0,8,0,12,0,0,0,0,0,6,0,0,0,11,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,7,0,16,0,0,0,0,0,0,0,0,0,0,8,13,13,4,6,20,0,25,0,91
SAL50373,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,18
SAL50374,8,49,43,19,41,100,38,138,3,433,30,136,140,84,94,214,67,249,3,1012,0,13,4,4,4,14,3,12,0,55,3,93,20,8,8,3,0,11,0,146,3,75,34,25,24,42,8,18,4,225,4,65,24,12,8,12,5,16,0,144,0,8,0,0,0,4,0,3,0,26,8,33,4,0,0,0,0,3,0,43,0,17,5,0,4,8,0,5,6,40,62,490,264,154,176,395,113,444,21,2122
SAL50375,0,7,5,8,9,16,16,43,0,91,0,9,0,0,0,19,5,8,0,45,0,3,0,0,3,13,9,24,0,56,0,3,3,3,0,3,0,0,0,19,4,15,6,5,5,8,4,5,0,56,0,0,4,3,3,8,0,0,0,26,0,7,0,0,5,4,3,23,0,43,0,10,7,0,7,3,0,7,0,41,0,0,0,0,0,0,0,4,3,10,9,49,27,25,32,75,50,114,5,383
SAL50376,11,12,20,19,71,107,57,136,5,445,49,84,92,92,198,206,70,123,5,922,40,42,45,29,133,221,89,240,8,854,32,131,123,89,107,86,20,48,9,641,24,69,90,62,150,107,28,46,0,582,14,167,75,33,73,35,11,18,7,439,26,29,19,13,38,81,41,168,6,430,25,145,61,48,83,77,21,77,4,545,13,7,5,0,11,7,4,8,17,65,236,687,541,391,875,934,344,865,65,4925
SAL50377,6,0,3,3,0,8,3,17,0,41,0,0,0,0,0,0,0,6,0,7,0,0,0,0,3,3,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,5,0,0,6,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,3,8,6,18,9,24,0,84
SAL50378,8,6,0,3,13,6,9,33,0,82,14,8,14,12,8,21,10,34,0,117,17,6,12,5,18,39,21,69,4,191,7,12,7,4,5,5,0,4,0,48,4,10,11,0,13,25,14,13,0,89,0,6,5,3,5,0,0,5,0,20,11,5,3,4,3,17,6,25,0,70,5,14,3,0,7,11,5,20,0,66,3,0,0,0,0,3,0,4,0,9,61,63,49,31,69,130,64,204,7,692
SAL50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50380,0,6,5,0,3,9,3,16,0,34,0,3,0,4,6,16,0,15,0,47,3,0,0,6,10,5,0,4,0,32,4,3,8,7,12,6,4,3,0,54,4,0,0,4,7,6,0,0,0,34,0,3,0,0,4,0,0,0,0,9,0,3,6,3,5,5,0,7,0,20,0,4,0,4,4,0,3,8,0,26,0,0,0,0,5,0,0,0,4,8,19,26,22,42,56,39,10,51,8,271
