SAL_CODE_2021,LFS_Emp_Dia_ges_dia,LFS_Emp_HD_HA_ang,LFS_Emp_Kid_dis,LFS_Emp_LC_COPD_emph,LFS_Emp_MHC_dep_anx,LFS_Emp_Stroke,LFS_Emp_oth_LTHC,LFS_Emp_no_LTHC,LFS_Emp_LTHC_NS,LFS_Emp_Tot,LFS_Unemp_Arth,LFS_Unemp_Asth,LFS_Unemp_Can_rem,LFS_Unemp_Dem_Alzh,LFS_Unemp_Dia_ges_dia,LFS_Unemp_HD_HA_ang,LFS_Unemp_Kid_dis,LFS_Unemp_LC_COPD_emph,LFS_Unemp_MHC_dep_anx,LFS_Unemp_Stroke,LFS_Unemp_oth_LTHC,LFS_Unemp_no_LTHC,LFS_Unemp_LTHC_NS,LFS_Unemp_Tot,LFS_NLF_Arth,LFS_NLF_Asth,LFS_NLF_Can_rem,LFS_NLF_Dem_Alzh,LFS_NLF_Dia_ges_dia,LFS_NLF_HD_HA_ang,LFS_NLF_Kid_dis,LFS_NLF_LC_COPD_emph,LFS_NLF_MHC_dep_anx,LFS_NLF_Stroke,LFS_NLF_oth_LTHC,LFS_NLF_no_LTHC,LFS_NLF_LTHC_NS,LFS_NLF_Tot,LFS_NS_Arth,LFS_NS_Asth,LFS_NS_Can_rem,LFS_NS_Dem_Alzh,LFS_NS_Dia_ges_dia,LFS_NS_HD_HA_ang,LFS_NS_Kid_dis,LFS_NS_LC_COPD_emph,LFS_NS_MHC_dep_anx,LFS_NS_Stroke,LFS_NS_oth_LTHC,LFS_NS_no_LTHC,LFS_NS_LTHC_NS,LFS_NS_Tot,LFS_Tot_Arth,LFS_Tot_Asth,LFS_Tot_Can_rem,LFS_Tot_Dem_Alzh,LFS_Tot_Dia_ges_dia,LFS_Tot_HD_HA_ang,LFS_Tot_Kid_dis,LFS_Tot_LC_COPD_emph,LFS_Tot_MHC_dep_anx,LFS_Tot_Stroke,LFS_Tot_oth_LTHC,LFS_Tot_no_LTHC,LFS_Tot_LTHC_NS,LFS_Tot_Tot,TPI_wk_NNI_Arth,TPI_wk_NNI_Asth,TPI_wk_NNI_Can_rem,TPI_wk_NNI_Dem_Alzh,TPI_wk_NNI_Dia_ges_dia,TPI_wk_NNI_HD_HA_ang,TPI_wk_NNI_Kid_dis,TPI_wk_NNI_LC_COPD_emph,TPI_wk_NNI_MHC_dep_anx,TPI_wk_NNI_Stroke,TPI_wk_NNI_oth_LTHC,TPI_wk_NNI_no_LTHC,TPI_wk_NNI_LTHC_NS,TPI_wk_NNI_Tot,TPI_wk_1_299_Arth,TPI_wk_1_299_Asth,TPI_wk_1_299_Can_rem,TPI_wk_1_299_Dem_Alzh,TPI_wk_1_299_Dia_ges_dia,TPI_wk_1_299_HD_HA_ang,TPI_wk_1_299_Kid_dis,TPI_wk_1_299_LC_COPD_emph,TPI_wk_1_299_MHC_dep_anx,TPI_wk_1_299_Stroke,TPI_wk_1_299_oth_LTHC,TPI_wk_1_299_no_LTHC,TPI_wk_1_299_LTHC_NS,TPI_wk_1_299_Tot,TPI_wk_300_649_Arth,TPI_wk_300_649_Asth,TPI_wk_300_649_Can_rem,TPI_wk_300_649_Dem_Alzh,TPI_wk_300_649_Dia_ges_dia,TPI_wk_300_649_HD_HA_ang,TPI_wk_300_649_Kid_dis,TPI_wk_300_649_LC_COPD_emph,TPI_wk_300_649_MHC_dep_anx,TPI_wk_300_649_Stroke,TPI_wk_300_649_oth_LTHC,TPI_wk_300_649_no_LTHC,TPI_wk_300_649_LTHC_NS,TPI_wk_300_649_Tot,TPI_wk_650_999_Arth,TPI_wk_650_999_Asth,TPI_wk_650_999_Can_rem,TPI_wk_650_999_Dem_Alzh,TPI_wk_650_999_Dia_ges_dia,TPI_wk_650_999_HD_HA_ang,TPI_wk_650_999_Kid_dis,TPI_wk_650_999_LC_COPD_emph,TPI_wk_650_999_MHC_dep_anx,TPI_wk_650_999_Stroke,TPI_wk_650_999_oth_LTHC,TPI_wk_650_999_no_LTHC,TPI_wk_650_999_LTHC_NS,TPI_wk_650_999_Tot,TPI_wk_1000_1749_Arth,TPI_wk_1000_1749_Asth,TPI_wk_1000_1749_Can_rem,TPI_wk_1000_1749_Dem_Alzh,TPI_wk_1000_1749_Dia_ges_dia,TPI_wk_1000_1749_HD_HA_ang,TPI_wk_1000_1749_Kid_dis,TPI_wk_1000_1749_LC_COPD_emph,TPI_wk_1000_1749_MHC_dep_anx,TPI_wk_1000_1749_Stroke,TPI_wk_1000_1749_oth_LTHC,TPI_wk_1000_1749_no_LTHC,TPI_wk_1000_1749_LTHC_NS,TPI_wk_1000_1749_Tot,TPI_wk_1750_2999_Arth,TPI_wk_1750_2999_Asth,TPI_wk_1750_2999_Can_rem,TPI_wk_1750_2999_Dem_Alzh,TPI_wk_1750_2999_Dia_ges_dia,TPI_wk_1750_2999_HD_HA_ang,TPI_wk_1750_2999_Kid_dis,TPI_wk_1750_2999_LC_COPD_emph,TPI_wk_1750_2999_MHC_dep_anx,TPI_wk_1750_2999_Stroke,TPI_wk_1750_2999_oth_LTHC,TPI_wk_1750_2999_no_LTHC,TPI_wk_1750_2999_LTHC_NS,TPI_wk_1750_2999_Tot,TPI_wk_3000_more_Arth,TPI_wk_3000_more_Asth,TPI_wk_3000_more_Can_rem,TPI_wk_3000_more_Dem_Alzh,TPI_wk_3000_more_Dia_ges_dia,TPI_wk_3000_more_HD_HA_ang,TPI_wk_3000_more_Kid_dis,TPI_wk_3000_more_LC_COPD_emph,TPI_wk_3000_more_MHC_dep_anx,TPI_wk_3000_more_Stroke,TPI_wk_3000_more_oth_LTHC,TPI_wk_3000_more_no_LTHC,TPI_wk_3000_more_LTHC_NS,TPI_wk_3000_more_Tot,TPI_wk_NS_Arth,TPI_wk_NS_Asth,TPI_wk_NS_Can_rem,TPI_wk_NS_Dem_Alzh,TPI_wk_NS_Dia_ges_dia,TPI_wk_NS_HD_HA_ang,TPI_wk_NS_Kid_dis,TPI_wk_NS_LC_COPD_emph,TPI_wk_NS_MHC_dep_anx,TPI_wk_NS_Stroke,TPI_wk_NS_oth_LTHC,TPI_wk_NS_no_LTHC,TPI_wk_NS_LTHC_NS,TPI_wk_NS_Tot,TPI_wk_Tot_Arth,TPI_wk_Tot_Asth,TPI_wk_Tot_Can_rem,TPI_wk_Tot_Dem_Alzh,TPI_wk_Tot_Dia_ges_dia,TPI_wk_Tot_HD_HA_ang,TPI_wk_Tot_Kid_dis,TPI_wk_Tot_LC_COPD_emph,TPI_wk_Tot_MHC_dep_anx,TPI_wk_Tot_Stroke,TPI_wk_Tot_oth_LTHC,TPI_wk_Tot_no_LTHC,TPI_wk_Tot_LTHC_NS,TPI_wk_Tot_Total,CANA_HNA_Arth,CANA_HNA_Asth,CANA_HNA_Can_rem,CANA_HNA_Dem_Alzh,CANA_HNA_Dia_ges_dia,CANA_HNA_HD_HA_ang,CANA_HNA_Kid_dis,CANA_HNA_LC_COPD_emph
SAL50160,4,0,0,0,0,0,3,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,0,0,4,0,0,0,4,0,3,25,5,41,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,4,0,0,4,0,0,0,4,0,3,25,5,41,0,0,0,0,0,0,0,0
SAL50161,5,11,0,8,26,0,26,243,14,366,6,4,0,0,3,0,0,0,7,0,0,9,0,29,105,26,27,4,24,54,12,18,52,13,49,139,16,373,5,0,0,0,0,0,0,0,0,0,0,3,33,42,136,53,40,5,37,62,13,24,86,16,80,399,66,810,5,3,0,0,0,0,0,0,8,0,12,36,8,73,14,4,8,0,0,7,5,4,6,0,10,49,5,85,71,26,15,0,26,38,7,17,43,5,35,81,5,252,13,13,3,0,0,4,0,0,5,0,6,69,5,118,13,3,4,0,0,3,0,5,4,0,14,83,4,118,8,5,0,0,0,3,0,0,8,0,4,52,0,86,9,0,0,0,4,0,0,0,5,0,0,15,3,34,0,0,0,0,0,0,0,0,0,0,0,11,35,46,136,53,40,5,37,62,13,24,86,16,80,399,66,810,24,5,6,0,9,13,3,6
SAL50162,4,0,3,0,20,0,16,156,6,237,0,0,0,0,0,0,0,0,3,0,0,0,0,7,15,8,10,0,7,12,6,3,10,5,19,53,0,112,0,0,0,0,0,0,0,0,0,0,0,0,19,22,29,20,18,0,17,11,9,3,31,3,36,207,28,378,3,4,3,0,0,0,3,0,0,0,6,15,0,28,7,0,5,0,0,4,0,0,0,0,6,30,0,42,8,4,3,0,5,0,7,0,12,0,10,40,0,78,5,8,3,0,3,0,0,0,8,0,7,30,3,62,0,0,3,0,0,0,0,0,0,0,5,43,4,67,0,3,0,0,0,0,0,0,0,0,5,38,4,56,6,4,0,0,0,4,0,0,0,3,0,13,0,22,0,0,0,0,0,0,0,0,0,0,4,3,19,25,29,20,18,0,17,11,9,3,31,3,36,207,28,378,4,0,3,0,0,0,4,0
SAL50163,5,0,0,0,3,0,0,23,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,11,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,3,0,5,6,0,0,6,0,4,34,5,61,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,8,0,17,5,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,4,6,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,5,6,0,0,6,0,4,34,5,61,4,0,0,0,0,0,0,0
SAL50164,0,0,0,0,0,0,0,28,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,10,3,0,0,0,0,0,0,0,0,38,9,63,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,10,3,0,0,0,0,0,0,0,0,38,9,63,0,0,0,0,0,0,0,0
SAL50165,0,0,0,0,0,0,0,36,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,7,3,0,0,0,3,8,10,4,25,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,12,6,0,6,7,0,4,0,3,6,39,17,88,0,0,0,0,0,0,0,0,0,0,0,3,6,10,6,4,0,0,0,0,0,0,0,6,3,3,0,3,7,0,5,0,0,0,0,0,0,0,7,19,0,33,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,10,6,20,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,12,6,0,6,7,0,4,0,3,6,39,17,88,4,0,0,0,0,3,0,0
SAL50166,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,6,0,0,0,3,0,0,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,6,0,0,0,3,0,0,7,0,26,0,0,0,0,0,0,0,0
SAL50167,0,0,0,0,8,0,0,31,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,3,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,0,3,0,0,0,11,0,0,35,3,64,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,0,3,0,0,0,11,0,0,35,3,64,4,0,0,0,0,0,0,0
SAL50168,7,9,0,0,41,0,28,230,16,366,3,0,0,0,0,0,0,0,4,0,5,4,0,17,35,14,19,0,15,24,0,5,22,3,22,48,4,145,0,0,0,0,0,0,0,0,0,0,0,0,12,20,66,45,31,0,24,32,0,14,60,6,51,286,37,542,0,7,0,0,0,0,0,0,5,0,8,15,3,32,4,3,5,0,6,0,0,3,14,3,6,26,4,61,30,13,5,0,7,11,0,4,14,5,13,50,4,109,5,7,3,0,0,6,0,0,7,0,7,41,0,78,9,0,8,0,4,6,0,0,15,0,11,65,6,106,4,4,0,0,0,0,0,0,9,0,5,73,5,101,5,6,5,0,5,0,0,0,3,0,0,20,3,34,0,0,0,0,0,0,0,0,0,0,0,3,12,21,66,45,31,0,24,32,0,14,60,6,51,286,37,542,7,8,3,0,6,4,0,0
SAL50169,24,11,3,6,56,0,48,394,22,617,3,0,0,0,0,0,0,0,0,0,5,16,0,22,76,39,33,0,46,43,7,17,42,6,42,108,14,315,4,0,0,0,3,4,0,0,0,0,0,0,78,85,149,82,47,0,76,57,14,25,95,6,90,517,118,1047,11,7,3,0,0,0,0,0,3,0,3,40,0,60,18,11,6,0,8,6,0,3,10,0,12,35,8,82,67,37,25,0,38,31,9,16,31,3,31,108,4,266,21,9,9,0,13,12,0,3,20,0,18,92,10,165,18,12,0,0,11,8,0,4,13,0,16,121,5,186,14,8,0,0,0,0,0,0,12,0,9,85,5,130,3,0,0,0,0,0,0,0,0,0,0,24,0,35,12,0,5,0,4,4,0,0,3,0,0,13,88,118,149,82,47,0,76,57,14,25,95,6,90,517,118,1047,16,6,13,0,10,5,0,7
SAL50170,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0
SAL50171,0,0,0,0,5,0,0,14,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,0,3,11,8,24,0,0,0,0,0,0,0,0
SAL50172,13,18,3,4,38,0,16,232,18,368,0,0,0,0,0,0,0,0,4,0,0,16,0,23,96,31,28,5,42,20,13,23,57,9,53,100,8,312,3,0,0,0,3,0,0,0,0,0,0,0,75,82,138,56,35,9,62,41,14,31,93,11,68,352,103,784,3,4,6,0,9,3,4,0,5,0,7,35,0,60,24,12,9,0,5,3,0,3,13,0,12,33,0,72,57,13,13,5,25,13,9,19,37,3,35,77,8,210,21,6,7,0,6,6,0,0,16,4,6,58,3,121,20,13,3,0,11,10,4,0,13,0,11,90,0,146,5,6,0,0,0,0,0,0,7,0,0,41,6,61,0,0,0,0,4,0,0,0,4,0,0,9,3,17,11,0,0,4,5,4,0,0,0,0,0,4,77,97,138,56,35,9,62,41,14,31,93,11,68,352,103,784,34,9,9,3,20,9,5,10
SAL50173,155,46,17,16,383,9,243,3646,122,4852,5,14,0,0,6,0,3,0,26,0,15,141,7,198,58,71,28,3,77,20,18,13,91,6,78,648,21,976,0,0,0,0,6,0,0,0,0,0,3,25,193,219,180,439,69,0,234,70,34,32,501,15,341,4458,338,6236,7,40,8,0,28,7,6,3,40,3,40,473,16,619,8,31,5,0,14,3,0,3,33,0,25,279,7,379,56,50,19,3,33,12,11,7,77,0,61,524,20,752,15,78,10,0,35,14,3,6,90,0,43,792,21,1043,54,172,17,0,87,24,4,13,183,3,102,1568,54,2149,24,66,6,0,25,12,0,4,60,3,54,656,14,884,7,3,0,0,4,4,4,0,9,0,11,133,3,163,6,11,0,0,3,0,0,0,0,0,3,40,196,253,180,439,69,0,234,70,34,32,501,15,341,4458,338,6236,26,24,8,3,19,12,8,9
SAL50174,0,0,0,0,3,0,4,34,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,13,14,8,8,3,0,3,0,0,0,6,0,10,48,18,95,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0,4,0,11,3,0,0,0,0,0,0,0,4,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,4,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,17,8,8,3,0,3,0,0,0,6,0,10,48,18,95,0,0,0,0,0,0,0,0
SAL50175,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,6,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,6,0,3,22,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,0,0,6,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,6,0,3,22,0,36,0,0,0,0,0,0,0,0
SAL50176,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,15,0,26,0,0,0,0,0,0,0,0
SAL50177,5,0,0,0,15,0,17,146,3,204,4,0,0,0,0,0,0,0,4,0,0,0,0,4,38,12,8,0,17,20,0,9,12,4,25,57,3,140,0,0,0,0,0,0,0,0,0,0,0,0,19,19,58,33,11,0,21,24,0,9,33,7,37,203,21,362,4,3,0,0,0,0,0,0,3,0,3,18,0,27,7,0,0,0,0,0,0,5,3,0,6,16,0,27,33,4,9,0,11,13,0,4,8,0,13,41,0,90,5,6,0,0,0,8,0,0,7,4,4,45,0,69,3,3,0,0,3,3,0,0,0,0,3,53,0,74,0,6,0,0,0,0,0,0,6,0,3,21,0,30,3,0,0,0,0,0,0,0,0,0,4,9,0,19,0,0,0,0,0,0,0,0,0,0,0,10,12,25,58,33,11,0,21,24,0,9,33,7,37,203,21,362,8,0,6,0,5,6,0,0
SAL50178,29,19,4,5,89,0,82,738,27,1040,6,8,4,0,0,5,0,0,19,0,8,48,0,76,103,45,39,6,53,52,19,21,75,14,80,232,20,545,3,6,4,0,0,4,0,0,6,0,0,4,48,63,155,118,62,10,85,72,26,26,181,15,167,1032,95,1726,9,3,6,0,11,5,0,0,19,0,10,109,10,164,15,13,4,0,8,6,3,0,23,0,19,108,3,177,70,35,29,4,33,34,12,16,66,5,47,187,18,410,19,13,12,3,11,7,4,0,10,0,18,103,5,158,22,18,11,0,9,12,0,5,29,4,26,233,7,338,13,24,5,0,6,3,0,4,21,0,25,180,3,267,8,11,0,0,8,0,3,0,11,0,11,102,3,133,3,5,4,0,0,0,0,0,0,0,4,10,49,76,155,118,62,10,85,72,26,26,181,15,167,1032,95,1726,32,12,7,13,17,18,13,14
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,46,31,4,16,148,7,94,846,37,1289,5,9,0,0,0,0,0,0,13,0,8,32,0,61,294,105,96,29,103,105,13,61,184,42,154,398,37,1117,11,6,0,0,0,0,0,5,0,3,0,12,185,211,417,216,140,28,151,139,24,85,344,44,255,1284,259,2674,21,17,13,3,21,4,0,3,37,3,29,122,18,232,40,34,19,5,10,18,0,8,44,6,29,118,8,255,226,90,63,20,74,75,13,52,153,21,112,316,19,844,62,32,20,0,20,12,8,6,35,8,31,222,10,394,38,27,14,0,10,11,0,7,44,4,34,257,8,390,16,17,4,0,6,3,0,3,26,0,18,179,5,258,4,4,6,3,8,3,5,4,4,0,3,46,6,68,12,0,0,0,3,7,0,3,7,4,3,21,186,228,417,216,140,28,151,139,24,85,344,44,255,1284,259,2674,68,28,19,28,32,29,3,21
SAL50181,16,19,5,6,49,0,33,373,31,573,0,4,0,0,0,0,0,0,4,0,3,10,0,18,35,19,19,3,10,14,0,9,19,5,33,107,5,214,0,0,0,0,0,0,0,0,0,0,0,0,30,30,78,66,30,3,34,36,5,19,76,4,69,485,67,831,7,7,5,0,5,3,0,3,11,0,11,55,3,88,8,5,8,0,0,3,0,7,6,0,9,53,0,82,17,13,10,4,8,9,0,7,16,5,20,68,6,123,7,10,0,0,6,6,0,0,10,0,15,54,10,93,17,9,4,0,3,11,0,4,19,0,6,105,15,171,13,17,4,0,3,3,0,0,9,0,15,87,5,137,7,13,6,0,9,0,0,0,14,0,0,53,0,86,0,0,0,0,0,0,0,0,0,0,0,3,32,40,78,66,30,3,34,36,5,19,76,4,69,485,67,831,11,6,5,0,3,5,0,8
SAL50182,0,0,0,0,6,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,0,6,0,22,0,0,0,0,0,0,0,0
SAL50183,44,39,4,9,168,9,98,1116,62,1670,5,9,0,0,3,0,0,0,9,0,4,26,0,48,515,183,177,163,219,247,70,113,247,106,277,496,52,1725,12,5,0,0,5,7,5,0,11,4,9,8,155,197,623,331,227,163,274,293,75,118,430,119,384,1647,270,3640,26,11,10,6,11,5,3,8,23,7,12,90,14,186,137,77,37,48,48,40,12,7,47,31,39,160,15,442,245,90,95,31,103,124,24,54,132,39,142,398,27,1056,85,52,46,10,41,40,13,20,69,12,56,321,25,593,50,52,24,3,21,27,10,11,64,8,33,378,27,620,17,24,6,0,14,8,0,0,21,3,12,200,11,293,5,5,3,0,6,0,0,0,8,0,5,73,0,100,60,20,17,68,32,44,13,19,77,18,70,22,162,354,623,331,227,163,274,293,75,118,430,119,384,1647,270,3640,237,95,65,152,101,96,37,48
SAL50184,14,7,0,0,22,0,33,314,24,453,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,4,4,0,0,9,0,9,46,0,70,0,6,0,0,0,0,0,0,0,0,0,0,18,21,15,38,3,0,18,11,0,4,33,0,35,364,39,543,0,0,0,0,4,0,0,0,7,0,3,27,0,48,0,0,0,0,0,0,0,0,0,0,7,26,4,34,8,0,0,0,0,5,0,0,3,0,5,27,4,45,0,4,0,0,0,4,0,0,3,0,3,48,3,59,0,16,0,0,3,3,0,0,10,0,5,81,5,117,6,12,4,0,3,3,0,0,10,0,15,89,6,135,5,5,0,0,9,0,0,0,0,0,0,57,4,81,0,0,0,0,0,0,0,0,0,0,0,3,18,19,15,38,3,0,18,11,0,4,33,0,35,364,39,543,0,3,0,0,0,0,0,0
