POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA6012,0,0,0,0,0,0,0,0,14,0,14,4,0,0,4,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,0,0,7,0,9,0,0,0,9,5,0,13,0,4,0,5,0,0,3,3,3,0,7,5,11,0,15,0,0,0,14,3,0,20,3,7,0,20,0,0,0,20,8,0,27,4,6,0,6,0,0,0,6,4,0,11,8,11,0,17,0,0,0,17,8,0,20,5,3,0,13,0,0,0,9,6,0,14,16,5,0,24,0,0,0,22,12,0,29,3,10,0,12,0,0,0,12,0,0,14,5,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,6,0,25,3,0,3,29,6,0,34,8,6,0,15,0,0,0,15,4,0,20,0,0
POA6014,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,0,10,0,0,0,0,0,0,0,0,6,0,8,0,3,0,3,0,0,0,6,7,0,8,0,9,0,10,0,3,7,20,9,0,31,0,8,3,16,0,0,0,16,14,0,33,3,14,0,22,0,0,0,22,9,0,30,9,19,0,29,0,0,0,29,21,0,53,12,18,0,36,0,0,0,32,20,0,53,25,9,0,39,0,0,0,39,9,0,47,19,9,0,31,0,0,0,28,5,0,35,33,17,0,51,0,0,0,49,13,0,63,14,9,0,27,0,0,0,27,9,0,36,23,5,0,26,0,0,0,26,0,0,32,7,0,0,4,0,0,0,4,3,0,12,57,10,5,68,3,0,3,66,4,0,69,26,9,0,37,0,0,0,37,11,0,47,0,0
POA6015,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,3,0,0,6,0,4,0,4,0,0,0,4,0,0,0,3,0,0,7,0,0,0,9,5,0,14,0,3,0,4,0,0,0,4,5,0,12,4,9,0,7,0,0,0,7,3,0,10,0,3,0,8,0,0,0,8,3,0,10,4,0,0,8,0,0,0,8,9,0,10,8,0,0,9,0,0,0,9,4,0,13,6,0,0,7,0,0,0,7,0,0,14,5,8,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,4,17,4,0,14,0,0,0,14,9,0,22,7,8,0,10,0,0,0,10,8,0,21,0,0
POA6016,0,3,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,7,0,4,0,4,0,4,4,11,7,0,14,0,0,0,0,0,0,0,0,6,0,14,0,9,0,11,0,0,0,11,10,0,19,4,10,0,9,0,0,0,9,3,0,22,10,22,0,28,0,0,0,31,11,0,35,10,10,0,22,0,0,0,22,13,0,28,9,7,0,21,0,0,0,21,6,0,25,7,4,0,11,0,0,0,11,9,0,21,31,12,0,38,0,0,0,38,4,0,42,10,0,0,15,0,0,0,15,4,0,15,15,0,0,19,0,0,0,19,0,0,18,4,0,0,4,0,0,0,4,0,0,4,24,4,0,31,0,0,0,31,4,0,34,9,3,0,7,0,0,0,7,6,0,17,0,0
POA6017,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,4,0,3,3,0,0,7,0,0,0,7,4,0,16,0,9,0,8,0,0,0,8,3,0,10,5,7,0,12,4,0,4,12,8,0,16,0,4,0,10,0,0,0,10,6,0,18,0,6,0,7,0,0,0,7,5,0,9,4,5,0,10,0,0,0,10,9,0,10,6,0,0,6,0,0,0,3,0,0,5,7,6,0,11,0,0,0,11,0,0,13,5,0,0,3,0,0,0,3,3,0,7,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0
POA6018,0,0,0,4,0,0,4,0,17,0,19,0,0,0,0,0,0,0,3,0,0,5,0,4,0,3,4,3,6,8,15,0,24,0,9,0,9,8,0,6,16,21,0,32,0,14,0,14,4,0,3,16,35,0,56,3,21,0,23,5,7,8,30,44,0,77,0,35,0,39,0,0,0,41,41,0,85,15,45,0,63,4,7,9,72,54,0,121,30,42,3,77,0,0,0,77,53,0,134,34,54,3,87,0,0,0,92,38,0,130,62,29,0,94,0,3,3,98,23,0,122,56,21,0,78,0,0,0,79,20,0,108,132,29,0,168,0,0,0,172,25,0,198,50,16,4,74,0,0,0,74,16,0,87,45,10,0,56,0,0,0,56,5,0,62,11,4,0,12,0,0,0,16,5,0,21,76,20,0,94,0,0,0,94,18,0,108,51,31,3,82,0,0,0,88,28,3,116,0,0
POA6019,0,0,0,0,0,4,4,7,10,0,20,0,3,0,3,0,0,0,0,7,0,8,0,0,0,0,0,0,0,7,0,0,5,0,4,0,4,0,4,3,3,9,0,15,0,8,0,5,0,0,0,5,21,0,33,0,20,0,21,0,0,4,25,24,0,48,0,27,0,32,3,0,4,38,25,0,58,11,30,0,42,0,0,0,49,29,0,76,16,35,3,59,0,0,5,60,27,0,87,20,24,3,51,0,0,0,51,24,0,74,20,24,4,52,0,0,0,51,4,0,56,41,13,0,48,0,0,0,48,10,0,55,68,31,0,103,0,0,0,103,7,0,107,25,0,4,31,0,0,0,31,13,0,45,28,6,0,30,0,0,0,30,8,0,40,7,0,0,9,0,0,0,9,4,0,13,48,8,3,58,0,0,0,58,10,0,68,44,18,4,59,0,0,0,62,15,0,87,0,0
POA6020,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,5,0,6,0,4,0,10,0,5,5,8,5,0,18,0,6,0,8,0,0,0,5,14,0,21,3,11,0,13,0,0,0,15,15,0,24,7,12,0,23,0,0,0,27,15,0,39,9,20,0,33,0,0,0,30,19,0,53,24,23,3,47,0,0,0,47,17,0,64,30,5,0,41,0,0,0,45,11,0,54,22,7,5,33,0,0,0,33,10,0,46,38,25,7,65,0,0,0,68,16,0,82,9,8,0,15,0,0,0,15,6,0,23,19,5,3,31,0,0,0,31,0,0,26,4,0,0,4,0,0,0,4,0,0,6,39,9,0,46,0,0,0,46,8,0,57,21,5,0,32,0,0,0,33,7,0,39,0,0
POA6021,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,11,0,0,0,0,0,0,5,3,9,0,15,0,3,0,4,0,3,4,12,16,0,31,0,13,3,13,5,0,3,20,21,0,48,0,17,0,19,0,0,6,20,25,0,48,8,27,0,40,0,0,0,39,42,0,82,33,20,0,51,0,0,3,52,25,0,77,30,24,5,56,0,0,0,52,23,0,72,35,7,3,44,0,0,0,44,18,0,64,35,27,0,60,0,0,0,60,13,0,75,60,23,0,81,0,0,0,81,26,0,108,24,5,0,31,0,0,0,32,9,0,40,10,3,0,16,0,0,0,16,7,0,20,0,0,0,7,0,0,0,7,3,0,10,18,7,0,27,0,0,0,27,5,0,31,21,19,0,40,0,0,3,42,17,4,63,0,0
POA6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,4,4,0,10,0,4,0,4,0,0,0,5,11,0,17,0,4,0,4,0,0,0,3,0,0,9,5,6,0,11,0,0,0,11,4,0,24,8,4,0,14,0,0,0,15,8,0,22,11,9,0,22,0,0,0,23,3,0,27,11,6,0,21,0,0,0,21,4,0,25,8,4,0,14,0,0,0,14,0,0,14,17,5,0,26,0,0,0,26,8,0,35,8,0,0,10,0,0,0,10,0,0,13,3,0,0,4,0,0,0,4,0,0,10,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,6,11,3,0,16,0,0,0,16,10,0,21,0,0
POA6023,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,9,0,0,0,0,0,4,3,6,0,0,7,0,4,0,7,0,0,0,7,7,0,11,0,15,0,13,0,0,5,18,8,0,30,3,6,0,6,0,0,0,6,8,0,17,5,20,0,16,0,0,0,19,13,0,35,24,20,0,38,0,0,0,39,10,0,51,13,22,0,44,0,0,5,40,13,0,55,19,3,0,25,0,0,0,31,3,0,35,23,8,0,28,0,0,0,28,3,0,31,50,19,0,72,3,0,3,73,12,0,92,16,4,0,23,0,0,0,17,5,0,30,31,0,0,28,0,0,0,28,0,0,34,11,0,0,14,0,0,0,14,0,0,14,21,4,0,25,0,0,0,26,7,0,34,20,14,0,27,0,0,0,30,11,0,44,0,0
POA6024,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,0,4,0,4,0,0,4,7,3,0,10,0,4,0,3,0,0,4,10,10,0,21,0,3,0,4,0,0,0,8,10,0,17,0,17,0,18,0,3,4,24,16,0,37,0,11,0,15,0,0,0,15,12,0,20,4,14,0,19,0,0,3,19,20,0,39,24,16,0,43,0,0,0,45,26,0,74,20,20,3,37,6,0,5,45,15,0,59,23,17,0,35,0,0,0,35,12,0,45,18,6,0,25,0,0,0,25,9,0,31,47,10,0,59,3,0,3,62,16,0,77,13,7,4,21,0,0,0,21,11,0,33,24,4,0,35,0,0,0,35,5,0,34,4,0,0,4,0,0,0,4,3,0,8,15,3,0,24,0,0,3,20,0,0,29,27,10,0,33,0,0,4,40,11,4,53,0,0
POA6025,0,0,0,0,4,0,5,7,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,15,0,13,0,15,0,0,0,16,11,0,27,8,15,4,22,0,3,0,25,21,0,47,3,14,0,23,0,7,6,33,21,0,54,3,44,0,45,7,4,11,58,28,0,83,19,46,0,69,0,0,3,69,43,0,114,30,62,6,99,0,0,0,101,41,0,140,47,41,0,83,0,3,8,87,16,0,103,39,19,7,65,3,0,3,69,28,0,94,53,21,0,69,3,0,3,71,16,0,88,107,27,8,146,0,4,5,147,26,0,167,35,12,3,49,0,0,0,49,18,0,70,33,5,0,43,5,0,5,44,9,0,50,15,0,0,17,0,0,0,17,0,0,21,45,7,3,54,0,0,0,53,9,0,59,47,21,0,76,3,0,3,77,33,0,109,5,0
POA6026,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,8,8,0,13,0,5,0,5,6,0,6,5,10,0,19,0,9,4,12,0,0,6,19,14,0,32,3,21,0,31,0,0,0,30,13,0,40,9,27,3,40,0,0,0,39,22,0,61,32,29,0,63,0,0,0,63,25,0,90,32,32,0,60,0,0,0,60,19,0,85,34,25,0,59,0,0,0,59,13,0,72,36,10,0,49,0,0,0,49,13,0,67,51,22,0,71,0,0,0,71,16,0,89,31,5,4,36,0,0,0,37,9,0,43,24,9,0,31,0,0,0,34,4,0,36,13,0,0,11,0,0,0,11,0,0,19,25,9,3,34,0,0,0,34,3,0,34,38,15,3,48,0,0,5,51,13,0,70,3,0
POA6027,0,0,0,0,0,0,0,4,13,0,21,0,4,0,4,0,0,8,6,11,0,18,0,4,0,4,0,0,0,7,7,0,15,0,8,0,8,0,3,3,13,24,0,36,0,12,0,14,0,0,5,18,40,5,60,7,28,3,40,6,10,22,65,41,0,106,9,55,0,64,5,5,9,75,38,0,110,31,50,7,86,4,0,6,94,50,0,143,56,56,4,119,0,6,6,122,50,0,172,68,39,3,106,4,0,4,109,46,0,154,59,32,6,95,4,0,6,104,27,0,134,48,29,9,88,0,0,5,90,22,0,115,115,45,5,165,0,0,0,167,30,0,201,37,7,3,48,0,0,0,49,19,0,67,46,8,3,60,0,0,0,62,7,0,70,14,4,0,20,0,0,0,20,0,0,21,46,7,0,56,0,0,0,60,4,0,64,64,35,3,106,4,3,8,108,33,3,143,0,0
POA6028,0,0,0,0,0,4,0,0,9,0,12,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,0,8,0,8,0,6,0,0,0,5,14,0,22,3,11,0,17,0,7,4,24,11,0,38,6,17,0,27,0,0,0,27,12,0,41,11,16,0,32,4,0,5,35,20,0,54,23,25,0,46,0,0,0,46,29,0,71,25,21,0,46,0,0,0,50,13,0,64,34,20,0,50,0,0,0,52,16,0,63,33,13,3,51,0,0,0,52,4,0,55,55,28,5,87,0,0,0,87,15,0,99,32,11,0,43,0,0,0,49,4,0,50,29,5,0,34,0,0,0,34,0,0,38,13,7,0,18,0,0,0,18,0,0,23,26,8,0,35,0,0,0,35,4,0,38,36,17,4,56,0,0,0,56,13,0,69,0,0
POA6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,5,0,3,0,4,0,0,0,4,3,0,7,0,3,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,4,7,0,0,7,0,0,0,7,0,0,9,9,4,0,11,0,0,0,11,0,0,11,0,0
POA6030,0,6,0,6,0,5,5,10,29,0,35,3,3,0,0,0,0,0,6,4,0,10,0,10,0,10,0,0,3,12,9,0,25,0,11,0,15,8,6,14,24,21,0,47,0,14,0,17,7,7,13,31,54,0,86,8,43,6,54,10,15,23,79,86,0,163,10,64,8,83,6,10,17,97,94,0,187,41,70,6,118,9,3,10,126,76,0,202,62,62,7,138,3,5,6,150,86,0,232,88,65,5,160,5,3,11,171,42,0,214,71,40,7,116,0,0,0,116,30,0,154,68,20,4,95,0,4,5,101,18,0,123,126,46,9,181,5,3,0,188,36,0,223,59,18,3,83,0,0,0,81,11,0,92,36,16,0,49,0,0,0,49,7,0,61,12,0,0,17,0,0,0,16,3,0,17,38,5,8,51,5,0,5,51,3,0,59,73,42,3,115,8,0,8,122,45,0,167,4,4
POA6031,0,0,0,0,3,0,3,3,13,0,14,0,0,0,0,0,0,0,4,0,0,4,0,4,0,4,0,0,0,6,8,0,10,0,0,0,0,0,0,0,0,6,0,10,0,16,0,14,0,5,5,15,21,0,40,5,25,3,27,0,7,10,39,17,0,54,11,36,4,51,0,0,0,48,31,0,80,31,35,7,73,4,0,3,77,29,0,103,38,47,6,94,3,0,3,93,18,0,111,32,26,8,59,0,0,0,59,21,0,83,38,14,0,52,0,0,0,55,10,0,71,40,10,0,48,0,0,0,54,10,0,60,54,19,5,77,3,0,4,81,13,0,91,19,4,3,26,0,3,3,30,8,0,36,14,5,0,21,0,0,0,21,3,0,21,11,0,0,17,0,0,0,17,4,0,15,10,5,0,19,0,0,0,19,0,0,17,25,15,0,41,0,0,0,40,10,3,50,0,0
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
POA6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,8,6,0,6,0,5,0,10,0,0,0,11,13,0,20,0,7,0,11,0,0,0,11,9,0,14,9,9,0,10,0,0,0,10,4,0,16,6,12,0,16,0,0,4,17,0,0,17,11,5,0,22,0,0,0,22,3,0,25,11,3,0,12,0,0,0,12,4,0,19,5,3,0,6,0,0,0,6,0,0,9,14,5,0,22,0,0,0,18,5,0,29,4,0,0,4,0,0,0,4,0,0,0,4,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,4,4,0,11,0,0,0,11,3,0,13,0,0
POA6035,0,0,0,0,3,0,3,3,9,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,4,4,0,0,7,0,7,0,9,0,0,0,10,6,0,17,0,5,0,10,0,3,5,12,9,0,27,0,10,0,9,0,3,11,22,23,0,44,8,21,0,29,0,3,3,31,25,0,55,13,20,0,37,0,4,5,36,34,0,71,16,19,3,34,5,0,4,41,28,0,68,19,11,4,39,0,4,3,38,15,0,54,13,12,0,28,0,0,0,26,9,0,31,20,4,0,28,0,0,0,27,9,0,30,44,11,5,50,0,0,0,54,5,0,62,8,7,0,15,0,0,0,16,0,0,17,3,0,0,3,0,0,0,3,0,0,3,10,0,0,9,0,0,0,9,0,0,10,0,0,0,3,0,0,0,3,0,0,5,12,18,0,28,0,0,0,27,8,0,37,0,0
POA6036,0,0,0,0,0,7,9,9,16,0,22,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,6,0,0,4,5,0,6,0,4,0,3,4,0,4,10,15,0,23,0,14,0,14,9,5,12,27,20,0,46,0,30,4,33,8,7,7,43,40,0,85,10,32,3,43,4,0,6,51,39,0,92,18,40,5,59,5,8,7,68,30,0,99,33,37,0,73,3,0,3,72,32,0,100,45,28,3,73,0,0,4,78,16,0,97,31,14,4,54,0,0,0,57,16,0,65,35,12,0,53,0,0,0,52,3,0,55,71,12,3,94,0,0,0,91,11,0,104,26,5,0,33,0,0,0,38,6,0,39,14,5,0,15,0,0,0,15,0,0,21,8,5,4,9,0,0,0,11,6,0,19,16,3,0,16,0,0,0,16,3,0,21,33,19,6,50,0,0,0,54,15,0,67,0,3
POA6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,8,0,0,0,3,0,3,4,9,5,0,18,3,5,0,7,0,0,0,7,3,0,12,3,9,0,10,0,0,0,10,8,0,17,3,4,0,3,5,0,5,7,3,0,12,0,3,0,7,0,0,0,3,3,0,7,3,0,0,3,0,0,0,3,0,0,9,3,0,0,5,0,0,0,5,0,0,4,6,4,0,6,0,0,0,6,0,0,8,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,0,0,0,13,7,0,20,0,0
POA6038,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,5,7,0,7,0,3,0,3,0,0,0,5,10,0,19,0,16,0,17,0,3,7,25,24,0,44,8,20,0,27,0,5,3,33,23,0,52,14,33,0,52,0,0,0,56,11,0,65,27,19,0,49,0,0,0,53,12,0,65,25,11,0,39,0,0,0,41,10,0,50,33,15,3,50,0,0,0,50,8,0,59,16,3,0,19,0,0,0,19,3,0,21,26,9,5,37,0,0,7,37,3,0,43,10,4,0,15,0,0,0,15,0,0,21,12,0,0,15,0,0,0,8,5,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,15,8,4,24,0,6,4,26,7,3,35,0,0
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,3,0,7,0,5,0,5,0,0,0,5,0,0,8,0,3,0,4,0,0,0,4,3,0,3,0,0,0,6,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,9,0,3,0,7,0,0,0,7,0,0,7,3,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,3,0,3,0,0,0,3,0,0,3,0,0
